problem_family,base_setting,setting,target_relative_update_norm,seed,step,delta_loss_Adam,delta_loss_Muon,loss_Adam,loss_Muon,recovery_error_Adam,recovery_error_Muon,update_grad_cosine_Adam,update_grad_cosine_Muon,update_grad_inner_Adam,update_grad_inner_Muon,delta_loss_ratio,delta_loss_delta,delta_loss_muon_higher,update_grad_inner_ratio,update_grad_inner_delta,update_grad_inner_muon_higher,update_grad_cosine_ratio,update_grad_cosine_delta,update_grad_cosine_muon_higher,kappa,condition_score_Adam,condition_score_Muon,nrG_Adam,nrG_Muon,nrUpdateFrac_Adam,nrUpdateFrac_Muon,stA_Adam,stA_Muon,stUpdateFrac_Adam,stUpdateFrac_Muon,update_flatness_Adam,update_flatness_Muon,log10_kappa,log10_target_relative_update_norm,delta_stUpdateFrac,delta_update_flatness
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,1,2,0.0017643851750699,0.0017585772711023,0.0075068215427484,0.0074219525599137,1.1618729514300528,1.1748542939441122,0.8059257002750132,0.8098083361154986,0.0019181775162705,0.0019074037980002,0.9967082561961398,-5.807903967659442e-06,False,0.9943833570256866,-1.0773718270246828e-05,False,1.0048176101583068,0.0038826358404854,True,100000.0,0.1346079343639753,0.1305826631298391,40.56027350414809,39.34737247452917,0.7024871861637024,1.0000000000000009,301.3215654470596,301.3215654470596,0.1703269448104203,0.9999999999999982,0.2424627070289772,0.9999999999999974,5.0,-1.0,0.8296730551895779,0.7575372929710202
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,1,3,0.0014986031411979,0.0014867155228477,0.0057424363676784,0.0056633752888114,1.1510612624055072,1.1712942356679572,0.8037005961615995,0.8025718883862194,0.0016518262332737,0.0016303365709919,0.99206753407665,-1.188761835017784e-05,False,0.986990361426136,-2.1489662281718152e-05,False,0.9985956116235688,-0.0011287077753801,False,100000.0,0.1343007544861618,0.1282593169338206,40.46771358249151,38.64729816166938,0.7022641643735018,1.0,301.3215654470596,301.3215654470596,0.1654410038492848,0.9999999999999986,0.2355822954413126,0.9999999999999988,5.0,-1.0,0.8345589961507137,0.7644177045586862
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,1,4,0.0012435780268874,0.0012348932874332,0.0042438332264805,0.0041766597659637,1.1425148540366736,1.1698475479364363,0.7988528212352256,0.7944022193833659,0.0013979091143575,0.001373089241595,0.9930163292801047,-8.68473945427918e-06,False,0.982245002548747,-2.4819872762502386e-05,False,0.9944287586729956,-0.0044506018518597,False,100000.0,0.1339147074522344,0.1256614113015607,40.35138928589229,37.86449316967311,0.7022143969071152,0.9999999999999994,301.3215654470596,301.3215654470596,0.16096709796439,0.9999999999999982,0.2292278521678925,0.9999999999999988,5.0,-1.0,0.8390329020356082,0.7707721478321063
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,2,0,0.0023302333710476,0.0024073992910239,0.0111361368287183,0.0111361368287183,1.1648279800687005,1.1648279800687005,0.7967838509166231,0.825587544286574,0.0024977996165457,0.0025880949383846,1.0331151038067838,7.716591997627455e-05,True,1.036149946232989,9.029532183890816e-05,True,1.0361499462329904,0.0288036933699509,True,100000.0,0.1343430436308263,0.1343430436308263,40.89568759686812,40.89568759686812,0.7024871201823083,1.0000000000000004,304.4123945058827,304.4123945058827,0.1939563500025379,0.9999999999999984,0.2760995104824166,0.999999999999998,5.0,-1.0,0.8060436499974606,0.7239004895175813
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,2,1,0.0020166361495353,0.002037387332901,0.0088059034576706,0.0087287375376944,1.149109142282262,1.154982076648338,0.801327674057078,0.8179430029448672,0.0021805780767841,0.0022066253697311,1.0102899987042433,2.075118336564933e-05,True,1.0119451319924146,2.6047292946952683e-05,True,1.0207347498728787,0.0166153288877891,True,100000.0,0.1337996578373384,0.1318666588104786,40.73027422633198,40.14184536398804,0.6952599069491415,0.9999999999999998,304.4123945058827,304.4123945058827,0.1850855167267295,0.999999999999999,0.2662105420962647,0.9999999999999992,5.0,-1.0,0.8149144832732695,0.7337894579037345
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,2,2,0.0017193956151055,0.0017145326170297,0.0067892673081352,0.0066913502047933,1.1359671285792463,1.1481601409364963,0.8017553895558162,0.8100363309587022,0.001881166939032,0.0018722720172197,0.9971716817042569,-4.86299807582382e-06,False,0.9952715935902958,-8.8949218122426e-06,False,1.0103285135475968,0.008280941402886,True,100000.0,0.1332631278689612,0.1293295941917416,40.56694785393411,39.369531448382176,0.6928548093287981,1.0,304.4123945058827,304.4123945058827,0.1825527258433893,0.9999999999999986,0.2634790484029936,0.9999999999999988,5.0,-1.0,0.8174472741566092,0.7365209515970053
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,2,3,0.0014410232128686,0.0014220615218015,0.0050698716930297,0.0049768175877636,1.125451165886444,1.1436701158030091,0.801192777312587,0.8022702566727287,0.0016026950800283,0.0015730359421344,0.9868415089376772,-1.896169106713197e-05,False,0.981494210431289,-2.9659137893812276e-05,False,1.0013448440757988,0.0010774793601416,True,100000.0,0.1328365792913286,0.1268616343535818,40.43710118004389,38.61825388450358,0.6921347886574043,1.0,304.4123945058827,304.4123945058827,0.1800529867530426,0.9999999999999992,0.2601415066887584,0.9999999999999992,5.0,-1.0,0.8199470132469566,0.7398584933112409
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,2,4,0.0011717033506845,0.0011543166609842,0.003628848480161,0.003554756065962,1.1174929736352832,1.1419666434333122,0.7976729739167431,0.7935476060019705,0.0013349755648428,0.0012986158578929,0.9851611846205786,-1.7386689700257286e-05,False,0.9727637659388844,-3.6359706949929934e-05,False,0.9948282466002124,-0.0041253679147725,False,100000.0,0.1325322673697849,0.1241180348152919,40.34446485933009,37.78306817948752,0.6928311585384154,1.0,304.4123945058827,304.4123945058827,0.1781134848455418,0.9999999999999984,0.257080650387155,0.9999999999999984,5.0,-1.0,0.8218865151544567,0.7429193496128434
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,3,0,0.002348163055916,0.0024158739306488,0.0114821843533077,0.0114821843533077,1.1458934577476567,1.1458934577476567,0.801936093379189,0.8270741596154055,0.0025140741963399,0.0025928821764173,1.028835678409205,6.771087473277093e-05,True,1.031346720073777,7.880798007737404e-05,True,1.031346720073778,0.0251380662362165,True,100000.0,0.1349532811567635,0.1349532811567635,41.043099930211795,41.043099930211795,0.703433309317154,1.0000000000000002,304.1282107289824,304.1282107289824,0.1561565728576798,0.9999999999999988,0.2219920080402024,0.9999999999999988,5.0,-1.0,0.843843427142319,0.7780079919597964
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,3,1,0.0020371239668563,0.0020530602107806,0.0091340212973917,0.0090663104226589,1.1287384614567146,1.135976413159099,0.8071311956131607,0.8189560470102288,0.0021984262200579,0.0022177225896474,1.0078229131773708,1.5936243924258645e-05,True,1.0087773560074118,1.9296369589477756e-05,True,1.014650470036764,0.0118248513970681,True,100000.0,0.1344043730970506,0.1323170261634739,40.876161504156585,40.241340416077286,0.7003867204448387,1.0,304.1282107289824,304.1282107289824,0.1521494195470114,0.9999999999999988,0.2172362997550501,0.9999999999999988,5.0,-1.0,0.8478505804529874,0.7827637002449487
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,3,2,0.0017401673139449,0.0017352354527188,0.0070968973305353,0.0070132502118783,1.1142323275662256,1.129265757433798,0.8062561621008622,0.8107313438969533,0.0018988015832804,0.0018919654524947,0.9971658695192042,-4.931861226136099e-06,False,0.9963997655964468,-6.836130785647151e-06,False,1.0055505706578791,0.0044751817960911,True,100000.0,0.1338187300770958,0.1296726752973309,40.698050940371814,39.43711871861756,0.6971441756173746,0.9999999999999996,304.1282107289824,304.1282107289824,0.1505810977631712,0.9999999999999988,0.2159970677942193,0.9999999999999992,5.0,-1.0,0.8494189022368276,0.78400293220578
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,3,3,0.0014628593767057,0.0014516240330798,0.0053567300165904,0.0052780147591595,1.1023574178418312,1.1251453729735847,0.8034209056547814,0.8024602356472971,0.0016207623136777,0.0015995434496479,0.992319601046578,-1.1235343625854398e-05,False,0.9869080963625791,-2.1218864029832205e-05,False,0.9988042755662409,-0.0009606700074843,False,100000.0,0.1332036342791473,0.1270403218928515,40.51098295591483,38.636545787706915,0.6943294056437611,0.9999999999999998,304.1282107289824,304.1282107289824,0.1497416785314132,0.9999999999999988,0.2156637430508611,0.9999999999999992,5.0,-1.0,0.8502583214685856,0.7843362569491381
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,3,4,0.0011972029458495,0.0011927276021549,0.0038938706398846,0.0038263907260796,1.0931066527100834,1.1236151498497584,0.7975212511182361,0.7944365961079808,0.001356226755111,0.0013338902759282,0.9962618337099228,-4.475343694555767e-06,False,0.9835304243198036,-2.233647918280907e-05,False,0.99613219709703,-0.0030846550102553,False,100000.0,0.1326802317891919,0.1245125212928147,40.35180149315359,37.86777031413807,0.6940763403578871,1.0,304.1282107289824,304.1282107289824,0.1485615147561911,0.9999999999999988,0.2140420384875649,0.9999999999999988,5.0,-1.0,0.8514384852438077,0.7859579615124339
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,4,0,0.0023006048088399,0.0023877269498981,0.0114317791498614,0.0114317791498614,1.170555571098114,1.170555571098114,0.7925242804042066,0.8241175027172887,0.0024610901601261,0.0025591991650915,1.0378692336569328,8.712214105822264e-05,True,1.03986404340441,9.810900496543418e-05,True,1.03986404340441,0.031593222313082,True,100000.0,0.1326519001117217,0.1326519001117217,40.7501794970988,40.7501794970988,0.7064394450865144,1.0000000000000009,307.1963497151438,307.1963497151438,0.1827603933964411,0.9999999999999986,0.2587063826455207,0.999999999999998,5.0,-1.0,0.8172396066035574,0.7412936173544773
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,4,1,0.0020104218246756,0.0020368300560502,0.0091311743410214,0.0090440521999632,1.155495666395029,1.1614031588075358,0.7990435044996922,0.8174526690477132,0.0021685439205593,0.0021990676758489,1.013135666878702,2.6408231374611645e-05,True,1.0140756915275009,3.05237552896305e-05,True,1.0230390015616828,0.0184091645480209,True,100000.0,0.1326770073917563,0.1305150012530155,40.757892361876706,40.09373196799378,0.705587415731772,1.0000000000000009,307.1963497151438,307.1963497151438,0.1793521990130289,0.9999999999999984,0.254188488930207,0.999999999999998,5.0,-1.0,0.8206478009869695,0.7458115110697909
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,4,2,0.00173044895322,0.0017270283707348,0.0071207525163458,0.0070072221439129,1.143065989334802,1.1551557245141522,0.8007163977179922,0.8106189297796699,0.001886681878469,0.0018808985778356,0.9980232976657128,-3.4205824851951325e-06,False,0.9969346710224938,-5.783300633406931e-06,False,1.0123670903829365,0.0099025320616776,True,100000.0,0.1327326425303369,0.128341964335147,40.77498327336455,39.426182959028345,0.7058111743098933,0.9999999999999994,307.1963497151438,307.1963497151438,0.1746478243945082,0.9999999999999984,0.2474427024554692,0.999999999999999,5.0,-1.0,0.8253521756054902,0.7525572975445298
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,4,3,0.0014641165244903,0.0014486275909036,0.0053903035631257,0.005280193773178,1.1330840417526729,1.1517419946027967,0.8003967287749695,0.8030973721646663,0.0016202152855182,0.0015955482110621,0.989420969350723,-1.5488933586696365e-05,False,0.98477543405709,-2.4667074456083795e-05,False,1.0033741309685638,0.0027006433896967,True,100000.0,0.1328067074934568,0.1259712994199027,40.79773575967677,38.69792335066752,0.7054161410056135,0.9999999999999998,307.1963497151438,307.1963497151438,0.1689095819929022,0.9999999999999986,0.2394467211256485,0.9999999999999988,5.0,-1.0,0.8310904180070964,0.7605532788743503
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-01,0.1,4,4,0.0012050168884373,0.0011904177537226,0.0039261870386353,0.0038315661822744,1.1254871016480867,1.1510488454590184,0.7970636534790967,0.7946031770427453,0.001362624845598,0.0013322738852392,0.987884705305919,-1.459913471476334e-05,False,0.9777261067440216,-3.0350960358795477e-05,False,0.9969130740994,-0.0024604764363513,False,100000.0,0.1328319988787596,0.1233206467886552,40.80550518092103,37.88365253798546,0.7050875153592772,0.9999999999999996,307.1963497151438,307.1963497151438,0.1643351796101305,0.9999999999999988,0.2330706132647854,0.9999999999999992,5.0,-1.0,0.8356648203898682,0.7669293867352138
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,0,0,0.0002473944188838,0.0002570406886545,0.0113506179453075,0.0113506179453075,1.1707003566011327,1.1707003566011327,0.795981842835088,0.8272368071666273,0.0002490488816564,0.0002588280166745,1.0389914607377109,9.646269770640162e-06,True,1.0392659262430115,9.77913501802797e-06,True,1.039265926243012,0.0312549643315392,True,100000.0,0.1368973391108934,0.1368973391108934,41.059244107874065,41.059244107874065,0.705254825281105,0.9999999999999992,299.9272620968483,299.9272620968483,0.1731622036383376,0.9999999999999976,0.2455313986250537,0.9999999999999982,5.0,-2.0,0.82683779636166,0.7544686013749445
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,0,1,0.0002444377663403,0.0002530719991259,0.0111032235264236,0.011093577256653,1.168938927049181,1.1695429321723447,0.7973723829854164,0.8265383083132278,0.0002460875732997,0.0002548468217258,1.035322826398095,8.634232785579427e-06,True,1.0355940298348,8.759248426006602e-06,True,1.036577546388818,0.0291659253278114,True,100000.0,0.136867120211842,0.1366662510769748,41.05018063621798,40.9899345065575,0.7072583769748275,0.9999999999999998,299.9272620968483,299.9272620968483,0.1755147529377128,0.9999999999999962,0.2481621408125926,0.9999999999999964,5.0,-2.0,0.8244852470622834,0.7518378591874039
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,0,2,0.0002411344686928,0.0002491587641241,0.0108587857600832,0.010840505257527,1.1672186825262985,1.1684183050853627,0.7975296747672698,0.8258301045818977,0.000242777353313,0.0002509213482577,1.0332772642368977,8.0242954313154e-06,True,1.0335451179180617,8.143994944719663e-06,True,1.0354851119776658,0.0283004298146278,True,100000.0,0.1368366560215031,0.1364321516221879,41.04104359501765,40.91972169802492,0.7076629354500716,1.0,299.9272620968483,299.9272620968483,0.1766973282806833,0.999999999999996,0.2496913706075398,0.9999999999999962,5.0,-2.0,0.8233026717193127,0.7503086293924565
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,0,3,0.0002378791008781,0.000245318813791,0.0106176512913904,0.0105913464934029,1.165536287973575,1.167326314125966,0.7977127275035598,0.8251656654041855,0.000239515363384,0.0002470663134611,1.031275185106494,7.4397129129297884e-06,True,1.0315259529510774,7.550950077106256e-06,True,1.034414566740761,0.0274529379006256,True,100000.0,0.1368058432392018,0.1362127011599365,41.03180200158443,40.85390252171595,0.7079085654942942,1.0000000000000009,299.9272620968483,299.9272620968483,0.176583306829391,0.999999999999997,0.2494436646717115,0.9999999999999964,5.0,-2.0,0.823416693170606,0.7505563353282849
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,0,4,0.0002346893209602,0.0002415250399988,0.0103797721905123,0.0103460276796118,1.1638873209122722,1.1662778817119857,0.7979848574436027,0.8244386519808176,0.0002363193527265,0.000243264259969,1.0291266727034667,6.835719038606608e-06,True,1.0293878057909858,6.944907242578419e-06,True,1.033150747524159,0.0264537945372148,True,100000.0,0.1367750002395008,0.1359727860938101,41.02255134512925,40.78194545279688,0.7082254834830074,1.0,299.9272620968483,299.9272620968483,0.1758202316177853,0.9999999999999972,0.248254596478388,0.9999999999999972,5.0,-2.0,0.824179768382212,0.7517454035216092
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,1,0,0.0002480126635046,0.000255441998074,0.0118880898055737,0.0118880898055737,1.1904143411550712,1.1904143411550712,0.7993833753026552,0.8234243115049156,0.0002496051145901,0.0002571118264145,1.0299554646301976,7.429334569453508e-06,True,1.0300743509872967,7.506711824409318e-06,True,1.0300743509872947,0.0240409362022603,True,100000.0,0.1350107674712324,0.1350107674712324,40.68165580664072,40.68165580664072,0.7024090965861274,0.9999999999999998,301.3215654470596,301.3215654470596,0.1769239459629892,0.9999999999999972,0.2518816268509064,0.9999999999999976,5.0,-2.0,0.823076054037008,0.7481183731490911
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,1,1,0.0002450055533186,0.0002517328719789,0.0116400771420691,0.0116326478074996,1.1887447644303273,1.1893634008681302,0.8002487375052719,0.8228066123848563,0.0002465929851723,0.0002533919913755,1.0274578211357088,6.727318660280229e-06,True,1.0275717745923076,6.7990062032154456e-06,True,1.0281885791534109,0.0225578748795843,True,100000.0,0.1349950970122301,0.1348082843748248,40.67693395940286,40.6206432830546,0.7017725594580586,1.0000000000000009,301.3215654470596,301.3215654470596,0.1763740110262051,0.9999999999999968,0.2513264570538485,0.999999999999996,5.0,-2.0,0.8236259889737917,0.7486735429461475
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,1,2,0.0002417877923161,0.0002480745358763,0.0113950715887504,0.0113809149355207,1.1871046670182468,1.1883419377130184,0.8003029328414911,0.8221810803342833,0.0002433691723118,0.0002497232091033,1.0260010792934766,6.286743560205907e-06,True,1.0261086345944708,6.354036791449689e-06,True,1.0273373326461686,0.0218781474927921,True,100000.0,0.1349786836575522,0.1346033884810173,40.67198826167709,40.558903731578866,0.7012900217365968,0.9999999999999994,301.3215654470596,301.3215654470596,0.175753055495882,0.9999999999999978,0.2506139400938097,0.9999999999999984,5.0,-2.0,0.8242469445041158,0.7493860599061888
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,1,3,0.0002385966825319,0.0002444657505527,0.0111532837964343,0.0111328403996443,1.1854892329877296,1.1873497809241231,0.8003122923919126,0.8215476443558114,0.0002401719222498,0.0002461042325917,1.0245982800706843,5.869068020856669e-06,True,1.024700265902389,5.932310341859141e-06,True,1.0265338320625217,0.0212353519638988,True,100000.0,0.1349618259559293,0.134396062414955,40.666908672634214,40.49643191679498,0.701179515918447,0.9999999999999998,301.3215654470596,301.3215654470596,0.1753644672576274,0.9999999999999976,0.2500992445963351,0.9999999999999978,5.0,-2.0,0.8246355327423702,0.7499007554036627
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,1,4,0.0002354818082604,0.0002409206865572,0.0109146871139024,0.0108883746490916,1.1838987653792428,1.186386764749332,0.8004460370128254,0.820933070080481,0.0002370513010207,0.0002425417654861,1.0230968087808143,5.438878296753005e-06,True,1.023161503192744,5.490464465435652e-06,True,1.025594521204841,0.0204870330676556,True,100000.0,0.1349446929799205,0.1341950625840953,40.66174613748249,40.43586633310573,0.7012789434000858,1.0000000000000004,301.3215654470596,301.3215654470596,0.1750695453754514,0.9999999999999976,0.2496432368646961,0.9999999999999972,5.0,-2.0,0.8249304546245462,0.7503567631353011
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,2,0,0.0002481042991995,0.0002570025373648,0.0111361368287183,0.0111361368287183,1.1648279800687005,1.1648279800687005,0.7967838509166233,0.8255875442865735,0.0002497799616545,0.0002588094938384,1.0358649092094347,8.898238165263792e-06,True,1.0361499462329886,9.02953218389073e-06,True,1.0361499462329895,0.0288036933699502,True,100000.0,0.1343430436308263,0.1343430436308263,40.89568759686812,40.89568759686812,0.7024871201823086,1.0000000000000002,304.4123945058827,304.4123945058827,0.193956350002538,0.999999999999997,0.2760995104824167,0.9999999999999968,5.0,-2.0,0.806043649997459,0.72390048951758
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,2,1,0.000244715939227,0.000253012497521,0.0108880325295187,0.0108791342913534,1.163122782511139,1.163704337384147,0.7970088926377941,0.8248893329203049,0.000246387844422,0.0002548042271975,1.033902811235757,8.296558293995754e-06,True,1.03415908278772,8.416382775501042e-06,True,1.0349813415384077,0.0278804402825108,True,100000.0,0.1342906715551032,0.1341159079945194,40.879744887892016,40.82654469394231,0.7017591305684989,1.0000000000000009,304.4123945058827,304.4123945058827,0.1928423829397871,0.9999999999999972,0.2747985377597645,0.9999999999999966,5.0,-2.0,0.8071576170602102,0.7252014622402321
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,2,2,0.0002414263717311,0.0002490586084553,0.0106433165902916,0.0106261217938324,1.1614434685193369,1.1626098607723314,0.7974290754793456,0.8241444901995135,0.0002430927584623,0.0002508426461967,1.0316131028663449,7.632236724185865e-06,True,1.031880372674817,7.749887734330419e-06,True,1.0335019320735312,0.0267154147201679,True,100000.0,0.1342376090834864,0.1338738145328226,40.86359201384873,40.75284844357298,0.7007127384000824,1.0000000000000002,304.4123945058827,304.4123945058827,0.1911469974202472,0.9999999999999972,0.2727893856428067,0.9999999999999968,5.0,-2.0,0.80885300257975,0.7272106143571901
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,2,3,0.0002381119882475,0.0002451818248189,0.0104018902185605,0.010377063185377,1.1597882733475908,1.1615488737511803,0.7976468493552511,0.8234472972921172,0.0002397716042362,0.0002469507053109,1.029691224803437,7.069836571451174e-06,True,1.0299414148625836,7.179101074704115e-06,True,1.0323457028103615,0.025800447936866,True,100000.0,0.1341836084668552,0.1336474066737623,40.847153556835224,40.68392708506148,0.6999638711832183,1.0000000000000009,304.4123945058827,304.4123945058827,0.1897163222504226,0.9999999999999968,0.2710373064394399,0.999999999999996,5.0,-2.0,0.8102836777495742,0.7289626935605561
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,2,4,0.0002348087059411,0.0002413356619604,0.0101637782303129,0.010131881360558,1.158158752583602,1.1605173736247902,0.7977761771350111,0.8226793577334243,0.0002364614838344,0.0002430932956846,1.0277969080962444,6.526956019244426e-06,True,1.0280460552928898,6.631811850259136e-06,True,1.0312157486174205,0.0249031805984131,True,100000.0,0.1341288651529086,0.1333982461665373,40.830489013553574,40.608079538440826,0.6994583003239667,0.9999999999999998,304.4123945058827,304.4123945058827,0.1885569118111849,0.9999999999999972,0.2695756297750006,0.9999999999999974,5.0,-2.0,0.8114430881888124,0.7304243702249968
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,3,0,0.0002497483082297,0.000257518135184,0.0114821843533077,0.0114821843533077,1.1458934577476567,1.1458934577476567,0.8019360933791897,0.8270741596154061,0.0002514074196339,0.0002592882176417,1.0311106289742835,7.769826954290987e-06,True,1.0313467200737774,7.880798007737513e-06,True,1.0313467200737778,0.0251380662362163,True,100000.0,0.1349532811567635,0.1349532811567635,41.043099930211795,41.043099930211795,0.7034333093171541,0.9999999999999992,304.1282107289824,304.1282107289824,0.1561565728576798,0.9999999999999964,0.2219920080402024,0.9999999999999972,5.0,-2.0,0.8438434271423166,0.7780079919597949
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,3,1,0.0002466569731172,0.000253583792354,0.011232436045078,0.0112246662181237,1.144049394689784,1.144765568655116,0.8031382706327451,0.8263158970664504,0.0002483105223098,0.0002553421575423,1.0280828032113485,6.926819236759141e-06,True,1.0283179108446303,7.031635232552982e-06,True,1.028858824540194,0.0231776264337052,True,100000.0,0.1349027854932344,0.1347059439388593,41.02774277441313,40.96787770468391,0.7032090641605023,0.9999999999999998,304.1282107289824,304.1282107289824,0.1552073625896129,0.9999999999999964,0.22071297214421,0.9999999999999966,5.0,-2.0,0.8447926374103836,0.7792870278557865
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,3,2,0.0002433113549813,0.0002497024148835,0.0109857790719607,0.0109710824257697,1.1422300918488242,1.1436677795845882,0.8033889390557395,0.8255462662167354,0.0002449569059241,0.0002514492813192,1.026267002223339,6.391059902258189e-06,True,1.0265041533353556,6.492375395167295e-06,True,1.0275798260143318,0.0221573271609959,True,100000.0,0.1348520642609244,0.1344551304919992,41.01231701678471,40.89159825986357,0.7027308703968483,1.0,304.1282107289824,304.1282107289824,0.1540620230159288,0.9999999999999972,0.2192333217536415,0.9999999999999972,5.0,-2.0,0.8459379769840685,0.7807666782463557
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,3,3,0.0002399691098683,0.0002458728679008,0.0107424677169794,0.0107213800108861,1.140435013513503,1.1425999390984136,0.803510981034246,0.8247653511340507,0.0002416069203539,0.0002476084321061,1.0246021583186262,5.903758032560144e-06,True,1.0248399828255763,6.001511752132992e-06,True,1.026451872596,0.0212543700998046,True,100000.0,0.1348003003810027,0.1342008785309536,40.99657416060372,40.81427306587644,0.7024058507413613,1.0,304.1282107289824,304.1282107289824,0.1534608344174373,0.9999999999999964,0.2184788669619786,0.9999999999999964,5.0,-2.0,0.8465391655825591,0.7815211330380178
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,3,4,0.000236681768425,0.0002420940922345,0.0105024986071111,0.0104755071429852,1.1386690552649756,1.1415619176358358,0.8036757666806765,0.8239733391548489,0.0002383123962882,0.0002438185209108,1.0228675146610926,5.412323809473804e-06,True,1.0231046504856982,5.506124622648204e-06,True,1.0252559219970077,0.0202975724741724,True,100000.0,0.1347478531341696,0.1339432593926,40.98062347326672,40.73592381827942,0.7022145731206973,0.9999999999999992,304.1282107289824,304.1282107289824,0.1531793541143706,0.9999999999999958,0.2181375322839419,0.9999999999999964,5.0,-2.0,0.8468206458856252,0.7818624677160546
MatrixSensing,Matrix sensing kappa=1e+05,Matrix sensing kappa=1e+05 target=1e-02,0.01,4,0,0.0002445041624997,0.0002542051943572,0.0114317791498614,0.0114317791498614,1.170555571098114,1.170555571098114,0.7925242804042062,0.8241175027172887,0.0002461090160126,0.0002559199165091,1.039676346440451,9.70103185747237e-06,True,1.0398640434044095,9.810900496543342e-06,True,1.0398640434044104,0.0315932223130824,True,100000.0,0.1326519001117217,0.1326519001117217,40.7501794970988,40.7501794970988,0.7064394450865138,0.9999999999999996,307.1963497151438,307.1963497151438,0.1827603933964409,0.9999999999999974,0.2587063826455207,0.999999999999998,5.0,-2.0,0.8172396066035565,0.7412936173544773
