problem_family,base_setting,seed,step,eval_algo,vector_source,source_algo,target_relative_op_norm,loss_before,loss_after,delta_loss,update_grad_inner,update_grad_cosine,update_fro_norm
MatrixSensing,Matrix sensing kappa=1e+02,2,3,Adam,other_vectors,Muon,0.001,0.00496028873355911,0.005018187736167323,-5.78990026082124e-05,-5.7677165647953196e-05,-0.7385446009012445,0.0023765618838323035
MatrixSensing,Matrix sensing kappa=1e+02,2,3,Muon,own_vectors,Muon,0.001,0.0043467457258584054,0.004319300636209692,2.7445089648713873e-05,2.749833716869614e-05,0.7936592140703617,0.0011643454951823905
MatrixSensing,Matrix sensing kappa=1e+02,2,3,Muon,other_vectors,Adam,0.001,0.0043467457258584054,0.004371680741095023,-2.4935015236617758e-05,-2.4876392519210207e-05,-0.7179844371890921,0.0011643454951823908
MatrixSensing,Matrix sensing kappa=1e+02,2,5,Adam,own_vectors,Adam,0.001,0.0023022165557087183,0.0022701766135007286,3.203994220798978e-05,3.218266229442492e-05,0.8437412011053644,0.002002955733647746
MatrixSensing,Matrix sensing kappa=1e+02,2,5,Adam,other_vectors,Muon,0.001,0.0023022165557087183,0.002313363301968272,-1.114674625955379e-05,-1.1021873470860153e-05,-0.28896331433542993,0.0020029557336477466
MatrixSensing,Matrix sensing kappa=1e+02,2,5,Muon,own_vectors,Muon,0.001,0.0015782313529622656,0.0015624312726262172,1.580008033604842e-05,1.58477923303983e-05,0.7774317584763962,0.0012380871928139383
MatrixSensing,Matrix sensing kappa=1e+02,2,5,Muon,other_vectors,Adam,0.001,0.0015782313529622656,0.0015837745324426167,-5.543179480351152e-06,-5.488648304833668e-06,-0.2692519825048773,0.0012380871928139377
MatrixSensing,Matrix sensing kappa=1e+02,3,0,Adam,own_vectors,Adam,0.001,0.012269097258227316,0.01221523217118431,5.3865087043006646e-05,5.393656668851043e-05,0.8296501670375008,0.0012016796333031723
MatrixSensing,Matrix sensing kappa=1e+02,3,0,Adam,other_vectors,Muon,0.001,0.012269097258227316,0.01221523217118431,5.3865087043006646e-05,5.393656668851043e-05,0.8296501670375008,0.0012016796333031723
MatrixSensing,Matrix sensing kappa=1e+02,3,0,Muon,own_vectors,Muon,0.001,0.012269097258227316,0.01221523217118431,5.3865087043006646e-05,5.393656668851043e-05,0.8296501670375008,0.0012016796333031723
MatrixSensing,Matrix sensing kappa=1e+02,3,0,Muon,other_vectors,Adam,0.001,0.012269097258227316,0.01221523217118431,5.3865087043006646e-05,5.393656668851043e-05,0.8296501670375008,0.0012016796333031723
MatrixSensing,Matrix sensing kappa=1e+02,3,1,Adam,own_vectors,Adam,0.001,0.0027233156159029623,0.0026847382868981037,3.8577329004858656e-05,3.8748441833642e-05,0.8437214463191034,0.0017587817449022962
MatrixSensing,Matrix sensing kappa=1e+02,3,1,Adam,other_vectors,Muon,0.001,0.0027233156159029623,0.0027368777167803616,-1.3562100877399265e-05,-1.3417434878095337e-05,-0.29215568486189514,0.001758781744902295
MatrixSensing,Matrix sensing kappa=1e+02,3,1,Muon,own_vectors,Muon,0.001,0.00908937305687279,0.00904525419278029,4.411886409249992e-05,4.418432623597949e-05,0.8198546721207423,0.0011831064564990267
MatrixSensing,Matrix sensing kappa=1e+02,3,1,Muon,other_vectors,Adam,0.001,0.00908937305687279,0.009105429927243,-1.60568703702086e-05,-1.597944089401491e-05,-0.29650376934269773,0.0011831064564990271
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,own_vectors,Adam,0.001,0.005061654318795605,0.004991257151098777,7.03971676968276e-05,7.068329472634369e-05,0.8353744381969705,0.0025557912158697318
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,other_vectors,Muon,0.001,0.005061654318795605,0.005124426735098487,-6.277241630288193e-05,-6.251519813774401e-05,-0.7388393357338274,0.002555791215869736
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,own_vectors,Muon,0.001,0.004386963691854556,0.00435861996049634,2.8343731358216294e-05,2.839937656012302e-05,0.8006672357247933,0.0011887442151201405
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,other_vectors,Adam,0.001,0.004386963691854556,0.004412673263011294,-2.5709571156737852e-05,-2.5647671965754158e-05,-0.7230880780823628,0.0011887442151201407
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,own_vectors,Adam,0.001,0.0022997674764139203,0.002263814403954031,3.5953072459889244e-05,3.6136915262633764e-05,0.836433415955808,0.0021692757661683645
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,other_vectors,Muon,0.001,0.0022997674764139203,0.0023116271222474033,-1.1859645833482962e-05,-1.1709990183288095e-05,-0.2710421467530312,0.0021692757661683658
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,own_vectors,Muon,0.001,0.0015853862830192984,0.0015694488319196926,1.5937451099605742e-05,1.5986398166106584e-05,0.7840689635103322,0.001240599323262523
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,other_vectors,Adam,0.001,0.0015853862830192984,0.0015907136174501916,-5.327334430893201e-06,-5.267205956759724e-06,-0.25833540940247046,0.0012405993232625222
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,own_vectors,Adam,0.001,0.012768712634677852,0.012717656516559457,5.105611811839425e-05,5.1117385821266136e-05,0.827755273025012,0.00113467001983265
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,other_vectors,Muon,0.001,0.012768712634677852,0.012717656516559457,5.105611811839425e-05,5.1117385821266136e-05,0.827755273025012,0.00113467001983265
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,own_vectors,Muon,0.001,0.012768712634677852,0.012717656516559457,5.105611811839425e-05,5.1117385821266136e-05,0.827755273025012,0.00113467001983265
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,other_vectors,Adam,0.001,0.012768712634677852,0.012717656516559457,5.105611811839425e-05,5.1117385821266136e-05,0.827755273025012,0.00113467001983265
MatrixSensing,Matrix sensing kappa=1e+02,4,1,Adam,own_vectors,Adam,0.001,0.0026582327215254374,0.0026232721439518663,3.4960577573571114e-05,3.5105843183248995e-05,0.8417689188288088,0.0016639017642559712
MatrixSensing,Matrix sensing kappa=1e+02,4,1,Adam,other_vectors,Muon,0.001,0.0026582327215254374,0.0026676776392199936,-9.444917694556142e-06,-9.319430401114366e-06,-0.2234615705396181,0.001663901764255972
MatrixSensing,Matrix sensing kappa=1e+02,4,1,Muon,own_vectors,Muon,0.001,0.009564645111617722,0.009522704786681345,4.1940324936377144e-05,4.199626382231382e-05,0.8191418796629212,0.0011109249292082211
MatrixSensing,Matrix sensing kappa=1e+02,4,1,Muon,other_vectors,Adam,0.001,0.009564645111617722,0.009576381929103645,-1.1736817485922743e-05,-1.1672061954525353e-05,-0.22766488965363377,0.0011109249292082211
MatrixSensing,Matrix sensing kappa=1e+02,4,3,Adam,own_vectors,Adam,0.001,0.005232172796075546,0.005163581537744891,6.859125833065527e-05,6.885262538289008e-05,0.8327198680670789,0.0024876026370709344
MatrixSensing,Matrix sensing kappa=1e+02,4,3,Adam,other_vectors,Muon,0.001,0.005232172796075546,0.0052936277687255645,-6.145497265001854e-05,-6.121537509922443e-05,-0.7403531643539965,0.002487602637070932
MatrixSensing,Matrix sensing kappa=1e+02,4,3,Muon,own_vectors,Muon,0.001,0.0047606310648114865,0.004732337123446806,2.82939413646802e-05,2.8344915618843973e-05,0.8010976890587606,0.0011474010986982004
MatrixSensing,Matrix sensing kappa=1e+02,4,3,Muon,other_vectors,Adam,0.001,0.0047606310648114865,0.004786520952297105,-2.5889887485618275e-05,-2.5834281781359754e-05,-0.7301409435059806,0.0011474010986982
MatrixSensing,Matrix sensing kappa=1e+02,4,5,Adam,own_vectors,Adam,0.001,0.0024029034130439433,0.0023670902215482846,3.581319149565873e-05,3.598388017466246e-05,0.8459992040147306,0.0021794092461349494
MatrixSensing,Matrix sensing kappa=1e+02,4,5,Adam,other_vectors,Muon,0.001,0.0024029034130439433,0.002417820127073483,-1.4916714029539722e-05,-1.4766564874390492e-05,-0.3471694011076285,0.0021794092461349503
MatrixSensing,Matrix sensing kappa=1e+02,4,5,Muon,own_vectors,Muon,0.001,0.001821901419614771,0.0018048384020744068,1.706301754036423e-05,1.7111081830588e-05,0.7864644582353931,0.0012330724917244745
MatrixSensing,Matrix sensing kappa=1e+02,4,5,Muon,other_vectors,Adam,0.001,0.001821901419614771,0.001828728468474649,-6.827048859877997e-06,-6.7724096566313775e-06,-0.3112754380047112,0.0012330724917244758
SmallMLPDigits,Small MLP digits hidden=16,0,0,Adam,own_vectors,Adam,0.001,2.302579040308706,2.3025733534375963,5.686871109578107e-06,5.6753079152987025e-06,0.639178515087003,0.00048521320264249823
SmallMLPDigits,Small MLP digits hidden=16,0,0,Adam,other_vectors,Muon,0.001,2.302579040308706,2.3025733534375963,5.686871109578107e-06,5.6753079152987025e-06,0.639178515087003,0.00048521320264249823
SmallMLPDigits,Small MLP digits hidden=16,0,0,Muon,own_vectors,Muon,0.001,2.302579040308706,2.3025733534375963,5.686871109578107e-06,5.6753079152987025e-06,0.639178515087003,0.00048521320264249823
SmallMLPDigits,Small MLP digits hidden=16,0,0,Muon,other_vectors,Adam,0.001,2.302579040308706,2.3025733534375963,5.686871109578107e-06,5.6753079152987025e-06,0.639178515087003,0.00048521320264249823
SmallMLPDigits,Small MLP digits hidden=16,0,1,Adam,own_vectors,Adam,0.001,2.300720142542111,2.3007019146693573,1.822787275385096e-05,1.8271788678966334e-05,0.4548425747372016,0.0008365444535173818
SmallMLPDigits,Small MLP digits hidden=16,0,1,Adam,other_vectors,Muon,0.001,2.300720142542111,2.300707613515388,1.2529026723218095e-05,1.2517372472592729e-05,0.3115969664717432,0.0008365444535173817
SmallMLPDigits,Small MLP digits hidden=16,0,1,Muon,own_vectors,Muon,0.001,2.301953568864346,2.301946088619606,7.4802447400657e-06,7.468767705524532e-06,0.5564013057096445,0.0004961853038950874
SmallMLPDigits,Small MLP digits hidden=16,0,1,Muon,other_vectors,Adam,0.001,2.301953568864346,2.301949220078573,4.3487857728230495e-06,4.365234439925267e-06,0.32519717279552895,0.0004961853038950873
SmallMLPDigits,Small MLP digits hidden=16,0,3,Adam,own_vectors,Adam,0.001,2.2938467416170822,2.2937825874433426,6.415417373961674e-05,6.415838587766679e-05,0.4499928021993885,0.001547346683039628
SmallMLPDigits,Small MLP digits hidden=16,0,3,Adam,other_vectors,Muon,0.001,2.2938467416170822,2.293797384006307,4.935761077540235e-05,4.930538776015546e-05,0.34581714141039516,0.0015473466830396275
SmallMLPDigits,Small MLP digits hidden=16,0,3,Muon,own_vectors,Muon,0.001,2.3005820382248823,2.3005700880639304,1.1950160951901267e-05,1.1937590836755776e-05,0.6621272771213186,0.0005373825959291904
SmallMLPDigits,Small MLP digits hidden=16,0,3,Muon,other_vectors,Adam,0.001,2.3005820382248823,2.300574096727549,7.94149733307492e-06,7.93423114997904e-06,0.44007798049262675,0.0005373825959291905
SmallMLPDigits,Small MLP digits hidden=16,0,10,Adam,own_vectors,Adam,0.001,2.2051502604999174,2.204745059252034,0.0004052012478834577,0.00040520446780363594,0.42729406657442265,0.0037706709487457944
SmallMLPDigits,Small MLP digits hidden=16,0,10,Adam,other_vectors,Muon,0.001,2.2051502604999174,2.204844516536194,0.00030574396372351487,0.0003063130331786148,0.3230115953584803,0.003770670948745793
SmallMLPDigits,Small MLP digits hidden=16,0,10,Muon,own_vectors,Muon,0.001,2.289578937908419,2.2895354933337817,4.3444574637341304e-05,4.341387864354899e-05,0.7247823466499567,0.0007888083028782441
SmallMLPDigits,Small MLP digits hidden=16,0,10,Muon,other_vectors,Adam,0.001,2.289578937908419,2.2895522476945955,2.6690213823510334e-05,2.6672271193554912e-05,0.4452859755948415,0.0007888083028782442
SmallMLPDigits,Small MLP digits hidden=16,1,0,Adam,own_vectors,Adam,0.001,2.3025328074664575,2.3025251215991123,7.68586734523069e-06,7.686189118387805e-06,0.6113857650960525,0.0004985971401371651
SmallMLPDigits,Small MLP digits hidden=16,1,0,Adam,other_vectors,Muon,0.001,2.3025328074664575,2.3025251215991123,7.68586734523069e-06,7.686189118387805e-06,0.6113857650960525,0.0004985971401371651
SmallMLPDigits,Small MLP digits hidden=16,1,0,Muon,own_vectors,Muon,0.001,2.3025328074664575,2.3025251215991123,7.68586734523069e-06,7.686189118387805e-06,0.6113857650960525,0.0004985971401371651
SmallMLPDigits,Small MLP digits hidden=16,1,0,Muon,other_vectors,Adam,0.001,2.3025328074664575,2.3025251215991123,7.68586734523069e-06,7.686189118387805e-06,0.6113857650960525,0.0004985971401371651
SmallMLPDigits,Small MLP digits hidden=16,1,1,Adam,own_vectors,Adam,0.001,2.3004705095234006,2.300452287647045,1.8221876355806188e-05,1.8206070390234682e-05,0.5154735785791433,0.0008035381696113938
SmallMLPDigits,Small MLP digits hidden=16,1,1,Adam,other_vectors,Muon,0.001,2.3004705095234006,2.300458679938491,1.1829584909417434e-05,1.1822673592283113e-05,0.3347386742092429,0.0008035381696113941
SmallMLPDigits,Small MLP digits hidden=16,1,1,Muon,own_vectors,Muon,0.001,2.302055103484397,2.3020476713644733,7.432119923489466e-06,7.4277330642563525e-06,0.6198252483488549,0.0004967585487158909
SmallMLPDigits,Small MLP digits hidden=16,1,1,Muon,other_vectors,Adam,0.001,2.302055103484397,2.3020505106068345,4.592877562270559e-06,4.5899187525715864e-06,0.38301693209792015,0.0004967585487158906
SmallMLPDigits,Small MLP digits hidden=16,1,3,Adam,own_vectors,Adam,0.001,2.289549028796929,2.2894670993182307,8.192947869822831e-05,8.19135392722551e-05,0.48519193428126023,0.001522606552154261
SmallMLPDigits,Small MLP digits hidden=16,1,3,Adam,other_vectors,Muon,0.001,2.289549028796929,2.289493086104833,5.594269209607816e-05,5.5999433917142753e-05,0.3316969807714926,0.0015226065521542608
SmallMLPDigits,Small MLP digits hidden=16,1,3,Muon,own_vectors,Muon,0.001,2.300705702569859,2.3006936040078494,1.2098562009565939e-05,1.2088256871313181e-05,0.6413643115021949,0.0005336928494069361
SmallMLPDigits,Small MLP digits hidden=16,1,3,Muon,other_vectors,Adam,0.001,2.300705702569859,2.3006977439369343,7.958632924687237e-06,7.952803223966087e-06,0.4219503455751225,0.0005336928494069358
SmallMLPDigits,Small MLP digits hidden=16,1,10,Adam,own_vectors,Adam,0.001,2.0968587946321304,2.0961536918402683,0.0007051027918620889,0.0007047227667790154,0.47487632685886094,0.004586902419863281
SmallMLPDigits,Small MLP digits hidden=16,1,10,Adam,other_vectors,Muon,0.001,2.0968587946321304,2.096294827193956,0.0005639674381745508,0.0005637698025192165,0.37989539381267334,0.004586902419863283
SmallMLPDigits,Small MLP digits hidden=16,1,10,Muon,own_vectors,Muon,0.001,2.288467972435114,2.2884227264601256,4.52459749884504e-05,4.521522607033722e-05,0.7122547377315892,0.000784379928299736
SmallMLPDigits,Small MLP digits hidden=16,1,10,Muon,other_vectors,Adam,0.001,2.288467972435114,2.2884334744564856,3.449797862842274e-05,3.447374485664436e-05,0.5430491061417759,0.0007843799282997361
SmallMLPDigits,Small MLP digits hidden=16,2,0,Adam,own_vectors,Adam,0.001,2.302489903378648,2.302482677996035,7.225382613107456e-06,7.223954783724149e-06,0.6037612707307615,0.0005000897826884395
SmallMLPDigits,Small MLP digits hidden=16,2,0,Adam,other_vectors,Muon,0.001,2.302489903378648,2.302482677996035,7.225382613107456e-06,7.223954783724149e-06,0.6037612707307615,0.0005000897826884395
SmallMLPDigits,Small MLP digits hidden=16,2,0,Muon,own_vectors,Muon,0.001,2.302489903378648,2.302482677996035,7.225382613107456e-06,7.223954783724149e-06,0.6037612707307615,0.0005000897826884395
SmallMLPDigits,Small MLP digits hidden=16,2,0,Muon,other_vectors,Adam,0.001,2.302489903378648,2.302482677996035,7.225382613107456e-06,7.223954783724149e-06,0.6037612707307615,0.0005000897826884395
SmallMLPDigits,Small MLP digits hidden=16,2,1,Adam,own_vectors,Adam,0.001,2.2992968083453706,2.2992763049022042,2.0503443166397517e-05,2.048679024296095e-05,0.5046336027829347,0.0007889383939531836
SmallMLPDigits,Small MLP digits hidden=16,2,1,Adam,other_vectors,Muon,0.001,2.2992968083453706,2.2992824760927593,1.4332252611382046e-05,1.4318402818213387e-05,0.35269298482396344,0.0007889383939531833
SmallMLPDigits,Small MLP digits hidden=16,2,1,Muon,own_vectors,Muon,0.001,2.301859511732533,2.3018516876020216,7.82413051148012e-06,7.797098117714528e-06,0.6307895318413502,0.000506471295710827
SmallMLPDigits,Small MLP digits hidden=16,2,1,Muon,other_vectors,Adam,0.001,2.301859511732533,2.3018544968279615,5.014904571609691e-06,5.008687107712476e-06,0.4052055454625783,0.0005064712957108271
SmallMLPDigits,Small MLP digits hidden=16,2,3,Adam,own_vectors,Adam,0.001,2.2840285278215364,2.283953930516083,7.459730545322785e-05,7.454427671616827e-05,0.4860995188288159,0.0013843346531962643
SmallMLPDigits,Small MLP digits hidden=16,2,3,Adam,other_vectors,Muon,0.001,2.2840285278215364,2.283968230780629,6.029704090737553e-05,6.0242745808015575e-05,0.39283994748119266,0.0013843346531962643
SmallMLPDigits,Small MLP digits hidden=16,2,3,Muon,own_vectors,Muon,0.001,2.3002771282117433,2.300264627225924,1.250098581939696e-05,1.2491054858654313e-05,0.6703499497032892,0.0005433558163438929
SmallMLPDigits,Small MLP digits hidden=16,2,3,Muon,other_vectors,Adam,0.001,2.3002771282117433,2.300267768973484,9.359238259509794e-06,9.36200436337353e-06,0.5024250733925225,0.0005433558163438931
SmallMLPDigits,Small MLP digits hidden=16,2,10,Adam,own_vectors,Adam,0.001,2.114841215824968,2.1141993636102003,0.0006418522147675354,0.0006424881872915269,0.45561965679930594,0.0047968334185923295
SmallMLPDigits,Small MLP digits hidden=16,2,10,Adam,other_vectors,Muon,0.001,2.114841215824968,2.11431229906651,0.0005289167584576759,0.0005296030777864637,0.3755673291957922,0.0047968334185923295
SmallMLPDigits,Small MLP digits hidden=16,2,10,Muon,own_vectors,Muon,0.001,2.288790272109171,2.2887470567421113,4.321536705953477e-05,4.3185923639545585e-05,0.7444813540735881,0.0007929002322413125
SmallMLPDigits,Small MLP digits hidden=16,2,10,Muon,other_vectors,Adam,0.001,2.288790272109171,2.2887566343343773,3.363777479359342e-05,3.361125870302828e-05,0.5794238789519488,0.0007929002322413125
SmallMLPDigits,Small MLP digits hidden=16,3,0,Adam,own_vectors,Adam,0.001,2.3026929964434295,2.302687079732759,5.916710670295089e-06,5.937091049655405e-06,0.6321408736426734,0.000495791736105736
SmallMLPDigits,Small MLP digits hidden=16,3,0,Adam,other_vectors,Muon,0.001,2.3026929964434295,2.302687079732759,5.916710670295089e-06,5.937091049655405e-06,0.6321408736426734,0.000495791736105736
SmallMLPDigits,Small MLP digits hidden=16,3,0,Muon,own_vectors,Muon,0.001,2.3026929964434295,2.302687079732759,5.916710670295089e-06,5.937091049655405e-06,0.6321408736426734,0.000495791736105736
SmallMLPDigits,Small MLP digits hidden=16,3,0,Muon,other_vectors,Adam,0.001,2.3026929964434295,2.302687079732759,5.916710670295089e-06,5.937091049655405e-06,0.6321408736426734,0.000495791736105736
SmallMLPDigits,Small MLP digits hidden=16,3,1,Adam,own_vectors,Adam,0.001,2.300317721236734,2.300299439105483,1.8282131251101674e-05,1.8288698425865568e-05,0.5151154250620336,0.0007581641588524134
SmallMLPDigits,Small MLP digits hidden=16,3,1,Adam,other_vectors,Muon,0.001,2.300317721236734,2.3003098831590525,7.838077681565636e-06,7.834096142839983e-06,0.22065341505596325,0.0007581641588524132
SmallMLPDigits,Small MLP digits hidden=16,3,1,Muon,own_vectors,Muon,0.001,2.3020778286669836,2.302071198433931,6.630233052806744e-06,6.621467826307696e-06,0.594891859986157,0.00049844960886938
SmallMLPDigits,Small MLP digits hidden=16,3,1,Muon,other_vectors,Adam,0.001,2.3020778286669836,2.302074902912648,2.925754335691977e-06,2.9236492120633907e-06,0.26266911859047815,0.0004984496088693805
SmallMLPDigits,Small MLP digits hidden=16,3,3,Adam,own_vectors,Adam,0.001,2.286018651918292,2.28594480386085,7.38480574420386e-05,7.379468340052998e-05,0.45380384410359725,0.001445440748925218
SmallMLPDigits,Small MLP digits hidden=16,3,3,Adam,other_vectors,Muon,0.001,2.286018651918292,2.2859694999916482,4.915192664389778e-05,4.909923426693367e-05,0.30193802894908217,0.0014454407489252175
SmallMLPDigits,Small MLP digits hidden=16,3,3,Muon,own_vectors,Muon,0.001,2.3004689537592125,2.300457507995717,1.1445763495654404e-05,1.1433772606961627e-05,0.6234530900321313,0.0005312567182735862
SmallMLPDigits,Small MLP digits hidden=16,3,3,Muon,other_vectors,Adam,0.001,2.3004689537592125,2.30046180310934,7.150649872667003e-06,7.148061553775716e-06,0.38976470991979956,0.0005312567182735862
SmallMLPDigits,Small MLP digits hidden=16,3,10,Adam,own_vectors,Adam,0.001,2.127369996478564,2.126744257492976,0.0006257389855881534,0.0006253517918856834,0.43487563336952106,0.004821775911156457
SmallMLPDigits,Small MLP digits hidden=16,3,10,Adam,other_vectors,Muon,0.001,2.127369996478564,2.1269327374230067,0.00043725905555724864,0.00043673637132513716,0.3037106610390021,0.004821775911156455
SmallMLPDigits,Small MLP digits hidden=16,3,10,Muon,own_vectors,Muon,0.001,2.2895738806767114,2.289532797183132,4.1083493579563424e-05,4.1054945434793215e-05,0.705461142728106,0.0007632994779701591
SmallMLPDigits,Small MLP digits hidden=16,3,10,Muon,other_vectors,Adam,0.001,2.2895738806767114,2.2895481337575987,2.5746919112723532e-05,2.5745832308419917e-05,0.44239942565826956,0.0007632994779701586
SmallMLPDigits,Small MLP digits hidden=16,4,0,Adam,own_vectors,Adam,0.001,2.3027054241295115,2.3026981452304374,7.278899074147915e-06,7.309063735108866e-06,0.6440879170190688,0.0005054383170361083
SmallMLPDigits,Small MLP digits hidden=16,4,0,Adam,other_vectors,Muon,0.001,2.3027054241295115,2.3026981452304374,7.278899074147915e-06,7.309063735108866e-06,0.6440879170190688,0.0005054383170361083
SmallMLPDigits,Small MLP digits hidden=16,4,0,Muon,own_vectors,Muon,0.001,2.3027054241295115,2.3026981452304374,7.278899074147915e-06,7.309063735108866e-06,0.6440879170190688,0.0005054383170361083
SmallMLPDigits,Small MLP digits hidden=16,4,0,Muon,other_vectors,Adam,0.001,2.3027054241295115,2.3026981452304374,7.278899074147915e-06,7.309063735108866e-06,0.6440879170190688,0.0005054383170361083
SmallMLPDigits,Small MLP digits hidden=16,4,1,Adam,own_vectors,Adam,0.001,2.3011543617547345,2.301135372612006,1.898914272846497e-05,1.8976842034401294e-05,0.5397487550493844,0.0008489272879139356
SmallMLPDigits,Small MLP digits hidden=16,4,1,Adam,other_vectors,Muon,0.001,2.3011543617547345,2.3011447631463744,9.598608360139593e-06,9.590782141668023e-06,0.2727857834054264,0.0008489272879139357
SmallMLPDigits,Small MLP digits hidden=16,4,1,Muon,own_vectors,Muon,0.001,2.302189660529771,2.302183101658407,6.558871364248375e-06,6.554931434453024e-06,0.6296026017378442,0.0005095805701387036
SmallMLPDigits,Small MLP digits hidden=16,4,1,Muon,other_vectors,Adam,0.001,2.302189660529771,2.3021863251675683,3.3353622028720054e-06,3.329532806610052e-06,0.3198023562222233,0.0005095805701387036
SmallMLPDigits,Small MLP digits hidden=16,4,3,Adam,own_vectors,Adam,0.001,2.2894376219604453,2.289373971523983,6.365043646239243e-05,6.359270108624626e-05,0.4623483130601118,0.0015812728105330535
SmallMLPDigits,Small MLP digits hidden=16,4,3,Adam,other_vectors,Muon,0.001,2.2894376219604453,2.2893914540109135,4.61679495318279e-05,4.6235873197758654e-05,0.3361561564565835,0.0015812728105330538
SmallMLPDigits,Small MLP digits hidden=16,4,3,Muon,own_vectors,Muon,0.001,2.3007188316381137,2.3007074600055275,1.1371632586243408e-05,1.1360345285435057e-05,0.6386404862713934,0.0005509200933029303
SmallMLPDigits,Small MLP digits hidden=16,4,3,Muon,other_vectors,Adam,0.001,2.3007188316381137,2.30071126856239,7.563075723915347e-06,7.553435822380148e-06,0.42462881236623296,0.0005509200933029299
SmallMLPDigits,Small MLP digits hidden=16,4,10,Adam,own_vectors,Adam,0.001,2.1489048205770733,2.14835249016329,0.0005523304137833307,0.0005525311168922311,0.42591811756571146,0.004103145359891979
SmallMLPDigits,Small MLP digits hidden=16,4,10,Adam,other_vectors,Muon,0.001,2.1489048205770733,2.148489359373401,0.0004154612036724181,0.00041513658923307626,0.32000766873241765,0.004103145359891979
SmallMLPDigits,Small MLP digits hidden=16,4,10,Muon,own_vectors,Muon,0.001,2.2885112827187726,2.2884641161068986,4.71666118739833e-05,4.713212326442116e-05,0.6708865264405028,0.0008152977323395331
SmallMLPDigits,Small MLP digits hidden=16,4,10,Muon,other_vectors,Adam,0.001,2.2885112827187726,2.288478990176865,3.229254190761921e-05,3.227143018816476e-05,0.45935693541199796,0.0008152977323395332
SmallMLPDigits,Small MLP digits hidden=64,0,0,Adam,own_vectors,Adam,0.001,2.3026985408830147,2.3026755050955683,2.3035787446445966e-05,2.304800188209249e-05,0.4045788783059048,0.0012714743553662307
SmallMLPDigits,Small MLP digits hidden=64,0,0,Adam,other_vectors,Muon,0.001,2.3026985408830147,2.3026755050955683,2.3035787446445966e-05,2.304800188209249e-05,0.4045788783059048,0.0012714743553662307
SmallMLPDigits,Small MLP digits hidden=64,0,0,Muon,own_vectors,Muon,0.001,2.3026985408830147,2.3026755050955683,2.3035787446445966e-05,2.304800188209249e-05,0.4045788783059048,0.0012714743553662307
SmallMLPDigits,Small MLP digits hidden=64,0,0,Muon,other_vectors,Adam,0.001,2.3026985408830147,2.3026755050955683,2.3035787446445966e-05,2.304800188209249e-05,0.4045788783059048,0.0012714743553662307
SmallMLPDigits,Small MLP digits hidden=64,0,1,Adam,own_vectors,Adam,0.001,2.2982433051923334,2.2981681258585356,7.517933379785902e-05,7.517287538709599e-05,0.2759607019630697,0.0027932215234414246
SmallMLPDigits,Small MLP digits hidden=64,0,1,Adam,other_vectors,Muon,0.001,2.2982433051923334,2.2982078441416434,3.5461050690077656e-05,3.545703797685509e-05,0.13016329413020938,0.002793221523441425
SmallMLPDigits,Small MLP digits hidden=64,0,1,Muon,own_vectors,Muon,0.001,2.3019113345206415,2.3018869724469866,2.4362073654859984e-05,2.435995439161051e-05,0.3901903958178171,0.0012925620987782858
SmallMLPDigits,Small MLP digits hidden=64,0,1,Muon,other_vectors,Adam,0.001,2.3019113345206415,2.301900451068992,1.0883451649235099e-05,1.0856817315413854e-05,0.17390122237182853,0.0012925620987782865
SmallMLPDigits,Small MLP digits hidden=64,0,3,Adam,own_vectors,Adam,0.001,2.26216288036547,2.2619093870844957,0.0002534932809741264,0.00025332856249787693,0.26707305289993977,0.005080300019338125
SmallMLPDigits,Small MLP digits hidden=64,0,3,Adam,other_vectors,Muon,0.001,2.26216288036547,2.262019071032684,0.00014380933278568264,0.00014369291141168335,0.1514890549742907,0.005080300019338119
SmallMLPDigits,Small MLP digits hidden=64,0,3,Muon,own_vectors,Muon,0.001,2.298858405886954,2.2988305878567976,2.781803015627915e-05,2.779192056303315e-05,0.4125330090638106,0.0013078346951851461
SmallMLPDigits,Small MLP digits hidden=64,0,3,Muon,other_vectors,Adam,0.001,2.298858405886954,2.298843277268377,1.512861857699832e-05,1.5118906956507006e-05,0.22441947350769595,0.0013078346951851474
SmallMLPDigits,Small MLP digits hidden=64,0,10,Adam,own_vectors,Adam,0.001,1.8391860560647995,1.8375312349453146,0.001654821119484895,0.0016567302610107472,0.2711295704076291,0.012618756464058321
SmallMLPDigits,Small MLP digits hidden=64,0,10,Adam,other_vectors,Muon,0.001,1.8391860560647995,1.8379684054395085,0.0012176506252910002,0.0012171835581911454,0.1991962499907844,0.012618756464058337
