condition,condition_label,problem_family,bin,bin_min,bin_max,n_pairs,muon_first_order_win_rate,muon_delta_loss_win_rate,geomean_first_order_ratio_muon_over_adam,first_order_ratio_ci95_low,first_order_ratio_ci95_high,geomean_delta_loss_ratio_muon_over_adam,delta_loss_ratio_ci95_low,delta_loss_ratio_ci95_high
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,All,low,-0.1853603504103835,0.0,506,0.14624505928853754,0.35968379446640314,0.26270695910341507,0.23550883178117152,0.2930461071858665,0.3959223172758483,0.34079543331484674,0.45996649600717665
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,All,high,0.030679391498263403,0.3974250442929871,425,0.03058823529411765,0.08470588235294117,0.05405628454976995,0.049133549322762954,0.05947223311978264,0.06733221374619235,0.06000074093852867,0.07555951705009241
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,All,middle,2.0522470490891287e-05,0.030467747132082612,344,0.0436046511627907,0.09593023255813954,0.08007954881017323,0.06991769256117412,0.09171833198056598,0.10449887249583434,0.08939089339284548,0.12216025523887024
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,MatrixFactorizationInput,low,-0.1853603504103835,0.005822657794085279,250,0.312,0.56,0.3738461931899939,0.30383529402973447,0.45998927349425284,0.74341359822388,0.5803331916234626,0.9523215042691562
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,MatrixFactorizationInput,high,0.0431409917464991,0.3974250442929871,250,0.04,0.124,0.056549980390486275,0.04894720352704191,0.06533366672107499,0.07714952191125934,0.065001051272129,0.09156849950345326
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,MatrixFactorizationInput,middle,0.0062009492797610866,0.043044582413982624,250,0.056,0.12,0.05009084409360397,0.04299481144028977,0.0583580338640236,0.06600445224313903,0.05502649776183259,0.07917254219545537
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,MatrixSensing,middle,-0.00432286573499685,0.0,146,0.0,0.3424657534246575,0.16335544569395727,0.14898881684676774,0.1791074135806881,0.22301704094451555,0.1797558869624102,0.27668968951235756
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,MatrixSensing,low,-0.022899305200756115,-0.004336757939273128,125,0.0,0.0,0.19947815170534766,0.17503842157089627,0.2273302778365425,0.2232359553479372,0.1823416985993119,0.2733016756063841
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,MatrixSensing,high,2.0522470490891287e-05,0.015491708489217548,104,0.0,0.0,0.1852658075912923,0.15814492887000672,0.21703774953585256,0.20512369427526767,0.16847154545333146,0.24974977133327797
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,SmallMLPDigits,low,-0.010666450132824024,0.05982096145068172,50,0.0,0.0,0.07729550053133123,0.06963650192872728,0.08579687716801174,0.07686308691169477,0.06868169428164962,0.08601905051100676
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,SmallMLPDigits,middle,0.060343581718953154,0.08861482095133938,50,0.0,0.0,0.04492503715366482,0.04153316891584737,0.048593907374307736,0.04469353907810233,0.041385461307221476,0.04826604252390701
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,SmallMLPDigits,high,0.08893524502696093,0.23713139892509297,50,0.0,0.0,0.05203667493990263,0.04578875933278459,0.05913712400725181,0.05681953067793609,0.04887535184417971,0.06605495294956898
condition_score_Muon,Muon condition score,All,high,0.5003252585775211,6.3132168911277695,425,0.16941176470588235,0.27294117647058824,0.13689291200124615,0.11692490205725764,0.16027098613265625,0.20234397454583822,0.16830056130743595,0.2432736035871905
condition_score_Muon,Muon condition score,All,middle,0.30498999949141703,0.497302423445286,425,0.07058823529411765,0.1952941176470588,0.06746845104958735,0.05920314381785326,0.07688767172627525,0.0978486615674785,0.08288939575445624,0.11550766516514527
condition_score_Muon,Muon condition score,All,low,0.1378425669098813,0.3047976873352852,425,0.0,0.1223529411764706,0.15441577934620526,0.14283518714925222,0.16693528665440463,0.18136534226751302,0.1611945851729027,0.20406012609250862
condition_score_Muon,Muon condition score,MatrixFactorizationInput,high,0.5178270168875508,0.9592757951876697,250,0.264,0.424,0.22794128111948916,0.18168793526136437,0.28596960807360006,0.4076270094810607,0.31466567388408495,0.5280518106963324
condition_score_Muon,Muon condition score,MatrixFactorizationInput,middle,0.40603344181882095,0.5171648506873007,250,0.136,0.32,0.09896724013269237,0.08015375985571581,0.12219657115415457,0.19846705772072104,0.15491651953282518,0.2542606374007381
condition_score_Muon,Muon condition score,MatrixFactorizationInput,low,0.24913661870537682,0.40460852633035094,250,0.008,0.06,0.046942836405041426,0.04218923106343163,0.05223204676182221,0.046793506131066365,0.04143808358607241,0.05284105891359546
condition_score_Muon,Muon condition score,MatrixSensing,high,0.14174111959840832,0.146301606000667,125,0.0,0.176,0.14939784230225867,0.13173886431059895,0.16942392361867983,0.16576982672977322,0.1340509417861156,0.20499397533412367
condition_score_Muon,Muon condition score,MatrixSensing,middle,0.14083740363850716,0.1417388512393177,125,0.0,0.144,0.2048736613990325,0.18067718487515164,0.23231055522615657,0.2680077886979961,0.2173780006154593,0.3304298254626668
condition_score_Muon,Muon condition score,MatrixSensing,low,0.1378425669098813,0.1408352672283525,125,0.0,0.08,0.1931126012123824,0.1721265087874219,0.21665737026636178,0.23311341030995245,0.19151124618592957,0.28375285080427176
condition_score_Muon,Muon condition score,SmallMLPDigits,middle,5.132063329611629,5.385622852872547,50,0.0,0.0,0.0571414449892779,0.04988820079900121,0.06544923815989857,0.061059477704787826,0.052280677334650694,0.07131238552470814
condition_score_Muon,Muon condition score,SmallMLPDigits,low,4.410806924550725,5.1288320394677545,50,0.0,0.0,0.05483382581763197,0.0483681697699145,0.06216378391205182,0.05773132404687962,0.05051957371274902,0.06597256333073008
condition_score_Muon,Muon condition score,SmallMLPDigits,high,5.39166092599425,6.3132168911277695,50,0.0,0.0,0.05767032914313609,0.05166100997054805,0.06437866517464001,0.05537268811059463,0.0498278898610978,0.0615345060194294
delta_condition_score,Muon - Adam condition score,All,middle,-0.23412966342165908,0.0,549,0.051001821493624776,0.19854280510018216,0.14570572305371612,0.13300636125033688,0.15961761175202777,0.17616654688263644,0.1554503309321971,0.19964352635626456
delta_condition_score,Muon - Adam condition score,All,low,-0.944439980723605,-0.2352720989833872,425,0.17411764705882352,0.3341176470588235,0.09471795592874414,0.07917408769195997,0.11331347713439535,0.18134296877929962,0.1468189421947788,0.22398521494632795
delta_condition_score,Muon - Adam condition score,All,high,4.086492208510428e-06,2.5987685190349556,301,0.0,0.0,0.08970052627875537,0.08180893997914872,0.09835336354115426,0.09340756472387222,0.0842461515773424,0.10356524285426134
delta_condition_score,Muon - Adam condition score,MatrixFactorizationInput,high,-0.16476616859597654,0.22588912633778002,250,0.064,0.136,0.10731017488448083,0.09454937897113445,0.12179322338281554,0.11743203372542342,0.09863406339044715,0.13981257661766971
delta_condition_score,Muon - Adam condition score,MatrixFactorizationInput,middle,-0.36189147035131486,-0.1655798195434947,250,0.14,0.292,0.09058266074106612,0.0725441699891375,0.11310651742462147,0.1351017653162264,0.10569802869622426,0.17268521671315454
delta_condition_score,Muon - Adam condition score,MatrixFactorizationInput,low,-0.944439980723605,-0.36296584739564164,250,0.204,0.376,0.10894261496705424,0.08508540728163938,0.13948917605311786,0.238610398032747,0.17797996373658703,0.3198951210800923
delta_condition_score,Muon - Adam condition score,MatrixSensing,middle,-0.0008509575165878414,0.0,146,0.0,0.3424657534246575,0.16200517781234844,0.14765439656798518,0.17775073582672643,0.21924703272393428,0.17655355301964476,0.2722644803013471
delta_condition_score,Muon - Adam condition score,MatrixSensing,low,-0.004513476904498437,-0.000852041338595344,125,0.0,0.0,0.20142141868539631,0.17695036168552292,0.229276659955858,0.22772588400070862,0.18627358069628583,0.2784027560433224
delta_condition_score,Muon - Adam condition score,MatrixSensing,high,4.086492208510428e-06,0.003056285068475134,104,0.0,0.0,0.1852658075912923,0.15814492887000672,0.21703774953585256,0.20512369427526767,0.16847154545333146,0.24974977133327797
delta_condition_score,Muon - Adam condition score,SmallMLPDigits,low,-0.18948148009084065,0.5884325720388679,50,0.0,0.0,0.0728074936957694,0.06463273140086204,0.0820162017505081,0.07273653069723962,0.06432064884393127,0.08225356853454156
delta_condition_score,Muon - Adam condition score,SmallMLPDigits,middle,0.5915829301066253,0.9915997100497629,50,0.0,0.0,0.048916101346170096,0.04480568442414442,0.05340360272723309,0.04836222242196688,0.04433159027862409,0.05275931999939047
delta_condition_score,Muon - Adam condition score,SmallMLPDigits,high,0.9927781013120978,2.5987685190349556,50,0.0,0.0,0.050736940996649785,0.04461356246020849,0.05770077617077817,0.05548829462783234,0.047582042795179476,0.06470825252204294
