problem_family,base_setting,setting,target_relative_update_norm,seed,step,delta_loss_Adam,delta_loss_Muon,loss_Adam,loss_Muon,recovery_error_Adam,recovery_error_Muon,update_grad_cosine_Adam,update_grad_cosine_Muon,update_grad_inner_Adam,update_grad_inner_Muon,delta_loss_ratio,delta_loss_delta,delta_loss_muon_higher,update_grad_inner_ratio,update_grad_inner_delta,update_grad_inner_muon_higher,update_grad_cosine_ratio,update_grad_cosine_delta,update_grad_cosine_muon_higher
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,1,6,2.6179171546742612e-08,1.0192046131596386e-08,0.00014442273498108823,0.00014451103913952807,0.9991223955647801,0.9994150558993581,0.48780734405037707,0.19836128359913208,2.594885829914194e-08,1.0181362426115369e-08,0.38931889473273074,-1.5987125415146226e-08,False,0.3923626353322851,-1.5767495873026572e-08,False,0.4066385756968981,-0.289446060451245,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,1,7,2.6609647231815806e-08,1.0213729092659963e-08,0.0001443965558095415,0.00014450084709339647,0.9990350987350555,0.9993816871400358,0.4912904529036293,0.19844851782455541,2.636712088636491e-08,1.0202148313781924e-08,0.3838355692460261,-1.6395918139155844e-08,False,0.3869268987596483,-1.6164972572582987e-08,False,0.4039331858612012,-0.2928419350790739,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,1,8,2.7059938182446945e-08,1.0237204654513568e-08,0.00014436994616230967,0.00014449063336430381,0.9989462224985008,0.9993482445387692,0.4949031272234616,0.1985473358595147,2.6806145228452418e-08,1.0224738528841846e-08,0.3783158921314228,-1.6822733527933377e-08,False,0.3814326320215995,-1.6581406699610574e-08,False,0.401184241799841,-0.29635579136394685,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,1,9,2.7528733377845402e-08,1.0262448015653037e-08,0.00014434288622412723,0.0001444803961596493,0.9988557174539656,0.999314722249173,0.49862332340984206,0.19865748471971378,2.7264387244024302e-08,1.0249108717523091e-08,0.37279041773538546,-1.7266285362192366e-08,False,0.37591560836451404,-1.701527852650121e-08,False,0.39841193821659204,-0.2999658386901283,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,2,0,2.0015880933574965e-08,8.33345765755434e-09,0.00013650870631623234,0.00013650870631623234,0.9995498732159133,0.9995498732159133,0.47894784645962307,0.19996207220010195,1.9952015133162933e-08,8.330022402410948e-09,0.41634228766697257,-1.1682423276020626e-08,False,0.4175028109599481,-1.1621992730751985e-08,False,0.41750281095993913,-0.2789857742595211,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,2,1,2.0147030059124334e-08,8.340563674365557e-09,0.00013648869043529876,0.00013650037285857478,0.9994814492595647,0.9995210171367758,0.4787574357223755,0.1999407469391516,2.0079746182806555e-08,8.33627348054564e-09,0.4139847734325597,-1.1806466384758777e-08,False,0.4151583095051093,-1.1743472702260914e-08,False,0.4176243166593747,-0.2788166887832239,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,2,2,2.0303714224766296e-08,8.349387054407565e-09,0.00013646854340523964,0.00013649203229490042,0.9994125185134355,0.9994921115231025,0.4789203726414207,0.19993152977385592,2.0232010782018863e-08,8.34424761814287e-09,0.4112246144709353,-1.1954327170358731e-08,False,0.41242799383829876,-1.1887763163875993e-08,False,0.41746298799351667,-0.27898884286756476,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,2,3,2.0490101542509822e-08,8.359916553311213e-09,0.00013644823969101487,0.000136483682907846,0.9993429855433018,0.9994631508397329,0.479523179214192,0.19993437172951833,2.041280816765562e-08,8.353934056941779e-09,0.4079978098677207,-1.2130184989198609e-08,False,0.40924962348780136,-1.2058874110713842e-08,False,0.4169441236545778,-0.2795888074846737,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,2,4,2.0711547423998573e-08,8.37214011350151e-09,0.00013642774958947236,0.0001364753229912927,0.9992727374587101,0.9994341295894216,0.4806744053352541,0.19994921436971455,2.0627332491988602e-08,8.365321178214462e-09,0.40422571728274975,-1.2339407310497062e-08,False,0.4055454665048643,-1.226201131377414e-08,False,0.4159764117880518,-0.2807251909655395,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,2,5,2.0973694239131762e-08,8.386044966058421e-09,0.00013640703804204836,0.0001364669508511792,0.9992016401313086,0.9994050423131313,0.48248340673298384,0.1999759908814059,2.0881074984213057e-08,8.378396602400681e-09,0.3998363316659838,-1.2587649273073341e-08,False,0.40124354750582,-1.2502678381812376e-08,False,0.4144722659697118,-0.2825074158515779,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,2,6,2.1281957376614348e-08,8.401617734447907e-09,0.00013638606434780923,0.00013645856480621314,0.9991295377367577,0.9993758835899906,0.48504891668098554,0.20001462717138488,2.117933075084788e-08,8.393147291594303e-09,0.3947765511305842,-1.2880339642166441e-08,False,0.3962895424001203,-1.2786183459253576e-08,False,0.41235970289349927,-0.28503428950960064,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,2,7,2.1641148109787867e-08,8.418844537792184e-09,0.00013636478239043262,0.0001364501631884787,0.9990562536577607,0.9993466480369454,0.48845138877560296,0.2000650429413135,2.1526844722278055e-08,8.40955965277057e-09,0.38902023566783434,-1.3222303571995683e-08,False,0.3906545414000012,-1.3117285069507485e-08,False,0.40959048850862084,-0.28838634583428946,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,2,8,2.205465086656277e-08,8.43771109199868e-09,0.00013634314124232283,0.0001364417443439409,0.9989815927687592,0.9993173303081532,0.4927360569936833,0.2001271527036385,2.192702204641586e-08,8.427619639316817e-09,0.38258193897737736,-1.361693977456409e-08,False,0.38434857325709565,-1.3499402407099043e-08,False,0.40615487716622306,-0.29260890429004477,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,2,9,2.252332534147033e-08,8.458202804194044e-09,0.00013632108659145627,0.0001364333066328489,0.998905347087645,0.9992879250942182,0.49789125822413366,0.20020086669457773,2.238087002583334e-08,8.447312848075653e-09,0.3755308186496182,-1.4065122537276287e-08,False,0.3774345160990283,-1.3933557177757686e-08,False,0.4020975732907006,-0.2976903915295559,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,3,0,2.121276398216491e-08,9.226687464676964e-09,0.00014695216996577507,0.00014695216996577507,0.9997008180844602,0.9997008180844602,0.4425010712034633,0.19276730319985882,2.1171194697748403e-08,9.22283441326955e-09,0.4349592289073928,-1.1986076517487947e-08,False,0.4356312690398344,-1.1948360284478854e-08,False,0.43563126903985244,-0.2497337680036045,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,3,1,2.1648371834010827e-08,9.241654043082173e-09,0.0001469309572017929,0.0001469429432783104,0.9996355869639003,0.9996708342658006,0.44758988285478724,0.19282283595649552,2.1560646470321503e-08,9.233100439905912e-09,0.42689834200662646,-1.2406717790928654e-08,False,0.42823857126062476,-1.232754603041559e-08,False,0.43080248982985514,-0.2547670468982917,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,3,2,2.2139707343317178e-08,9.259002914472226e-09,0.0001469093088299589,0.0001469337016242673,0.9995673265884264,0.9996406282322332,0.4533560162465296,0.19286210835905668,2.2001285455669455e-08,9.249430798790759e-09,0.41820800839388855,-1.2880704428844952e-08,False,0.42040410854299864,-1.2751854656878696e-08,False,0.4254098356426808,-0.26049390788747295,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,3,3,2.265908062554613e-08,9.278344117509161e-09,0.00014688716912261558,0.00014692444262135284,0.9994956555098032,0.9996103581119589,0.4593620553336642,0.19291384468791414,2.247220099912977e-08,9.267778040755625e-09,0.4094757537094705,-1.3380736508036969e-08,False,0.41241078437819767,-1.3204422958374144e-08,False,0.4199603394489961,-0.2664482106457501,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,3,4,2.3228323383294672e-08,9.299629550262555e-09,0.00014686451004199003,0.00014691516427723533,0.9994207446643283,0.9995800183817527,0.466060153731639,0.19297764855570199,2.2995346718290864e-08,9.288093721115759e-09,0.40035733086748115,-1.3928693833032118e-08,False,0.40391187986427973,-1.3707252997175105e-08,False,0.41406167639643354,-0.273082505175937,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,3,5,2.38398395252179e-08,9.322811871939011e-09,0.00014684128171860673,0.00014690586464768507,0.9993427943491469,0.9995496035978424,0.473292772147375,0.19305312745711328,2.3563431177638018e-08,9.310330099293283e-09,0.391060177316936,-1.4517027653278888e-08,False,0.3951177580678021,-1.4253101078344735e-08,False,0.40789367346814237,-0.2802396446902617,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,3,6,2.4451836509855945e-08,9.347844586067577e-09,0.00014681744187908152,0.00014689654183581313,0.9992619657665371,0.999519108403107,0.48027474951419136,0.1931398936295066,2.4137374243689744e-08,9.334440238916215e-09,0.382296216576603,-1.5103991923788368e-08,False,0.3867214447054665,-1.480293400477353e-08,False,0.40214459291243587,-0.2871348558846848,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,3,7,2.503732518077499e-08,9.374682100130862e-09,0.00014679299004257166,0.00014688719399122706,0.999178492871874,0.99948852753292,0.4865401430939278,0.19323756473025971,2.4692446655655706e-08,9.360378079190899e-09,0.37442825990570466,-1.566264308064413e-08,False,0.3790785988008581,-1.5332068576464806e-08,False,0.39716674455976947,-0.2933025783636681,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,3,8,2.559859880503241e-08,9.403279768960228e-09,0.00014676795271739089,0.00014687781930912693,0.9990926527517208,0.9994578558197095,0.4921704155059591,0.19334576438659928,2.5230807891113608e-08,9.388098486152971e-09,0.36733572179394613,-1.619531903607218e-08,False,0.37208869912800124,-1.5842709404960637e-08,False,0.3928431256637739,-0.2988246511193598,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,3,9,2.614794508278245e-08,9.43359392601502e-09,0.00014674235411858585,0.00014686841602935797,0.9990046745098579,0.9994270881962876,0.49740751471463557,0.19346412265714202,2.576320788453336e-08,9.417557290154665e-09,0.3607776403135682,-1.671435115676743e-08,False,0.36554288318297445,-1.6345650594378696e-08,False,0.3889449132430841,-0.30394339205749354,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,4,0,2.6383093381781306e-08,1.0649810635335278e-08,0.0001337588217194671,0.0001337588217194671,1.0013801750432936,1.0013801750432936,0.528971897977259,0.21324535739590073,2.648626438190104e-08,1.067745363373371e-08,0.40366042303020633,-1.5733282746446028e-08,False,0.4031317319716092,-1.5808810748167333e-08,False,0.40313173197164504,-0.31572654058135824,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,4,1,2.616607286675147e-08,1.0593209419921439e-08,0.0001337324386260853,0.00013374817190883175,1.0012920428682903,1.0013424108416993,0.5284557824388969,0.21287887383431578,2.6262341671559726e-08,1.0620279214689566e-08,0.40484521593540107,-1.5572863446830032e-08,False,0.40439193684661345,-1.5642062456870158e-08,False,0.4028319509568997,-0.3155769086045811,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,4,2,2.5990608263211324e-08,1.0537796807109359e-08,0.00013370627255321856,0.00013373757869941183,1.001204514405702,1.001304827138761,0.528604520079196,0.2125172640614952,2.6080334528198092e-08,1.0564286932087325e-08,0.40544633278264564,-1.5452811456101966e-08,False,0.40506715589346465,-1.551604759611077e-08,False,0.4020345191706943,-0.3160872560177008,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,4,3,2.5854788588585342e-08,1.0483585954098977e-08,0.00013368028194495535,0.00013372704090260472,1.0011174149618909,1.0012674200338696,0.5293688000321792,0.21216071467210243,2.5937364865749417e-08,1.0509489839424532e-08,0.40547946923562883,-1.5371202634486365e-08,False,0.4051872614593332,-1.5427875026324885e-08,False,0.40078054214605324,-0.31720808536007683,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,4,4,2.5763049156778952e-08,1.0430590215198187e-08,0.00013365442715636676,0.00013371655731665062,1.0010305629768577,1.0012301855909165,0.5308314261736904,0.21180941558522065,2.5837293429104333e-08,1.0455901194968703e-08,0.40486629326069573,-1.5332458941580765e-08,False,0.40468252697051804,-1.538139223413563e-08,False,0.3990144613554128,-0.31902201058846974,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,4,5,2.571571078077554e-08,1.037882312740295e-08,0.00013362866410720998,0.00013370612672643543,1.0009437457779613,1.0011931198380823,0.5329906310904452,0.21146355985786744,2.5779985154336935e-08,1.0403534446755134e-08,0.4035985322700827,-1.533688765337259e-08,False,0.40355083156457755,-1.53764507075818e-08,False,0.3967491125035993,-0.32152707123257773,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,4,6,2.5709000883272467e-08,1.032829839242664e-08,0.0001336029483964292,0.00013369574790330802,1.00085673675651,1.0011562187676464,0.5357577744141316,0.21112334347680511,2.57613538613397e-08,1.0352403216200372e-08,0.4017386143989258,-1.5380702490845827e-08,False,0.40185788650402876,-1.540895064513933e-08,False,0.39406491806427874,-0.3246344309373265,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,4,7,2.5735055106856832e-08,1.027902985848545e-08,0.00013357723939554593,0.0001336854196049156,1.0007693150297288,1.0011194783358743,0.5389567212602158,0.21078896512799478,2.5773444597693696e-08,1.0302521280312052e-08,0.39941744114418903,-1.5456025248371382e-08,False,0.3997339680872133,-1.5470923317381643e-08,False,0.39110555043291306,-0.328167756132221,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,4,8,2.5784185081549312e-08,1.0231031500728544e-08,0.00013355150434043908,0.0001336751405750571,1.000681289992496,1.0010828944629477,0.5423724052379645,0.21046062594324352,2.58067960920095e-08,1.0253902552481712e-08,0.3967948363840159,-1.5553153580820768e-08,False,0.3973334200775355,-1.5552893539527786e-08,False,0.38803711971833166,-0.33191177929472093,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-04,0.0003,4,9,2.5847157206649457e-08,1.0184317399635325e-08,0.00013352572015535753,0.00013366490954355638,1.0005925220686382,1.001046463032949,0.5457999349822917,0.2101385292238396,2.585268898271003e-08,1.0206561061864036e-08,0.39402079378444377,-1.5662839807014132e-08,False,0.3947968843275863,-1.5646127920845993e-08,False,0.3850101763582245,-0.33566140575845216,False
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,0,0,0.0024683532395666907,0.00255919502986382,0.012595069754438687,0.012595069754438687,1.1531162994796222,1.1531162994796222,0.7983484314814389,0.8302154535473549,0.0026343113018381797,0.00273946295376589,1.0368025892084538,9.084179029712931e-05,True,1.039916182971366,0.00010515165192771011,True,1.039916182971366,0.03186702206591607,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,0,1,0.002168126435399473,0.0021900745907980634,0.010126716514871997,0.010035874724574867,1.137075239060467,1.1426942469459844,0.8048581427557617,0.8233601498806316,0.002330953788472031,0.0023588453410267165,1.0101230975464521,2.194815539859063e-05,True,1.0119657252291427,2.789155255468554e-05,True,1.0229879107161923,0.018502007124869824,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,0,2,0.001882175599665038,0.0018656082782588434,0.007958590079472524,0.007845800133776804,1.1237241712941826,1.1351381860509882,0.8076986227274577,0.8157202386954484,0.002043252459541128,0.002024774959424679,0.9911977812223562,-1.656732140619451e-05,False,0.9909568198339042,-1.8477500116448938e-05,False,1.009931446881639,0.00802161596799067,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,0,3,0.0016111160449452612,0.0015745043731804492,0.006076414479807486,0.0059801918555179604,1.112803953697584,1.13018332612655,0.8092226547637164,0.8079196014054377,0.0017722388188923222,0.0017261829246989382,0.9772755836678072,-3.661167176481194e-05,False,0.9740125914733265,-4.6055894193383975e-05,False,0.9983897468136763,-0.0013030533582786274,False
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,0,4,0.0013452031229603226,0.0013095458910568482,0.004465298434862225,0.004405687482337511,1.104180446684771,1.127909118378637,0.8077633613338175,0.8006689031548988,0.0015081345888164489,0.0014553338544837059,0.9734930500123986,-3.5657231903474425e-05,False,0.9649893751364857,-5.280073433274303e-05,False,0.9912171577487694,-0.007094458178918739,False
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,1,0,0.0024133091348612114,0.002487087340121135,0.012757591945778827,0.012757591945778827,1.17359807729054,1.17359807729054,0.7995431686281511,0.8247636780386608,0.0025712573410722117,0.0026523641812177144,1.0305713860666121,7.377820525992368e-05,True,1.0315436494239356,8.11068401455027e-05,True,1.0315436494239365,0.025220509410509684,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,1,1,0.002123371363541064,0.002147149864471596,0.010344282810917616,0.010270504605657692,1.1587131629143013,1.1643160179630085,0.80580462327255,0.8185433382345486,0.0022776163503626275,0.002303707500389709,1.0111984654869213,2.377850093053177e-05,True,1.011455463086629,2.609115002708169e-05,True,1.0158086893448983,0.012738714961998632,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,1,2,0.0018457216653613032,0.0018460997157156728,0.008220911447376552,0.008123354741186096,1.1458185954540188,1.1572899290537084,0.8069809943166875,0.8119963881352316,0.0019975595418887447,0.0019946067174293515,1.0002048252244444,3.7805035436964257e-07,True,0.9985217840081997,-2.9528244593931934e-06,False,1.0062150085985493,0.0050153938185441005,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,1,3,0.0015872692642659014,0.001574562763451754,0.006375189782015248,0.006277255025470423,1.134990324451989,1.1529001444053433,0.8073622462794389,0.8046235393681378,0.0017388741612344627,0.0017181770966897185,0.9919947414719051,-1.2706500814147446e-05,False,0.9880974339568938,-2.0697064544744192e-05,False,0.9966078338144719,-0.00273870691130107,False
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,1,4,0.0013381944687118068,0.0013238406082471455,0.004787920517749347,0.004702692262018669,1.1262113491403893,1.1508504730145634,0.8053729376388474,0.7964949954352682,0.0014913714526308339,0.0014631818134655545,0.9892737111083124,-1.4353860464661264e-05,False,0.9810981770399643,-2.8189639165279376e-05,False,0.9889766072478086,-0.008877942203579181,False
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,2,0,0.0024126336813140546,0.0024942972292193253,0.012096481701537817,0.012096481701537817,1.145254681706576,1.145254681706576,0.7931676363063588,0.8210689174863716,0.002577603508277529,0.0026682759424050107,1.033848299697446,8.166354790527068e-05,True,1.0351770292972922,9.067243412748177e-05,True,1.0351770292972922,0.027901281180012782,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,2,1,0.0021059398545783415,0.0021339279139691077,0.009683848020223762,0.009602184472318491,1.1300335721311745,1.1350151316110155,0.7981271538624585,0.8146705724934196,0.002267586303141725,0.002298305482963516,1.0132900563755036,2.7988059390766235e-05,True,1.013547082983889,3.071917982179094e-05,True,1.0207277982598397,0.016543418630961093,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,2,2,0.0018156359676649095,0.0018155783816586517,0.0075779081656454205,0.007468256558349384,1.1172409318071057,1.12772055843791,0.7989181892470808,0.807268967573309,0.001975662912325652,0.0019723774063167,0.9999682832862515,-5.75860062577635e-08,False,0.9983370108390177,-3.2855060089521937e-06,False,1.0104526075868896,0.008350778326228214,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,2,3,0.0015427716395164034,0.001529821396717388,0.005762272197980511,0.005652678176690732,1.1068574000495792,1.1231403650067924,0.7984468149243066,0.8002815654733916,0.0017033132114577286,0.001680704807413918,0.9916058589182551,-1.2950242799015556e-05,False,0.98672680755851,-2.2608404043810695e-05,False,1.0022978995153973,0.0018347505490849958,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,2,4,0.0012774862578422068,0.0012644343068158653,0.004219500558464108,0.004122856779973344,1.0988686636631912,1.1211703708278342,0.79501730548543,0.7920781798986952,0.0014402372198396255,0.0014113506980617879,0.9897830986860184,-1.305195102634148e-05,False,0.9799432195058435,-2.888652177783762e-05,False,0.9963030671578398,-0.0029391255867348143,False
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,3,0,0.002432406959470175,0.0025064977861765127,0.012269097258227316,0.012269097258227316,1.1338721945050623,1.1338721945050623,0.8027274423637464,0.8296501670375009,0.002596346028855328,0.002683425036752247,1.0304598810728924,7.409082670633768e-05,True,1.0335390610223516,8.707900789691912e-05,True,1.0335390610223525,0.02692272467375456,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,3,1,0.002122252083995394,0.0021428366998325612,0.009836690298757141,0.009762599472050803,1.1175528609764411,1.1239491455375485,0.8072887735962944,0.8222288329385395,0.0022823191263221403,0.002309156763498347,1.0096994207202823,2.0584615837167426e-05,True,1.0117589327744252,2.6837637176206804e-05,True,1.0185064624095916,0.014940059342245182,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,3,2,0.001826063867421751,0.0018245714077440153,0.007714438214761747,0.007619762772218242,1.1035222100831656,1.1167397520651374,0.8071051433776028,0.8145365065708043,0.001983617504527387,0.0019811433002631658,0.9991826903185796,-1.4924596777356192e-06,False,0.998752680767046,-2.4742042642211283e-06,False,1.009207428863732,0.00743136319320159,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,3,3,0.0015514674161114309,0.001538633951167494,0.005888374347339996,0.005795191364474227,1.091951590811078,1.1120627736999942,0.8062657907724203,0.8070055613041127,0.0017087976973552438,0.0016886271301735142,0.9917281762989889,-1.2833464943936938e-05,False,0.988196047306859,-2.017056718172966e-05,False,1.0009175268753294,0.0007397705316923853,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,3,4,0.0012873905317715034,0.0012786672618382553,0.004336906931228565,0.004256557413306733,1.0828019472299262,1.1096802431547228,0.8027044087673632,0.8004097319667274,0.001446328329257909,0.001422617829161272,0.9932240685961513,-8.72326993324804e-06,False,0.98360641936067,-2.3710500096636982e-05,False,0.997141317805692,-0.0022946768006357754,False
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,4,0,0.002454330217151253,0.002545806703294516,0.012768712634677852,0.012768712634677852,1.1560304324896953,1.1560304324896953,0.7960718843604551,0.8277552730250123,0.0026150946522253754,0.0027191745247705868,1.0372714663674882,9.147648614326286e-05,True,1.0397996579040236,0.00010407987254521141,True,1.0397996579040232,0.03168338866455722,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,4,1,0.0021539018952935925,0.002189827728913331,0.010314382417526599,0.010222905931383336,1.1407038347743503,1.1462976639042222,0.800548948221111,0.8211562864337577,0.0023112539784219963,0.002354057788717488,1.016679419660774,3.592583361973836e-05,True,1.018519734609485,4.280381029549184e-05,True,1.0257415093211202,0.02060733821264671,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,4,2,0.0018731013234202431,0.0018779485075437995,0.008160480522233006,0.008033078202470005,1.1280358571980273,1.1393226597417359,0.8020446511223461,0.8147143287789357,0.0020291950389242667,0.0020339591963026314,1.0025877853285083,4.847184123556343e-06,True,1.002347806537557,4.764157378364664e-06,True,1.0157967235849776,0.01266967765658955,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,4,3,0.001608754296680566,0.0015939194471950016,0.006287379198812763,0.006155129694926206,1.1176377322591724,1.1348492278101083,0.802387115219661,0.8069758120150293,0.0017654883437712313,0.0017438178844489268,0.9907786729669198,-1.4834849485564384e-05,False,0.9877255154933424,-2.1670459322304476e-05,False,1.005718806681127,0.00458869679536833,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-01,0.1,4,4,0.0013512014467714785,0.0013347026366356328,0.004678624902132197,0.004561210247731204,1.1094730915556166,1.1327294868231907,0.8001096240825158,0.8002741681521404,0.0015103032647168428,0.0014798142894999443,0.9877895259990526,-1.6498810135845768e-05,False,0.9798126800562702,-3.048897521689851e-05,False,1.0002056519065288,0.00016454406962451706,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-02,0.01,0,0,0.00026177154956110067,0.00027214361613756705,0.012595069754438687,0.012595069754438687,1.1531162994796222,1.1531162994796222,0.7983484314814385,0.8302154535473549,0.000263431130183818,0.000273946295376589,1.0396225892151256,1.0372066576466374e-05,True,1.039916182971366,1.0515165192770978e-05,True,1.0399161829713663,0.031867022065916406,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-02,0.01,0,1,0.0002584886816444105,0.0002681437190239777,0.012333298204877587,0.01232292613830112,1.1513882804712974,1.151944432982144,0.7986565268423417,0.8295373390966998,0.0002601448187712763,0.00026992895657798144,1.0373518767558618,9.65503737956723e-06,True,1.0376103504690883,9.784137806705161e-06,True,1.038665948648103,0.030880812254358125,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-02,0.01,0,2,0.00025525171478275703,0.0002642073332555627,0.012074809523233176,0.012054782419277143,1.1496923014580824,1.150800054108431,0.7989900436278834,0.8289020149393109,0.00025690291447837024,0.0002659867311005972,1.0350854390162578,8.955618472805682e-06,True,1.0353589473310227,9.083816622226933e-06,True,1.0374372265962284,0.029911971311427532,True
MatrixSensing,Matrix sensing kappa=1e+02,Matrix sensing kappa=1e+02 target=1e-02,0.01,0,3,0.0002520646967293979,0.0002603276242903775,0.011819557808450419,0.01179057508602158,1.1480262170968123,1.1496881406956683,0.799368407741879,0.8282408045541177,0.00025371044261264975,0.0002620903491150023,1.0327809791223965,8.262927560979613e-06,True,1.0330294110721587,8.379906502352548e-06,True,1.0361190116254404,0.028872396812238743,True
