condition,condition_label,problem_family,bin,bin_min,bin_max,n_pairs,muon_first_order_win_rate,muon_delta_loss_win_rate,geomean_first_order_ratio_muon_over_adam,first_order_ratio_ci95_low,first_order_ratio_ci95_high,geomean_delta_loss_ratio_muon_over_adam,delta_loss_ratio_ci95_low,delta_loss_ratio_ci95_high
condition_score_Muon,Muon condition score,All,high,0.5003252585775215,6.3132168911277695,425,0.10588235294117647,0.16470588235294117,0.5435365943272442,0.4904328571134504,0.6023903681977771,0.5969576153810626,0.5388147930060578,0.6613745561314575
condition_score_Muon,Muon condition score,All,middle,0.30498999949141703,0.49730242344528597,425,0.021176470588235293,0.058823529411764705,0.25761718584409443,0.2422498685611588,0.2739593413875296,0.2821946067555793,0.26049811899317826,0.3056981616209729
condition_score_Muon,Muon condition score,All,low,0.1378425669098814,0.3047976873352851,425,0.8305882352941176,0.8047058823529412,1.0377487221552226,0.9879955440107593,1.0900073556638123,0.98108041378387,0.9305924158071305,1.0343075679114668
condition_score_Muon,Muon condition score,MatrixFactorizationInput,high,0.5178270168875508,0.9592757951876697,250,0.16,0.256,0.5717226601534897,0.48483870833965825,0.6741763693999306,0.6648053105464795,0.5669084834300098,0.7796074919478003
condition_score_Muon,Muon condition score,MatrixFactorizationInput,middle,0.40603344181882095,0.5171648506873007,250,0.056,0.112,0.2560800631849585,0.2301270032352747,0.2849600344109486,0.31079619300900024,0.2706822955222247,0.35685478949603755
condition_score_Muon,Muon condition score,MatrixFactorizationInput,low,0.24913661870537682,0.4046085263303508,250,0.0,0.016,0.2760850495378934,0.26383817445591007,0.2889004016781455,0.2704954939805614,0.2551131986472884,0.2868052795847207
condition_score_Muon,Muon condition score,MatrixSensing,high,0.14174111959840832,0.14630160600066697,125,0.928,0.888,1.2089617755596016,1.1743315362956797,1.2446132370545633,1.1232056137476634,1.0708134602384252,1.1781611808216923
condition_score_Muon,Muon condition score,MatrixSensing,middle,0.14083740363850716,0.14173885123931781,125,0.992,0.976,1.2787875329033327,1.247485242915547,1.3108752697443327,1.2531938699750218,1.2181710009960889,1.289223659452401
condition_score_Muon,Muon condition score,MatrixSensing,low,0.1378425669098814,0.1408352672283525,125,0.904,0.864,1.2218244216379697,1.1798885324204578,1.2652508065727808,1.1137736516765826,1.0387176453564546,1.1942530799534963
condition_score_Muon,Muon condition score,SmallMLPDigits,middle,5.1324721674617635,5.385622852872549,50,0.0,0.0,0.5058830553268737,0.44920515358580426,0.5697122208504873,0.4982602292452816,0.43990601438902166,0.5643552211768903
condition_score_Muon,Muon condition score,SmallMLPDigits,low,4.410808605686542,5.132062723459886,50,0.0,0.0,0.46012433257037716,0.4073455780234187,0.5197414992219784,0.445767621756882,0.39381487014697636,0.5045740719049693
condition_score_Muon,Muon condition score,SmallMLPDigits,high,5.39166092599425,6.3132168911277695,50,0.0,0.0,0.6152044582043037,0.5707069282787133,0.6631714223900506,0.607114999477017,0.5608070526170037,0.6572467676181338
delta_condition_score,Muon - Adam condition score,All,middle,-0.048984813709257335,0.0,435,0.5310344827586206,0.5195402298850574,0.7445551788517585,0.7017976144017487,0.7899177811077961,0.7127433460278466,0.6690174912500293,0.759327048920335
delta_condition_score,Muon - Adam condition score,All,high,9.702492813623564e-07,1.4794057111203083,415,0.29397590361445786,0.28674698795180725,0.5616914726320258,0.527970834084712,0.5975657935243307,0.5345145598340828,0.5016169577728277,0.5695696890774051
