problem_family,setting,kappa,lr,algo,runs,median_final_loss,median_recovery,median_nrG,median_stA,median_condition_score,median_relative_update_fro_norm,median_mean_relative_layer_update_norm,median_delta_loss
MatrixSensing,Matrix sensing kappa=1e+02 lr=3e-02,100.0,0.03,Adam,5,0.008075289391326547,1.2610789911801157,41.2401724040919,304.1282107289824,0.1350270789215361,0.33841583206245485,0.33841583206245485,-5.712708913915734e-05
MatrixSensing,Matrix sensing kappa=1e+02 lr=3e-02,100.0,0.03,Muon,5,0.0005535020397960877,1.1579839167899095,47.559385671310814,304.1282107289824,0.15609067016751968,0.3384158320624547,0.3384158320624547,0.0008566106684293128
MatrixSensing,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Adam,5,0.008158067400229993,1.1249741199553167,41.07528819922929,304.1282107289824,0.13503577199705769,0.03882067551549302,0.03882067551549302,0.0008939016333455486
MatrixSensing,Matrix sensing kappa=1e+02 lr=3e-03,100.0,0.003,Muon,5,0.008060786823147582,1.1357316448713723,39.834305346449106,304.1282107289824,0.13100564825366162,0.03882067551549301,0.03882067551549301,0.0009104358004706214
MatrixSensing,Matrix sensing kappa=1e+03 lr=1e-02,1000.0,0.01,Adam,5,0.0015780365436568432,1.1079907616626183,41.217445176733754,304.1282107289824,0.13535522459287402,0.1283327787069153,0.1283327787069153,0.002031291153802613
MatrixSensing,Matrix sensing kappa=1e+03 lr=1e-02,1000.0,0.01,Muon,5,0.0015332583422347798,1.1460807907159805,36.58625985620791,304.1282107289824,0.11964854051267208,0.1283327787069153,0.1283327787069153,0.002007563311547554
MatrixSensing,Matrix sensing kappa=1e+03 lr=3e-02,1000.0,0.03,Adam,5,0.007911800994116456,1.2886557740547648,41.38956481361667,304.1282107289824,0.13511149852601323,0.339941736645878,0.339941736645878,-0.0003104489509397647
MatrixSensing,Matrix sensing kappa=1e+03 lr=3e-02,1000.0,0.03,Muon,5,0.0005636363724886329,1.1755484474032227,47.42945793094254,304.1282107289824,0.1563532214077821,0.339941736645878,0.339941736645878,0.0007168708502256367
MatrixSensing,Matrix sensing kappa=1e+03 lr=3e-03,1000.0,0.003,Adam,5,0.007494785879406807,1.1370702731904858,40.937463243320856,304.1282107289824,0.1346059385454427,0.03883425278846401,0.03883425278846401,0.000859477737822795
MatrixSensing,Matrix sensing kappa=1e+03 lr=3e-03,1000.0,0.003,Muon,5,0.007403853607550559,1.1486805488726717,39.58629233435886,304.1282107289824,0.13044597026667493,0.03883425278846402,0.03883425278846402,0.0008797221545627579
MatrixSensing,Matrix sensing kappa=1e+04 lr=1e-02,10000.0,0.01,Adam,5,0.00148879036066394,1.1123230501151513,41.173450762767686,304.1282107289824,0.1350760477132699,0.1283327787069153,0.1283327787069153,0.0019934405398209587
MatrixSensing,Matrix sensing kappa=1e+04 lr=1e-02,10000.0,0.01,Muon,5,0.0014460627983179314,1.1513185850435244,36.39352260149298,304.1282107289824,0.11966506663179734,0.12833277870691534,0.12833277870691534,0.0019770050298612216
MatrixSensing,Matrix sensing kappa=1e+04 lr=3e-02,10000.0,0.03,Adam,5,0.007828731036840326,1.2946098270249973,41.173076690235376,304.1282107289824,0.13471150495515524,0.34097860192692764,0.34097860192692764,-0.00040204936328046823
MatrixSensing,Matrix sensing kappa=1e+04 lr=3e-02,10000.0,0.03,Muon,5,0.0005640282938060339,1.1846174240535847,47.63653769211727,304.1282107289824,0.15764159327971283,0.34097860192692747,0.34097860192692747,0.000698070755800147
MatrixSensing,Matrix sensing kappa=1e+04 lr=3e-03,10000.0,0.003,Adam,5,0.007267940480066771,1.141031301251581,40.79663358613101,304.1282107289824,0.13414287838784572,0.038834977458882945,0.038834977458882945,0.0008457173824456699
MatrixSensing,Matrix sensing kappa=1e+04 lr=3e-03,10000.0,0.003,Muon,5,0.007182098137294061,1.1529128138879452,39.50114558109448,304.1282107289824,0.13009377926495236,0.03883497745888294,0.03883497745888294,0.0008654244955481477
MatrixSensing,Matrix sensing kappa=1e+05 lr=1e-02,100000.0,0.01,Adam,5,0.0014605348557840347,1.1139612633059053,41.15976920730423,304.1282107289824,0.13532567407840185,0.12833277870691545,0.12833277870691545,0.001978317382463718
MatrixSensing,Matrix sensing kappa=1e+05 lr=1e-02,100000.0,0.01,Muon,5,0.0014143769655266744,1.1530917444728663,36.31206655845404,304.1282107289824,0.11945541067459653,0.12833277870691545,0.12833277870691545,0.001959704039354016
MatrixSensing,Matrix sensing kappa=1e+05 lr=3e-02,100000.0,0.03,Adam,5,0.007778134316918264,1.2956315235180738,41.109293508361496,304.1282107289824,0.13456604035083483,0.34133829803403154,0.34133829803403154,-0.00044366774641199647
MatrixSensing,Matrix sensing kappa=1e+05 lr=3e-02,100000.0,0.03,Muon,5,0.0005743522310027948,1.184970572932283,47.40004170859023,304.1282107289824,0.15621331519558176,0.34133829803403165,0.34133829803403165,0.0006398211624452611
MatrixSensing,Matrix sensing kappa=1e+05 lr=3e-03,100000.0,0.003,Adam,5,0.00718269505543903,1.142445794782821,40.71173671892562,304.1282107289824,0.13386373010692207,0.03883418935625762,0.03883418935625762,0.0008424111831988913
MatrixSensing,Matrix sensing kappa=1e+05 lr=3e-03,100000.0,0.003,Muon,5,0.007095190487817892,1.1543025609740851,39.46677416622814,304.1282107289824,0.12987943391090692,0.03883418935625759,0.03883418935625759,0.0008602005186446569
SmallMLPDigits,Small MLP digits lr=1e-02,1.0,0.01,Adam,5,2.253236572630853,0.443359375,6.246317331539585,1.3707473655537714,4.5600540242918095,0.11607583785554743,0.11746711156177897,0.00489503526771462
SmallMLPDigits,Small MLP digits lr=1e-02,1.0,0.01,Muon,5,2.2829082219387233,0.2119140625,7.694670814470745,1.4326325007682839,5.39083883589011,0.11607583785554737,0.11160165150098741,0.0024511984011019727
SmallMLPDigits,Small MLP digits lr=3e-02,1.0,0.03,Adam,5,1.8381122658242068,0.4072265625,5.952921704941342,1.4075088439692933,4.228283425056646,0.24952223043816568,0.24616802801590032,0.0427756627574416
SmallMLPDigits,Small MLP digits lr=3e-02,1.0,0.03,Muon,5,2.189521347008012,0.1875,7.523890744637411,1.4568582118723854,5.172209937601393,0.2495222304381658,0.22777211083211552,0.014380584133157459
SmallMLPDigits,Small MLP digits lr=3e-03,1.0,0.003,Adam,5,2.294834838722927,0.4208984375,7.206874376162059,1.3773931701915108,5.230667738966197,0.037023128863620317,0.03869384460720739,0.0008212868910268956
SmallMLPDigits,Small MLP digits lr=3e-03,1.0,0.003,Muon,5,2.298481812467802,0.4951171875,7.459597005880583,1.380343172388144,5.474084037984443,0.037023128863620317,0.03693065507135783,0.0005478849621254334
