group_type,group,predictor,outcome,points,spearman,spearman_ci95_low,spearman_ci95_high,ci95_excludes_zero
algo,Adam,update_grad_per_update_norm,norm_condition_movement,1275,0.1999960196279528,0.14665619618809134,0.25217616810999816,True
algo,Muon,nrUpdateFrac,delta_loss,1275,,,,False
algo,Muon,nrUpdateFrac,relative_loss_decrease,1275,,,,False
algo,Muon,nrUpdateFrac,norm_rank_movement,1275,,,,False
algo,Muon,nrUpdateFrac,norm_condition_movement,1275,,,,False
algo,Muon,stUpdateFrac,delta_loss,1275,,,,False
algo,Muon,stUpdateFrac,relative_loss_decrease,1275,,,,False
algo,Muon,stUpdateFrac,norm_rank_movement,1275,,,,False
algo,Muon,stUpdateFrac,norm_condition_movement,1275,,,,False
algo,Muon,update_flatness,delta_loss,1275,,,,False
algo,Muon,update_flatness,relative_loss_decrease,1275,,,,False
algo,Muon,update_flatness,norm_rank_movement,1275,,,,False
algo,Muon,update_flatness,norm_condition_movement,1275,,,,False
algo,Muon,relative_update_fro_norm,delta_loss,1275,0.9434362434249928,0.9370652274579894,0.9491792293027813,True
algo,Muon,relative_update_fro_norm,relative_loss_decrease,1275,0.6521621498322022,0.6194085181237796,0.6826493962590254,True
algo,Muon,relative_update_fro_norm,norm_rank_movement,1275,0.1991548343987642,0.14579884915611263,0.2513556195698147,True
algo,Muon,relative_update_fro_norm,norm_condition_movement,1275,0.2936513687198066,0.24261475875679644,0.3430670197739669,True
algo,Muon,update_grad_inner,delta_loss,1275,0.9959945994312845,0.9955298376743427,0.9964111269179287,True
algo,Muon,update_grad_inner,relative_loss_decrease,1275,0.7200079086372915,0.692453648657972,0.745464753553144,True
algo,Muon,update_grad_inner,norm_rank_movement,1275,0.1390800332672254,0.08477636134553601,0.1925599509003141,True
algo,Muon,update_grad_inner,norm_condition_movement,1275,0.32064706663953263,0.2704610180471889,0.3690951748779882,True
algo,Muon,update_grad_cosine,delta_loss,1275,0.8765462643541859,0.8631715876601826,0.8886916982973416,True
algo,Muon,update_grad_cosine,relative_loss_decrease,1275,0.6564323099501062,0.6239892602682308,0.6866162779210297,True
algo,Muon,update_grad_cosine,norm_rank_movement,1275,0.18039146542174606,0.12669578553976063,0.23303304554961857,True
algo,Muon,update_grad_cosine,norm_condition_movement,1275,0.4343876666791468,0.38871481350240966,0.4779309056165131,True
algo,Muon,update_grad_per_update_norm,delta_loss,1275,0.9216978269225297,0.9129879453076534,0.9295679517582167,True
algo,Muon,update_grad_per_update_norm,relative_loss_decrease,1275,0.6792535323706951,0.6485081996223832,0.7077862490117757,True
algo,Muon,update_grad_per_update_norm,norm_rank_movement,1275,0.09357523267297471,0.03882327656285669,0.14776698847438766,True
