problem_family,setting,d,rank,kappa,num_factors,input_columns_multiplier,measurement_multiplier,hidden_dim,num_samples,loss,recovery_error,nrG,stA,condition_score,mean_grad_rank_fraction,nrG_std,stA_std,condition_score_std,mean_grad_rank_fraction_std,distance_to_MatrixFactorizationInput,distance_to_MatrixSensing,distance_to_SmallMLPDigits,inside_global_feature_fraction,nearest_current_family_distance,second_nearest_current_family_distance,bridge_score
MatrixSensing,scan MS d=20 r=5 kappa=1e+02 measurement_mult=0.5,20,5,100.0,10,10,0.5,64,1024,0.030673753978990914,1.0208430411810887,13.919174380437005,28.284901754561854,0.49205793487656574,0.6959587190218501,0.5973980036005492,0.7298632120088383,0.014930745496408068,0.02986990018002745,2.2753545272218174,2.544898673604053,3.3394891623737717,1.0,2.2753545272218174,2.544898673604053,0.2820955102175919
MatrixSensing,scan MS d=20 r=2 kappa=1e+00 measurement_mult=1,20,2,1.0,10,10,1.0,64,1024,0.056558858028892434,1.0154746401091492,14.07900408928724,23.859191246162833,0.5901460112477194,0.7039502044643621,0.3284909170259956,0.5176028758468298,0.01155918198201818,0.016424545851299825,2.317287984459235,2.572692981038355,3.3067409475336023,1.0,2.317287984459235,2.572692981038355,0.27990090536952983
MatrixFactorizationInput,scan MF d=20 r=10 factors=10 kappa=1e+00 input_mult=2,20,10,1.0,10,2,2.0,64,1024,0.012449159202471178,0.999996459956603,5.944603018524645,4.067931406648037,1.5227902976516965,0.5944603018524645,0.1606185559176102,0.2386373872596046,0.11878088909448198,0.01606185559176108,1.7375896803760038,3.0955290209147224,2.574826056086205,1.0,1.7375896803760038,2.574826056086205,0.2797338903518067
MatrixSensing,scan MS d=20 r=2 kappa=1e+02 measurement_mult=1,20,2,100.0,10,10,1.0,64,1024,0.02657749807489181,1.0220288794738448,13.834167811480313,23.859191246162833,0.5801367815656918,0.6917083905740157,0.2813935727416687,0.5176028758468298,0.022860148562079,0.014069678637083409,2.2509661204443274,2.577342089461796,3.2827446312615316,1.0,2.2509661204443274,2.577342089461796,0.2795371465719813
MatrixSensing,scan MS d=20 r=2 kappa=1e+01 measurement_mult=1,20,2,10.0,10,10,1.0,64,1024,0.02671925324216619,1.02260049863422,13.827307685379807,23.859191246162833,0.5798526596909056,0.6913653842689903,0.2442613797921822,0.5176028758468298,0.022175282143632465,0.012213068989609086,2.2491083016220155,2.5774970616112496,3.282091283467597,1.0,2.2491083016220155,2.5774970616112496,0.2795250374152971
MatrixFactorizationInput,scan MF d=20 r=10 factors=5 kappa=1e+00 input_mult=2,20,10,1.0,5,2,2.0,64,1024,0.012451151452900433,1.000081350954847,6.092491977323342,4.362177938898729,1.5048607836668941,0.6092491977323342,0.6949914983646356,0.4150808286303845,0.0939463632802506,0.06949914983646344,1.8088893675698485,3.0760296106208966,2.6109342922918475,1.0,1.8088893675698485,2.6109342922918475,0.2769366371840855
MatrixFactorizationInput,scan MF d=20 r=10 factors=10 kappa=1e+01 input_mult=2,20,10,10.0,10,2,2.0,64,1024,0.0029652689196895715,0.9999217934473484,4.509929182140167,4.067931406648037,1.163412121615378,0.45099291821401666,0.20736469938922558,0.2386373872596046,0.10338004565361907,0.020736469938922527,0.9499152128982049,3.2977000981259805,2.6413033389905114,1.0,0.9499152128982049,2.6413033389905114,0.2746269417579566
MatrixSensing,scan MS d=20 r=2 kappa=1e+02 measurement_mult=0.5,20,2,100.0,10,10,0.5,64,1024,0.02557220335275549,1.0220288794738448,14.163907842163612,14.290614573163344,0.9912047157827862,0.7081953921081806,0.1605203781951753,0.18933746827112508,0.01284083861184643,0.008026018909758738,2.3544004656726494,2.6600547660539626,3.1131572820922506,1.0,2.3544004656726494,2.6600547660539626,0.27321995541562244
MatrixSensing,scan MS d=20 r=2 kappa=1e+01 measurement_mult=0.5,20,2,10.0,10,10,0.5,64,1024,0.02598525193768621,1.02260049863422,14.085933844901684,14.290614573163344,0.9857916446198284,0.7042966922450842,0.15835291635018675,0.18933746827112508,0.01698159551694267,0.007917645817509334,2.3330690113392643,2.660736538459306,3.105721693888917,1.0,2.3330690113392643,2.660736538459306,0.27316907116753886
MatrixSensing,scan MS d=20 r=2 kappa=1e+00 measurement_mult=0.5,20,2,1.0,10,10,0.5,64,1024,0.05668781382181085,1.0154746401091492,14.046795443906921,14.290614573163344,0.9831243456584446,0.702339772195346,0.24688429549732532,0.18933746827112508,0.026149286637329905,0.0123442147748662,2.3223662177607483,2.6611490228931864,3.1020138469629503,1.0,2.3223662177607483,2.6611490228931864,0.27313829449361227
MatrixFactorizationInput,scan MF d=20 r=10 factors=5 kappa=1e+01 input_mult=2,20,10,10.0,5,2,2.0,64,1024,0.002967296098603553,1.0002437342661634,4.399989492685711,4.362177938898729,1.1017432470961444,0.439998949268571,0.29740899081777816,0.4150808286303845,0.10391393993814638,0.029740899081777804,0.8821639485517034,3.315850108316526,2.6754683111678936,1.0,0.8821639485517034,2.6754683111678936,0.2720741726874653
MatrixSensing,scan MS d=40 r=2 kappa=1e+02 measurement_mult=2,40,2,100.0,10,10,2.0,64,1024,0.01565831524064083,1.0791800273476182,27.641932460958373,92.45547706724399,0.2989844829192541,0.6910483115239594,0.5871175072134809,0.9257651602343558,0.006275952396863494,0.014677937680336997,2.6822593070379375,1.7236544335363195,3.647510072971954,1.0,1.7236544335363195,2.6822593070379375,0.2715724006966838
MatrixSensing,scan MS d=40 r=2 kappa=1e+01 measurement_mult=2,40,2,10.0,10,10,2.0,64,1024,0.015690822119076374,1.0783950155102664,27.650971954001108,92.45547706724399,0.2990871829584601,0.6912742988500277,0.6363108782924735,0.9257651602343558,0.0071398986519044015,0.01590777195731183,2.683501767800095,1.7234962029487115,3.6480688222205075,1.0,1.7234962029487115,2.683501767800095,0.27148079817462173
MatrixFactorizationInput,scan MF d=20 r=10 factors=10 kappa=1e+01 input_mult=10,20,10,10.0,10,10,2.0,64,1024,0.0031669197924963735,0.9999217934473484,4.652905966459966,4.780739024890568,1.087671577357472,0.4652905966459966,0.12304157310214564,0.2400057531971712,0.060188865594345706,0.012304157310214467,1.0044537282394788,3.254805967624583,2.6869675891200244,1.0,1.0044537282394788,2.6869675891200244,0.27122560093854037
MatrixFactorizationInput,scan MF d=20 r=10 factors=10 kappa=1e+00 input_mult=10,20,10,1.0,10,10,2.0,64,1024,0.012809554002065585,0.999996459956603,6.557884722721663,4.780739024890568,1.5160791320219769,0.6557884722721662,0.35689639247873095,0.2400057531971712,0.01206049709473459,0.03568963924787301,2.048105210879586,3.040004301308241,2.7020993592117404,1.0,2.048105210879586,2.7020993592117404,0.2701170073979112
MatrixSensing,scan MS d=40 r=2 kappa=1e+02 measurement_mult=1,40,2,100.0,10,10,1.0,64,1024,0.016008079270509405,1.0791800273476182,28.206116687597074,54.35673696522917,0.5190359100824741,0.7051529171899268,0.6786033728485533,0.8722849198203279,0.017042007917112963,0.016965084321213783,2.7073773743294978,1.9828584254318067,3.5393733083088588,1.0,1.9828584254318067,2.7073773743294978,0.26973245478708685
MatrixSensing,scan MS d=40 r=2 kappa=1e+01 measurement_mult=1,40,2,10.0,10,10,1.0,64,1024,0.016120125922005592,1.0783950155102664,28.24148952523359,54.35673696522917,0.5197200962026973,0.7060372381308397,0.7220273784922268,0.8722849198203279,0.019074100035227717,0.018050684462305698,2.7123610316644426,1.982568620832177,3.541619789530527,1.0,1.982568620832177,2.7123610316644426,0.2693703525790024
MatrixSensing,scan MS d=40 r=2 kappa=1e+00 measurement_mult=2,40,2,1.0,10,10,2.0,64,1024,0.027185779152227276,1.0401254756333007,27.867859053728257,92.45547706724399,0.3014097924173049,0.6966964763432064,0.42207457149851735,0.9257651602343558,0.001805048818659402,0.01055186428746289,2.7133350028596652,1.7199908463042493,3.661658731322715,1.0,1.7199908463042493,2.7133350028596652,0.2692996993887955
MatrixSensing,scan MS d=40 r=2 kappa=1e+00 measurement_mult=0.5,40,2,1.0,10,10,0.5,64,1024,0.028381545164641784,1.0401254756333007,28.35581917973279,30.307270855842457,0.9357671292806821,0.7088954794933198,0.5397447042515628,0.2910985020242245,0.02605214051928186,0.013493617606289067,2.723263141302803,2.183175945549876,3.337284443475928,1.0,2.183175945549876,2.723263141302803,0.2685816075976008
MatrixSensing,scan MS d=40 r=5 kappa=1e+02 measurement_mult=1,40,5,100.0,10,10,1.0,64,1024,0.01635200861181261,1.0774676363488083,27.76775000843691,109.9400449974515,0.2525697667636915,0.6941937502109227,0.6477848839798812,0.530079254832933,0.0056176027952399435,0.016194622099497086,2.7338820483823065,1.6050051864743151,3.704134912489971,1.0,1.6050051864743151,2.7338820483823065,0.2678177797376452
MatrixSensing,scan MS d=40 r=2 kappa=1e+00 measurement_mult=1,40,2,1.0,10,10,1.0,64,1024,0.02865284486314589,1.0401254756333007,28.404568688830462,54.35673696522917,0.5227697472996652,0.7101142172207616,0.7460418694931732,0.8722849198203279,0.02107860845008777,0.018651046737329355,2.7353442249557136,1.9813979696379382,3.5521046517351786,1.0,1.9813979696379382,2.7353442249557136,0.26771294418303737
SmallMLPDigits,scan MLP hidden=32 samples=128,64,10,1.0,10,10,2.0,32,128,2.3027151351609856,0.921875,7.056174687792719,1.3929394075663097,5.063671696935235,0.4466774021376279,0.4214024517733724,0.04338758267330375,0.2923627080642984,0.01571715857223875,2.745673040998105,4.231931383693174,0.42909909309600175,1.0,0.42909909309600175,2.745673040998105,0.2669747169746378
MatrixSensing,scan MS d=40 r=5 kappa=1e+01 measurement_mult=0.5,40,5,10.0,10,10,0.5,64,1024,0.020971169174336456,1.0607811006801795,28.425957335768,64.61943298932864,0.44020311885983543,0.7106489333942,0.6824588624993247,1.4501172780673517,0.020400357208907826,0.017061471562483072,2.749170065318996,1.9066929047423957,3.602205228908482,1.0,1.9066929047423957,2.749170065318996,0.266725697308403
MatrixSensing,scan MS d=40 r=2 kappa=1e+01 measurement_mult=0.5,40,2,10.0,10,10,0.5,64,1024,0.017311156316876044,1.0783950155102664,28.55138953796296,30.307270855842457,0.9420889280983844,0.713784738449074,0.30277194191486106,0.2910985020242245,0.009398339551638882,0.007569298547871511,2.751209424827007,2.1826880684064838,3.34968377796895,1.0,2.1826880684064838,2.751209424827007,0.2665806908517555
MatrixFactorizationInput,scan MF d=20 r=10 factors=2 kappa=1e+01 input_mult=2,20,10,10.0,2,2,2.0,64,1024,0.0029633620526165433,0.9997543047665763,4.850247274452531,5.6550050460172185,0.9850451032355859,0.4850247274452532,0.3485222104461143,0.38978933724530984,0.10575562915564198,0.03485222104461143,1.0872384482500987,3.1993483180955575,2.752282597287007,1.0,1.0872384482500987,2.752282597287007,0.26650444737904994
