problem_family,setting,seed,d,rank,kappa,num_factors,input_columns_multiplier,measurement_multiplier,hidden_dim,num_samples,loss,recovery_error,nrG,stA,condition_score,mean_grad_rank_fraction,min_grad_rank_fraction,max_grad_rank_fraction
MatrixFactorizationInput,scan MF d=60 r=2 factors=10 kappa=1e+02 input_mult=2,1,60,2,100.0,10,2,2.0,64,1024,0.0001015527594820638,1.000623442054948,1.1287147299393052,3.54956225713945,0.6567232950966434,0.5643573649696526,0.5133649349678074,0.5713617936287043
MatrixFactorizationInput,scan MF d=60 r=2 factors=10 kappa=1e+02 input_mult=2,2,60,2,100.0,10,2,2.0,64,1024,0.00012062502938637965,1.0010528895736526,1.075367906209911,3.5519005598637063,0.5899500127541988,0.5376839531049555,0.5131246828067906,0.5488111398614334
MatrixFactorizationInput,scan MF d=60 r=2 factors=10 kappa=1e+02 input_mult=10,0,60,2,100.0,10,10,2.0,64,1024,0.00013205819999460906,0.9994884515201334,1.2476929157303642,5.153849038268971,0.6392595615891843,0.6238464578651821,0.5142393732139076,0.6380289238954291
MatrixFactorizationInput,scan MF d=60 r=2 factors=10 kappa=1e+02 input_mult=10,1,60,2,100.0,10,10,2.0,64,1024,0.0001400732213511834,1.000623442054948,1.0532006965024692,5.09177883534747,0.5899902736920046,0.5266003482512346,0.5112483554307701,0.5287902598007045
MatrixFactorizationInput,scan MF d=60 r=2 factors=10 kappa=1e+02 input_mult=10,2,60,2,100.0,10,10,2.0,64,1024,0.00014496444999992402,1.0010528895736526,1.0508640217015184,5.188193423876816,0.5730897378371347,0.5254320108507592,0.5085918373647345,0.5329503656507222
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+00 input_mult=2,0,60,5,1.0,2,2,2.0,64,1024,0.0007206088998567744,0.9998616971879896,3.944083279461828,12.882745456149854,0.6290184440739507,0.7888166558923655,0.6396953012464077,0.9379380105383234
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+00 input_mult=2,1,60,5,1.0,2,2,2.0,64,1024,0.0006843721796641391,1.0005330652643065,4.299820680850263,12.180501283957923,0.7502789998513906,0.8599641361700525,0.7752758995908761,0.9446523727492291
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+00 input_mult=2,2,60,5,1.0,2,2,2.0,64,1024,0.0006281506857642174,0.9999891879921925,3.9640238033849036,11.661365402502966,0.6874171070020889,0.7928047606769806,0.6333398824890184,0.9522696388649429
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+00 input_mult=10,0,60,5,1.0,2,10,2.0,64,1024,0.0006921275445579758,0.9998616971879896,4.152416181123391,19.210509657469675,0.6441317546216926,0.830483236224678,0.7093225621107283,0.9516439103386277
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+00 input_mult=10,1,60,5,1.0,2,10,2.0,64,1024,0.0007057695884473647,1.0005330652643065,4.2292810710788125,19.756195785584545,0.6395603135405408,0.8458562142157625,0.7268922097645403,0.9648202186669848
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+00 input_mult=10,2,60,5,1.0,2,10,2.0,64,1024,0.0006507127396253531,0.9999891879921925,4.112336453277463,20.000859557906793,0.610854689901961,0.8224672906554926,0.6754869803993456,0.9694476009116396
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+01 input_mult=2,0,60,5,10.0,2,2,2.0,64,1024,0.00022351201021050896,0.9997195718148097,2.6969401463036746,12.882745456149854,0.47511174944746776,0.5393880292607349,0.5006129808222436,0.5781630776992261
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+01 input_mult=2,1,60,5,10.0,2,2,2.0,64,1024,0.0002209383817409123,1.0011198244068131,2.6851730807885406,12.180501283957923,0.5030131412876699,0.5370346161577081,0.5328594191594396,0.5412098131559766
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+01 input_mult=2,2,60,5,10.0,2,2,2.0,64,1024,0.0001894769993576055,0.9997526819896362,2.621453492141196,11.661365402502966,0.4908111740967025,0.5242906984282392,0.4652129450158742,0.5833684518406042
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+01 input_mult=10,0,60,5,10.0,2,10,2.0,64,1024,0.0002015111587847802,0.9997195718148097,2.993227351393195,19.210509657469675,0.532308245538949,0.598645470278639,0.5944077914186054,0.6028831491386726
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+01 input_mult=10,1,60,5,10.0,2,10,2.0,64,1024,0.00021126110837936903,1.0011198244068131,2.735921174879683,19.756195785584545,0.43551686016989355,0.5471842349759366,0.500494159970782,0.5938743099810913
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+01 input_mult=10,2,60,5,10.0,2,10,2.0,64,1024,0.00019254532367144432,0.9997526819896362,2.9914946402101457,20.000859557906793,0.5165694435217578,0.5982989280420291,0.5890414563970442,0.607556399687014
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+02 input_mult=2,0,60,5,100.0,2,2,2.0,64,1024,0.00017359528685341311,0.99959803151807,1.7004723748913626,12.882745456149854,0.29583153544971247,0.3400944749782725,0.31039946031322707,0.3697894896433179
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+02 input_mult=2,1,60,5,100.0,2,2,2.0,64,1024,0.0001770392696326013,1.0014076425150078,1.744782547513561,12.180501283957923,0.33620289442474627,0.3489565095027122,0.3384542948843191,0.35945872412110524
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+02 input_mult=2,2,60,5,100.0,2,2,2.0,64,1024,0.00014630940084062077,0.9998214713867621,1.7865258276262523,11.661365402502966,0.3623541682473114,0.3573051655252505,0.35272937203917426,0.36188095901132666
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+02 input_mult=10,0,60,5,100.0,2,10,2.0,64,1024,0.00015347752578656642,0.99959803151807,1.9437526346843081,19.210509657469675,0.3561936729505707,0.38875052693686163,0.3718278934867353,0.405673160386988
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+02 input_mult=10,1,60,5,100.0,2,10,2.0,64,1024,0.0001611282314626876,1.0014076425150078,1.7779628720143927,19.756195785584545,0.28980441900783455,0.3555925744028785,0.3346702993266858,0.3765148494790712
MatrixFactorizationInput,scan MF d=60 r=5 factors=2 kappa=1e+02 input_mult=10,2,60,5,100.0,2,10,2.0,64,1024,0.0001495507758008983,0.9998214713867621,2.105900322192963,20.000859557906793,0.40906430567880847,0.42118006443859257,0.36626641553063355,0.4760937133465516
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+00 input_mult=2,0,60,5,1.0,5,2,2.0,64,1024,0.0007206696089960787,1.000035170026469,3.0294219783485223,7.054001770167392,0.7081971559597375,0.6058843956697044,0.5077899621464713,0.9375944833574181
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+00 input_mult=2,1,60,5,1.0,5,2,2.0,64,1024,0.0006832122605157152,0.9996369499739131,3.503882850876517,6.745525004534588,0.8699831213560433,0.7007765701753035,0.6267294984672209,0.9448472630952193
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+00 input_mult=2,2,60,5,1.0,5,2,2.0,64,1024,0.0006274414117931634,0.9997846182283897,3.543101251163624,6.738147267040017,0.8351509276531568,0.7086202502327248,0.6244065155954185,0.9521951746022645
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+00 input_mult=10,0,60,5,1.0,5,10,2.0,64,1024,0.0006924545356193826,1.000035170026469,3.404906356536415,9.745643910017138,0.7603181876978164,0.680981271307283,0.6062709725246677,0.9514100924610401
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+00 input_mult=10,1,60,5,1.0,5,10,2.0,64,1024,0.0007044617942837297,0.9996369499739131,4.225934421253828,9.875668240467263,1.0271630520270552,0.8451868842507657,0.8134756015881861,0.9648503993804619
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+00 input_mult=10,2,60,5,1.0,5,10,2.0,64,1024,0.0006500092060002967,0.9997846182283897,3.5289640656378545,9.862817943997854,0.8512537355092858,0.7057928131275709,0.6239027232142547,0.9694717904448206
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+01 input_mult=2,0,60,5,10.0,5,2,2.0,64,1024,0.00022362376422215336,1.0004506819574945,2.1633292327638807,7.054001770167392,0.5308980790930657,0.4326658465527761,0.38564834730624425,0.5779560026179703
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+01 input_mult=2,1,60,5,10.0,5,2,2.0,64,1024,0.00022042164829820033,1.0001027819769361,1.990618234943564,6.745525004534588,0.4930510579982884,0.39812364698871283,0.35604630717925106,0.5411426186066245
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+01 input_mult=2,2,60,5,10.0,5,2,2.0,64,1024,0.00018926025805768797,0.9998323322844799,2.2607976988681115,6.738147267040017,0.539372733128454,0.45215953977362233,0.4132109221542894,0.5822646943234778
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+01 input_mult=10,0,60,5,10.0,5,10,2.0,64,1024,0.0002018695719756079,1.0004506819574945,2.2614643785514175,9.745643910017138,0.5153141997767773,0.4522928757102835,0.4076956664759831,0.5937449000770129
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+01 input_mult=10,1,60,5,10.0,5,10,2.0,64,1024,0.00021074908365879139,1.0001027819769361,2.644454703024035,9.875668240467263,0.6457223809124122,0.528890940604807,0.5047161760725368,0.5931875965291828
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+01 input_mult=10,2,60,5,10.0,5,10,2.0,64,1024,0.00019232856982341915,0.9998323322844799,2.4878172617656,9.862817943997854,0.6227654880629265,0.49756345235312,0.4642668681920673,0.6067072368736339
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+02 input_mult=2,0,60,5,100.0,5,2,2.0,64,1024,0.0001737345745237706,1.0007781238548157,1.694367608587933,7.054001770167392,0.43876678313665074,0.33887352171758656,0.32635529584268647,0.36913964419071177
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+02 input_mult=2,1,60,5,100.0,5,2,2.0,64,1024,0.00017653698050328274,1.0003531900688174,1.3734338762254061,6.745525004534588,0.34986440223355986,0.2746867752450813,0.25771446075912613,0.3382543295423045
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+02 input_mult=2,2,60,5,100.0,5,2,2.0,64,1024,0.0001461411083527078,0.9999573580346931,1.560325851866844,6.738147267040017,0.3828634690619901,0.3120651703733688,0.29921305445995217,0.3603948108918672
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+02 input_mult=10,0,60,5,100.0,5,10,2.0,64,1024,0.00015391067584382277,1.0007781238548157,1.577806843874986,9.745643910017138,0.3713248064130944,0.31556136877499713,0.2983075013773705,0.3706718458462718
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+02 input_mult=10,1,60,5,100.0,5,10,2.0,64,1024,0.00016072377611389907,1.0003531900688174,1.7450811601852139,9.875668240467263,0.4304704919770307,0.3490162320370428,0.34017669727614946,0.3758472228402566
MatrixFactorizationInput,scan MF d=60 r=5 factors=5 kappa=1e+02 input_mult=10,2,60,5,100.0,5,10,2.0,64,1024,0.0001494144439291444,0.9999573580346931,1.6763968495264248,9.862817943997854,0.4325896385584517,0.3352793699052849,0.32778943195445265,0.36498130630767944
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+00 input_mult=2,0,60,5,1.0,10,2,2.0,64,1024,0.0007200894963841392,0.9997165474113421,3.6686564289384633,5.162149893645074,1.017203265889812,0.7337312857876925,0.7066724674988285,0.9376959662634332
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+00 input_mult=2,1,60,5,1.0,10,2,2.0,64,1024,0.0006834722461326222,0.999865567927102,3.702071894616948,4.966440178888385,1.0480331796791067,0.7404143789233896,0.7170309663450973,0.9447195430479575
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+00 input_mult=2,2,60,5,1.0,10,2,2.0,64,1024,0.0006268818147142971,0.9992677278286537,3.64193879323906,5.042587621075235,0.9769680283254176,0.7283877586478119,0.7005172277941633,0.952026915440887
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+00 input_mult=10,0,60,5,1.0,10,10,2.0,64,1024,0.0006918093586987493,0.9997165474113421,3.4684762657619586,6.714979402030318,0.8603437342654067,0.6936952531523918,0.6606312146000802,0.9517589830387314
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+00 input_mult=10,1,60,5,1.0,10,10,2.0,64,1024,0.0007045961098764183,0.999865567927102,3.782711737103103,6.777560537070711,0.9581999394343622,0.7565423474206205,0.7269090885178776,0.9648935744544431
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+00 input_mult=10,2,60,5,1.0,10,10,2.0,64,1024,0.0006496718652220009,0.9992677278286537,3.3690539644832898,6.612247649213738,0.9015693578672194,0.6738107928966579,0.6368512529962307,0.9695519611160519
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+01 input_mult=2,0,60,5,10.0,10,2,2.0,64,1024,0.00022320606542119525,0.9994999228153244,2.499993999307498,5.162149893645074,0.7013498689290046,0.4999987998614996,0.48824364441903445,0.5778174358093138
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+01 input_mult=2,1,60,5,10.0,10,2,2.0,64,1024,0.00022005174547156558,0.9995700088882282,2.3916120197884085,4.966440178888385,0.6862151803695927,0.4783224039576817,0.4690041835663532,0.5426097826584144
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+01 input_mult=2,2,60,5,10.0,10,2,2.0,64,1024,0.00018909431618096414,0.9990043830090994,2.890372878867665,5.042587621075235,0.7974253678343802,0.578074575773533,0.5744507956525298,0.6042964431456652
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+01 input_mult=10,0,60,5,10.0,10,10,2.0,64,1024,0.00020127332202643004,0.9994999228153244,2.1529097344799455,6.714979402030318,0.533482668186088,0.4305819468959891,0.40875547983616867,0.5949985755246896
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+01 input_mult=10,1,60,5,10.0,10,10,2.0,64,1024,0.00021053151474605112,0.9995700088882282,2.6747369607691214,6.777560537070711,0.6890181117738712,0.5349473921538243,0.5269810231069776,0.5935577904113216
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+01 input_mult=10,2,60,5,10.0,10,10,2.0,64,1024,0.00019221987403536813,0.9990043830090994,2.1355992864532376,6.612247649213738,0.5726337042042488,0.4271198572906475,0.4053360390684849,0.606465631208959
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+02 input_mult=2,0,60,5,100.0,10,2,2.0,64,1024,0.0001733783303908006,0.9994330499176829,1.6677385373995097,5.162149893645074,0.47012331748254066,0.3335477074799019,0.32867789026898747,0.3685974109465416
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+02 input_mult=2,1,60,5,100.0,10,2,2.0,64,1024,0.00017610625806791167,0.9995233235792307,1.6688231391448807,4.966440178888385,0.48405639700518943,0.33376462782897615,0.33226748892990254,0.34000597148333545
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+02 input_mult=2,2,60,5,100.0,10,2,2.0,64,1024,0.0001461675522049726,0.9992393357981618,2.199444440588419,5.042587621075235,0.6172910060238146,0.4398888881176838,0.35897678410479694,0.4669447804817734
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+02 input_mult=10,0,60,5,100.0,10,10,2.0,64,1024,0.0001532792239327137,0.9994330499176829,1.477937561623897,6.714979402030318,0.3708731155257598,0.2955875123247794,0.28585825293221745,0.3719753801921649
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+02 input_mult=10,1,60,5,100.0,10,10,2.0,64,1024,0.0001604720091443568,0.9995233235792307,1.9576733708460157,6.777560537070711,0.5118478390637686,0.3915346741692032,0.37611057333331194,0.40245340330300367
MatrixFactorizationInput,scan MF d=60 r=5 factors=10 kappa=1e+02 input_mult=10,2,60,5,100.0,10,10,2.0,64,1024,0.0001493490238905777,0.9992393357981618,1.4481053709586762,6.612247649213738,0.3947957093135985,0.2896210741917352,0.28052092904154957,0.3649230150642669
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+00 input_mult=2,0,60,10,1.0,2,2,2.0,64,1024,0.001446359404821777,0.9999166802377031,8.008212505927816,13.846740419080046,0.9091090884478198,0.8008212505927816,0.7081436368306473,0.893498864354916
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+00 input_mult=2,1,60,10,1.0,2,2,2.0,64,1024,0.0013506512449883439,1.0001213717893993,7.816821659738128,13.473090587580547,0.7866267599509835,0.7816821659738129,0.6405343923574885,0.9228299395901371
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+00 input_mult=2,2,60,10,1.0,2,2,2.0,64,1024,0.001299303183781,1.0004699728389235,7.372997400104605,12.677330614173396,0.8551234057353267,0.7372997400104605,0.6220791813127885,0.8525202987081325
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+00 input_mult=10,0,60,10,1.0,2,10,2.0,64,1024,0.001362509606029611,0.9999166802377031,8.133453096790765,20.11987711593517,0.818888827288037,0.8133453096790766,0.6687586427349953,0.9579319766231578
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+00 input_mult=10,1,60,10,1.0,2,10,2.0,64,1024,0.0013914798174567854,1.0001213717893993,8.278800368156137,20.997112069270536,0.7531884249758269,0.8278800368156136,0.7033025353465859,0.9524575382846413
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+00 input_mult=10,2,60,10,1.0,2,10,2.0,64,1024,0.0014245941786358845,1.0004699728389235,8.284264291082042,21.397263404765148,0.7442038021971153,0.8284264291082042,0.7285556889236029,0.9282971692928055
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+01 input_mult=2,0,60,10,10.0,2,2,2.0,64,1024,0.0003900376157841362,0.9992714859160036,5.304740092683461,13.846740419080046,0.6080564141199434,0.5304740092683461,0.47652614417561995,0.5844218743610722
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+01 input_mult=2,1,60,10,10.0,2,2,2.0,64,1024,0.0003475398537859309,1.000619849435385,5.63308334685096,13.473090587580547,0.6078971942072668,0.5633083346850959,0.5241350370838735,0.6024816322863182
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+01 input_mult=2,2,60,10,10.0,2,2,2.0,64,1024,0.00033654813597679915,1.0006530632053743,4.991876937400977,12.677330614173396,0.6249791125570086,0.49918769374009764,0.4788496793279144,0.5195257081522809
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+01 input_mult=10,0,60,10,10.0,2,10,2.0,64,1024,0.0003460262406653408,0.9992714859160036,5.518004592469641,20.11987711593517,0.5671335950843885,0.5518004592469641,0.4668521475494458,0.6367487709444823
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+01 input_mult=10,1,60,10,10.0,2,10,2.0,64,1024,0.00034580695330770615,1.000619849435385,5.836108774470419,20.997112069270536,0.5673077048118729,0.5836108774470419,0.5444505294708926,0.6227712254231912
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+01 input_mult=10,2,60,10,10.0,2,10,2.0,64,1024,0.0003744697105201534,1.0006530632053743,5.4241939966013035,21.397263404765148,0.4978814454911848,0.5424193996601303,0.4918979677654661,0.5929408315547946
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+02 input_mult=2,0,60,10,100.0,2,2,2.0,64,1024,0.00025277064336771325,0.998883526276774,3.3983960919620144,13.846740419080046,0.39836559262922816,0.3398396091962015,0.31650334988507206,0.36317586850733086
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+02 input_mult=2,1,60,10,100.0,2,2,2.0,64,1024,0.00021449344153680759,1.0009590187966173,3.9179728289484324,13.473090587580547,0.4530191090520405,0.3917972828948433,0.372990344267648,0.4106042215220385
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+02 input_mult=2,2,60,10,100.0,2,2,2.0,64,1024,0.00021994085932513274,1.00053472917258,3.31844983620806,12.677330614173396,0.4308884294867892,0.33184498362080594,0.3260391136872304,0.33765085355438157
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+02 input_mult=10,0,60,10,100.0,2,10,2.0,64,1024,0.0002179876188625002,0.998883526276774,3.554887840991923,20.11987711593517,0.386524162249077,0.35548878409919227,0.324793198367415,0.3861843698309696
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+02 input_mult=10,1,60,10,100.0,2,10,2.0,64,1024,0.00022010343365076534,1.0009590187966173,3.898356355096377,20.997112069270536,0.41454394554051366,0.38983563550963773,0.3683402479871384,0.41133102303213703
MatrixFactorizationInput,scan MF d=60 r=10 factors=2 kappa=1e+02 input_mult=10,2,60,10,100.0,2,10,2.0,64,1024,0.0002421391395100247,1.00053472917258,3.3623200584611452,21.397263404765148,0.31067589670431567,0.3362320058461145,0.307791348033132,0.364672663659097
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+00 input_mult=2,0,60,10,1.0,5,2,2.0,64,1024,0.0014485685613669394,1.0003810412710592,6.559770670587409,8.379042988010658,1.0746994384228272,0.6559770670587408,0.5829665069104695,0.8927915087472893
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+00 input_mult=2,1,60,10,1.0,5,2,2.0,64,1024,0.0013518553146939212,1.0007682744859017,7.28550836520819,8.314859812064302,1.1614488951669442,0.7285508365208192,0.6783470561853295,0.9226493908825523
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+00 input_mult=2,2,60,10,1.0,5,2,2.0,64,1024,0.0012979031405255161,1.0000362110943863,6.732082713445044,7.595960345651692,1.236829016391823,0.6732082713445043,0.6200640006829161,0.8524381099090135
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+00 input_mult=10,0,60,10,1.0,5,10,2.0,64,1024,0.001363419241682419,1.0003810412710592,7.372978839068713,11.801314681908375,0.9767922500127847,0.7372978839068713,0.6737129706637772,0.9579538975070363
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+00 input_mult=10,1,60,10,1.0,5,10,2.0,64,1024,0.0013928527752531078,1.0007682744859017,7.495906041929047,11.61117899159436,1.0822933048545018,0.7495906041929047,0.6927582823112169,0.952653228550983
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+00 input_mult=10,2,60,10,1.0,5,10,2.0,64,1024,0.0014233540707222075,1.0000362110943863,7.413890347584347,11.718766463533488,1.0751621809865963,0.7413890347584348,0.6889501149897332,0.9283660754499425
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+01 input_mult=2,0,60,10,10.0,5,2,2.0,64,1024,0.00039159879601873514,1.001173767878356,4.231110732823491,8.379042988010658,0.690429021804847,0.4231110732823491,0.38014080617991625,0.5842455882509222
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+01 input_mult=2,1,60,10,10.0,5,2,2.0,64,1024,0.00034704501317940834,1.000758805386273,5.177091607434159,8.314859812064302,0.8405204318561565,0.5177091607434159,0.4916946378262427,0.6052300103500599
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+01 input_mult=2,2,60,10,10.0,5,2,2.0,64,1024,0.00033630483898902295,1.0002735913840932,4.3315687103454605,7.595960345651692,0.8066940573779876,0.43315687103454614,0.4061188046019081,0.5183692730731627
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+01 input_mult=10,0,60,10,10.0,5,10,2.0,64,1024,0.0003472487948353196,1.001173767878356,4.784991699130641,11.801314681908375,0.6301087241001031,0.4784991699130641,0.43833533108085226,0.6352707034940432
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+01 input_mult=10,1,60,10,10.0,5,10,2.0,64,1024,0.00034564929534620513,1.000758805386273,5.3868326396944095,11.61117899159436,0.796515160894489,0.538683263969441,0.5122194491348099,0.624816212711458
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+01 input_mult=10,2,60,10,10.0,5,10,2.0,64,1024,0.00037443139689908716,1.0002735913840932,4.583167487576814,11.718766463533488,0.6590746573253652,0.4583167487576814,0.42014926554850557,0.5916255337882287
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+02 input_mult=2,0,60,10,100.0,5,2,2.0,64,1024,0.0002541961481254628,1.001833557184807,2.8092576238831675,8.379042988010658,0.4664345855146876,0.28092576238831674,0.2595488921523186,0.36354843591030644
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+02 input_mult=2,1,60,10,100.0,5,2,2.0,64,1024,0.00021369313108957473,1.0003923896530131,3.341494581575148,8.314859812064302,0.5470070305270317,0.3341494581575148,0.323052393366471,0.3757004307494397
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+02 input_mult=2,2,60,10,100.0,5,2,2.0,64,1024,0.00022000235971069045,1.0004668123819298,2.9125440060288836,7.595960345651692,0.5510058578260866,0.2912544006028884,0.2823174941049073,0.32481795949104775
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+02 input_mult=10,0,60,10,100.0,5,10,2.0,64,1024,0.00021922369790756193,1.001833557184807,3.0559043926390497,11.801314681908375,0.4083264736575125,0.305590439263905,0.28497558756084246,0.3847146304822021
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+02 input_mult=10,1,60,10,100.0,5,10,2.0,64,1024,0.00021968112342027514,1.0003923896530131,3.4687354184929253,11.61117899159436,0.5229317402302119,0.34687354184929253,0.3399068996042641,0.37032350425085875
MatrixFactorizationInput,scan MF d=60 r=10 factors=5 kappa=1e+02 input_mult=10,2,60,10,100.0,5,10,2.0,64,1024,0.0002423307538876582,1.0004668123819298,2.989158261150512,11.718766463533488,0.436947225609423,0.29891582611505124,0.28218606706826027,0.36330672403177405
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+00 input_mult=2,0,60,10,1.0,10,2,2.0,64,1024,0.0014466671350395676,1.00006368665218,7.267404168696049,7.75021297221119,1.0865454350008839,0.726740416869605,0.7079973501776906,0.8935301624175856
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+00 input_mult=2,1,60,10,1.0,10,2,2.0,64,1024,0.0013503072524700924,1.0000646904604813,6.449112536971411,6.258767554082011,1.2487433962441667,0.6449112536971413,0.612139311083484,0.9230926544158559
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+00 input_mult=2,2,60,10,1.0,10,2,2.0,64,1024,0.0012969487863600795,0.9995958416223992,6.324449837213632,6.596764628719153,1.1258629298446983,0.6324449837213633,0.6040942475689941,0.8525326100142128
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+00 input_mult=10,0,60,10,1.0,10,10,2.0,64,1024,0.0013626836509825014,1.00006368665218,7.214842860167811,8.9586237627646,1.06530436372857,0.7214842860167809,0.6946066046616463,0.9580109288303698
MatrixFactorizationInput,scan MF d=60 r=10 factors=10 kappa=1e+00 input_mult=10,1,60,10,1.0,10,10,2.0,64,1024,0.0013913707526189269,1.0000646904604813,7.218479725378256,7.9242770127215465,1.3407128792376604,0.7218479725378255,0.6941111276444817,0.9525784650368359
