source_id,family,natural_task,source_path,row_index,setting_id,setting_axes,setting_values,metric_id,metric_role,estimate_column,mean_diff_spectral_minus_fro,ci95_low,ci95_high,boundary_status,interpretation,positive_means,claim_boundary
cifar100_resnet_imbalance_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 imbalance sweep,results/e11_cifar100_resnet_imbalance_sweep/pair_summary.csv,0,cifar100_resnet_imbalance_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=10;imbalance_ratio=30,"dataset,model,tail_train_per_class,imbalance_ratio",dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=10;imbalance_ratio=30,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,-0.0007160504659016,-0.0013348936816109,-9.720725019244476e-05,spectral_better,diff_ci_strictly_below_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_imbalance_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 imbalance sweep,results/e11_cifar100_resnet_imbalance_sweep/pair_summary.csv,0,cifar100_resnet_imbalance_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=10;imbalance_ratio=30,"dataset,model,tail_train_per_class,imbalance_ratio",dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=10;imbalance_ratio=30,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,0.0,0.0,0.0,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_imbalance_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 imbalance sweep,results/e11_cifar100_resnet_imbalance_sweep/pair_summary.csv,1,cifar100_resnet_imbalance_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=30;imbalance_ratio=10,"dataset,model,tail_train_per_class,imbalance_ratio",dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=30;imbalance_ratio=10,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,-0.0006038347880045,-0.0007370346420221,-0.000470634933987,spectral_better,diff_ci_strictly_below_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
cifar100_resnet_imbalance_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 imbalance sweep,results/e11_cifar100_resnet_imbalance_sweep/pair_summary.csv,1,cifar100_resnet_imbalance_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=30;imbalance_ratio=10,"dataset,model,tail_train_per_class,imbalance_ratio",dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=30;imbalance_ratio=10,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,-0.0007929801940917,-0.0009722442280873,-0.0006137161600962,spectral_better,diff_ci_strictly_below_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_imbalance_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 imbalance sweep,results/e11_cifar100_resnet_imbalance_sweep/pair_summary.csv,1,cifar100_resnet_imbalance_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=30;imbalance_ratio=10,"dataset,model,tail_train_per_class,imbalance_ratio",dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=30;imbalance_ratio=10,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,-0.0003333333333333,-0.0012586666666666,0.000592,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_imbalance_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 imbalance sweep,results/e11_cifar100_resnet_imbalance_sweep/pair_summary.csv,2,cifar100_resnet_imbalance_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=100;imbalance_ratio=3,"dataset,model,tail_train_per_class,imbalance_ratio",dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=100;imbalance_ratio=3,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,-0.0001226266225179,-0.0003634861666432,0.0001182329216074,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
cifar100_resnet_imbalance_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 imbalance sweep,results/e11_cifar100_resnet_imbalance_sweep/pair_summary.csv,2,cifar100_resnet_imbalance_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=100;imbalance_ratio=3,"dataset,model,tail_train_per_class,imbalance_ratio",dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=100;imbalance_ratio=3,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,-0.0002381006876627,-0.000569180144604,9.297876927851408e-05,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_imbalance_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 imbalance sweep,results/e11_cifar100_resnet_imbalance_sweep/pair_summary.csv,2,cifar100_resnet_imbalance_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=100;imbalance_ratio=3,"dataset,model,tail_train_per_class,imbalance_ratio",dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=100;imbalance_ratio=3,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,0.0,-0.0008013621736352,0.0008013621736352,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_imbalance_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 imbalance sweep,results/e11_cifar100_resnet_imbalance_sweep/pair_summary.csv,3,cifar100_resnet_imbalance_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=300;imbalance_ratio=1,"dataset,model,tail_train_per_class,imbalance_ratio",dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=300;imbalance_ratio=1,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,0.000633955001831,0.0004146548300508,0.0008532551736112,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
cifar100_resnet_imbalance_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 imbalance sweep,results/e11_cifar100_resnet_imbalance_sweep/pair_summary.csv,3,cifar100_resnet_imbalance_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=300;imbalance_ratio=1,"dataset,model,tail_train_per_class,imbalance_ratio",dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=300;imbalance_ratio=1,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,0.0009500583012898,0.0006677243749619,0.0012323922276177,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_imbalance_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 imbalance sweep,results/e11_cifar100_resnet_imbalance_sweep/pair_summary.csv,3,cifar100_resnet_imbalance_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=300;imbalance_ratio=1,"dataset,model,tail_train_per_class,imbalance_ratio",dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=300;imbalance_ratio=1,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,-0.0001666666666666,-0.0006293333333333,0.000296,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_fc_condition_scatter,cifar100_lt_resnet18_fc_only,CIFAR-100-LT ResNet18 final-layer condition scatter,results/e11_cifar100_resnet_fc_condition_scatter/summary.csv,0,cifar100_resnet_fc_condition_scatter::warmup_steps=250,warmup_steps,warmup_steps=250,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,0.0022366523742675,0.0018671627642354,0.0026061419842996,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
cifar100_resnet_fc_condition_scatter,cifar100_lt_resnet18_fc_only,CIFAR-100-LT ResNet18 final-layer condition scatter,results/e11_cifar100_resnet_fc_condition_scatter/summary.csv,0,cifar100_resnet_fc_condition_scatter::warmup_steps=250,warmup_steps,warmup_steps=250,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,0.0035547018051147,0.0029375828323275,0.0041718207779019,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_fc_condition_scatter,cifar100_lt_resnet18_fc_only,CIFAR-100-LT ResNet18 final-layer condition scatter,results/e11_cifar100_resnet_fc_condition_scatter/summary.csv,0,cifar100_resnet_fc_condition_scatter::warmup_steps=250,warmup_steps,warmup_steps=250,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,0.00015,-5.9168725089473096e-05,0.0003591687250894,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_fc_condition_scatter,cifar100_lt_resnet18_fc_only,CIFAR-100-LT ResNet18 final-layer condition scatter,results/e11_cifar100_resnet_fc_condition_scatter/summary.csv,1,cifar100_resnet_fc_condition_scatter::warmup_steps=500,warmup_steps,warmup_steps=500,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,0.0006772518157958,0.0004984515492091,0.0008560520823826,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
cifar100_resnet_fc_condition_scatter,cifar100_lt_resnet18_fc_only,CIFAR-100-LT ResNet18 final-layer condition scatter,results/e11_cifar100_resnet_fc_condition_scatter/summary.csv,1,cifar100_resnet_fc_condition_scatter::warmup_steps=500,warmup_steps,warmup_steps=500,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,0.001006269454956,0.0007544532208472,0.0012580856890648,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_fc_condition_scatter,cifar100_lt_resnet18_fc_only,CIFAR-100-LT ResNet18 final-layer condition scatter,results/e11_cifar100_resnet_fc_condition_scatter/summary.csv,1,cifar100_resnet_fc_condition_scatter::warmup_steps=500,warmup_steps,warmup_steps=500,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,4.9999999999998654e-05,-4.799999999999872e-05,0.0001479999999999,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_fc_condition_scatter,cifar100_lt_resnet18_fc_only,CIFAR-100-LT ResNet18 final-layer condition scatter,results/e11_cifar100_resnet_fc_condition_scatter/summary.csv,2,cifar100_resnet_fc_condition_scatter::warmup_steps=1000,warmup_steps,warmup_steps=1000,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,-0.0003876686096191,-0.0006203584414178,-0.0001549787778203,spectral_better,diff_ci_strictly_below_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
cifar100_resnet_fc_condition_scatter,cifar100_lt_resnet18_fc_only,CIFAR-100-LT ResNet18 final-layer condition scatter,results/e11_cifar100_resnet_fc_condition_scatter/summary.csv,2,cifar100_resnet_fc_condition_scatter::warmup_steps=1000,warmup_steps,warmup_steps=1000,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,-0.0003706693649291,-0.0006639631619048,-7.737556795355368e-05,spectral_better,diff_ci_strictly_below_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_fc_condition_scatter,cifar100_lt_resnet18_fc_only,CIFAR-100-LT ResNet18 final-layer condition scatter,results/e11_cifar100_resnet_fc_condition_scatter/summary.csv,2,cifar100_resnet_fc_condition_scatter::warmup_steps=1000,warmup_steps,warmup_steps=1000,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,0.0,0.0,0.0,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_fc_condition_scatter,cifar100_lt_resnet18_fc_only,CIFAR-100-LT ResNet18 final-layer condition scatter,results/e11_cifar100_resnet_fc_condition_scatter/summary.csv,3,cifar100_resnet_fc_condition_scatter::warmup_steps=2000,warmup_steps,warmup_steps=2000,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,-0.000595998764038,-0.0008153696831587,-0.0003766278449174,spectral_better,diff_ci_strictly_below_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
cifar100_resnet_fc_condition_scatter,cifar100_lt_resnet18_fc_only,CIFAR-100-LT ResNet18 final-layer condition scatter,results/e11_cifar100_resnet_fc_condition_scatter/summary.csv,3,cifar100_resnet_fc_condition_scatter::warmup_steps=2000,warmup_steps,warmup_steps=2000,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,-0.00061616897583,-0.0008688477318403,-0.0003634902198198,spectral_better,diff_ci_strictly_below_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_fc_condition_scatter,cifar100_lt_resnet18_fc_only,CIFAR-100-LT ResNet18 final-layer condition scatter,results/e11_cifar100_resnet_fc_condition_scatter/summary.csv,3,cifar100_resnet_fc_condition_scatter::warmup_steps=2000,warmup_steps,warmup_steps=2000,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,-5.000000000000004e-05,-0.000148,4.800000000000002e-05,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
