problem_family,base_setting,seed,source_algo,checkpoint_step,remaining_steps,continuation_variant,continuation_algo,loaded_source_optimizer_state,loss_before,loss_after,total_decrease,recovery_before,recovery_after
MatrixSensing,Matrix sensing kappa=1e+05,0,Muon,0,5,own_preserved,Muon,True,0.011350617945307562,0.0014247127122791429,0.009925905233028418,1.1707003566011327,1.153091744472866
MatrixSensing,Matrix sensing kappa=1e+05,0,Muon,0,5,own_fresh,Muon,False,0.011350617945307562,0.0014247127122791429,0.009925905233028418,1.1707003566011327,1.153091744472866
MatrixSensing,Matrix sensing kappa=1e+05,0,Muon,0,5,switched_fresh,Adam,False,0.011350617945307562,0.002222988961446719,0.009127628983860842,1.1707003566011327,1.1931567317092973
MatrixSensing,Matrix sensing kappa=1e+05,0,Muon,1,4,own_preserved,Muon,True,0.008383608760539705,0.0014247127122791429,0.006958896048260562,1.158467666724075,1.153091744472866
MatrixSensing,Matrix sensing kappa=1e+05,0,Muon,1,4,own_fresh,Muon,False,0.008383608760539705,0.0014247127122791429,0.006958896048260562,1.158467666724075,1.153091744472866
MatrixSensing,Matrix sensing kappa=1e+05,0,Muon,1,4,switched_fresh,Adam,False,0.008383608760539705,0.0024965017846831426,0.005887106975856562,1.158467666724075,1.20775492024325
MatrixSensing,Matrix sensing kappa=1e+05,0,Muon,3,2,own_preserved,Muon,True,0.004009297459374054,0.0014247127122791429,0.002584584747094911,1.1479540154375898,1.153091744472866
MatrixSensing,Matrix sensing kappa=1e+05,0,Muon,3,2,own_fresh,Muon,False,0.004009297459374054,0.0014247127122791429,0.002584584747094911,1.1479540154375898,1.153091744472866
MatrixSensing,Matrix sensing kappa=1e+05,0,Muon,3,2,switched_fresh,Adam,False,0.004009297459374054,0.00337704138353269,0.0006322560758413639,1.1479540154375898,1.224540199449264
MatrixSensing,Matrix sensing kappa=1e+05,1,Adam,0,5,own_preserved,Adam,True,0.01188808980557376,0.0024233549530511276,0.009464734852522631,1.1904143411550712,1.2180371719761738
MatrixSensing,Matrix sensing kappa=1e+05,1,Adam,0,5,own_fresh,Adam,False,0.01188808980557376,0.0024233549530511276,0.009464734852522631,1.1904143411550712,1.2180371719761738
MatrixSensing,Matrix sensing kappa=1e+05,1,Adam,0,5,switched_fresh,Muon,False,0.01188808980557376,0.0015796190030988935,0.010308470802474866,1.1904143411550712,1.1766461741547476
MatrixSensing,Matrix sensing kappa=1e+05,1,Adam,1,4,own_preserved,Adam,True,0.0028992575780549764,0.0024233549530511276,0.00047590262500384886,1.1714968128316818,1.2180371719761738
MatrixSensing,Matrix sensing kappa=1e+05,1,Adam,1,4,own_fresh,Adam,False,0.0028992575780549764,0.003499557517776677,-0.0006002999397217005,1.1714968128316818,1.2289660506431224
MatrixSensing,Matrix sensing kappa=1e+05,1,Adam,1,4,switched_fresh,Muon,False,0.0028992575780549764,4.497714486732013e-05,0.002854280433187656,1.1714968128316818,1.1561269997143717
MatrixSensing,Matrix sensing kappa=1e+05,1,Adam,3,2,own_preserved,Adam,True,0.004769739201602011,0.0024233549530511276,0.002346384248550884,1.2500053975261833,1.2180371719761738
MatrixSensing,Matrix sensing kappa=1e+05,1,Adam,3,2,own_fresh,Adam,False,0.004769739201602011,0.004045024142036664,0.0007247150595653474,1.2500053975261833,1.2302033225846125
MatrixSensing,Matrix sensing kappa=1e+05,1,Adam,3,2,switched_fresh,Muon,False,0.004769739201602011,0.0016981665770383473,0.003071572624563664,1.2500053975261833,1.2100983336170565
MatrixSensing,Matrix sensing kappa=1e+05,1,Muon,0,5,own_preserved,Muon,True,0.01188808980557376,0.0015796190030988935,0.010308470802474866,1.1904143411550712,1.1766461741547476
MatrixSensing,Matrix sensing kappa=1e+05,1,Muon,0,5,own_fresh,Muon,False,0.01188808980557376,0.0015796190030988935,0.010308470802474866,1.1904143411550712,1.1766461741547476
MatrixSensing,Matrix sensing kappa=1e+05,1,Muon,0,5,switched_fresh,Adam,False,0.01188808980557376,0.0024233549530511276,0.009464734852522631,1.1904143411550712,1.2180371719761738
MatrixSensing,Matrix sensing kappa=1e+05,1,Muon,1,4,own_preserved,Muon,True,0.008828162328428157,0.0015796190030988935,0.007248543325329263,1.179024150746373,1.1766461741547476
MatrixSensing,Matrix sensing kappa=1e+05,1,Muon,1,4,own_fresh,Muon,False,0.008828162328428157,0.0015796190030988935,0.007248543325329263,1.179024150746373,1.1766461741547476
MatrixSensing,Matrix sensing kappa=1e+05,1,Muon,1,4,switched_fresh,Adam,False,0.008828162328428157,0.0027584667318919995,0.006069695596536157,1.179024150746373,1.2264531187790348
MatrixSensing,Matrix sensing kappa=1e+05,1,Muon,3,2,own_preserved,Muon,True,0.004286243272425912,0.0015796190030988935,0.0027066242693270185,1.1699773795358508,1.1766461741547476
MatrixSensing,Matrix sensing kappa=1e+05,1,Muon,3,2,own_fresh,Muon,False,0.004286243272425912,0.0015796190030988935,0.0027066242693270185,1.1699773795358508,1.1766461741547476
MatrixSensing,Matrix sensing kappa=1e+05,1,Muon,3,2,switched_fresh,Adam,False,0.004286243272425912,0.0031765155387607534,0.0011097277336651586,1.1699773795358508,1.2422283568795802
MatrixSensing,Matrix sensing kappa=1e+05,2,Adam,0,5,own_preserved,Adam,True,0.01113613682871832,0.002138265033039708,0.00899787179567861,1.1648279800687005,1.1816810184124789
MatrixSensing,Matrix sensing kappa=1e+05,2,Adam,0,5,own_fresh,Adam,False,0.01113613682871832,0.002138265033039708,0.00899787179567861,1.1648279800687005,1.1816810184124789
MatrixSensing,Matrix sensing kappa=1e+05,2,Adam,0,5,switched_fresh,Muon,False,0.01113613682871832,0.00124934518242466,0.00988679164629366,1.1648279800687005,1.1483710888086884
MatrixSensing,Matrix sensing kappa=1e+05,2,Adam,1,4,own_preserved,Adam,True,0.0027960773699283134,0.002138265033039708,0.0006578123368886054,1.1492241715242362,1.1816810184124789
MatrixSensing,Matrix sensing kappa=1e+05,2,Adam,1,4,own_fresh,Adam,False,0.0027960773699283134,0.0035739363468555597,-0.0007778589769272463,1.1492241715242362,1.1929056191212264
MatrixSensing,Matrix sensing kappa=1e+05,2,Adam,1,4,switched_fresh,Muon,False,0.0027960773699283134,3.703578104194733e-05,0.002759041588886366,1.1492241715242362,1.1339411902666567
MatrixSensing,Matrix sensing kappa=1e+05,2,Adam,3,2,own_preserved,Adam,True,0.0046543915671474175,0.002138265033039708,0.0025161265341077095,1.2209388926744003,1.1816810184124789
MatrixSensing,Matrix sensing kappa=1e+05,2,Adam,3,2,own_fresh,Adam,False,0.0046543915671474175,0.004128416384044173,0.0005259751831032441,1.2209388926744003,1.199358659079655
MatrixSensing,Matrix sensing kappa=1e+05,2,Adam,3,2,switched_fresh,Muon,False,0.0046543915671474175,0.0015916262260171408,0.0030627653411302766,1.2209388926744003,1.1824360159949305
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,0,5,own_preserved,Muon,True,0.01113613682871832,0.00124934518242466,0.00988679164629366,1.1648279800687005,1.1483710888086884
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,0,5,own_fresh,Muon,False,0.01113613682871832,0.00124934518242466,0.00988679164629366,1.1648279800687005,1.1483710888086884
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,0,5,switched_fresh,Adam,False,0.01113613682871832,0.002138265033039708,0.00899787179567861,1.1648279800687005,1.1816810184124789
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,1,4,own_preserved,Muon,True,0.0081351498970399,0.00124934518242466,0.00688580471461524,1.1528392249702963,1.1483710888086884
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,1,4,own_fresh,Muon,False,0.0081351498970399,0.00124934518242466,0.00688580471461524,1.1528392249702963,1.1483710888086884
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,1,4,switched_fresh,Adam,False,0.0081351498970399,0.0023565750203873993,0.0057785748766525005,1.1528392249702963,1.195051425755394
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,3,2,own_preserved,Muon,True,0.0037580102948140716,0.00124934518242466,0.0025086651123894113,1.1419997703110283,1.1483710888086884
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,3,2,own_fresh,Muon,False,0.0037580102948140716,0.00124934518242466,0.0025086651123894113,1.1419997703110283,1.1483710888086884
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,3,2,switched_fresh,Adam,False,0.0037580102948140716,0.0031180459669399216,0.00063996432787415,1.1419997703110283,1.2073063314349572
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,0,5,own_preserved,Adam,True,0.011482184353307785,0.002215340203602653,0.009266844149705132,1.1458934577476567,1.1600251128071397
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,0,5,own_fresh,Adam,False,0.011482184353307785,0.002215340203602653,0.009266844149705132,1.1458934577476567,1.1600251128071397
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,0,5,switched_fresh,Muon,False,0.011482184353307785,0.0013489322411424278,0.010133252112165357,1.1458934577476567,1.129297181174467
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,1,4,own_preserved,Adam,True,0.0029610101347185514,0.002215340203602653,0.0007456699311158984,1.1155892334091826,1.1600251128071397
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,1,4,own_fresh,Adam,False,0.0029610101347185514,0.0034726664307151256,-0.0005116562959965741,1.1155892334091826,1.165449834540658
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,1,4,switched_fresh,Muon,False,0.0029610101347185514,4.773131140715608e-05,0.0029132788233113952,1.1155892334091826,1.0977958975699282
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,3,2,own_preserved,Adam,True,0.004756745239255469,0.002215340203602653,0.0025414050356528163,1.1920241580415616,1.1600251128071397
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,3,2,own_fresh,Adam,False,0.004756745239255469,0.0040494511032047285,0.0007072941360507408,1.1920241580415616,1.1861370291586686
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,3,2,switched_fresh,Muon,False,0.004756745239255469,0.001632364052056155,0.003124381187199314,1.1920241580415616,1.1526554257969976
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,0,5,own_preserved,Muon,True,0.011482184353307785,0.0013489322411424278,0.010133252112165357,1.1458934577476567,1.129297181174467
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,0,5,own_fresh,Muon,False,0.011482184353307785,0.0013489322411424278,0.010133252112165357,1.1458934577476567,1.129297181174467
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,0,5,switched_fresh,Adam,False,0.011482184353307785,0.002215340203602653,0.009266844149705132,1.1458934577476567,1.1600251128071397
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,1,4,own_preserved,Muon,True,0.008419906096219246,0.0013489322411424278,0.007070973855076818,1.1336301040423071,1.129297181174467
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,1,4,own_fresh,Muon,False,0.008419906096219246,0.0013489322411424278,0.007070973855076818,1.1336301040423071,1.129297181174467
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,1,4,switched_fresh,Adam,False,0.008419906096219246,0.0024805956324162257,0.00593931046380302,1.1336301040423071,1.1663914268419715
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,3,2,own_preserved,Muon,True,0.003944812928361526,0.0013489322411424278,0.0025958806872190985,1.1235911766814077,1.129297181174467
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,3,2,own_fresh,Muon,False,0.003944812928361526,0.0013489322411424278,0.0025958806872190985,1.1235911766814077,1.129297181174467
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,3,2,switched_fresh,Adam,False,0.003944812928361526,0.0031140078026433613,0.000830805125718165,1.1235911766814077,1.1820736727537324
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,0,5,own_preserved,Adam,True,0.011431779149861414,0.002263072127639835,0.00916870702222158,1.1705555710981141,1.2105385798001196
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,0,5,own_fresh,Adam,False,0.011431779149861414,0.002263072127639835,0.00916870702222158,1.1705555710981141,1.2105385798001196
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,0,5,switched_fresh,Muon,False,0.011431779149861414,0.0014143769655266744,0.01001740218433474,1.1705555710981141,1.1586232966212102
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,1,4,own_preserved,Adam,True,0.0028248049083819332,0.002263072127639835,0.0005617327807420983,1.1596152904838615,1.2105385798001196
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,1,4,own_fresh,Adam,False,0.0028248049083819332,0.0034301511407046196,-0.0006053462323226864,1.1596152904838615,1.205844403640113
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,1,4,switched_fresh,Muon,False,0.0028248049083819332,4.592551897660893e-05,0.002778879389405324,1.1596152904838615,1.1426007478252704
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,3,2,own_preserved,Adam,True,0.004662207920935512,0.002263072127639835,0.0023991357932956767,1.2423793047340224,1.2105385798001196
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,3,2,own_fresh,Adam,False,0.004662207920935512,0.004065130924397785,0.0005970769965377267,1.2423793047340224,1.2225183666209105
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,3,2,switched_fresh,Muon,False,0.004662207920935512,0.001617705844126448,0.0030445020768090636,1.2423793047340224,1.2017218731437052
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,0,5,own_preserved,Muon,True,0.011431779149861414,0.0014143769655266744,0.01001740218433474,1.1705555710981141,1.1586232966212102
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,0,5,own_fresh,Muon,False,0.011431779149861414,0.0014143769655266744,0.01001740218433474,1.1705555710981141,1.1586232966212102
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,0,5,switched_fresh,Adam,False,0.011431779149861414,0.002263072127639835,0.00916870702222158,1.1705555710981141,1.2105385798001196
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,1,4,own_preserved,Muon,True,0.008429890519872352,0.0014143769655266744,0.007015513554345678,1.1593665015835526,1.1586232966212102
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,1,4,own_fresh,Muon,False,0.008429890519872352,0.0014143769655266744,0.007015513554345678,1.1593665015835526,1.1586232966212102
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,1,4,switched_fresh,Adam,False,0.008429890519872352,0.002555405154871993,0.005874485365000359,1.1593665015835526,1.2179657314025965
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,3,2,own_preserved,Muon,True,0.00400834687306521,0.0014143769655266744,0.0025939699075385354,1.150979787524829,1.1586232966212102
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,3,2,own_fresh,Muon,False,0.00400834687306521,0.0014143769655266744,0.0025939699075385354,1.150979787524829,1.1586232966212102
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,3,2,switched_fresh,Adam,False,0.00400834687306521,0.003142021226014166,0.0008663256470510436,1.150979787524829,1.2222898298274156
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,0,10,own_preserved,Adam,True,2.302579040308706,2.2051502604999174,0.0974287798087885,0.8955078125,0.5791015625
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,0,10,own_fresh,Adam,False,2.302579040308706,2.2051502604999174,0.0974287798087885,0.8955078125,0.5791015625
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,0,10,switched_fresh,Muon,False,2.302579040308706,2.289578937908419,0.013000102400286817,0.8955078125,0.2431640625
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,1,9,own_preserved,Adam,True,2.300720142542111,2.2051502604999174,0.09556988204219374,0.8212890625,0.5791015625
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,1,9,own_fresh,Adam,False,2.300720142542111,2.201045740328491,0.09967440221362,0.8212890625,0.5673828125
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,1,9,switched_fresh,Muon,False,2.300720142542111,2.2879629915058373,0.01275715103627384,0.8212890625,0.4248046875
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,3,7,own_preserved,Adam,True,2.2938467416170822,2.2051502604999174,0.08869648111716488,0.71484375,0.5791015625
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,3,7,own_fresh,Adam,False,2.2938467416170822,2.186584817941986,0.10726192367509624,0.71484375,0.6259765625
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,3,7,switched_fresh,Muon,False,2.2938467416170822,2.2801168821552267,0.013729859461855565,0.71484375,0.51953125
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,0,10,own_preserved,Muon,True,2.302579040308706,2.289578937908419,0.013000102400286817,0.8955078125,0.2431640625
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,0,10,own_fresh,Muon,False,2.302579040308706,2.289578937908419,0.013000102400286817,0.8955078125,0.2431640625
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,0,10,switched_fresh,Adam,False,2.302579040308706,2.2051502604999174,0.0974287798087885,0.8955078125,0.5791015625
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,1,9,own_preserved,Muon,True,2.301953568864346,2.289578937908419,0.012374630955926946,0.8193359375,0.2431640625
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,1,9,own_fresh,Muon,False,2.301953568864346,2.289578937908419,0.012374630955926946,0.8193359375,0.2431640625
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,1,9,switched_fresh,Adam,False,2.301953568864346,2.1626686318699915,0.1392849369943545,0.8193359375,0.4501953125
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,3,7,own_preserved,Muon,True,2.3005820382248823,2.289578937908419,0.011003100316463232,0.6494140625,0.2431640625
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,3,7,own_fresh,Muon,False,2.3005820382248823,2.289578937908419,0.011003100316463232,0.6494140625,0.2431640625
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,3,7,switched_fresh,Adam,False,2.3005820382248823,2.1837268848920197,0.11685515333286256,0.6494140625,0.498046875
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,0,10,own_preserved,Adam,True,2.3025328074664575,2.0968587946321304,0.20567401283432707,0.9150390625,0.6494140625
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,0,10,own_fresh,Adam,False,2.3025328074664575,2.0968587946321304,0.20567401283432707,0.9150390625,0.6494140625
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,0,10,switched_fresh,Muon,False,2.3025328074664575,2.288467972435114,0.014064835031343481,0.9150390625,0.2373046875
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,1,9,own_preserved,Adam,True,2.3004705095234006,2.0968587946321304,0.20361171489127017,0.849609375,0.6494140625
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,1,9,own_fresh,Adam,False,2.3004705095234006,2.066486961252901,0.2339835482704995,0.849609375,0.5927734375
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,1,9,switched_fresh,Muon,False,2.3004705095234006,2.2812128001002403,0.019257709423160296,0.849609375,0.552734375
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,3,7,own_preserved,Adam,True,2.289549028796929,2.0968587946321304,0.19269023416479847,0.6767578125,0.6494140625
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,3,7,own_fresh,Adam,False,2.289549028796929,2.084105753496077,0.2054432753008517,0.6767578125,0.619140625
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,3,7,switched_fresh,Muon,False,2.289549028796929,2.2593803722713,0.030168656525628723,0.6767578125,0.6201171875
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,0,10,own_preserved,Muon,True,2.3025328074664575,2.288467972435114,0.014064835031343481,0.9150390625,0.2373046875
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,0,10,own_fresh,Muon,False,2.3025328074664575,2.288467972435114,0.014064835031343481,0.9150390625,0.2373046875
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,0,10,switched_fresh,Adam,False,2.3025328074664575,2.0968587946321304,0.20567401283432707,0.9150390625,0.6494140625
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,1,9,own_preserved,Muon,True,2.302055103484397,2.288467972435114,0.013587131049282775,0.8251953125,0.2373046875
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,1,9,own_fresh,Muon,False,2.302055103484397,2.288467972435114,0.013587131049282775,0.8251953125,0.2373046875
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,1,9,switched_fresh,Adam,False,2.302055103484397,2.1194319509902217,0.18262315249417505,0.8251953125,0.541015625
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,3,7,own_preserved,Muon,True,2.300705702569859,2.288467972435114,0.01223773013474494,0.712890625,0.2373046875
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,3,7,own_fresh,Muon,False,2.300705702569859,2.288467972435114,0.01223773013474494,0.712890625,0.2373046875
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,3,7,switched_fresh,Adam,False,2.300705702569859,2.17160907026225,0.12909663230760904,0.712890625,0.5810546875
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,0,10,own_preserved,Adam,True,2.302489903378648,2.114841215824968,0.18764868755368003,0.87109375,0.5908203125
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,0,10,own_fresh,Adam,False,2.302489903378648,2.114841215824968,0.18764868755368003,0.87109375,0.5908203125
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,0,10,switched_fresh,Muon,False,2.302489903378648,2.288790272109171,0.013699631269477042,0.87109375,0.310546875
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,1,9,own_preserved,Adam,True,2.2992968083453706,2.114841215824968,0.18445559252040278,0.833984375,0.5908203125
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,1,9,own_fresh,Adam,False,2.2992968083453706,2.0938564483580806,0.20544035998729004,0.833984375,0.5703125
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,1,9,switched_fresh,Muon,False,2.2992968083453706,2.283699250930421,0.015597557414949836,0.833984375,0.650390625
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,3,7,own_preserved,Adam,True,2.2840285278215364,2.114841215824968,0.16918731199656856,0.775390625,0.5908203125
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,3,7,own_fresh,Adam,False,2.2840285278215364,2.092184355278836,0.19184417254270025,0.775390625,0.5634765625
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,3,7,switched_fresh,Muon,False,2.2840285278215364,2.2651609044214673,0.01886762340006909,0.775390625,0.70703125
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,0,10,own_preserved,Muon,True,2.302489903378648,2.288790272109171,0.013699631269477042,0.87109375,0.310546875
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,0,10,own_fresh,Muon,False,2.302489903378648,2.288790272109171,0.013699631269477042,0.87109375,0.310546875
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,0,10,switched_fresh,Adam,False,2.302489903378648,2.114841215824968,0.18764868755368003,0.87109375,0.5908203125
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,1,9,own_preserved,Muon,True,2.301859511732533,2.288790272109171,0.013069239623362261,0.732421875,0.310546875
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,1,9,own_fresh,Muon,False,2.301859511732533,2.288790272109171,0.013069239623362261,0.732421875,0.310546875
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,1,9,switched_fresh,Adam,False,2.301859511732533,2.1219979143776153,0.1798615973549178,0.732421875,0.5009765625
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,3,7,own_preserved,Muon,True,2.3002771282117433,2.288790272109171,0.011486856102572496,0.4541015625,0.310546875
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,3,7,own_fresh,Muon,False,2.3002771282117433,2.288790272109171,0.011486856102572496,0.4541015625,0.310546875
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,3,7,switched_fresh,Adam,False,2.3002771282117433,2.1638450110758454,0.13643211713589798,0.4541015625,0.4609375
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,0,10,own_preserved,Adam,True,2.3026929964434295,2.127369996478564,0.17532299996486556,0.91796875,0.6474609375
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,0,10,own_fresh,Adam,False,2.3026929964434295,2.127369996478564,0.17532299996486556,0.91796875,0.6474609375
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,0,10,switched_fresh,Muon,False,2.3026929964434295,2.2895738806767114,0.013119115766718092,0.91796875,0.46875
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,1,9,own_preserved,Adam,True,2.300317721236734,2.127369996478564,0.1729477247581701,0.8408203125,0.6474609375
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,1,9,own_fresh,Adam,False,2.300317721236734,2.1118598266391504,0.18845789459758366,0.8408203125,0.646484375
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,1,9,switched_fresh,Muon,False,2.300317721236734,2.2841557153570733,0.016162005879660768,0.8408203125,0.5498046875
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,3,7,own_preserved,Adam,True,2.286018651918292,2.127369996478564,0.15864865543972817,0.7294921875,0.6474609375
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,3,7,own_fresh,Adam,False,2.286018651918292,2.1146362485276446,0.17138240339064748,0.7294921875,0.66796875
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,3,7,switched_fresh,Muon,False,2.286018651918292,2.266306255319348,0.019712396598944082,0.7294921875,0.6337890625
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,0,10,own_preserved,Muon,True,2.3026929964434295,2.2895738806767114,0.013119115766718092,0.91796875,0.46875
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,0,10,own_fresh,Muon,False,2.3026929964434295,2.2895738806767114,0.013119115766718092,0.91796875,0.46875
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,0,10,switched_fresh,Adam,False,2.3026929964434295,2.127369996478564,0.17532299996486556,0.91796875,0.6474609375
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,1,9,own_preserved,Muon,True,2.3020778286669836,2.2895738806767114,0.012503947990272213,0.7705078125,0.46875
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,1,9,own_fresh,Muon,False,2.3020778286669836,2.2895738806767114,0.012503947990272213,0.7705078125,0.46875
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,1,9,switched_fresh,Adam,False,2.3020778286669836,2.126431822076711,0.17564600659027274,0.7705078125,0.6982421875
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,3,7,own_preserved,Muon,True,2.3004689537592125,2.2895738806767114,0.010895073082501039,0.572265625,0.46875
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,3,7,own_fresh,Muon,False,2.3004689537592125,2.2895738806767114,0.010895073082501039,0.572265625,0.46875
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,3,7,switched_fresh,Adam,False,2.3004689537592125,2.1640513393708254,0.13641761438838707,0.572265625,0.7578125
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,0,10,own_preserved,Adam,True,2.3027054241295115,2.1489048205770733,0.1538006035524382,0.9755859375,0.5830078125
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,0,10,own_fresh,Adam,False,2.3027054241295115,2.1489048205770733,0.1538006035524382,0.9755859375,0.5830078125
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,0,10,switched_fresh,Muon,False,2.3027054241295115,2.2885112827187726,0.014194141410738936,0.9755859375,0.3896484375
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,1,9,own_preserved,Adam,True,2.3011543617547345,2.1489048205770733,0.1522495411776612,0.84375,0.5830078125
