filters,kernel_size,stride,lr,seed,step,delta_loss_Adam,delta_loss_Muon,recovery_error_Adam,recovery_error_Muon,relative_update_fro_norm_Adam,relative_update_fro_norm_Muon,update_grad_cosine_Adam,update_grad_cosine_Muon,update_grad_inner_Adam,update_grad_inner_Muon,delta_loss_ratio,delta_loss_muon_higher,update_grad_inner_ratio,update_grad_inner_muon_higher,update_grad_cosine_ratio,update_grad_cosine_muon_higher
32,5,2,0.003,0,1,7.085138850237982e-05,3.8284790706999416e-05,0.8984375,0.8359375,0.0522574617660496,0.05225746176604959,0.5763714581753995,0.33730673564172964,6.831568702692146e-05,3.8499321421155586e-05,0.5403534287223386,False,0.5635502341648704,False,0.5852245645707903,False
32,5,2,0.003,0,2,8.434519560651665e-05,3.834694090443236e-05,0.8984375,0.830078125,0.052218193418269325,0.05221819341826933,0.6605803994288206,0.34658100951453324,8.191584106316923e-05,3.812132219901352e-05,0.454642859367198,False,0.465371797496608,False,0.5246613581241723,False
32,5,2,0.003,0,3,8.431643940420841e-05,4.355320125348783e-05,0.8984375,0.890625,0.05201587372457678,0.05201587372457676,0.5782987353655961,0.34854233313914823,8.019028777561915e-05,4.3576107282155894e-05,0.516544597485861,False,0.5434087904022296,False,0.6027029142970586,False
32,5,2,0.003,0,4,0.00011511577548839469,4.4700300410482896e-05,0.8984375,0.896484375,0.05189930413492678,0.05189930413492678,0.6391057488940547,0.34296283939409844,0.00010900989336874684,4.431690147559643e-05,0.3883073385974742,False,0.406540178199111,False,0.536629251086508,False
32,5,2,0.003,1,0,3.3808678526980884e-05,2.1567537089595135e-05,0.8828125,0.8828125,0.05426301777189378,0.05426301777189379,0.6162060704757883,0.3750419199089942,3.61314261571275e-05,2.1990694483999867e-05,0.6379290179112811,False,0.6086306803492132,False,0.6086306803492131,False
32,5,2,0.003,1,1,5.1821475916646875e-05,3.193165389925312e-05,0.8828125,0.8828125,0.05435212586308126,0.05435212586308128,0.5803768521788425,0.3301626252542175,5.413456523568163e-05,3.245714689983357e-05,0.6161857286854223,False,0.5995641926471064,False,0.568876281014182,False
32,5,2,0.003,1,2,4.85074517091455e-05,3.2783337862163364e-05,0.8828125,0.8828125,0.054350295328441996,0.054350295328442016,0.5379551410865024,0.3417979871715539,4.746190062526749e-05,3.2791185072937056e-05,0.6758412719500262,False,0.6908948997183623,False,0.635365221124624,False
32,5,2,0.003,1,3,5.362878521530945e-05,3.889941394685792e-05,0.859375,0.8828125,0.05401498869006095,0.054014988690060946,0.4808686973016808,0.3324190481839071,4.9856733571564684e-05,3.8872490258196686e-05,0.7253457968642049,False,0.7796838555899146,False,0.691288599256355,False
32,5,2,0.003,1,4,4.569187549385845e-05,2.3978477321939806e-05,0.88671875,0.8828125,0.05380652965562715,0.053806529655627135,0.6159885854184224,0.3565493420017545,4.245983739729367e-05,2.450489826015829e-05,0.5247864541074224,False,0.5771312318242697,False,0.5788245926011134,False
32,5,2,0.003,2,0,8.184507595165869e-05,4.44384161064626e-05,0.888671875,0.888671875,0.05323558392374318,0.053235583923743175,0.5995392510151258,0.3311450134059865,7.94133905493018e-05,4.3862596541489696e-05,0.5429577233541806,False,0.5523325000745146,False,0.5523325000745147,False
