run_id,problem_family,setting,kappa,lr,algo,seed,step,num_samples,train_batch_size,loss,recovery_error,diagnostic_A_definition,sigma_update,update_rank_ceiling,nrUpdate,stUpdate,nrUpdateFrac,stUpdateFrac,update_flatness,update_grad_inner,update_grad_cosine,update_grad_per_update_norm,layer,nrG,stA,condition_score,delta_gd_pred,delta_spec_pred,filters,kernel_size,stride
8,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Adam,1,0,512,64,2.3025953489123343,0.923828125,full_patch_and_classifier_activation,"[[0.02293472650827236,0.010560495338883409,0.007195152453271303,0.005743313263308767,0.0037885232466950245,0.002873844716216696,2.0175322072286695e-06,6.112045953947965e-07,4.6834222485833506e-07,1.4026317626771116e-07]]",10.0,3.7851516847697546,1.416142823710646,0.37851516847697547,0.1416142823710646,0.3741310630717268,3.456029847667288e-05,0.7283061548683425,0.0012662818760525495,2,1.9500280874596427,1.0066066566262473,1.937229477495585,1.0063606864787677e-05,1.9495515868393615e-05,16,5,2
9,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Muon,1,0,512,64,2.3025953489123343,0.923828125,full_patch_and_classifier_activation,"[[0.010000000000000007,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.01,0.01,0.01,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999995]]",16.0,15.999999999999998,15.99999999999998,0.9999999999999999,0.9999999999999988,0.9999999999999989,2.7282901305441984e-05,0.44115557355545076,0.0006820725326360495,1,3.1138918412646244,1.805163375210847,1.7249917010425249,1.5697559445593382e-11,2.707815977027028e-11,16,5,2
9,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Muon,1,0,512,64,2.3025953489123343,0.923828125,full_patch_and_classifier_activation,"[[0.010000000000000007,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002]]",10.0,10.000000000000004,9.999999999999995,1.0000000000000004,0.9999999999999994,0.9999999999999991,2.427933817477264e-05,0.4415912235834904,0.000767780087137568,2,1.9500280874596427,1.0066066566262473,1.937229477495585,1.0063606864787677e-05,1.9495515868393615e-05,16,5,2
8,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Adam,1,1,512,64,2.302539214021781,0.8984375,full_patch_and_classifier_activation,"[[0.035652782393496056,0.012301320919835058,0.010201988470987725,0.009872668438407936,0.007303752661622697,0.004738360397146624,0.003952091042282964,0.0032842960676413343,0.002430785336493379,0.002086911529679471,0.0009986031832727152,0.0007866827529538866,0.0005787366314786231,0.00038336022671785756,0.0002173066444775493,0.00012460277371648947]]",16.0,5.181529764213709,1.3677854567765078,0.3238456102633568,0.08548659104853173,0.2639732895530453,5.702470650811222e-05,0.6384731283128569,0.0013676048724982318,1,2.486491812715899,1.805163375210847,1.3774331159502233,3.012940724290671e-11,4.1501243300330216e-11,16,5,2
8,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Adam,1,1,512,64,2.302539214021781,0.8984375,full_patch_and_classifier_activation,"[[0.023178929644384727,0.012748277632667403,0.007157028135094674,0.004850440593774393,0.00242211952356231,0.0021098900058612326,0.0010174673607779292,0.0007054738969611793,0.0003730026291076949,0.00021234590504423526]]",10.0,3.814423042606332,1.4640259322416267,0.3814423042606332,0.14640259322416266,0.3838132047464987,4.5668795709441774e-05,0.4669987248412613,0.0016283651435744298,2,1.4631158595384588,1.006666367237294,1.4534267828514522,3.332016061601e-05,4.8428413848221085e-05,16,5,2
9,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Muon,1,1,512,64,2.3025648123003477,0.8984375,full_patch_and_classifier_activation,"[[0.010000000000000005,0.010000000000000002,0.010000000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.009999999999999998,0.009999999999999998,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999993,0.009999999999999992]]",16.0,16.0,15.999999999999977,1.0,0.9999999999999986,0.9999999999999986,4.406672455793401e-05,0.3799598812861256,0.0011016681139483504,1,2.3099121821914688,1.805163375210847,1.2796139196662275,5.520528149008124e-11,7.064144663380031e-11,16,5,2
9,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Muon,1,1,512,64,2.3025648123003477,0.8984375,full_patch_and_classifier_activation,"[[0.010000000000000005,0.010000000000000005,0.01,0.01,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999997]]",10.0,9.999999999999998,9.99999999999999,0.9999999999999998,0.9999999999999989,0.9999999999999991,3.93546357925775e-05,0.39446181869887587,0.0012445028559093074,2,1.5560012641122474,1.0077629888213844,1.5440150922113618,3.289639717777089e-05,5.0792533721857506e-05,16,5,2
8,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Adam,1,2,512,64,2.3024478256771834,0.8984375,full_patch_and_classifier_activation,"[[0.03807767922877282,0.012711908321708243,0.010077633136611846,0.00874143103424626,0.006029810903983642,0.005772070624652005,0.004673492486581575,0.004179532365135571,0.00306401906626211,0.002566610424231948,0.0018372044850900478,0.0007204424586338694,0.0005277648710185846,0.0004053209358124748,0.00014191632452329638,6.155832540008086e-05]]",16.0,5.168787778394496,1.3233899224562824,0.323049236149656,0.08271187015351765,0.25603487300988537,8.760895166013024e-05,0.5703342327416865,0.0020000189056496357,1,2.0066714040285505,1.805163375210847,1.1116286933276425,8.075396932263769e-11,8.976842939914425e-11,16,5,2
8,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Adam,1,2,512,64,2.3024478256771834,0.8984375,full_patch_and_classifier_activation,"[[0.022105469228107473,0.012191649090250023,0.0075968146385805724,0.005000244186510157,0.0034473865448825824,0.002509116917428954,0.0016984198708127173,0.001398975659394347,0.0005169113137742144,0.00032443013618470366]]",10.0,4.338247604324219,1.521321551935306,0.4338247604324219,0.1521321551935306,0.35067651519450016,7.236079601961254e-05,0.44669264499525885,0.002653952152796117,2,1.3371568991359162,1.0022608265407917,1.334140638571086,3.20212972484287e-05,4.272091395889322e-05,16,5,2
9,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Muon,1,2,512,64,2.3024941046967924,0.8984375,full_patch_and_classifier_activation,"[[0.010000000000000009,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999998,0.009999999999999997]]",16.0,16.0,15.999999999999979,1.0,0.9999999999999987,0.9999999999999987,4.5284939868313814e-05,0.39781750817738837,0.0011321234967078453,1,2.5321403169994636,1.805163375210847,1.4027208571654652,5.3183189423344585e-11,7.460116905470723e-11,16,5,2
9,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Muon,1,2,512,64,2.3024941046967924,0.8984375,full_patch_and_classifier_activation,"[[0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999992]]",10.0,10.000000000000002,9.999999999999991,1.0000000000000002,0.9999999999999991,0.9999999999999989,4.5258555836356115e-05,0.39211768590807755,0.0014312012005279217,2,1.5375627960190579,1.0059546046950947,1.5284614125158202,3.220094595457625e-05,4.9217903338077206e-05,16,5,2
8,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Adam,1,3,512,64,2.3024654010194454,0.8984375,full_patch_and_classifier_activation,"[[0.03985127583212226,0.014019555314009195,0.008680882471632553,0.007311859603591083,0.004544165898811038,0.004358193778793372,0.00380124025070723,0.003413258174040184,0.0028352023131914274,0.0022187876636381066,0.0014530041996688244,0.0008487399329499695,0.0003759717030048444,0.00025278966340610946,0.0001368027033320961,7.675477706798588e-05]]",16.0,4.445331066416224,1.2563620886576006,0.277833191651014,0.07852263054110004,0.2826250890848644,6.677067242427783e-05,0.6447589772748841,0.0014948103926848385,1,2.5985414060150047,1.805163375210847,1.4395048346864945,3.529652721871766e-11,5.0809521578987524e-11,16,5,2
8,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Adam,1,3,512,64,2.3024654010194454,0.8984375,full_patch_and_classifier_activation,"[[0.023855711256649797,0.011017017060586432,0.008802828128564942,0.004106164272628701,0.0019700849038878864,0.0017218019258178527,0.001563451115897455,0.0010627600833655615,0.0005215858227462873,0.0003399955372390259]]",10.0,3.796696569699788,1.3980572182640874,0.3796696569699788,0.13980572182640874,0.3682299052870149,0.00014117831246759758,0.49678964078311166,0.005005104434930407,2,1.2181389209919606,1.0013246221267755,1.2165274817717753,3.829750795161361e-05,4.658997090651104e-05,16,5,2
9,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Muon,1,3,512,64,2.302521044654852,0.859375,full_patch_and_classifier_activation,"[[0.01000000000000001,0.010000000000000007,0.010000000000000007,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.01,0.01,0.01,0.01,0.009999999999999997,0.009999999999999993]]",16.0,15.999999999999998,15.999999999999977,0.9999999999999999,0.9999999999999986,0.9999999999999987,4.758619825794629e-05,0.4038055872391179,0.0011896549564486569,1,2.608943236568463,1.805163375210847,1.4452671001391955,5.6996993139093e-11,8.237587899079056e-11,16,5,2
9,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Muon,1,3,512,64,2.302521044654852,0.859375,full_patch_and_classifier_activation,"[[0.010000000000000002,0.01,0.01,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999995]]",10.0,10.0,9.999999999999991,1.0,0.9999999999999991,0.9999999999999991,5.964486297875642e-05,0.37685454281376835,0.001886136177415255,2,1.420193464393743,1.005345085096968,1.4126427685840448,3.8393871798299516e-05,5.4236825353810714e-05,16,5,2
8,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Adam,1,4,512,64,2.30199745702943,0.8984375,full_patch_and_classifier_activation,"[[0.041879985747325654,0.01445396965696209,0.009020298198691731,0.007515891738793258,0.00531974491535473,0.004628535443975411,0.003724609906011608,0.0028934783031097813,0.0023723176107327514,0.0018867395188932273,0.0009563883164133113,0.0008491463785457042,0.0003695718240742002,0.00013381950254631695,8.019949364435164e-05,3.3944882295689646e-05]]",16.0,4.230878636511581,1.2450065303288067,0.2644299147819738,0.07781290814555042,0.29426666120475914,0.00019028493761353692,0.7830402350561833,0.004072040345266066,1,1.6333114960913828,1.805163375210847,0.9047998195180581,1.7758674394096398e-10,1.606804538665838e-10,16,5,2
8,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Adam,1,4,512,64,2.30199745702943,0.8984375,full_patch_and_classifier_activation,"[[0.025440999872587806,0.011032659654859745,0.007053380214518375,0.003881066466288031,0.0021554926965259907,0.0014997139956520055,0.001461308898624169,0.0008965933212958711,0.0007035762329361405,0.0003065359880095998]]",10.0,3.5095566316527926,1.30429924722844,0.35095566316527926,0.130429924722844,0.3716421713970726,0.00014386180557130049,0.5083858896379045,0.004951339538259077,2,1.2436472511493977,1.0010076611245733,1.2423953376662802,1.8404121312007096e-05,2.2865194511882243e-05,16,5,2
9,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Muon,1,4,512,64,2.302431319069284,0.8984375,full_patch_and_classifier_activation,"[[0.010000000000000009,0.010000000000000009,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002]]",16.0,16.000000000000004,15.999999999999988,1.0000000000000002,0.9999999999999992,0.999999999999999,4.688354512354714e-05,0.3506430144640581,0.0011720886280886782,1,1.9672083774790678,1.805163375210847,1.0897674994371596,7.337448703955649e-11,7.996113126358176e-11,16,5,2
9,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Muon,1,4,512,64,2.302431319069284,0.8984375,full_patch_and_classifier_activation,"[[0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999995]]",10.0,9.999999999999996,9.999999999999993,0.9999999999999997,0.9999999999999993,0.9999999999999997,4.820256817480905e-05,0.3994542937222304,0.00152429904501942,2,1.5956373277312594,1.0055818203745388,1.5867802056494504,1.8197637227689356e-05,2.8875650542487007e-05,16,5,2
8,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Adam,1,5,512,64,2.301708115852279,0.8984375,full_patch_and_classifier_activation,,,,,,,,,,,1,1.634350485416388,1.805163375210847,0.9053753847767337,2.6040365956500093e-10,2.3576306347593236e-10,16,5,2
8,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Adam,1,5,512,64,2.301708115852279,0.8984375,full_patch_and_classifier_activation,,,,,,,,,,,2,1.185366578718932,1.0007789871826194,1.18444391209288,3.4073437084137476e-05,4.0358075118386414e-05,16,5,2
9,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Muon,1,5,512,64,2.3023172579004068,0.884765625,full_patch_and_classifier_activation,,,,,,,,,,,1,2.213811429212166,1.805163375210847,1.2263773238550157,1.362121733803641e-10,1.6704752066668637e-10,16,5,2
9,MNISTPatchClassifier,MNIST patch filters=16 kernel=5 stride=2 lr=1e-02,1.0,0.01,Muon,1,5,512,64,2.3023172579004068,0.884765625,full_patch_and_classifier_activation,,,,,,,,,,,2,1.4976990898627933,1.004908710672861,1.4903832297960407,3.4617052007370115e-05,5.159267377676178e-05,16,5,2
