filters,kernel_size,stride,lr,seed,step,delta_loss_Adam,delta_loss_Muon,recovery_error_Adam,recovery_error_Muon,relative_update_fro_norm_Adam,relative_update_fro_norm_Muon,update_grad_cosine_Adam,update_grad_cosine_Muon,update_grad_inner_Adam,update_grad_inner_Muon,delta_loss_ratio,delta_loss_muon_higher,update_grad_inner_ratio,update_grad_inner_muon_higher,update_grad_cosine_ratio,update_grad_cosine_muon_higher
16,7,2,0.01,1,3,0.00027590391109111323,0.00015555643545628328,0.908203125,0.88671875,0.14633755087541836,0.1463375508754184,0.33292151610005305,0.4367526964931038,0.00024307552474789928,0.00015634615679299525,0.5638065616435319,False,0.643199914739036,False,1.3118788524375407,True
16,7,2,0.01,1,4,0.0007782467006594018,0.0002704392957899593,0.908203125,0.82421875,0.14223610024217942,0.14223610024217942,0.4598604062369301,0.4131624618321086,0.000670733167230953,0.0002446581883806629,0.3474981590809423,False,0.36476232328081654,False,0.8984519132948321,False
16,7,2,0.01,2,0,0.000416212369138691,0.0002294202306245552,0.900390625,0.900390625,0.15781073999144477,0.1578107399914448,0.5573563854833166,0.3450174382620308,0.0003530158677307953,0.0002185255852854541,0.5512095450198103,False,0.619024823700272,False,0.6190248237002719,False
16,7,2,0.01,2,1,0.0004088013672003399,0.00021325551197515225,0.900390625,0.859375,0.15241576388888023,0.15241576388888023,0.4846562532537821,0.3414028104566624,0.0003306128065950431,0.00021424325111645633,0.521660466635971,False,0.6480186092091585,False,0.7044225843876455,False
16,7,2,0.01,2,2,0.00021235046834267024,0.00017601209243478522,0.88671875,0.88671875,0.14942169032225458,0.1494216903222546,0.26457133201437,0.3722690006977053,0.00017697893633654725,0.00017133689560453247,0.8288754614411976,False,0.9681202698535506,False,1.407064771014139,True
16,7,2,0.01,2,3,0.00036662022794864413,0.0002048244471413163,0.88671875,0.845703125,0.14383981438608953,0.14383981438608956,0.36980244262548573,0.38725456976499056,0.0003321874201518919,0.00019604341953728162,0.5586828863409249,False,0.5901590717903803,False,1.0471931094224256,True
16,7,2,0.01,2,4,0.0007698183737891995,0.00028232028358132766,0.88671875,0.85546875,0.13842693311180665,0.13842693311180665,0.4554252125915855,0.36015909468637897,0.000680672508533989,0.0002687855544653989,0.3667362240156609,False,0.39488234223577023,False,0.7908194028980144,False
32,5,2,0.003,0,0,6.56418844973139e-05,3.590607796466472e-05,0.9140625,0.9140625,0.052831533028814305,0.052831533028814284,0.6383435818147487,0.34760673987809265,6.751250744933253e-05,3.676359140126581e-05,0.5469994994755828,False,0.5445448967934797,False,0.54454489679348,False
32,5,2,0.003,0,1,7.871122354208282e-05,3.816201172135436e-05,0.92578125,0.91796875,0.052944188821688186,0.05294418882168817,0.677741796945223,0.3420469279395145,7.709917712896472e-05,3.846013781634283e-05,0.48483570708249896,False,0.4988397963315496,False,0.5046861938886141,False
32,5,2,0.003,0,2,2.9227610924831282e-05,3.134366468060534e-05,0.9140625,0.921875,0.05291811235927477,0.052918112359274766,0.28882090375954994,0.35459849993044734,2.632220939720415e-05,3.0807332998905704e-05,1.072399135229226,True,1.1703931282522944,True,1.2277452750638118,True
32,5,2,0.003,0,3,1.9820432318518044e-05,2.4373657780518698e-05,0.9140625,0.908203125,0.05282380506112669,0.052823805061126695,0.2639698383901992,0.402153552564619,1.870140445705311e-05,2.4591608696225994e-05,1.229723821803151,True,1.3149605289110482,True,1.523482966906837,True
32,5,2,0.003,0,4,5.9106815493592535e-05,2.623790016498262e-05,0.9140625,0.91015625,0.05270042472687925,0.05270042472687923,0.578349586642157,0.40422092979815033,5.4264759080687644e-05,2.592219751971241e-05,0.44390650969560247,False,0.477698564572415,False,0.6989214467066862,False
32,5,2,0.003,1,0,5.5891138719843525e-05,3.282524964154376e-05,0.857421875,0.857421875,0.05137335055801859,0.051373350558018595,0.610989601448834,0.35809621557250626,5.658155298406285e-05,3.316200463438645e-05,0.5873068681975078,False,0.5860921605267194,False,0.5860921605267193,False
