run_id,problem_family,setting,kappa,lr,algo,seed,step,num_samples,train_batch_size,loss,recovery_error,diagnostic_A_definition,sigma_update,update_rank_ceiling,nrUpdate,stUpdate,nrUpdateFrac,stUpdateFrac,update_flatness,update_grad_inner,update_grad_cosine,update_grad_per_update_norm,layer,nrG,stA,condition_score,delta_gd_pred,delta_spec_pred,filters,kernel_size,stride
0,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Adam,0,5,512,64,2.302320580066706,0.892578125,full_conv_patch_and_classifier_activation,,,,,,,,,,,1,1.406550526778497,1.7720502313789877,0.7937419052076965,1.9811914030880553e-10,1.5725546388682223e-10,16,5,2
0,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Adam,0,5,512,64,2.302320580066706,0.892578125,full_conv_patch_and_classifier_activation,,,,,,,,,,,2,1.1702171045166139,1.0014355547223206,1.1685396019727832,3.219430195807475e-05,3.7620316795880275e-05,16,5,2
1,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Muon,0,5,512,64,2.3025054076599045,0.88671875,full_conv_patch_and_classifier_activation,,,,,,,,,,,1,2.340863053347181,1.7720502313789877,1.3209913646327904,7.877401475745106e-11,1.0405979325204885e-10,16,5,2
1,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Muon,0,5,512,64,2.3025054076599045,0.88671875,full_conv_patch_and_classifier_activation,,,,,,,,,,,2,1.635142826013834,1.012855001849331,1.6143898416143405,3.1377504633173235e-05,5.065552473500177e-05,16,5,2
2,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Adam,1,0,512,64,2.302622850625773,0.853515625,full_conv_patch_and_classifier_activation,"[[0.010538684603712566,0.004012234916839079,0.0034074490870175493,0.0030688402763802787,0.0024335275973367547,0.0019943064015821,0.0017111516261273056,0.0015470983453668907,0.0013006515019166778,0.00109020195393008,8.520045000927441e-06,5.675439761882335e-06,2.2653398253273475e-07,5.432351159718951e-08,4.864023525287712e-08,1.4841518045376462e-08]]",16.0,5.823340627604519,1.4972609420826504,0.36395878922528246,0.09357880888016565,0.25711374927737335,1.4083202339315295e-05,0.731262031783564,0.0010921096984084974,1,3.4147058766008005,1.8106805442807115,1.8858687620997685,1.4627002712328346e-11,2.7584607498328614e-11,16,5,2
2,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Adam,1,0,512,64,2.302622850625773,0.853515625,full_conv_patch_and_classifier_activation,"[[0.007062762143524242,0.0032824975941589513,0.0017717567085985327,0.0016607705618986975,0.001074088841021267,7.2405143141333e-06,1.0305473613965364e-06,1.646256186992234e-07,1.3331098548083307e-07,2.4829594745219856e-08]]",10.0,3.2615385537541366,1.3573548345488202,0.32615385537541364,0.135735483454882,0.41617010259972576,1.5027684189013201e-05,0.5818668709763563,0.0018262943775066158,2,1.444091862093473,1.0044205262036772,1.4377363110564698,2.2288929056421636e-05,3.2045602638979005e-05,16,5,2
3,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Muon,1,0,512,64,2.302622850625773,0.853515625,full_conv_patch_and_classifier_activation,"[[0.0030000000000000014,0.0030000000000000014,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.002999999999999999]]",16.0,15.999999999999996,15.999999999999988,0.9999999999999998,0.9999999999999992,0.9999999999999994,8.279252821824875e-06,0.4619730698726387,0.0006899377351520728,1,3.4147058766008005,1.8106805442807115,1.8858687620997685,1.4627002712328346e-11,2.7584607498328614e-11,16,5,2
3,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Muon,1,0,512,64,2.302622850625773,0.853515625,full_conv_patch_and_classifier_activation,"[[0.0030000000000000014,0.003000000000000001,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.002999999999999999]]",10.0,10.0,9.999999999999993,1.0,0.9999999999999993,0.9999999999999993,1.1315293311679931e-05,0.38001208692533345,0.0011927366419259373,2,1.444091862093473,1.0044205262036772,1.4377363110564698,2.2288929056421636e-05,3.2045602638979005e-05,16,5,2
2,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Adam,1,1,512,64,2.3026584962968313,0.91015625,full_conv_patch_and_classifier_activation,"[[0.011240001824199214,0.003970470694278883,0.0037996617746870096,0.002905058169203867,0.0023831645681382688,0.0018586239100539094,0.001483948520587669,0.0012623762595852627,0.0010885886688679893,0.0007541292490948376,0.0005104390143135237,0.00033627284869022995,0.0001172491067023755,8.376708976203346e-05,3.535177775722828e-05,9.80999403104962e-06]]",16.0,5.629937547359966,1.4252141863447034,0.3518710967099979,0.08907588664654396,0.2531492000320724,2.442772524397163e-05,0.5795515111837082,0.0018204408674816677,1,2.1340208201205435,1.8106805442807115,1.1785738941422592,6.470501342753821e-11,7.625963964582088e-11,16,5,2
2,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Adam,1,1,512,64,2.3026584962968313,0.91015625,full_conv_patch_and_classifier_activation,"[[0.006398134820847598,0.003325437464025699,0.0020174826009261427,0.0013536521740840867,0.0009506824342324533,0.0005602592526472898,0.00020275324226498164,0.00011937592923061245,7.609706196816981e-05,3.992239398996607e-05]]",10.0,3.8243429370276503,1.445610674836032,0.38243429370276505,0.1445610674836032,0.3780023650179205,1.190259963590711e-05,0.47121052909872585,0.001547258100581878,2,1.3650226890654453,1.0049864364683947,1.3582498624182906,2.542713087689643e-05,3.4536397015236444e-05,16,5,2
