group_type,problem_family,base_setting,source_algo,checkpoint_step,metric,n_pairs,switched_better_pairs,mean_signed_switched_over_own,signed_ratio_ci95_low,signed_ratio_ci95_high,geomean_switched_over_own,ratio_ci95_low,ratio_ci95_high,positive_ratio_pairs,mean_delta_switched_minus_own,delta_ci95_low,delta_ci95_high
setting_source_checkpoint,SmallMLPDigits,Small MLP digits hidden=64,Muon,0,total_decrease,5,5,28.45522851919413,25.50457061874918,31.405886419639078,28.374419603069065,25.540544762084487,31.52272965634744,5,0.5358695390217321,0.4638425031845684,0.6078965748588957
setting_source_checkpoint,SmallMLPDigits,Small MLP digits hidden=64,Muon,0,loss_after,5,5,0.765281392327953,0.7336519230838395,0.7969108615720665,0.7649457054223647,0.7342042375613617,0.7969743326293668,5,-0.5358695390217321,-0.6078965748588957,-0.4638425031845684
setting_source_checkpoint,SmallMLPDigits,Small MLP digits hidden=64,Muon,0,recovery_after,5,0,1.6089532170354937,1.059912762535368,2.1579936715356194,1.5633108224483343,1.1237806506916244,2.1747488943504925,5,0.1251953125,0.04434117549423347,0.2060494495057665
setting_source_checkpoint,SmallMLPDigits,Small MLP digits hidden=64,Muon,1,total_decrease,5,5,27.360076838161735,23.99712662866815,30.72302704765532,27.251951694093837,24.075864694393417,30.847027949536965,5,0.4837271889734355,0.4036574389090986,0.5637969390377724
setting_source_checkpoint,SmallMLPDigits,Small MLP digits hidden=64,Muon,1,loss_after,5,5,0.788117554606671,0.7529513306856954,0.8232837785276466,0.7877096901493663,0.7532826942769789,0.8237100900755068,5,-0.4837271889734355,-0.5637969390377724,-0.4036574389090986
setting_source_checkpoint,SmallMLPDigits,Small MLP digits hidden=64,Muon,1,recovery_after,5,0,1.8597518467591923,0.9005253003357834,2.818978393182601,1.7433061996223012,1.0639316694994445,2.856495950601212,5,0.16875,0.023302708085224944,0.3141972919147751
setting_source_checkpoint,SmallMLPDigits,Small MLP digits hidden=64,Muon,3,total_decrease,5,5,25.080042199622163,22.669839843153223,27.490244556091103,25.020345427760024,22.736053251185574,27.534140530383752,5,0.37076231419937067,0.32270509703400746,0.4188195313647339
setting_source_checkpoint,SmallMLPDigits,Small MLP digits hidden=64,Muon,3,loss_after,5,5,0.8376003262127986,0.8164832725718453,0.8587173798537518,0.8374619215627026,0.8165814490679906,0.8588763201368034,5,-0.37076231419937067,-0.4188195313647339,-0.32270509703400746
setting_source_checkpoint,SmallMLPDigits,Small MLP digits hidden=64,Muon,3,recovery_after,5,0,1.7293135830481134,1.2117669239638653,2.2468602421323616,1.6834886664230362,1.2057690346493743,2.350478415461175,5,0.1578125,0.047395113757749574,0.2682298862422504
setting_source_all_checkpoints,MatrixFactorizationInput,MF input kappa=1e+02,Adam,All,total_decrease,15,0,0.25131606998439954,0.16837956294849757,0.33425257702030153,0.20579305012735544,0.14311322798737083,0.29592498245136023,15,-9.527660058502059e-05,-0.00011131531850920562,-7.923788266083555e-05
setting_source_all_checkpoints,MatrixFactorizationInput,MF input kappa=1e+02,Adam,All,loss_after,15,0,6.836398037718965,5.783686198510102,7.889109876927828,6.48987083042176,5.342357264467817,7.883864988904833,15,9.527660058502059e-05,7.923788266083555e-05,0.00011131531850920562
setting_source_all_checkpoints,MatrixFactorizationInput,MF input kappa=1e+02,Adam,All,recovery_after,15,0,2.565383479084558,2.3693610637525757,2.7614058944165403,2.535940919986988,2.320060871878817,2.771908456202075,15,0.5205777099834271,0.45936616393765034,0.581789256029204
setting_source_all_checkpoints,MatrixFactorizationInput,MF input kappa=1e+02,Muon,All,total_decrease,15,15,10.512317949248805,9.93658050247075,11.08805539602686,10.456532457140428,9.859627151025558,11.08957462107056,15,0.00012338223880677267,0.00012174717965291991,0.00012501729796062544
setting_source_all_checkpoints,MatrixFactorizationInput,MF input kappa=1e+02,Muon,All,loss_after,15,15,0.12177594083877444,0.10958904429490524,0.13396283738264364,0.11978234822372946,0.10817792355441082,0.13263159870853125,15,-0.00012338223880677267,-0.00012501729796062544,-0.00012174717965291991
setting_source_all_checkpoints,MatrixFactorizationInput,MF input kappa=1e+02,Muon,All,recovery_after,15,15,0.35606608752059493,0.3398547716315341,0.37227740340965576,0.35479106648173925,0.33817588757578865,0.3722225784859947,15,-0.6165104183176542,-0.6321498018242034,-0.6008710348111049
setting_source_all_checkpoints,MatrixFactorizationInput,MF input kappa=1e+05,Adam,All,total_decrease,15,0,0.23922628907453639,0.15701362739689634,0.32143895075217643,0.18940202853866456,0.12683247704089387,0.2828386644455011,15,-9.038148126013746e-05,-0.00010557301802316431,-7.51899444971106e-05
setting_source_all_checkpoints,MatrixFactorizationInput,MF input kappa=1e+05,Adam,All,loss_after,15,0,9.168051853901982,7.595070888550385,10.74103281925358,8.612762655707535,6.968845232848744,10.644472374546753,15,9.038148126013746e-05,7.51899444971106e-05,0.00010557301802316431
setting_source_all_checkpoints,MatrixFactorizationInput,MF input kappa=1e+05,Adam,All,recovery_after,15,0,3.004358432990577,2.7593557398066375,3.2493611261745166,2.965313748421417,2.6976494033060985,3.2595361042101048,15,0.5692142273748279,0.5050876659471,0.6333407888025557
setting_source_all_checkpoints,MatrixFactorizationInput,MF input kappa=1e+05,Muon,All,total_decrease,15,15,12.990625675050103,11.955553795345509,14.025697554754696,12.84997007054135,11.821759626302136,13.967610240224346,15,0.00011877568487309976,0.00011624759251098303,0.0001213037772352165
setting_source_all_checkpoints,MatrixFactorizationInput,MF input kappa=1e+05,Muon,All,loss_after,15,15,0.08175265680323358,0.07072277232666352,0.09278254127980365,0.07901451807475546,0.06791954375265442,0.09192190821131446,15,-0.00011877568487309976,-0.0001213037772352165,-0.00011624759251098303
setting_source_all_checkpoints,MatrixFactorizationInput,MF input kappa=1e+05,Muon,All,recovery_after,15,15,0.28797107829091123,0.2714927191738795,0.30444943740794295,0.2862629820313787,0.2689119619840189,0.30473354281788106,15,-0.6864653635435081,-0.7034033207940276,-0.6695274062929886
setting_source_all_checkpoints,MatrixSensing,Matrix sensing kappa=1e+02,Adam,All,total_decrease,15,15,3.6458164841841563,1.6824685162042214,5.609164452164091,2.210877450390071,1.2772804121875918,3.826864527164934,15,0.0011892646764231293,0.0007522221538510854,0.0016263071989951732
setting_source_all_checkpoints,MatrixSensing,Matrix sensing kappa=1e+02,Adam,All,loss_after,15,15,0.5051393241818615,0.3239491669076675,0.6863294814560554,0.21757665939355544,0.0799577076327234,0.5920580281054117,15,-0.0011892646764231295,-0.0016263071989951734,-0.0007522221538510856
setting_source_all_checkpoints,MatrixSensing,Matrix sensing kappa=1e+02,Adam,All,recovery_after,15,15,0.9681444851012814,0.9572780081777899,0.9790109620247729,0.9679228986823349,0.9561323063585155,0.9798588872723636,15,-0.0374695674944333,-0.05030044229102854,-0.024638692697838062
setting_source_all_checkpoints,MatrixSensing,Matrix sensing kappa=1e+02,Muon,All,total_decrease,15,0,0.7457379766423166,0.6274613849300971,0.864014568354536,0.7041379670889557,0.5736900483778629,0.8642476509712789,15,-0.0010987034672182473,-0.0013128433495570794,-0.0008845635848794152
setting_source_all_checkpoints,MatrixSensing,Matrix sensing kappa=1e+02,Muon,All,loss_after,15,0,1.6362734008952236,1.5065453057942741,1.766001495996173,1.6181586683862677,1.486326899185308,1.7616834341818401,15,0.0010987034672182475,0.0008845635848794155,0.0013128433495570796
setting_source_all_checkpoints,MatrixSensing,Matrix sensing kappa=1e+02,Muon,All,recovery_after,15,0,1.0440014222818008,1.039996826841383,1.0480060177222186,1.043973389273425,1.0395954626327129,1.0483697521639672,15,0.04985942154875045,0.045170869563986395,0.0545479735335145
setting_source_all_checkpoints,MatrixSensing,Matrix sensing kappa=1e+05,Adam,All,total_decrease,15,15,2.379407852686175,1.4555036436520021,3.303312061720348,1.8619962555544496,1.2684488941763246,2.7332832025133578,15,0.0012207284177430755,0.0008489629634207338,0.0015924938720654172
setting_source_all_checkpoints,MatrixSensing,Matrix sensing kappa=1e+05,Adam,All,loss_after,15,15,0.45804344735597,0.293481557113471,0.622605337598469,0.2058517326625993,0.0785297408118566,0.5396036635561695,15,-0.0012207284177430755,-0.0015924938720654172,-0.0008489629634207338
setting_source_all_checkpoints,MatrixSensing,Matrix sensing kappa=1e+05,Adam,All,recovery_after,15,14,0.9707236891840735,0.9606083983919659,0.9808389799761811,0.9705320820413988,0.95954689754957,0.9816430282637149,15,-0.0349628664100259,-0.0470743083822857,-0.022851424437766093
setting_source_all_checkpoints,MatrixSensing,Matrix sensing kappa=1e+05,Muon,All,total_decrease,15,0,0.6894143180956239,0.5477946933675337,0.8310339428237141,0.6181651614461754,0.462099737695028,0.8269387226485924,15,-0.0012524826138337534,-0.001461162617059975,-0.001043802610607532
setting_source_all_checkpoints,MatrixSensing,Matrix sensing kappa=1e+05,Muon,All,loss_after,15,0,1.8990520827035964,1.7414453420732878,2.0566588233339047,1.8764911516110527,1.7191492096425192,2.0482335229103112,15,0.0012524826138337534,0.001043802610607532,0.001461162617059975
setting_source_all_checkpoints,MatrixSensing,Matrix sensing kappa=1e+05,Muon,All,recovery_after,15,0,1.0437400120913176,1.0384784808321177,1.0490015433505175,1.043691672999746,1.037949289936258,1.049465825402611,15,0.050493678158431164,0.04431540931811398,0.05667194699874835
setting_source_all_checkpoints,SmallMLPDigits,Small MLP digits hidden=16,Adam,All,total_decrease,15,0,0.11194144381196147,0.09589965652520113,0.1279832310987218,0.10770966990342028,0.09173660766616756,0.1264639415588761,15,-0.1415196979159816,-0.1602084109861169,-0.12283098484584629
setting_source_all_checkpoints,SmallMLPDigits,Small MLP digits hidden=16,Adam,All,loss_after,15,0,1.0664698756730446,1.0572547663215386,1.0756849850245507,1.0663238118627352,1.0562379929227899,1.0765059384003726,15,0.1415196979159816,0.12283098484584629,0.1602084109861169
setting_source_all_checkpoints,SmallMLPDigits,Small MLP digits hidden=16,Adam,All,recovery_after,15,12,0.8177024796105573,0.6940453305843136,0.941359628636801,0.7771609719623249,0.6406207655828243,0.942802994829456,15,-0.11171875,-0.18699596959556597,-0.03644153040443404
setting_source_all_checkpoints,SmallMLPDigits,Small MLP digits hidden=16,Muon,All,total_decrease,15,15,11.876904091920645,10.872895040435484,12.880913143405806,11.708702807871418,10.601710239034169,12.931283571427386,15,0.13895772601823905,0.1235972117872152,0.1543182402492629
setting_source_all_checkpoints,SmallMLPDigits,Small MLP digits hidden=16,Muon,All,loss_after,15,15,0.9392920914804248,0.9325796398871888,0.9460045430736608,0.9392046208139465,0.9318843793988768,0.9465823650003465,15,-0.13895772601823905,-0.1543182402492629,-0.1235972117872152
setting_source_all_checkpoints,SmallMLPDigits,Small MLP digits hidden=16,Muon,All,recovery_after,15,0,1.8890934644236155,1.6798716996417786,2.0983152292054523,1.849204377385,1.6447270449506206,2.0791029367687632,15,0.26634114583333335,0.22769637015008598,0.3049859215165807
setting_source_all_checkpoints,SmallMLPDigits,Small MLP digits hidden=64,Adam,All,total_decrease,15,0,0.05750772565378142,0.047192954715248286,0.06782249659231455,0.05410835427510543,0.04419749126481438,0.06624163314651917,15,-0.5039251034854791,-0.5343913824033003,-0.473458824567658
setting_source_all_checkpoints,SmallMLPDigits,Small MLP digits hidden=64,Adam,All,loss_after,15,0,1.2894837651567213,1.2683393671569787,1.3106281631564638,1.2888492130585958,1.2658483123143631,1.3122680481081475,15,0.5039251034854791,0.473458824567658,0.5343913824033003
setting_source_all_checkpoints,SmallMLPDigits,Small MLP digits hidden=64,Adam,All,recovery_after,15,5,1.2074002054371777,0.9772272126008913,1.437573198273464,1.11088774717739,0.8662141313779543,1.4246726555542597,15,0.07311197916666666,-0.00962586076969539,0.1558498191030287
setting_source_all_checkpoints,SmallMLPDigits,Small MLP digits hidden=64,Muon,All,total_decrease,15,15,26.965115852326008,25.63527323560765,28.294958469044367,26.845570201072732,25.431876472828993,28.337847590235516,15,0.46345301406484596,0.4191422794839569,0.507763748645735
setting_source_all_checkpoints,SmallMLPDigits,Small MLP digits hidden=64,Muon,All,loss_after,15,15,0.7969997577158074,0.7775731629309608,0.8164263525006541,0.7961360493004493,0.7751562636586262,0.8176836577493789,15,-0.46345301406484596,-0.507763748645735,-0.4191422794839569
setting_source_all_checkpoints,SmallMLPDigits,Small MLP digits hidden=64,Muon,All,recovery_after,15,0,1.732672882280933,1.4613957913337923,2.0039499732280737,1.661663455568084,1.4096160247654537,1.9587784127453363,15,0.1505859375,0.1060044205034369,0.1951674544965631
source_all,All,All,Adam,All,total_decrease,90,30,1.1142026442325017,0.6586231063942675,1.5697821820707358,0.3127132649337323,0.2264066726651,0.4319200707046504,90,-0.1072034110648566,-0.14604135085379338,-0.06836547127591981
source_all,All,All,Adam,All,loss_after,90,30,3.2205977173314246,2.438172823910258,4.003022610752591,1.228681814223249,0.8454466073297463,1.785634938403778,90,0.1072034110648566,0.06836547127591981,0.14604135085379338
source_all,All,All,Adam,All,recovery_after,90,46,1.5889521285680372,1.3979112018176867,1.7799930553183878,1.351679105399898,1.199362099341292,1.5233401197003849,90,0.16312545543674373,0.10130908163972932,0.22494182923375813
source_all,All,All,Muon,All,total_decrease,90,60,10.630019310547251,8.760479229542542,12.49955939155196,5.137347203875286,3.73923605840518,7.058216138518359,90,0.10005028532095217,0.06386034114370523,0.1362402294981991
source_all,All,All,Muon,All,loss_after,90,60,0.9125243217395099,0.7660831194680386,1.0589655240109812,0.5272733348984188,0.4055391505382476,0.6855495192656609,90,-0.10005028532095217,-0.1362402294981991,-0.06386034114370523
source_all,All,All,Muon,All,recovery_after,90,30,1.058924157814862,0.920544954533518,1.197303361096206,0.8354515118719068,0.7158761700803963,0.9749999481204527,90,-0.13094926647010788,-0.2096937374252212,-0.052204795514994545
all,All,All,All,All,total_decrease,180,90,5.872110977389876,4.68621488646621,7.058007068313541,1.2674843656716328,0.934450203079212,1.7192105175088066,180,-0.0035765628719522232,-0.03408972121137742,0.026936595467472974
all,All,All,All,All,loss_after,180,90,2.066561019535467,1.6351611481323234,2.497960890938611,0.8048920161826256,0.6365563024721553,1.0177436861413696,180,0.0035765628719522232,-0.026936595467472974,0.03408972121137742
all,All,All,All,All,recovery_after,180,76,1.3239381431914499,1.2000796255641544,1.4477966608187454,1.0626675642796346,0.9586381241320715,1.1779860655911416,180,0.016088094483317935,-0.038276306473769325,0.0704524954404052
