seed,geometry,head_classes,tail_classes,head_train_examples,tail_train_examples,tail_eval_examples,warmup_steps,hidden_dim,head_loss_before,head_loss_after,actual_head_loss_decrease,actual_head_gain_relative_error,matched_first_order_head_gain,tail_loss_before,tail_loss_after,tail_loss_increase,tail_accuracy_before,tail_accuracy_after,tail_accuracy_drop,tail_margin_before,tail_margin_after,tail_margin_drop,tail_positive_margin_fraction_before,tail_margin_certified_preserved_fraction,tail_prediction_changed_fraction,tail_positive_margin_prediction_changed_fraction,tail_output_drift_fro,tail_output_drift_rms,centered_tail_output_drift_fro,true_logit_delta_fro,competitor_logit_delta_fro,margin_delta_fro,margin_delta_rms,tail_output_jvp_fro,tail_output_linearization_residual_fro,tail_output_linearization_relative_error,update_fro_norm,update_op_norm,step_size,alignment,nrG,stA_tail,condition_score_tail,target_head_gain_fraction
19,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0672170653037603,0.06589222076052,0.0013248445432403,0.0145028370003811,0.0013443413060752,11.278054653133577,11.273475720997252,-0.004578932136324,0.19,0.19,0.0,-10.418679566630994,-10.412427572282557,-0.0062519943484371,0.19,1.0,0.0,0.0,0.4529002743140838,0.0101271580039459,0.452890536833593,0.0326923306153696,0.1754379232222311,0.169413386255995,0.0119793354245389,0.4528691762473663,3.3874750837664674e-05,7.480030131077325e-05,0.0034129006278746,0.003082526067229,0.0034129006278746,0.3938999263838475,2.0136556666383503,1.2507317990413953,1.6103704161476633,0.02
19,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0672170653037603,0.0658885816113568,0.0013284836924035,0.0117958241705458,0.0013443413060752,11.278054653133577,11.276874371135872,-0.0011802819977031,0.19,0.19,0.0,-10.418679566630994,-10.417665978694249,-0.0010135879367467,0.19,1.0,0.0,0.0,0.3853773996949775,0.0086173006271007,0.3853156155565149,0.0678839777373752,0.1213366153179807,0.1264669782823441,0.0089425657939617,0.3853721705356597,0.0001657888439608,0.0004302045052458,0.0123508325371587,0.0019057748353044,0.0019057748353044,0.7054040598980205,2.0136556666383503,1.2507317990413953,1.6103704161476633,0.02
0,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0871984360909382,0.0838434607589241,0.0033549753320141,0.0381205551337865,0.0034879374436375,12.431107949501625,12.44660970687482,0.0155017573731957,0.19,0.19,0.0,-11.462027261065275,-11.49276373301148,0.0307364719462039,0.19,1.0,0.02,0.0,1.636230363635133,0.0365872231993735,1.635559319983964,0.3421132934880642,0.7392718706011722,0.8163505118471255,0.0577246982752211,1.6362993953538685,0.0023897935742011,0.0014604867428214,0.0115727845340246,0.0096643076102919,0.0115727845340246,0.301391375030165,3.5889209483632034,1.2303187324386262,2.912632676059121,0.04
0,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0871984360909382,0.0838062856326151,0.0033921504583231,0.0274623575858908,0.0034879374436375,12.431107949501625,12.44318881914736,0.0120808696457377,0.19,0.19,0.0,-11.462027261065275,-11.484929857678871,0.0229025966135942,0.19,1.0,0.015,0.0,1.0822736079893645,0.0242003735771817,1.0805445284121555,0.2664218723052059,0.5619816668213148,0.6218736754745317,0.0439731092969443,1.0822467085486798,0.0020161278543982,0.0018629096660427,0.0317832560219407,0.0049042628768882,0.0049042628768882,0.7112052374016691,3.5889209483632034,1.2303187324386262,2.912632676059121,0.04
1,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1627348510792468,0.1564725841541005,0.0062622669251463,0.0379646886307135,0.0065093940431698,10.53344960455768,10.527364813550758,-0.0060847910069217,0.2,0.2,0.0,-9.405020229033603,-9.40766994280514,0.0026497137715377,0.2,1.0,0.025,0.0,1.763482103986755,0.0394326586161873,1.7633852602112092,0.3795637626323215,0.5249512579146968,0.6261315695477603,0.0442741878742197,1.7631633995282725,0.0019461789365794,0.0011037995327603,0.0164450005552292,0.0128347633686149,0.0164450005552292,0.3958281437150824,3.982654516143998,1.2527102728983852,3.1683379277825283,0.04
1,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1627348510792468,0.156402804408011,0.0063320466712358,0.0272448358108133,0.0065093940431698,10.53344960455768,10.533289322705077,-0.0001602818526027,0.2,0.2,0.0,-9.405020229033603,-9.411084538741031,0.0060643097074297,0.2,1.0,0.02,0.0,1.2076862188017872,0.0270046848073048,1.206055643355256,0.3413263773081899,0.4060767348356103,0.5152926311366872,0.0364366913772209,1.2070606837631943,0.0091807273049555,0.0076058539793817,0.0425714237214911,0.0065689132928817,0.0065689132928817,0.9909392547810948,3.982654516143998,1.2527102728983852,3.1683379277825283,0.04
2,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0712434204800017,0.068513326541709,0.0027300939382927,0.0419838351742562,0.0028497368192,11.725707451088237,11.71795864951048,-0.0077488015777582,0.2,0.195,0.005,-10.66165616108613,-10.65348422416405,-0.0081719369220802,0.2,0.975,0.01,0.025,0.8118609847715897,0.0181537635022919,0.8118072968618166,0.0748527851269354,0.3283309080221569,0.3401999828770286,0.0240557714851894,0.8118268821681699,4.742218142940997e-05,5.841415512474551e-05,0.0063324787784982,0.0054712275093286,0.0063324787784982,0.4500191660927863,2.354244468849263,1.2341678303753287,1.9119016182240869,0.04
2,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0712434204800017,0.0684783907427339,0.0027650297372678,0.0297245280201054,0.0028497368192,11.725707451088237,11.719688540425269,-0.0060189106629682,0.2,0.195,0.005,-10.66165616108613,-10.658115209379025,-0.0035409517071052,0.2,0.975,0.01,0.025,0.6968148706859623,0.0155812541858653,0.6962875233185795,0.1358795901270464,0.276956865777034,0.3216260563578617,0.022742396545693,0.6969038453046639,0.0004850662054368,0.0006960303185366,0.0213505525761308,0.0032944617860387,0.0032944617860387,0.8650083091801691,2.354244468849263,1.2341678303753287,1.9119016182240869,0.04
3,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.2139824824895041,0.2064485979273032,0.0075338845622009,0.1198012479163476,0.0085592992995801,11.37232270136952,11.340798307477623,-0.031524393891896,0.195,0.195,0.0,-10.353060375527305,-10.31239589942786,-0.0406644760994439,0.195,1.0,0.02,0.0,2.61524110869541,0.0584785689659485,2.614393176950756,0.1549238881217543,0.9709409903738756,0.960527294284692,0.0679195363303472,2.616194653402582,0.0015920583517193,0.0006085397161288,0.0219650319775945,0.0175231644452975,0.0219650319775945,0.3896784356294622,3.767914876487232,1.2432549850449512,3.012005176968392,0.04
3,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.2139824824895041,0.2058629381774275,0.0081195443120766,0.0513774518347683,0.0085592992995801,11.37232270136952,11.349204596848873,-0.0231181045206483,0.195,0.195,0.0,-10.353060375527305,-10.329840799772496,-0.0232195757548066,0.195,1.0,0.015,0.0,1.8713299029478188,0.041844208713194,1.8694885580592333,0.2476322892231573,0.6064656231171227,0.6189870336611955,0.0437689928968377,1.8720607588011384,0.0083698180382818,0.0044709115336843,0.0592275422838991,0.009139008184427,0.009139008184427,0.9365676369745736,3.767914876487232,1.2432549850449512,3.012005176968392,0.04
4,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1633334870222295,0.1570236752278962,0.0063098117943333,0.0342133892184398,0.0065333394808891,10.934794569161618,10.94248829894878,0.0076937297871637,0.2,0.2,0.0,-9.865803665958133,-9.880694377488288,0.0148907115301568,0.2,1.0,0.02,0.0,1.380663366018663,0.030872571404614,1.3803845134186132,0.1842239806388213,0.6830498859219751,0.70064821782887,0.0495433106053063,1.3805635968448822,0.0001802227811626,0.0001305429040535,0.0102322541381036,0.0093186991860879,0.0102322541381036,0.6385044187438441,2.3880428582092135,1.2426356079578669,1.913624763641378,0.04
4,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1633334870222295,0.1569694246035203,0.0063640624187092,0.0259097300354783,0.0065333394808891,10.934794569161618,10.93706805535087,0.002273486189253,0.2,0.2,0.0,-9.865803665958133,-9.8749825359156,0.0091788699574699,0.2,1.0,0.01,0.0,1.0574286139972748,0.0236448226225129,1.054170971638676,0.2419138214421368,0.5510136367274329,0.5768013567317991,0.0407860150742655,1.0576288519344204,0.0018789001010142,0.0017765212225231,0.0353775540405986,0.0054588751019293,0.0054588751019293,1.196828899525495,2.3880428582092135,1.2426356079578669,1.913624763641378,0.04
5,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.094119196956149,0.0904721807831621,0.0036470161729869,0.0312772816458182,0.0037647678782459,12.176572461421912,12.190728392488465,0.0141559310665506,0.19,0.19,0.0,-11.177556862982527,-11.205145125154484,0.0275882621719549,0.19,1.0,0.015,0.0,1.3500043257808063,0.0301870144236465,1.349987295909126,0.0978409843018406,0.6127806758204539,0.6476384336017587,0.0457949528156837,1.349990186012912,0.0001617965521631,0.0001198501691638,0.0100091223144306,0.0087674587403457,0.0100091223144306,0.3761336668668846,3.4616140268261626,1.235244288640418,2.779311788202929,0.04
5,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.094119196956149,0.0904501341856794,0.0036690627704695,0.0254212506246095,0.0037647678782459,12.176572461421912,12.187919690689704,0.0113472292677929,0.19,0.19,0.0,-11.177556862982527,-11.200673814086583,0.0231169511040558,0.19,1.0,0.01,0.0,0.9423991086066364,0.0210726846877964,0.9420805237073456,0.158816411443958,0.465766547043717,0.5259103044621092,0.0371874742581039,0.9423082212518208,0.0009697733569734,0.0010291466582825,0.0296403125233227,0.004573599516272,0.004573599516272,0.8231520632385043,3.4616140268261626,1.235244288640418,2.779311788202929,0.04
6,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1419396145581634,0.1364464833877061,0.0054931311704572,0.0324880077424848,0.0056775845823265,11.464374371250493,11.463314695930684,-0.0010596753198086,0.19,0.19,0.0,-10.452985597780057,-10.45419122059466,0.0012056228146022,0.19,1.0,0.02,0.0,1.0618838093548446,0.0237444438192385,1.06181353403337,0.0653800682667017,0.4694879792502497,0.4709347784745839,0.0333001175355962,1.0618916426838312,4.868700611900699e-05,4.58493165987776e-05,0.0073164608437567,0.0068453839739129,0.0073164608437567,0.7760014990268526,2.301656995858925,1.230362606086305,1.86072929842807,0.04
6,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1419396145581634,0.1364016498243077,0.0055379647338556,0.0245914167277278,0.0056775845823265,11.464374371250493,11.462951879646724,-0.001422491603769,0.19,0.19,0.0,-10.452985597780057,-10.455268660343648,0.0022830625635901,0.19,1.0,0.015,0.0,0.8249304713255804,0.0184460061059493,0.8245899257199282,0.1490233820151387,0.3708961500414636,0.3941288943369735,0.027869121384723,0.8249740261581765,0.0017714766679346,0.0021473120507614,0.0266061146628041,0.0041054126219462,0.0041054126219462,1.3829510222616856,2.301656995858925,1.230362606086305,1.86072929842807,0.04
7,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0978575678847014,0.0940943131479012,0.0037632547368002,0.0385887320349548,0.003914302715388,12.198531688275327,12.203305227626766,0.0047735393514383,0.19,0.19,0.0,-11.235379752294689,-11.245950665611383,0.0105709133166964,0.19,1.0,0.0,0.0,1.275421089124521,0.0285192825521924,1.27534371332715,0.1560843781899081,0.5064236348891719,0.5177660740552177,0.036611590203278,1.275464688643224,0.0002398703870207,0.0001880650943586,0.0104071986288628,0.0085970041473386,0.0104071986288628,0.3761149234273587,3.694907423363549,1.2339769189352914,2.9802341764306206,0.04
7,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0978575678847014,0.0940540716889875,0.0038034961957139,0.0283081120012777,0.003914302715388,12.198531688275327,12.20238119709494,0.0038495088196128,0.19,0.19,0.0,-11.235379752294689,-11.24661010684476,0.0112303545500704,0.19,1.0,0.0,0.0,0.942914665846756,0.0210842128981484,0.942348304536772,0.1838489432187453,0.4504233618336639,0.4833132760213491,0.0341754094912181,0.9429679910037008,0.0009657141176552,0.001024121843868,0.0295183093648826,0.0045547740202187,0.0045547740202187,0.8593846144753516,3.694907423363549,1.2339769189352914,2.9802341764306206,0.04
8,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1839419293320564,0.1768675151598524,0.007074414172204,0.0384989711300272,0.0073576771732822,11.68852313087508,11.672573728684108,-0.0159494021909711,0.19,0.19,0.0,-10.713790814248428,-10.703455474866717,-0.0103353393817133,0.19,1.0,0.015,0.0,2.147353316547576,0.0480162798751,2.14688184253795,0.3238376521242779,0.4874622041512918,0.4970918214641823,0.0351496997829696,2.147656066568491,0.0027127541618353,0.0012631231806914,0.016229779040619,0.0137208188567345,0.016229779040619,0.453344260255661,3.048577377933989,1.2323668542525548,2.4734219969558975,0.04
8,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1839419293320564,0.1768275610481814,0.0071143682838749,0.0330687095501847,0.0073576771732822,11.68852313087508,11.682918561789435,-0.0056045690856443,0.19,0.19,0.0,-10.713790814248428,-10.716389353192172,0.0025985389437437,0.19,1.0,0.015,0.0,1.491639943589247,0.033354083118195,1.4895501667305162,0.3327247856026325,0.4406646388503056,0.4984503898127111,0.0352457650721646,1.4917836957441504,0.0051375108696293,0.0034438711753492,0.0474279223883023,0.0073182873062571,0.0073182873062571,1.005382388717019,3.048577377933989,1.2323668542525548,2.4734219969558975,0.04
9,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1292894677908474,0.1243304349026078,0.0049590328882395,0.0410988278910225,0.0051715787116338,11.775788464259584,11.778651635873446,0.0028631716138622,0.195,0.195,0.0,-10.648470990167068,-10.66154071310194,0.0130697229348726,0.195,1.0,0.01,0.0,1.4028143121693957,0.0313678816182037,1.4026845137731396,0.2207988157296888,0.4705094572140727,0.5457320421357776,0.0385890827704991,1.4026935860448644,0.0002894024140296,0.0002063190542174,0.0111568494737734,0.0095375175432392,0.0111568494737734,0.4635339684192043,3.603759236203245,1.235594004113368,2.899009807917953,0.04
9,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1292894677908474,0.1242599819259872,0.0050294858648601,0.027475719639356,0.0051715787116338,11.775788464259584,11.778016701987138,0.0022282377275537,0.195,0.195,0.0,-10.648470990167068,-10.660381417541036,0.0119104273739694,0.195,1.0,0.005,0.0,0.9158206933818474,0.020478373256028,0.9154843760884304,0.2298888801680596,0.3617548014688567,0.4600926583445751,0.0325334638689594,0.9156984017357704,0.0011607017931754,0.0012675590467071,0.0312460716115485,0.0048213735228173,0.0048213735228173,1.0726359795936116,3.603759236203245,1.235594004113368,2.899009807917953,0.04
10,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1505008044848245,0.1448116953979674,0.0056891090868571,0.0549703195389266,0.0060200321793929,11.757396146541543,11.768747467378052,0.0113513208365088,0.185,0.185,0.0,-10.906409487102014,-10.934772491912163,0.0283630048101493,0.185,1.0,0.02,0.0,1.4592528128063469,0.0326298848579276,1.4591499283571203,0.2510165824484847,0.662207964400775,0.7668085157428848,0.0542215501353385,1.4590051443669505,0.0002698002744867,0.0001849207150012,0.0109163855080007,0.0102806775108511,0.0109163855080007,0.5514675324520951,2.9092876836213986,1.236805975447682,2.317769168102913,0.04
10,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1505008044848245,0.1447062744232243,0.0057945300616002,0.0374586233217618,0.0060200321793929,11.757396146541543,11.770033862550326,0.0126377160087827,0.185,0.185,0.0,-10.906409487102014,-10.931952325420395,0.0255428383183815,0.185,1.0,0.02,0.0,1.1035646457065826,0.0246764556536538,1.102955287019559,0.2216159777429396,0.5761589119633711,0.6534156936049195,0.046203466788175,1.1037076555036214,0.0016009091612492,0.001450482972793,0.0377777416093149,0.0058292320843196,0.0058292320843196,1.032731600374365,2.9092876836213986,1.236805975447682,2.317769168102913,0.04
11,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1507004097549547,0.1449573718798689,0.0057430378750857,0.047275670247989,0.0060280163901981,12.336867973568353,12.348814749999436,0.0119467764310847,0.2,0.195,0.005,-11.442906104689582,-11.471141421438874,0.0282353167492921,0.2,0.975,0.03,0.025,1.6777550425976824,0.0375157432484147,1.6776817218659512,0.327000980460205,0.6621495168786994,0.7841892276653462,0.0554505520615607,1.6778069929534605,0.0001995458078475,0.0001189325164846,0.0120928783983636,0.0110218069919986,0.0120928783983636,0.4984765571622623,3.295597088971876,1.2321490716387244,2.6400486964944374,0.04
11,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1507004097549547,0.1449259272941798,0.0057744824607748,0.0420592634478494,0.0060280163901981,12.336867973568353,12.343237309871265,0.006369336302912,0.2,0.2,0.0,-11.442906104689582,-11.461145945778174,0.018239841088592,0.2,1.0,0.02,0.0,1.17434082990324,0.0262590592441716,1.173452092811376,0.2529348102619008,0.5558570716825437,0.6102112134568494,0.043148448699141,1.1747983190376825,0.0035657590238839,0.0030352095045597,0.0384258101003863,0.0059292312234968,0.0059292312234968,1.0166607040571982,3.295597088971876,1.2321490716387244,2.6400486964944374,0.04
12,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1023905815495899,0.0985618285790276,0.0038287529705623,0.0651598729547218,0.0040956232619835,11.692237031888524,11.685686930953034,-0.00655010093549,0.19,0.19,0.0,-10.682582505466309,-10.670186564551033,-0.0123959409152778,0.19,1.0,0.0,0.0,1.1247917455242686,0.0251511080352291,1.1247739828547054,0.0449272564572641,0.3141235800987915,0.310731714791616,0.0219720502658875,1.1244792664981256,0.0003350888704335,0.0002979947077878,0.0084718003546694,0.0076604660933731,0.0084718003546694,0.4834419002480612,2.0542654766128714,1.2364002624887285,1.6627484725339872,0.04
12,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1023905815495899,0.0984478910344355,0.0039426905151544,0.0373405308658859,0.0040956232619835,11.692237031888524,11.692475279848225,0.0002382479597002,0.19,0.19,0.0,-10.682582505466309,-10.681429396822075,-0.0011531086442317,0.19,1.0,0.0,0.0,0.9585210282938924,0.0214331817712814,0.9582246214879642,0.0923096972481802,0.2844523196745764,0.2869172019507498,0.0202881099138445,0.9584708230593818,0.0010105518250522,0.0010543375977024,0.0297397666447213,0.0045889456203713,0.0045889456203713,0.8924976673949193,2.0542654766128714,1.2364002624887285,1.6627484725339872,0.04
13,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.2983265704719595,0.2868480591705928,0.0114785113013666,0.0380917727838145,0.0119330628188783,11.798497151250212,11.811729800154945,0.0132326489047311,0.175,0.175,0.0,-10.978011469887065,-11.003353027910489,0.0253415580234221,0.175,1.0,0.01,0.0,2.0586695765696703,0.0460332511642049,2.0586333808689683,0.3072802764885738,0.5482541760957255,0.676282640588397,0.04782040411588,2.0580948145182143,0.0018932311632633,0.0009198950164531,0.0154473917864836,0.0128221633247757,0.0154473917864837,0.772496935652249,3.1275895819911073,1.2238854867405935,2.560102197792144,0.04
13,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.2983265704719595,0.286710692851759,0.0116158776202004,0.0265803677976191,0.0119330628188783,11.798497151250212,11.808296883091929,0.0097997318417153,0.175,0.175,0.0,-10.978011469887065,-10.996831617147956,0.0188201472608913,0.175,1.0,0.01,0.0,1.4520793339776614,0.0324694809949667,1.451711013641418,0.2192247659285389,0.428589195815764,0.521190415140133,0.0368537276835019,1.451956117712185,0.0050089424509789,0.0034497891429883,0.0450204351321201,0.0069468039576371,0.0069468039576371,1.7177773968645502,3.1275895819911073,1.2238854867405935,2.560102197792144,0.04
14,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0876991205575151,0.0844766619055115,0.0032224586520036,0.0813879798571377,0.0035079648223006,11.872463839575502,11.873256925901527,0.0007930863260252,0.17,0.175,-0.0049999999999999,-11.114137358697672,-11.115650406471024,0.0015130477733507,0.17,0.9117647058823528,0.01,0.0,1.659267460395658,0.0371023483429813,1.6592295918863988,0.0895353029603661,0.5957849012114229,0.5831306489711947,0.0412335636205244,1.6590859259672632,0.0012658277566203,0.0007629669668147,0.0116895402142894,0.0098905391991464,0.0116895402142894,0.3000943371589942,2.697432100300075,1.2206392561552022,2.2207234058691645,0.04
14,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0876991205575151,0.0843534387472298,0.0033456818102852,0.0462612997096392,0.0035079648223006,11.872463839575502,11.878248248560183,0.0057844089846827,0.17,0.175,-0.0049999999999999,-11.114137358697672,-11.123220282587376,0.0090829238897036,0.17,0.9117647058823528,0.005,0.0,1.2543013022910998,0.0280470297618941,1.2537403810269008,0.1376144196602471,0.4897815308444824,0.4989756909736246,0.0352829094734693,1.2540969948325558,0.006545377618791,0.0052191956808452,0.0363196337547256,0.0056042411577504,0.0056042411577504,0.6259482280574655,2.697432100300075,1.2206392561552022,2.2207234058691645,0.04
15,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1577973256972249,0.1517796221675928,0.0060177035296321,0.0466087585700514,0.0063118930278889,10.927135648976414,10.921601067279203,-0.0055345816972085,0.195,0.195,0.0,-9.951316310031515,-9.94227271015623,-0.0090435998752855,0.195,0.9743589743589745,0.02,0.0,1.3177049725597174,0.0294647789293302,1.3176915805345364,0.0741876407929086,0.2865242368921737,0.2584403466686368,0.0182744921661595,1.317365593425477,0.000535521904739,0.0004065097095382,0.01050789461252,0.0091742605678275,0.01050789461252,0.6006810365578327,2.4154291252369986,1.250537340054298,1.9317572508966507,0.04
15,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1577973256972249,0.1516738041721963,0.0061235215250285,0.0298438997663751,0.0063118930278889,10.927135648976414,10.929887547641483,0.0027518986650711,0.195,0.195,0.0,-9.951316310031515,-9.957404278264688,0.0060879682331727,0.195,1.0,0.015,0.0,1.070649592803462,0.0239404526959101,1.0703074281738674,0.2051385632651761,0.301517202495526,0.3366190604705725,0.0238025620335386,1.07058940884802,0.0032913367273928,0.0030743221445973,0.0342675237468967,0.0052875937090516,0.0052875937090516,1.193717478157187,2.4154291252369986,1.250537340054298,1.9317572508966507,0.04
16,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.2417549478807895,0.2327681031008995,0.0089868447798899,0.0706658892953241,0.0096701979152315,11.731373274577695,11.699315908152103,-0.0320573664255903,0.195,0.195,0.0,-10.830356084949033,-10.80184422679802,-0.0285118581510097,0.195,0.9743589743589745,0.03,0.0,2.558271541203338,0.0572046907103381,2.558219565634084,0.5054961994102949,1.241503322852131,1.351686450479088,0.0955786655171737,2.5586721755034607,0.0007582045056787,0.0002963273345205,0.0183522710966911,0.015332872133355,0.0183522710966911,0.5269210477702185,2.8296840554752025,1.218539757297849,2.3326412864370143,0.04
16,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.2417549478807895,0.2325416215741086,0.0092133263066809,0.0472453214045429,0.0096701979152315,11.731373274577695,11.710165448034832,-0.021207826542863,0.195,0.195,0.0,-10.830356084949033,-10.813682803677937,-0.0166732812710961,0.195,1.0,0.02,0.0,1.891308438642115,0.0422909423522275,1.890311698183218,0.4658053401228695,0.9280186958234354,1.0141636799422311,0.0717122015320255,1.8922682758704947,0.0039210271043791,0.002072130656302,0.0550051664469901,0.008487481447993,0.008487481447993,1.139348341965238,2.8296840554752025,1.218539757297849,2.3326412864370143,0.04
17,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.073734339230786,0.0709592757165092,0.0027750635142768,0.0591007042217628,0.0029493735692314,12.522970439816431,12.515487206300648,-0.007483233515785,0.185,0.185,0.0,-11.696485415094276,-11.69177006759426,-0.0047153475000154,0.185,1.0,0.005,0.0,1.4406626489904004,0.0322141961578745,1.44060693754314,0.1650567288054171,0.7654416088744297,0.7872226774222713,0.0556650493509118,1.4403997631462722,0.0002706935103427,0.0001879294326954,0.0097786336729554,0.0088028073865512,0.0097786336729554,0.3016140769633751,2.6035938389588633,1.226910617716242,2.1164312693596763,0.04
17,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.073734339230786,0.0708939329814838,0.0028404062493022,0.0369459199966955,0.0029493735692314,12.522970439816431,12.51990125663384,-0.0030691831825926,0.185,0.185,0.0,-11.696485415094276,-11.69730839057249,0.0008229754782131,0.185,1.0,0.0,0.0,1.05325924793307,0.0235515927630864,1.0522627360788543,0.205185730874051,0.5384905335824091,0.5821865986893465,0.0411668091849168,1.053108565138067,0.0011326980678788,0.0010755757814298,0.0322037921368121,0.0049691530081929,0.0049691530081929,0.5935364768137756,2.6035938389588633,1.226910617716242,2.1164312693596763,0.04
18,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0897640426724308,0.0863867434193347,0.0033772992530961,0.0593952899880416,0.0035905617068972,12.644009652980168,12.644208677907567,0.000199024927399,0.19,0.19,0.0,-11.804734173963972,-11.810226343017716,0.0054921690537437,0.19,0.9736842105263158,0.01,0.0,1.5368373374224815,0.0343647275683645,1.536676305125377,0.1692381042640607,0.567518626219181,0.621623070537586,0.043955388851913,1.5365999471161569,0.0002748239794991,0.0001788520037469,0.0102439299395474,0.0089653475432833,0.0102439299395474,0.3505062732843969,2.659963991737214,1.2244056024308054,2.1630811426276435,0.04
18,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0897640426724308,0.0862980599163253,0.0034659827561054,0.0346962288804217,0.0035905617068972,12.644009652980168,12.65056662967496,0.0065569766947923,0.19,0.19,0.0,-11.804734173963972,-11.818875820399056,0.0141416464350836,0.19,0.9736842105263158,0.01,0.0,1.1182966730020727,0.0250058737984448,1.1169062999052968,0.240391713021149,0.4054072579315613,0.4951874917315071,0.0350150433362106,1.1183092462363349,0.0012140563368715,0.00108561772243,0.0326633890854946,0.005040070357007,0.005040070357007,0.7124030921325114,2.659963991737214,1.2244056024308054,2.1630811426276435,0.04
19,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0672170653037603,0.0646060007050847,0.0026110645986756,0.0288684179843182,0.0026886826121504,11.278054653133577,11.268973119392417,-0.0090815337411616,0.19,0.19,0.0,-10.418679566630994,-10.406217250537436,-0.0124623160935577,0.19,1.0,0.005,0.0,0.9058627455582412,0.0202557067735282,0.9058432719344482,0.0653858297214728,0.350903349404447,0.3386779697196169,0.0239481489027233,0.9057383524947326,0.0001354990033648,0.0001496006026372,0.0068258012557492,0.0061650521344581,0.0068258012557492,0.3938999263838475,2.0136556666383503,1.2507317990413953,1.6103704161476633,0.04
19,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0672170653037603,0.0645914730440568,0.0026255922597035,0.0234651543330983,0.0026886826121504,11.278054653133577,11.2757461595473,-0.0023084935862769,0.19,0.19,0.0,-10.418679566630994,-10.416767218233575,-0.0019123483974166,0.19,1.0,0.005,0.0,0.770766937838608,0.0172348726781648,0.7706433053721405,0.1357376191961528,0.2426727917524112,0.2520515684460033,0.0178227373256874,0.7707443410713194,0.0007004748392179,0.0009088290395285,0.0247016650743175,0.0038115496706088,0.0038115496706088,0.7054040598980205,2.0136556666383503,1.2507317990413953,1.6103704161476633,0.04
