problem_family,base_setting,eval_algo,target_layer_relative_norm,budget,step,update_source,points,mean_delta_loss,mean_update_grad_inner,mean_update_grad_cosine
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.003,fro,0,other_update,5,8.061964849442535e-05,8.077621583346868e-05,0.82669069782698
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.003,fro,0,own_update,5,7.782123266562822e-05,7.796767699361174e-05,0.7979717126280301
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.003,fro,1,other_update,5,-1.5453571459729183e-05,-1.5199181053806826e-05,-0.25051073970869103
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.003,fro,1,own_update,5,1.9241830341863373e-05,1.9451940210966632e-05,0.3207699120303674
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.003,fro,3,other_update,5,-7.641795478250911e-05,-7.604033162152582e-05,-0.7405562878147615
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.003,fro,3,own_update,5,4.808634225208427e-05,4.85094533988099e-05,0.4724875941572518
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.003,fro,5,other_update,5,-1.787490680745284e-05,-1.7626024494655484e-05,-0.3172721038896379
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.003,fro,5,own_update,5,2.7081476537955344e-05,2.738897526087262e-05,0.49268246688709666
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.003,op,0,other_update,5,0.0001560286831461675,0.00015661781339121493,0.8266906978269801
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.003,op,0,own_update,5,6.467108067271313e-05,6.477232987701464e-05,0.7979717126280302
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.003,op,1,other_update,5,-3.338584305931586e-05,-3.2245359726370626e-05,-0.2505107397086911
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.003,op,1,own_update,5,1.7686652387433748e-05,1.7865576029906997e-05,0.3207699120303674
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.003,op,3,other_update,5,-0.0001810857152621189,-0.0001789913032945307,-0.7405562878147618
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.003,op,3,own_update,5,5.749296653750988e-05,5.80987058006741e-05,0.4724875941572516
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.003,op,5,other_update,5,-4.0475565247835315e-05,-3.923557770710025e-05,-0.3172721038896379
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.003,op,5,own_update,5,2.721821089264505e-05,2.7531057199536158e-05,0.49268246688709666
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.01,fro,0,other_update,5,0.0002675144156777564,0.00026925405277822897,0.8266906978269801
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.01,fro,0,own_update,5,0.0002582650974455616,0.0002598922566453725,0.7979717126280301
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.01,fro,1,other_update,5,-5.3490496911826144e-05,-5.0663936846022755e-05,-0.25051073970869103
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.01,fro,1,own_update,5,6.250524660207429e-05,6.48398007032221e-05,0.32076991203036753
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.01,fro,3,other_update,5,-0.00025766358497157394,-0.0002534677720717527,-0.7405562878147616
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.01,fro,3,own_update,5,0.00015699694303241053,0.00016169817799603303,0.47248759415725167
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.01,fro,5,other_update,5,-6.151877401326814e-05,-5.875341498218495e-05,-0.317272103889638
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.01,fro,5,own_update,5,8.787993172604857e-05,9.129658420290872e-05,0.49268246688709655
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.01,op,0,other_update,5,0.0005155134863590753,0.0005220593779707164,0.8266906978269801
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.01,op,0,own_update,5,0.00021478277509782498,0.00021590776625671549,0.7979717126280297
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.01,op,1,other_update,5,-0.0001201565694539589,-0.00010748453242123543,-0.2505107397086909
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.01,op,1,own_update,5,5.7563879627764525e-05,5.955192009969e-05,0.3207699120303674
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.01,op,3,other_update,5,-0.0006199089217327539,-0.0005966376776484355,-0.7405562878147616
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.01,op,3,own_update,5,0.0001869319164115294,0.0001936623526689137,0.4724875941572516
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.01,op,5,other_update,5,-0.00014456289836516887,-0.0001307852590236675,-0.31727210388963795
MatrixSensing,Matrix sensing kappa=1e+02,Adam,0.01,op,5,own_update,5,8.829412058855264e-05,9.177019066512052e-05,0.49268246688709666
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0001,fro,0,other_update,5,2.598759850533372e-06,2.5989225664537248e-06,0.7979717126280299
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0001,fro,0,own_update,5,2.692366564071777e-06,2.6925405277822893e-06,0.8266906978269801
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0001,fro,1,other_update,5,1.8299359623778072e-06,1.8300692408913026e-06,0.6716024669274974
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0001,fro,1,own_update,5,2.2284533985311715e-06,2.228614755395614e-06,0.8179164647709317
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0001,fro,3,other_update,5,-7.693005506204456e-07,-7.691385865060889e-07,-0.41579486009684236
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0001,fro,3,own_update,5,1.4789882903822395e-06,1.4791328310864744e-06,0.7989167712910229
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0001,fro,5,other_update,5,-7.983262546474614e-07,-7.9816118515044e-07,-0.7114589548213734
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0001,fro,5,own_update,5,8.7723849359401e-07,8.77372078867254e-07,0.7821910732408601
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0001,op,0,other_update,5,2.1589651634509184e-06,2.159077662567155e-06,0.79797171262803
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0001,op,0,own_update,5,5.219939190545183e-06,5.220593779707165e-06,0.82669069782698
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0001,op,1,other_update,5,1.5381026412381038e-06,1.5381971206361644e-06,0.6716024669274976
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0001,op,1,own_update,5,4.304187512706517e-06,4.304790101456442e-06,0.8179164647709316
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0001,op,3,other_update,5,-7.53012687938065e-07,-7.528572553619937e-07,-0.4157948600968422
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0001,op,3,own_update,5,2.850295888079564e-06,2.8508328822387294e-06,0.7989167712910227
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0001,op,5,other_update,5,-6.879818609199524e-07,-6.878591370040637e-07,-0.7114589548213734
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0001,op,5,own_update,5,1.6733800730776068e-06,1.673866197916155e-06,0.7821910732408602
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0003,fro,0,other_update,5,7.795303256080342e-06,7.796767699361175e-06,0.79797171262803
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0003,fro,0,own_update,5,8.076055909956442e-06,8.077621583346867e-06,0.8266906978269801
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0003,fro,1,other_update,5,5.489008216048169e-06,5.490207722673908e-06,0.6716024669274974
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0003,fro,1,own_update,5,6.6843920544040755e-06,6.685844266186841e-06,0.8179164647709316
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0003,fro,3,other_update,5,-2.308873436547565e-06,-2.3074157595182667e-06,-0.41579486009684236
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0003,fro,3,own_update,5,4.4360976269190725e-06,4.437398493259423e-06,0.7989167712910227
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0003,fro,5,other_update,5,-2.3959691809253158e-06,-2.3944835554513198e-06,-0.7114589548213732
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0003,fro,5,own_update,5,2.630913969141856e-06,2.632116236601762e-06,0.7821910732408599
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0003,op,0,other_update,5,6.4762204956582414e-06,6.477232987701463e-06,0.79797171262803
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0003,op,0,own_update,5,1.565589003667059e-05,1.5661781339121493e-05,0.8266906978269798
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0003,op,1,other_update,5,4.613741047324038e-06,4.614591361908493e-06,0.6716024669274974
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0003,op,1,own_update,5,1.2908947005614915e-05,1.2914370304369322e-05,0.8179164647709317
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0003,op,3,other_update,5,-2.259970659267488e-06,-2.2585717660859808e-06,-0.41579486009684263
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0003,op,3,own_update,5,8.547665699284828e-06,8.552498646716187e-06,0.7989167712910227
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0003,op,5,other_update,5,-2.0646819262572746e-06,-2.063577411012191e-06,-0.7114589548213734
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.0003,op,5,own_update,5,5.017223470202065e-06,5.021598593748464e-06,0.7821910732408602
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.001,fro,0,other_update,5,2.5972954072539174e-05,2.5989225664537246e-05,0.7979717126280299
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.001,fro,0,own_update,5,2.6908008906817436e-05,2.6925405277822895e-05,0.82669069782698
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.001,fro,1,other_update,5,1.828736455751108e-05,1.8300692408913027e-05,0.6716024669274969
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.001,fro,1,own_update,5,2.227001186747152e-05,2.228614755395614e-05,0.8179164647709317
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.001,fro,3,other_update,5,-7.70758227650048e-06,-7.69138586506089e-06,-0.4157948600968423
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.001,fro,3,own_update,5,1.4776874240413248e-05,1.4791328310864742e-05,0.7989167712910235
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.001,fro,5,other_update,5,-7.998118801217638e-06,-7.9816118515044e-06,-0.7114589548213737
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.001,fro,5,own_update,5,8.760362261339086e-06,8.77372078867254e-06,0.78219107324086
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.001,op,0,other_update,5,2.1579526714082463e-05,2.1590776625671547e-05,0.7979717126280299
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.001,op,0,own_update,5,5.21404788809552e-05,5.220593779707164e-05,0.8266906978269801
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.001,op,1,other_update,5,1.5372523266540816e-05,1.5381971206361644e-05,0.6716024669274974
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.001,op,1,own_update,5,4.29876421395161e-05,4.3047901014564414e-05,0.8179164647709317
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.001,op,3,other_update,5,-7.544115811193748e-06,-7.528572553619935e-06,-0.41579486009684236
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.001,op,3,own_update,5,2.845462940648368e-05,2.8508328822387293e-05,0.7989167712910228
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.001,op,5,other_update,5,-6.890863761653803e-06,-6.878591370040637e-06,-0.7114589548213733
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.001,op,5,own_update,5,1.6690049495309782e-05,1.6738661979161552e-05,0.78219107324086
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.003,fro,0,other_update,5,7.782123266562822e-05,7.796767699361174e-05,0.7979717126280301
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.003,fro,0,own_update,5,8.061964849442535e-05,8.077621583346868e-05,0.82669069782698
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.003,fro,1,other_update,5,5.47821265641197e-05,5.4902077226739086e-05,0.6716024669274975
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.003,fro,1,own_update,5,6.671322148350395e-05,6.685844266186841e-05,0.8179164647709317
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.003,fro,3,other_update,5,-2.321992529813726e-05,-2.3074157595182668e-05,-0.41579486009684236
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.003,fro,3,own_update,5,4.424389829853128e-05,4.4373984932594234e-05,0.798916771291023
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.003,fro,5,other_update,5,-2.4093398101931745e-05,-2.39448355545132e-05,-0.7114589548213733
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.003,fro,5,own_update,5,2.6200935620016236e-05,2.6321162366017625e-05,0.7821910732408601
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.003,op,0,other_update,5,6.467108067271313e-05,6.477232987701464e-05,0.7979717126280302
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.003,op,0,own_update,5,0.0001560286831461675,0.00015661781339121493,0.8266906978269801
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.003,op,1,other_update,5,4.606088216070059e-05,4.6145913619084926e-05,0.6716024669274976
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.003,op,1,own_update,5,0.00012860137316826023,0.00012914370304369324,0.8179164647709314
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.003,op,3,other_update,5,-2.272560697902503e-05,-2.258571766085981e-05,-0.4157948600968422
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.003,op,3,own_update,5,8.504169172402661e-05,8.552498646716188e-05,0.7989167712910228
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.003,op,5,other_update,5,-2.074622563464127e-05,-2.0635774110121912e-05,-0.7114589548213734
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.003,op,5,own_update,5,4.977847358281864e-05,5.0215985937484655e-05,0.7821910732408599
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.01,fro,0,other_update,5,0.0002582650974455616,0.0002598922566453725,0.7979717126280301
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.01,fro,0,own_update,5,0.0002675144156777564,0.00026925405277822897,0.8266906978269801
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.01,fro,1,other_update,5,0.00018167413894890316,0.00018300692408913027,0.6716024669274975
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.01,fro,1,own_update,5,0.0002212479068910655,0.00022286147553956135,0.8179164647709317
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.01,fro,3,other_update,5,-7.853349979454888e-05,-7.69138586506089e-05,-0.41579486009684236
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.01,fro,3,own_update,5,0.0001464678760635026,0.00014791328310864742,0.7989167712910228
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.01,fro,5,other_update,5,-8.146681348636217e-05,-7.981611851504401e-05,-0.7114589548213739
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.01,fro,5,own_update,5,8.640135515337482e-05,8.77372078867254e-05,0.7821910732408602
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.01,op,0,other_update,5,0.00021478277509782498,0.00021590776625671549,0.7979717126280297
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.01,op,0,own_update,5,0.0005155134863590753,0.0005220593779707164,0.8266906978269801
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.01,op,1,other_update,5,0.00015287491808155528,0.00015381971206361643,0.6716024669274975
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.01,op,1,own_update,5,0.00042445312264082977,0.0004304790101456441,0.8179164647709316
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.01,op,3,other_update,5,-7.684005129359253e-05,-7.528572553619937e-05,-0.4157948600968423
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.01,op,3,own_update,5,0.0002797133466334834,0.00028508328822387293,0.798916771291023
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.01,op,5,other_update,5,-7.001315286173414e-05,-6.878591370040638e-05,-0.7114589548213737
MatrixSensing,Matrix sensing kappa=1e+02,Muon,0.01,op,5,own_update,5,0.00016252537140643578,0.0001673866197916155,0.7821910732408601
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0001,fro,0,other_update,5,2.5797399638080587e-06,2.579914942156889e-06,0.8254880650581622
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0001,fro,0,own_update,5,2.491737056271176e-06,2.491900787095671e-06,0.7973218885675526
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0001,fro,1,other_update,5,-6.670800212280406e-07,-6.667982896473123e-07,-0.3161308295960191
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0001,fro,1,own_update,5,6.307478874565536e-07,6.309798863845264e-07,0.29946445924714393
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0001,fro,3,other_update,5,-2.3080541280489157e-06,-2.307664345582445e-06,-0.7272487004384024
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0001,fro,3,own_update,5,1.5877311766523266e-06,1.5881882424183227e-06,0.5005396194902042
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0001,fro,5,other_update,5,-4.4204592313957377e-07,-4.4179625747854304e-07,-0.25060399797335586
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0001,fro,5,own_update,5,7.907431446086028e-07,7.910561145865264e-07,0.44896437557217916
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0001,op,0,other_update,5,5.002724473376907e-06,5.003383089986716e-06,0.8254880650581626
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0001,op,0,own_update,5,2.028456261740294e-06,2.028564909879311e-06,0.7973218885675524
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0001,op,1,other_update,5,-1.4195959086285917e-06,-1.4183242990541061e-06,-0.31613082959601924
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0001,op,1,own_update,5,5.732748759133301e-07,5.734673054398556e-07,0.29946445924714393
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0001,op,3,other_update,5,-5.5425695944010325e-06,-5.540319325316165e-06,-0.7272487004384023
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0001,op,3,own_update,5,1.9284569555301847e-06,1.9291333890550493e-06,0.5005396194902045
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0001,op,5,other_update,5,-9.898542101116105e-07,-9.88598373348397e-07,-0.250603997973356
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0001,op,5,own_update,5,7.872966356146927e-07,7.876082906540157e-07,0.4489643755721794
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0003,fro,0,other_update,5,7.738170021331232e-06,7.739744826470667e-06,0.8254880650581622
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0003,fro,0,own_update,5,7.4742287838651386e-06,7.475702361287013e-06,0.7973218885675526
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0003,fro,1,other_update,5,-2.0029304531691933e-06,-2.0003948689419366e-06,-0.3161308295960193
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0003,fro,1,own_update,5,1.8908516688019399e-06,1.892939659153579e-06,0.2994644592471439
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0003,fro,3,other_update,5,-6.926501078937698e-06,-6.922993036747332e-06,-0.7272487004384025
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0003,fro,3,own_update,5,4.760451135367612e-06,4.764564727254967e-06,0.5005396194902044
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0003,fro,5,other_update,5,-1.327635763384398e-06,-1.325388772435629e-06,-0.2506039979733559
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0003,fro,5,own_update,5,2.370351613954595e-06,2.373168343759579e-06,0.44896437557217916
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0003,op,0,other_update,5,1.500422172047676e-05,1.5010149269960142e-05,0.8254880650581619
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0003,op,0,own_update,5,6.0847168963880375e-06,6.085694729637932e-06,0.7973218885675524
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0003,op,1,other_update,5,-4.266417383332575e-06,-4.254972897162317e-06,-0.3161308295960191
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0003,op,1,own_update,5,1.7186700505804168e-06,1.7204019163195665e-06,0.29946445924714393
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0003,op,3,other_update,5,-1.664121039771059e-05,-1.662095797594849e-05,-0.7272487004384027
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0003,op,3,own_update,5,5.781312265446675e-06,5.787400167165147e-06,0.5005396194902044
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0003,op,5,other_update,5,-2.9770976509143657e-06,-2.9657951200451906e-06,-0.250603997973356
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.0003,op,5,own_update,5,2.3600199766063425e-06,2.362824871962047e-06,0.4489643755721793
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.001,fro,0,other_update,5,2.578165158668086e-05,2.579914942156889e-05,0.8254880650581621
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.001,fro,0,own_update,5,2.4902634788495636e-05,2.491900787095671e-05,0.7973218885675525
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.001,fro,1,other_update,5,-6.696156054553006e-06,-6.667982896473121e-06,-0.31613082959601924
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.001,fro,1,own_update,5,6.286598971049807e-06,6.309798863845263e-06,0.29946445924714393
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.001,fro,3,other_update,5,-2.3115621702377714e-05,-2.3076643455824448e-05,-0.7272487004384025
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.001,fro,3,own_update,5,1.583617584765967e-05,1.5881882424183226e-05,0.5005396194902045
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.001,fro,5,other_update,5,-4.442929140887394e-06,-4.41796257478543e-06,-0.25060399797335586
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.001,fro,5,own_update,5,7.879264148030318e-06,7.910561145865264e-06,0.44896437557217916
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.001,op,0,other_update,5,4.9967969238939174e-05,5.003383089986715e-05,0.8254880650581626
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.001,op,0,own_update,5,2.0274784284905407e-05,2.0285649098793107e-05,0.7973218885675524
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.001,op,1,other_update,5,-1.431040394799096e-05,-1.4183242990541059e-05,-0.3161308295960192
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.001,op,1,own_update,5,5.715430101744557e-06,5.734673054398556e-06,0.299464459247144
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.001,op,3,other_update,5,-5.562822016162584e-05,-5.5403193253161633e-05,-0.7272487004384024
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.001,op,3,own_update,5,1.9223690538124754e-05,1.9291333890550495e-05,0.5005396194902042
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.001,op,5,other_update,5,-1.0011567409809984e-05,-9.885983733483968e-06,-0.25060399797335586
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.001,op,5,own_update,5,7.844917402590172e-06,7.876082906540157e-06,0.44896437557217916
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.003,fro,0,other_update,5,7.723996775071997e-05,7.739744826470666e-05,0.8254880650581624
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.003,fro,0,own_update,5,7.460966587072605e-05,7.475702361287014e-05,0.7973218885675524
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.003,fro,1,other_update,5,-2.025750711213926e-05,-2.0003948689419365e-05,-0.31613082959601935
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.003,fro,1,own_update,5,1.8720597556377058e-05,1.892939659153579e-05,0.2994644592471439
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.003,fro,3,other_update,5,-6.958073458645138e-05,-6.922993036747334e-05,-0.7272487004384025
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.003,fro,3,own_update,5,4.7234288083840625e-05,4.7645647272549675e-05,0.5005396194902044
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.003,fro,5,other_update,5,-1.347858681927461e-05,-1.3253887724356291e-05,-0.25060399797335586
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.003,fro,5,own_update,5,2.345001045708046e-05,2.3731683437595793e-05,0.4489643755721793
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.003,op,0,other_update,5,0.0001495087377512503,0.00015010149269960142,0.8254880650581621
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.003,op,0,own_update,5,6.0759163971391836e-05,6.085694729637932e-05,0.7973218885675524
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.003,op,1,other_update,5,-4.3694177588669057e-05,-4.254972897162318e-05,-0.31613082959601924
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.003,op,1,own_update,5,1.7030832589308083e-05,1.7204019163195668e-05,0.29946445924714393
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.003,op,3,other_update,5,-0.00016823482193565887,-0.00016620957975948492,-0.7272487004384026
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.003,op,3,own_update,5,5.726521149982434e-05,5.787400167165148e-05,0.5005396194902044
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.003,op,5,other_update,5,-3.0788204287389e-05,-2.9657951200451908e-05,-0.2506039979733559
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.003,op,5,own_update,5,2.3347759184069727e-05,2.3628248719620472e-05,0.4489643755721793
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.01,fro,0,other_update,5,0.0002562417107269444,0.0002579914942156889,0.8254880650581622
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.01,fro,0,own_update,5,0.00024755277046352024,0.00024919007870956707,0.7973218885675525
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.01,fro,1,other_update,5,-6.949714477273222e-05,-6.667982896473123e-05,-0.31613082959601935
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.01,fro,1,own_update,5,6.0777999358911045e-05,6.309798863845263e-05,0.299464459247144
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.01,fro,3,other_update,5,-0.0002346642592135519,-0.00023076643455824446,-0.7272487004384023
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.01,fro,3,own_update,5,0.00015424816658951725,0.00015881882424183225,0.5005396194902043
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.01,fro,5,other_update,5,-4.667628235805821e-05,-4.417962574785431e-05,-0.2506039979733559
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.01,fro,5,own_update,5,7.597591167514848e-05,7.910561145865265e-05,0.4489643755721794
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.01,op,0,other_update,5,0.0004937521429058845,0.0005003383089986714,0.8254880650581621
