problem_family,base_setting,seed,step,eval_algo,update_source,source_algo,budget,target_layer_relative_norm,loss_before,loss_after,delta_loss,update_grad_inner,update_grad_cosine,update_fro_norm
MatrixSensing,Matrix sensing kappa=1e+02,3,1,Muon,other_update,Adam,fro,0.01,0.00908937305687279,0.008911671214652592,0.0001777018422201987,0.00017903060092644584,0.6652659656215176,0.005907781533716538
MatrixSensing,Matrix sensing kappa=1e+02,3,1,Muon,other_update,Adam,op,0.01,0.00908937305687279,0.0089384192603856,0.00015095379648719098,0.0001519104772487639,0.665265965621518,0.005012852035485426
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,own_update,Adam,fro,0.0001,0.005061654318795605,0.0050599771411697385,1.677177625866548e-06,1.6776494006230703e-06,0.49947205001693556,0.00010145647890407605
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,own_update,Adam,op,0.0001,0.005061654318795605,0.005059515499316856,2.138819478749235e-06,2.1395868263113753e-06,0.49947205001693584,0.00012939231857769475
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,own_update,Adam,fro,0.0003,0.005061654318795605,0.005056625616566545,5.0287022290602945e-06,5.03294820186921e-06,0.4994720500169357,0.000304369436712228
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,own_update,Adam,op,0.0003,0.005061654318795605,0.005055242464444728,6.41185435087694e-06,6.418760478934124e-06,0.49947205001693573,0.0003881769557330842
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,own_update,Adam,fro,0.001,0.005061654318795605,0.005044925002265033,1.6729316530571768e-05,1.6776494006230705e-05,0.49947205001693595,0.0010145647890407597
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,own_update,Adam,op,0.001,0.005061654318795605,0.005040335185288693,2.13191335069118e-05,2.1395868263113748e-05,0.499472050016936,0.0012939231857769466
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,own_update,Adam,fro,0.003,0.005061654318795605,0.005011749434057844,4.990488473776127e-05,5.032948201869211e-05,0.4994720500169363,0.0030436943671222766
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,own_update,Adam,op,0.003,0.005061654318795605,0.004998157326812085,6.349699198352019e-05,6.418760478934125e-05,0.4994720500169356,0.0038817695573308427
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,own_update,Adam,fro,0.01,0.005061654318795605,0.004898607126299203,0.000163047192496402,0.00016776494006230707,0.4994720500169359,0.010145647890407599
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,own_update,Adam,op,0.01,0.005061654318795605,0.004855369111784702,0.00020628520701090284,0.00021395868263113753,0.4994720500169358,0.012939231857769474
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,other_update,Muon,fro,0.0001,0.005061654318795605,0.005064136371235802,-2.4820524401969815e-06,-2.4816471085991207e-06,-0.7388393357338278,0.00010145647890407605
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,other_update,Muon,op,0.0001,0.005061654318795605,0.00506790841079103,-6.254091995424975e-06,-6.251519813774403e-06,-0.7388393357338275,0.00025557912158697364
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,other_update,Muon,fro,0.0003,0.005061654318795605,0.005069102908105787,-7.448589310182427e-06,-7.44494132579736e-06,-0.7388393357338282,0.0003043694367122279
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,other_update,Muon,op,0.0003,0.005061654318795605,0.00508043202787179,-1.8777709076185124e-05,-1.8754559441323206e-05,-0.7388393357338277,0.0007667373647609208
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,other_update,Muon,fro,0.001,0.005061654318795605,0.00508651132304143,-2.4857004245824703e-05,-2.4816471085991208e-05,-0.7388393357338284,0.0010145647890407595
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,other_update,Muon,op,0.001,0.005061654318795605,0.005124426735098487,-6.277241630288193e-05,-6.251519813774401e-05,-0.7388393357338274,0.002555791215869736
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,other_update,Muon,fro,0.003,0.005061654318795605,0.005136468530492079,-7.481421169647402e-05,-7.444941325797362e-05,-0.7388393357338278,0.0030436943671222814
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,other_update,Muon,op,0.003,0.005061654318795605,0.005251514876695082,-0.00018986055789947665,-0.00018754559441323208,-0.7388393357338283,0.007667373647609201
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,other_update,Muon,fro,0.01,0.005061654318795605,0.005313872345638854,-0.0002522180268432492,-0.0002481647108599121,-0.738839335733828,0.010145647890407603
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Adam,other_update,Muon,op,0.01,0.005061654318795605,0.005712528116686869,-0.0006508737978912641,-0.0006251519813774403,-0.7388393357338278,0.025557912158697356
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,own_update,Muon,fro,0.0001,0.004386963691854556,0.004385521276093397,1.4424157611589439e-06,1.4425593357141402e-06,0.800667235724793,6.038280670237041e-05
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,own_update,Muon,op,0.0001,0.004386963691854556,0.004384124310650563,2.839381203992991e-06,2.8399376560123022e-06,0.8006672357247934,0.00011887442151201405
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,own_update,Muon,fro,0.0003,0.004386963691854556,0.004382637306018416,4.326385836139757e-06,4.327678007142421e-06,0.800667235724793,0.00018114842010711122
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,own_update,Muon,op,0.0003,0.004386963691854556,0.00437844888695469,8.514804899865773e-06,8.519812968036905e-06,0.8006672357247933,0.0003566232645360422
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,own_update,Muon,fro,0.001,0.004386963691854556,0.004372552455952999,1.4411235901556733e-05,1.4425593357141405e-05,0.8006672357247936,0.0006038280670237039
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,own_update,Muon,op,0.001,0.004386963691854556,0.00435861996049634,2.8343731358216294e-05,2.839937656012302e-05,0.8006672357247933,0.0011887442151201405
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,own_update,Muon,fro,0.003,0.004386963691854556,0.004343816128883397,4.314756297115873e-05,4.327678007142421e-05,0.8006672357247931,0.0018114842010711122
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,own_update,Muon,op,0.003,0.004386963691854556,0.004302266368991351,8.469732286320482e-05,8.519812968036907e-05,0.8006672357247934,0.003566232645360422
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,own_update,Muon,fro,0.01,0.004386963691854556,0.004244143503841653,0.0001428201880129031,0.00014425593357141406,0.8006672357247936,0.006038280670237039
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,own_update,Muon,op,0.01,0.004386963691854556,0.004108534446444042,0.00027842924541051414,0.0002839937656012302,0.8006672357247936,0.011887442151201404
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,other_update,Adam,fro,0.0001,0.004386963691854556,0.004387791195129756,-8.275032752002795e-07,-8.273361654770658e-07,-0.4591984150861569,6.038280670237039e-05
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,other_update,Adam,op,0.0001,0.004386963691854556,0.004387788452012518,-8.247601579617139e-07,-8.24594154094342e-07,-0.45919841508615666,6.0182682073220137e-05
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,other_update,Adam,fro,0.0003,0.004386963691854556,0.004389447204338494,-2.4835124839382716e-06,-2.482008496431197e-06,-0.45919841508615694,0.00018114842010711113
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,other_update,Adam,op,0.0003,0.004386963691854556,0.00438943896835164,-2.475276497083956e-06,-2.473782462283026e-06,-0.4591984150861573,0.0001805480462196602
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,other_update,Adam,fro,0.001,0.004386963691854556,0.004395253764481631,-8.2900726270747e-06,-8.273361654770659e-06,-0.4591984150861569,0.000603828067023704
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,other_update,Adam,op,0.001,0.004386963691854556,0.004395226233782179,-8.262541927622769e-06,-8.24594154094342e-06,-0.45919841508615683,0.0006018268207322012
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,other_update,Adam,fro,0.003,0.004386963691854556,0.004411934175569609,-2.4970483715053282e-05,-2.4820084964311973e-05,-0.45919841508615683,0.001811484201071112
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,other_update,Adam,op,0.003,0.004386963691854556,0.0044118509199574975,-2.4887228102941396e-05,-2.473782462283026e-05,-0.45919841508615683,0.0018054804621966036
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,other_update,Adam,fro,0.01,0.004386963691854556,0.004471368405632722,-8.440471377816564e-05,-8.273361654770657e-05,-0.4591984150861568,0.0060382806702370395
MatrixSensing,Matrix sensing kappa=1e+02,3,3,Muon,other_update,Adam,op,0.01,0.004386963691854556,0.0044710831459318975,-8.411945407734139e-05,-8.24594154094342e-05,-0.4591984150861569,0.006018268207322012
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,own_update,Adam,fro,0.0001,0.0022997674764139203,0.002298901707225337,8.657691885831202e-07,8.660916352490168e-07,0.4795076011597822,9.069083702968698e-05
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,own_update,Adam,op,0.0001,0.0022997674764139203,0.0022988491119997913,9.183644141290068e-07,9.187272442995997e-07,0.47950760115978197,9.620245641046103e-05
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,own_update,Adam,fro,0.0003,0.0022997674764139203,0.0022971721035281666,2.595372885753726e-06,2.59827490574705e-06,0.47950760115978214,0.00027207251108906093
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,own_update,Adam,op,0.0003,0.0022997674764139203,0.002297014560152557,2.7529162613631857e-06,2.7561817328987987e-06,0.47950760115978225,0.0002886073692313829
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,own_update,Adam,fro,0.001,0.0022997674764139203,0.002291138804728025,8.62867168589538e-06,8.660916352490168e-06,0.47950760115978186,0.0009069083702968705
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,own_update,Adam,op,0.001,0.0022997674764139203,0.0022906164869879843,9.150989425936017e-06,9.187272442995996e-06,0.47950760115978186,0.0009620245641046105
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,own_update,Adam,fro,0.003,0.0022997674764139203,0.0022740749293558046,2.5692547058115724e-05,2.5982749057470503e-05,0.479507601159782,0.0027207251108906103
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,own_update,Adam,op,0.003,0.0022997674764139203,0.002272532206238472,2.723527017544844e-05,2.7561817328987987e-05,0.47950760115978236,0.002886073692313828
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,own_update,Adam,fro,0.01,0.0022997674764139203,0.002216382779548513,8.338469686540754e-05,8.660916352490168e-05,0.4795076011597823,0.009069083702968697
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,own_update,Adam,op,0.01,0.0022997674764139203,0.0022115230536899557,8.824442272396468e-05,9.187272442995998e-05,0.47950760115978225,0.0096202456410461
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,other_update,Muon,fro,0.0001,0.0022997674764139203,0.002300257297140543,-4.898207266227327e-07,-4.895591551311275e-07,-0.2710421467530313,9.06908370296869e-05
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,other_update,Muon,op,0.0001,0.0022997674764139203,0.0023009399719887513,-1.172495574830977e-06,-1.1709990183288099e-06,-0.2710421467530314,0.00021692757661683645
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,other_update,Muon,fro,0.0003,0.0022997674764139203,0.0023012385080227403,-1.4710316088200129e-06,-1.4686774653933825e-06,-0.27104214675303134,0.0002720725110890606
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,other_update,Muon,op,0.0003,0.0022997674764139203,0.0023032939424774243,-3.5264660635039857e-06,-3.512997054986429e-06,-0.2710421467530313,0.0006507827298505096
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,other_update,Muon,fro,0.001,0.0022997674764139203,0.002304689225114417,-4.921748700496744e-06,-4.895591551311275e-06,-0.2710421467530314,0.0009069083702968685
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,other_update,Muon,op,0.001,0.0022997674764139203,0.0023116271222474033,-1.1859645833482962e-05,-1.17099901832881e-05,-0.2710421467530311,0.002169275766168367
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,other_update,Muon,fro,0.003,0.0022997674764139203,0.002314689665410526,-1.4922188996605804e-05,-1.4686774653933825e-05,-0.2710421467530314,0.002720725110890606
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,other_update,Muon,op,0.003,0.0022997674764139203,0.002336244347815538,-3.647687140161766e-05,-3.5129970549864294e-05,-0.27104214675303123,0.006507827298505097
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,other_update,Muon,fro,0.01,0.0022997674764139203,0.0023513391068456144,-5.1571630431694084e-05,-4.895591551311276e-05,-0.27104214675303123,0.009069083702968692
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Adam,other_update,Muon,op,0.01,0.0022997674764139203,0.0024318329432662846,-0.00013206546685236428,-0.00011709990183288098,-0.27104214675303145,0.021692757661683642
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,own_update,Muon,fro,0.0001,0.0015853862830192984,0.0015845551930768818,8.310899424165442e-07,8.31222272857834e-07,0.7840689635103326,6.450569906199904e-05
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,own_update,Muon,op,0.0001,0.0015853862830192984,0.0015837881326733528,1.598150345945553e-06,1.5986398166106587e-06,0.7840689635103326,0.00012405993232625227
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,own_update,Muon,fro,0.0003,0.0015853862830192984,0.0015828938071746977,2.4924758446006907e-06,2.4936668185735015e-06,0.7840689635103326,0.00019351709718599705
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,own_update,Muon,op,0.0003,0.0015853862830192984,0.0015805947688054512,4.79151421384715e-06,4.795919449831975e-06,0.784068963510333,0.0003721797969787565
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,own_update,Muon,fro,0.001,0.0015853862830192984,0.0015770872933348616,8.298989684436733e-06,8.312222728578339e-06,0.7840689635103327,0.0006450569906199902
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,own_update,Muon,op,0.001,0.0015853862830192984,0.0015694488319196928,1.5937451099605525e-05,1.598639816610659e-05,0.7840689635103322,0.0012405993232625235
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,own_update,Muon,fro,0.003,0.0015853862830192984,0.0015605687122308364,2.4817570788461963e-05,2.493666818573502e-05,0.7840689635103327,0.0019351709718599705
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,own_update,Muon,op,0.003,0.0015853862830192984,0.0015378676121194886,4.751867089980975e-05,4.7959194498319766e-05,0.7840689635103323,0.0037217979697875695
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,own_update,Muon,fro,0.01,0.0015853862830192984,0.0015035873601476628,8.179892287163556e-05,8.312222728578341e-05,0.7840689635103333,0.006450569906199899
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,own_update,Muon,op,0.01,0.0015853862830192984,0.0014304170080083453,0.00015496927501095306,0.00015986398166106585,0.7840689635103325,0.012405993232625225
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,other_update,Adam,fro,0.0001,0.0015853862830192984,0.0015861386294907032,-7.523464714048658e-07,-7.521833438814983e-07,-0.7095137294375299,6.450569906199909e-05
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,other_update,Adam,op,0.0001,0.0015853862830192984,0.001586027948812838,-6.416657935396676e-07,-6.4154712463242e-07,-0.7095137294375297,5.501776407608066e-05
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,other_update,Adam,fro,0.0003,0.0015853862830192984,0.0015876443011986526,-2.2580181793542802e-06,-2.256550031644494e-06,-0.7095137294375288,0.00019351709718599751
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,other_update,Adam,op,0.0003,0.0015853862830192984,0.001587311992413362,-1.925709394063734e-06,-1.9246413738972597e-06,-0.7095137294375296,0.00016505329222824198
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,other_update,Adam,fro,0.001,0.0015853862830192984,0.0015929244292104453,-7.538146191146938e-06,-7.521833438814982e-06,-0.7095137294375297,0.0006450569906199912
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,other_update,Adam,op,0.001,0.0015853862830192984,0.0015918136211563584,-6.427338137060057e-06,-6.4154712463242e-06,-0.7095137294375296,0.0005501776407608067
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,other_update,Adam,fro,0.003,0.0015853862830192984,0.0016080985981067305,-2.2712315087432093e-05,-2.256550031644495e-05,-0.7095137294375293,0.0019351709718599742
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,other_update,Adam,op,0.003,0.0015853862830192984,0.0016047394987748955,-1.9353215755597147e-05,-1.92464137389726e-05,-0.7095137294375296,0.0016505329222824198
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,other_update,Adam,fro,0.01,0.0015853862830192984,0.0016622358926406432,-7.684960962134487e-05,-7.521833438814983e-05,-0.7095137294375301,0.006450569906199907
MatrixSensing,Matrix sensing kappa=1e+02,3,5,Muon,other_update,Adam,op,0.01,0.0015853862830192984,0.0016507276845561455,-6.534140153684719e-05,-6.4154712463242e-05,-0.70951372943753,0.005501776407608064
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,own_update,Adam,fro,0.0001,0.012768712634677852,0.012766097700790062,2.6149338877897582e-06,2.6150946522253762e-06,0.796071884360455,6.0358442873780265e-05
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,own_update,Adam,op,0.0001,0.012768712634677852,0.012766591337492065,2.1212971857871576e-06,2.121402979902733e-06,0.7960718843604548,4.8963650499519713e-05
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,own_update,Adam,fro,0.0003,0.012768712634677852,0.012760868797601093,7.843837076759036e-06,7.845283956676129e-06,0.7960718843604544,0.00018107532862134094
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,own_update,Adam,op,0.0003,0.012768712634677852,0.012762349377885163,6.363256792688357e-06,6.3642089397081995e-06,0.7960718843604548,0.00014689095149855914
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,own_update,Adam,fro,0.001,0.012768712634677852,0.012742577764599106,2.6134870078745737e-05,2.6150946522253756e-05,0.7960718843604553,0.0006035844287378023
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,own_update,Adam,op,0.001,0.012768712634677852,0.01274750918429015,2.120345038770198e-05,2.1214029799027328e-05,0.7960718843604546,0.0004896365049951971
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,own_update,Adam,fro,0.003,0.012768712634677852,0.01269040448310266,7.830815157519253e-05,7.845283956676129e-05,0.796071884360455,0.0018107532862134082
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,own_update,Adam,op,0.003,0.012768712634677852,0.012705165759982689,6.354687469516292e-05,6.364208939708201e-05,0.796071884360455,0.0014689095149855915
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,own_update,Adam,fro,0.01,0.012768712634677852,0.012508810813806056,0.00025990182087179577,0.0002615094652225376,0.7960718843604554,0.0060358442873780236
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,own_update,Adam,op,0.01,0.012768712634677852,0.012557630277819995,0.0002110823568578571,0.00021214029799027334,0.7960718843604543,0.0048963650499519755
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,other_update,Muon,fro,0.0001,0.012768712634677852,0.012765993633520904,2.7190011569477868e-06,2.7191745247705866e-06,0.8277552730250122,6.0358442873780265e-05
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,other_update,Muon,op,0.0001,0.012768712634677852,0.012763601508772754,5.111125905097463e-06,5.111738582126616e-06,0.8277552730250125,0.00011346700198326498
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,other_update,Muon,fro,0.0003,0.012768712634677852,0.012760556671413932,8.155963263919291e-06,8.157523574311761e-06,0.8277552730250128,0.0001810753286213407
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,other_update,Muon,op,0.0003,0.012768712634677852,0.012753382933024731,1.532970165312071e-05,1.533521574637985e-05,0.8277552730250123,0.00034040100594979507
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,other_update,Muon,fro,0.001,0.012768712634677852,0.012741538226212296,2.717440846555612e-05,2.7191745247705867e-05,0.8277552730250122,0.0006035844287378027
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,other_update,Muon,op,0.001,0.012768712634677852,0.012717656516559457,5.105611811839425e-05,5.1117385821266156e-05,0.8277552730250123,0.0011346700198326502
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,other_update,Muon,fro,0.003,0.012768712634677852,0.012687293429974064,8.141920470378788e-05,8.157523574311759e-05,0.8277552730250125,0.0018107532862134072
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,other_update,Muon,op,0.003,0.012768712634677852,0.012615911886539894,0.00015280074813795765,0.00015335215746379847,0.8277552730250125,0.0034040100594979494
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,other_update,Muon,fro,0.01,0.012768712634677852,0.012498528860415555,0.00027018377426229687,0.00027191745247705863,0.8277552730250123,0.006035844287378025
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Adam,other_update,Muon,op,0.01,0.012768712634677852,0.01226366554675231,0.0005050470879255416,0.0005111738582126615,0.8277552730250124,0.011346700198326499
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,own_update,Muon,fro,0.0001,0.012768712634677852,0.012765993633520904,2.7190011569477868e-06,2.7191745247705866e-06,0.8277552730250122,6.0358442873780265e-05
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,own_update,Muon,op,0.0001,0.012768712634677852,0.012763601508772754,5.111125905097463e-06,5.111738582126616e-06,0.8277552730250125,0.00011346700198326498
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,own_update,Muon,fro,0.0003,0.012768712634677852,0.012760556671413932,8.155963263919291e-06,8.157523574311761e-06,0.8277552730250128,0.0001810753286213407
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,own_update,Muon,op,0.0003,0.012768712634677852,0.012753382933024731,1.532970165312071e-05,1.533521574637985e-05,0.8277552730250123,0.00034040100594979507
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,own_update,Muon,fro,0.001,0.012768712634677852,0.012741538226212296,2.717440846555612e-05,2.7191745247705867e-05,0.8277552730250122,0.0006035844287378027
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,own_update,Muon,op,0.001,0.012768712634677852,0.012717656516559457,5.105611811839425e-05,5.1117385821266156e-05,0.8277552730250123,0.0011346700198326502
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,own_update,Muon,fro,0.003,0.012768712634677852,0.012687293429974064,8.141920470378788e-05,8.157523574311759e-05,0.8277552730250125,0.0018107532862134072
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,own_update,Muon,op,0.003,0.012768712634677852,0.012615911886539894,0.00015280074813795765,0.00015335215746379847,0.8277552730250125,0.0034040100594979494
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,own_update,Muon,fro,0.01,0.012768712634677852,0.012498528860415555,0.00027018377426229687,0.00027191745247705863,0.8277552730250123,0.006035844287378025
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,own_update,Muon,op,0.01,0.012768712634677852,0.01226366554675231,0.0005050470879255416,0.0005111738582126615,0.8277552730250124,0.011346700198326499
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,other_update,Adam,fro,0.0001,0.012768712634677852,0.012766097700790062,2.6149338877897582e-06,2.6150946522253762e-06,0.796071884360455,6.0358442873780265e-05
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,other_update,Adam,op,0.0001,0.012768712634677852,0.012766591337492065,2.1212971857871576e-06,2.121402979902733e-06,0.7960718843604548,4.8963650499519713e-05
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,other_update,Adam,fro,0.0003,0.012768712634677852,0.012760868797601093,7.843837076759036e-06,7.845283956676129e-06,0.7960718843604544,0.00018107532862134094
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,other_update,Adam,op,0.0003,0.012768712634677852,0.012762349377885163,6.363256792688357e-06,6.3642089397081995e-06,0.7960718843604548,0.00014689095149855914
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,other_update,Adam,fro,0.001,0.012768712634677852,0.012742577764599106,2.6134870078745737e-05,2.6150946522253756e-05,0.7960718843604553,0.0006035844287378023
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,other_update,Adam,op,0.001,0.012768712634677852,0.01274750918429015,2.120345038770198e-05,2.1214029799027328e-05,0.7960718843604546,0.0004896365049951971
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,other_update,Adam,fro,0.003,0.012768712634677852,0.01269040448310266,7.830815157519253e-05,7.845283956676129e-05,0.796071884360455,0.0018107532862134082
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,other_update,Adam,op,0.003,0.012768712634677852,0.012705165759982689,6.354687469516292e-05,6.364208939708201e-05,0.796071884360455,0.0014689095149855915
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,other_update,Adam,fro,0.01,0.012768712634677852,0.012508810813806056,0.00025990182087179577,0.0002615094652225376,0.7960718843604554,0.0060358442873780236
MatrixSensing,Matrix sensing kappa=1e+02,4,0,Muon,other_update,Adam,op,0.01,0.012768712634677852,0.012557630277819995,0.0002110823568578571,0.00021214029799027334,0.7960718843604543,0.0048963650499519755
MatrixSensing,Matrix sensing kappa=1e+02,4,1,Adam,own_update,Adam,fro,0.0001,0.0026582327215254374,0.0026575851060088676,6.476155165698917e-07,6.478450430394669e-07,0.32607088770551396,7.926843317853868e-05
MatrixSensing,Matrix sensing kappa=1e+02,4,1,Adam,own_update,Adam,op,0.0001,0.0026582327215254374,0.002657634120799682,5.986007257552557e-07,5.987968130508917e-07,0.3260708877055138,7.326703456763955e-05
MatrixSensing,Matrix sensing kappa=1e+02,4,1,Adam,own_update,Adam,fro,0.0003,0.0026582327215254374,0.0026562912521345444,1.9414693908930032e-06,1.9435351291184003e-06,0.3260708877055139,0.00023780529953561604
MatrixSensing,Matrix sensing kappa=1e+02,4,1,Adam,own_update,Adam,op,0.0003,0.0026582327215254374,0.0026564380958719446,1.7946256534928304e-06,1.7963904391526747e-06,0.326070887705514,0.00021980110370291848
MatrixSensing,Matrix sensing kappa=1e+02,4,1,Adam,own_update,Adam,fro,0.001,0.0026582327215254374,0.0026517772237419903,6.455497783447103e-06,6.478450430394668e-06,0.3260708877055141,0.0007926843317853864
MatrixSensing,Matrix sensing kappa=1e+02,4,1,Adam,own_update,Adam,op,0.001,0.0026582327215254374,0.0026522643621244846,5.968359400952868e-06,5.987968130508917e-06,0.3260708877055137,0.0007326703456763959
MatrixSensing,Matrix sensing kappa=1e+02,4,1,Adam,own_update,Adam,fro,0.003,0.0026582327215254374,0.0026390039440567807,1.922877746865677e-05,1.9435351291184004e-05,0.32607088770551373,0.002378052995356162
