group_type,problem_family,base_setting,target_layer_relative_norm,budget,eval_algo,metric,n_pairs,other_positive_pairs,other_better_pairs,mean_signed_other_over_own,signed_ratio_ci95_low,signed_ratio_ci95_high,geomean_other_over_own,ratio_ci95_low,ratio_ci95_high,positive_ratio_pairs,ratio_ci95_above_one,ratio_ci95_below_one,mean_delta_other_minus_own,delta_ci95_low,delta_ci95_high
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+02,0.01,fro,Muon,delta_loss,20,10,0,0.07677287900205045,-0.2967889654230354,0.45033472342713626,0.8903127099136209,0.8373226487723257,0.946656253232754,10,False,True,-0.00011042315766803638,-0.0001504815993516893,-7.036471598438347e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+02,0.01,fro,Muon,update_grad_cosine,20,10,0,0.0890905265898008,-0.278524294809802,0.45670534798940365,0.8902438990332731,0.8373391752187563,0.9464912465834571,10,False,True,-0.7208486606231208,-1.0097447464177312,-0.4319525748285105
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+02,0.01,op,Adam,update_grad_inner,20,5,5,-0.9800947583369876,-1.9104703216127463,-0.049719195061228794,2.4186312531251866,2.298679076396322,2.544842905067333,5,True,False,-0.00021843508020326545,-0.00039364968585013123,-4.3220474556399666e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+02,0.01,op,Adam,delta_loss,20,5,5,-1.1683661768834317,-2.1419544152594874,-0.19477793850737624,2.4008186278614194,2.282917298577696,2.5248089746735167,5,True,False,-0.00022917189872961947,-0.0004061665577698808,-5.2177239689358136e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+02,0.01,op,Adam,update_grad_cosine,20,5,5,-0.49268499815011985,-0.9219351014158251,-0.06343489488441456,1.0359896760393454,1.0313395611792462,1.0406607573871334,5,True,False,-0.6413900298222139,-0.8441947652289687,-0.4385852944154591
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+02,0.01,op,Muon,update_grad_inner,20,10,0,0.023951211914126372,-0.1406772763450524,0.1885797001733051,0.38431600399955546,0.3615745850940911,0.40848775610639576,10,False,True,-0.0002948381142620307,-0.00031561729322473835,-0.000274058935299323
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+02,0.01,op,Muon,delta_loss,20,10,0,0.017796248981437286,-0.15109626485230226,0.18668876281517682,0.38727296148529267,0.36446490433462,0.41150833705483497,10,False,True,-0.0002903502095039426,-0.0003111018184905471,-0.00026959860051733813
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+02,0.01,op,Muon,update_grad_cosine,20,10,0,0.08909052658980085,-0.2785242948098019,0.45670534798940354,0.890243899033273,0.8373391752187564,0.9464912465834567,10,False,True,-0.7208486606231209,-1.0097447464177312,-0.4319525748285107
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0001,fro,Adam,update_grad_inner,20,5,5,-0.5103550548211045,-0.938378844277902,-0.08233126536430713,1.0353324467161253,1.029785338250625,1.0409094355957134,5,True,False,-1.5846172452591148e-06,-2.2351105326177594e-06,-9.3412395790047e-07
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0001,fro,Adam,delta_loss,20,5,5,-0.5108683311659712,-0.9390267184533826,-0.08270994387855979,1.0353302578865673,1.0297835546475842,1.0409068372259043,5,True,False,-1.5845998433992827e-06,-2.2350801569349313e-06,-9.341195298636339e-07
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0001,fro,Adam,update_grad_cosine,20,5,5,-0.5103550548211045,-0.938378844277902,-0.08233126536430713,1.0353324467161253,1.0297853382506241,1.040909435595714,5,True,False,-0.6286964514566737,-0.8298749489408526,-0.4275179539724949
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0001,fro,Muon,update_grad_inner,20,10,0,0.06941263303907866,-0.29745534974394505,0.4362806158221024,0.869793720239762,0.8035183868692,0.9415355368733811,10,False,True,-1.0390248704271688e-06,-1.4052314580249647e-06,-6.72818282829373e-07
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0001,fro,Muon,delta_loss,20,10,0,0.06927690285569313,-0.29765513077756456,0.43620893648895076,0.869792921159595,0.803515778064413,0.9415368638084095,10,False,True,-1.039029273626165e-06,-1.405245277225326e-06,-6.72813270027004e-07
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0001,fro,Muon,update_grad_cosine,20,10,0,0.06941263303907834,-0.2974553497439454,0.4362806158221021,0.8697937202397616,0.8035183868691994,0.9415355368733811,10,False,True,-0.7341309328453482,-1.021410646889136,-0.4468512188015606
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0001,op,Adam,update_grad_inner,20,5,5,-1.0347033673182748,-1.9873625731548108,-0.08204416148173899,2.4668413356669556,2.3526840705063936,2.5865377555964515,5,True,False,-2.065658200690046e-06,-3.73106387448099e-06,-4.002525268991019e-07
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0001,op,Adam,delta_loss,20,5,5,-1.0365862757025077,-1.9896881840234006,-0.0834843673816148,2.466648831037485,2.352509139541742,2.586326383770732,5,True,False,-2.066694992140707e-06,-3.7322656105295042e-06,-4.0112437375190995e-07
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0001,op,Adam,update_grad_cosine,20,5,5,-0.5103550548211043,-0.9383788442779017,-0.08233126536430685,1.035332446716126,1.029785338250625,1.0409094355957142,5,True,False,-0.6286964514566737,-0.8298749489408527,-0.4275179539724948
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0001,op,Muon,update_grad_inner,20,10,0,0.0128070814927837,-0.1494999653602994,0.17511412834586682,0.3688395814983138,0.3418986094779086,0.3979034518086904,10,False,True,-2.7886957597810424e-06,-3.0085517152131835e-06,-2.568839804348901e-06
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0001,op,Muon,delta_loss,20,10,0,0.012739909418031731,-0.14961176919802333,0.1750915880340868,0.368868837845088,0.34192627957218497,0.3979343725888168,10,False,True,-2.7882494719279447e-06,-3.0080967060474124e-06,-2.568402237808477e-06
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0001,op,Muon,update_grad_cosine,20,10,0,0.06941263303907837,-0.2974553497439454,0.4362806158221021,0.8697937202397618,0.8035183868691997,0.9415355368733808,10,False,True,-0.7341309328453481,-1.0214106468891357,-0.44685121880156053
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0003,fro,Adam,update_grad_inner,20,5,5,-0.5103550548211045,-0.938378844277902,-0.08233126536430707,1.0353324467161256,1.0297853382506252,1.0409094355957134,5,True,False,-4.753851735777343e-06,-6.7053315978532774e-06,-2.8023718737014085e-06
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0003,fro,Adam,delta_loss,20,5,5,-0.5118959707760239,-0.9403238392626712,-0.08346810228937657,1.0353258793594653,1.0297799864464081,1.040901639747719,5,True,False,-4.753695119037336e-06,-6.705058221368744e-06,-2.8023320167059278e-06
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0003,fro,Adam,update_grad_cosine,20,5,5,-0.5103550548211048,-0.9383788442779023,-0.08233126536430724,1.0353324467161256,1.0297853382506246,1.0409094355957138,5,True,False,-0.6286964514566737,-0.8298749489408527,-0.4275179539724948
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0003,fro,Muon,update_grad_inner,20,10,0,0.06941263303907859,-0.29745534974394516,0.4362806158221023,0.8697937202397619,0.8035183868692,0.941535536873381,10,False,True,-3.117074611281505e-06,-4.215694374074892e-06,-2.018454848488118e-06
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0003,fro,Muon,delta_loss,20,10,0,0.06900532329208564,-0.29805487378720685,0.43606552037137813,0.8697913225530545,0.8035105591938911,0.941539518220613,10,False,True,-3.1171142400735277e-06,-4.215818747859488e-06,-2.0184097322875683e-06
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0003,fro,Muon,update_grad_cosine,20,10,0,0.06941263303907849,-0.2974553497439453,0.4362806158221022,0.8697937202397618,0.8035183868691996,0.9415355368733811,10,False,True,-0.7341309328453481,-1.0214106468891357,-0.44685121880156053
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0003,op,Adam,update_grad_inner,20,5,5,-1.0347033673182746,-1.9873625731548104,-0.08204416148173876,2.4668413356669556,2.3526840705063936,2.586537755596451,5,True,False,-6.196974602070137e-06,-1.1193191623442968e-05,-1.2007575806973058e-06
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0003,op,Adam,delta_loss,20,5,5,-1.0403560850406952,-1.9943445033540783,-0.08636766672731222,2.466263759835127,2.3521592163798672,2.5859035777507486,5,True,False,-6.2063057251255605e-06,-1.1204007257086426e-05,-1.2086041931646946e-06
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0003,op,Adam,update_grad_cosine,20,5,5,-0.5103550548211049,-0.9383788442779023,-0.08233126536430746,1.0353324467161253,1.0297853382506248,1.0409094355957134,5,True,False,-0.628696451456674,-0.8298749489408529,-0.42751795397249504
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0003,op,Muon,update_grad_inner,20,10,0,0.01280708149278367,-0.1494999653602994,0.17511412834586676,0.36883958149831375,0.34189860947790857,0.39790345180869036,10,False,True,-8.366087279343127e-06,-9.02565514563955e-06,-7.706519413046703e-06
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0003,op,Muon,delta_loss,20,10,0,0.012605440676719825,-0.14983557439756298,0.1750464557510026,0.36892737501481254,0.3419816437499386,0.39799623904622095,10,False,True,-8.3620706886654e-06,-9.02156012418882e-06,-7.702581253141979e-06
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.0003,op,Muon,update_grad_cosine,20,10,0,0.06941263303907864,-0.2974553497439451,0.43628061582210237,0.8697937202397621,0.8035183868692,0.9415355368733812,10,False,True,-0.7341309328453479,-1.0214106468891355,-0.44685121880156026
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.001,fro,Adam,update_grad_inner,20,5,5,-0.5103550548211045,-0.938378844277902,-0.08233126536430713,1.0353324467161253,1.0297853382506252,1.040909435595713,5,True,False,-1.584617245259114e-05,-2.235110532617759e-05,-9.341239579004694e-06
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.001,fro,Adam,delta_loss,20,5,5,-0.5155041633938843,-0.9448782253289251,-0.08613010145884348,1.0353105453920535,1.0297674872677673,1.0408834408279162,5,True,False,-1.5844432266593172e-05,-2.234806799102968e-05,-9.340796542156665e-06
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.001,fro,Adam,update_grad_cosine,20,5,5,-0.5103550548211044,-0.9383788442779017,-0.08233126536430707,1.0353324467161253,1.029785338250624,1.0409094355957142,5,True,False,-0.6286964514566739,-0.8298749489408527,-0.42751795397249504
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.001,fro,Muon,update_grad_inner,20,10,0,0.06941263303907863,-0.2974553497439451,0.43628061582210237,0.869793720239762,0.8035183868692,0.9415355368733811,10,False,True,-1.0390248704271686e-05,-1.4052314580249644e-05,-6.7281828282937275e-06
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.001,fro,Muon,delta_loss,20,10,0,0.0680535413396894,-0.2994558772229906,0.4355629599023694,0.8697857227445845,0.8034922799009383,0.9415488143627102,10,False,True,-1.039068902418072e-05,-1.4053696549314798e-05,-6.7276814990466435e-06
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.001,fro,Muon,update_grad_cosine,20,10,0,0.06941263303907869,-0.29745534974394494,0.4362806158221023,0.8697937202397616,0.8035183868691993,0.9415355368733811,10,False,True,-0.7341309328453482,-1.021410646889136,-0.44685121880156053
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.001,op,Adam,update_grad_inner,20,5,5,-1.0347033673182744,-1.9873625731548104,-0.08204416148173854,2.4668413356669556,2.352684070506393,2.5865377555964515,5,True,False,-2.065658200690046e-05,-3.73106387448099e-05,-4.002525268991023e-06
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.001,op,Adam,delta_loss,20,5,5,-1.0535924931919054,-2.010695340486169,-0.09648964589764153,2.4649153598672435,2.3509338418950696,2.5844231015926002,5,True,False,-2.0760261151963123e-05,-3.743081280966373e-05,-4.089709494262519e-06
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.001,op,Adam,update_grad_cosine,20,5,5,-0.5103550548211043,-0.9383788442779019,-0.0823312653643068,1.035332446716126,1.0297853382506252,1.040909435595714,5,True,False,-0.6286964514566737,-0.8298749489408527,-0.4275179539724948
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.001,op,Muon,update_grad_inner,20,10,0,0.012807081492783668,-0.1494999653602994,0.17511412834586676,0.36883958149831375,0.34189860947790857,0.39790345180869036,10,False,True,-2.788695759781043e-05,-3.0085517152131845e-05,-2.5688398043489017e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.001,op,Muon,delta_loss,20,10,0,0.012133487851237352,-0.15062097293362797,0.17488794863610269,0.3691325124688271,0.34217567062364057,0.39821303341995945,10,False,True,-2.784232881250442e-05,-3.004001928845826e-05,-2.5644638336550583e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.001,op,Muon,update_grad_cosine,20,10,0,0.06941263303907844,-0.2974553497439453,0.4362806158221021,0.8697937202397616,0.8035183868691997,0.9415355368733807,10,False,True,-0.7341309328453481,-1.0214106468891357,-0.44685121880156053
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.003,fro,Adam,update_grad_inner,20,5,5,-0.5103550548211045,-0.938378844277902,-0.08233126536430707,1.0353324467161256,1.0297853382506252,1.0409094355957131,5,True,False,-4.753851735777343e-05,-6.705331597853278e-05,-2.8023718737014084e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.003,fro,Adam,delta_loss,20,5,5,-0.5259125005252006,-0.9580160450243005,-0.09380895602610057,1.0352666557187151,1.029731685272695,1.040831377505086,5,True,False,-4.7522855683792374e-05,-6.702598462791681e-05,-2.801972673966794e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.003,fro,Adam,update_grad_cosine,20,5,5,-0.5103550548211047,-0.9383788442779022,-0.08233126536430707,1.0353324467161258,1.0297853382506243,1.0409094355957147,5,True,False,-0.6286964514566739,-0.8298749489408528,-0.4275179539724949
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.003,fro,Muon,update_grad_inner,20,10,0,0.06941263303907859,-0.29745534974394516,0.4362806158221023,0.869793720239762,0.8035183868692001,0.9415355368733811,10,False,True,-3.117074611281506e-05,-4.2156943740748934e-05,-2.0184548484881186e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.003,fro,Muon,delta_loss,20,10,0,0.06532337238306665,-0.30347512992104786,0.4341218746871811,0.8697696830208045,0.8034399395433434,0.9415754237113074,10,False,True,-3.117470899199874e-05,-4.2169382442050775e-05,-2.0180035541946705e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.003,fro,Muon,update_grad_cosine,20,10,0,0.06941263303907849,-0.2974553497439453,0.4362806158221022,0.8697937202397618,0.8035183868691999,0.9415355368733809,10,False,True,-0.734130932845348,-1.0214106468891355,-0.4468512188015604
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.003,op,Adam,update_grad_inner,20,5,5,-1.0347033673182746,-1.9873625731548104,-0.08204416148173876,2.4668413356669556,2.3526840705063936,2.586537755596451,5,True,False,-6.196974602070137e-05,-0.00011193191623442967,-1.2007575806973061e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.003,op,Adam,delta_loss,20,5,5,-1.091775307142547,-2.05787736594827,-0.1256732483368238,2.46105720186263,2.347427245818568,2.580187548572079,5,True,False,-6.290285832626515e-05,-0.00011301349199165156,-1.279222466087875e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.003,op,Adam,update_grad_cosine,20,5,5,-0.5103550548211045,-0.938378844277902,-0.08233126536430707,1.0353324467161253,1.0297853382506241,1.040909435595714,5,True,False,-0.628696451456674,-0.8298749489408529,-0.42751795397249504
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.003,op,Muon,update_grad_inner,20,10,0,0.012807081492783704,-0.14949996536029936,0.17511412834586676,0.3688395814983138,0.3418986094779086,0.3979034518086904,10,False,True,-8.366087279343129e-05,-9.025655145639553e-05,-7.706519413046704e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.003,op,Muon,delta_loss,20,10,0,0.01077370271728019,-0.1528829591909412,0.1744303646255016,0.36972083440888326,0.34273220438747964,0.3988346984792259,10,False,True,-8.325921372567667e-05,-8.984713181111448e-05,-7.667129564023885e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.003,op,Muon,update_grad_cosine,20,10,0,0.06941263303907848,-0.2974553497439453,0.4362806158221022,0.8697937202397618,0.8035183868691995,0.9415355368733811,10,False,True,-0.7341309328453482,-1.021410646889136,-0.4468512188015606
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.01,fro,Adam,update_grad_inner,20,5,5,-0.5103550548211044,-0.9383788442779019,-0.08233126536430702,1.0353324467161256,1.0297853382506248,1.0409094355957136,5,True,False,-0.00015846172452591142,-0.00022351105326177593,-9.341239579004693e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.01,fro,Adam,delta_loss,20,5,5,-0.5635412499311883,-1.0055134943526898,-0.12156900550968669,1.0351121220156232,1.0296053164198868,1.0406483805554982,5,True,False,-0.00015828770592612372,-0.00022320755335860664,-9.33678584936408e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.01,fro,Adam,update_grad_cosine,20,5,5,-0.5103550548211045,-0.938378844277902,-0.08233126536430713,1.0353324467161256,1.0297853382506243,1.0409094355957142,5,True,False,-0.6286964514566737,-0.8298749489408526,-0.4275179539724949
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.01,fro,Muon,update_grad_inner,20,10,0,0.0694126330390786,-0.29745534974394516,0.4362806158221024,0.869793720239762,0.8035183868692001,0.9415355368733811,10,False,True,-0.00010390248704271685,-0.00014052314580249642,-6.728182828293728e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.01,fro,Muon,delta_loss,20,10,0,0.055639978567824835,-0.317736662127081,0.42901661926273066,0.8697130700630147,0.8032554101779491,0.9416691312055591,10,False,True,-0.00010394651903364622,-0.00014066139160676653,-6.72316464605259e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.01,fro,Muon,update_grad_cosine,20,10,0,0.06941263303907859,-0.29745534974394516,0.4362806158221023,0.8697937202397618,0.8035183868691996,0.9415355368733811,10,False,True,-0.7341309328453482,-1.021410646889136,-0.44685121880156053
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.01,op,Adam,update_grad_inner,20,5,5,-1.0347033673182746,-1.9873625731548104,-0.08204416148173876,2.4668413356669556,2.352684070506394,2.5865377555964506,5,True,False,-0.0002065658200690046,-0.00037310638744809894,-4.002525268991024e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.01,op,Adam,delta_loss,20,5,5,-1.2298240180784767,-2.2286418670914534,-0.2310061690655003,2.4474881284816434,2.335089249586942,2.56529729650299,5,True,False,-0.0002169337345752697,-0.00038512424946092016,-4.874321968961919e-05
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.01,op,Adam,update_grad_cosine,20,5,5,-0.5103550548211049,-0.9383788442779023,-0.08233126536430746,1.0353324467161251,1.0297853382506237,1.040909435595714,5,True,False,-0.6286964514566741,-0.8298749489408529,-0.42751795397249526
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.01,op,Muon,update_grad_inner,20,10,0,0.012807081492783704,-0.14949996536029936,0.17511412834586676,0.36883958149831375,0.34189860947790857,0.3979034518086903,10,False,True,-0.00027886957597810424,-0.0003008551715213184,-0.0002568839804348901
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.01,op,Muon,delta_loss,20,10,0,0.005877998094395112,-0.1610162022105492,0.17277219839933938,0.37180615761868746,0.3447057646970976,0.40103715400479995,10,False,True,-0.0002744066974474991,-0.00029630844983359513,-0.00025250494506140307
setting_target_budget_eval,MatrixSensing,Matrix sensing kappa=1e+05,0.01,op,Muon,update_grad_cosine,20,10,0,0.06941263303907867,-0.2974553497439451,0.4362806158221025,0.8697937202397621,0.8035183868692,0.9415355368733813,10,False,True,-0.7341309328453478,-1.0214106468891355,-0.4468512188015602
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0001,fro,Adam,update_grad_inner,20,20,2,0.7207580685095325,0.6485253628394951,0.7929907741795699,0.7037933657046395,0.6342798480728172,0.7809251754014414,20,False,True,-3.7208628221253662e-06,-6.1940355693944786e-06,-1.2476900748562539e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0001,fro,Adam,delta_loss,20,20,2,0.7207395335891443,0.6485216505118963,0.7929574166663924,0.7037801263636896,0.6342764339199476,0.7808999984492625,20,False,True,-3.721006877688282e-06,-6.194244291735319e-06,-1.2477694636412442e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0001,fro,Adam,update_grad_cosine,20,20,2,0.7207580685095327,0.6485253628394952,0.7929907741795702,0.7037933657046397,0.6342798480728175,0.7809251754014415,20,False,True,-0.15258614406076196,-0.19179271579500884,-0.11337957232651508
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0001,fro,Muon,update_grad_inner,20,20,3,0.8376530514180427,0.7741868814476536,0.9011192213884318,0.8257150814622256,0.7609190085929997,0.8960288651677697,20,False,True,-2.2150911189158665e-07,-3.317503513821198e-07,-1.1126787240105349e-07
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0001,fro,Muon,delta_loss,20,20,3,0.83759493021101,0.7741008235392757,0.9010890368827442,0.8256452411227476,0.7608213388158628,0.8959923038562745,20,False,True,-2.2153444649841704e-07,-3.3175989134332006e-07,-1.1130900165351404e-07
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0001,fro,Muon,update_grad_cosine,20,20,3,0.8376530514180425,0.7741868814476534,0.9011192213884316,0.8257150814622254,0.7609190085929994,0.8960288651677696,20,False,True,-0.10508183030941912,-0.14517223170056523,-0.064991428918273
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0001,op,Adam,update_grad_inner,20,20,19,1.553465252953454,1.39223184651112,1.714698659395788,1.5118859574959271,1.3500297254047202,1.693147273322538,20,True,False,4.157460297639308e-06,1.3418078188427374e-06,6.973112776435879e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0001,op,Adam,delta_loss,20,20,19,1.5533800618762141,1.3921673241058823,1.714592799646546,1.5118110433732377,1.349979826131477,1.6930420637579817,20,True,False,4.155870609978685e-06,1.3410577992298916e-06,6.970683420727478e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0001,op,Adam,update_grad_cosine,20,20,0,0.686810931079664,0.6107358059244646,0.7628860562348633,0.6674968940074093,0.5960857338292835,0.7474631218688802,20,False,True,-0.17345146605483627,-0.2151272400365467,-0.13177569207312584
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0001,op,Muon,update_grad_inner,20,20,0,0.38733313931821073,0.3568445077671977,0.41782177086922373,0.3815206121156684,0.35101639395796247,0.4146757244806812,20,False,True,-1.1155998795686126e-06,-1.5852983006064286e-06,-6.459014585307965e-07
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0001,op,Muon,delta_loss,20,20,0,0.38729141349723595,0.3568090341435171,0.4177737928509548,0.38148042528669945,0.3509814928668664,0.41462959681501554,20,False,True,-1.1157416752505255e-06,-1.5854637978420136e-06,-6.460195526590375e-07
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0001,op,Muon,update_grad_cosine,20,20,5,0.8573019825385171,0.7972153528502398,0.9173886122267944,0.8468637272177644,0.7853509452318158,0.913194511105441,20,False,True,-0.09280379639680272,-0.13103810113906092,-0.05456949165454452
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0003,fro,Adam,update_grad_inner,20,20,2,0.7207580685095325,0.6485253628394951,0.7929907741795699,0.7037933657046395,0.6342798480728173,0.7809251754014414,20,False,True,-1.1162588466376096e-05,-1.858210670818343e-05,-3.7430702245687616e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0003,fro,Adam,delta_loss,20,20,2,0.7206025632964395,0.6484339938122258,0.7927711327806531,0.7036610884170972,0.6341963971091076,0.7807343744135932,20,False,True,-1.1168097708091906e-05,-1.8590609784465113e-05,-3.7455856317186992e-06
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0003,fro,Adam,update_grad_cosine,20,20,2,0.7207580685095325,0.6485253628394951,0.7929907741795699,0.7037933657046396,0.6342798480728175,0.7809251754014414,20,False,True,-0.15258614406076204,-0.1917927157950089,-0.11337957232651519
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0003,fro,Muon,update_grad_inner,20,20,3,0.8376530514180427,0.7741868814476536,0.9011192213884318,0.8257150814622255,0.7609190085929995,0.8960288651677697,20,False,True,-6.6452733567476e-07,-9.952510541463596e-07,-3.338036172031604e-07
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0003,fro,Muon,delta_loss,20,20,3,0.8377036750625957,0.7741482843835438,0.9012590657416476,0.8257327352894752,0.7608506149659436,0.8961477282359271,20,False,True,-6.644309004766314e-07,-9.9509177498205e-07,-3.337700259712127e-07
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0003,fro,Muon,update_grad_cosine,20,20,3,0.8376530514180425,0.7741868814476534,0.9011192213884316,0.8257150814622255,0.7609190085929995,0.8960288651677697,20,False,True,-0.10508183030941902,-0.14517223170056515,-0.06499142891827289
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0003,op,Adam,update_grad_inner,20,20,19,1.5534652529534543,1.3922318465111203,1.7146986593957882,1.5118859574959271,1.3500297254047202,1.693147273322538,20,True,False,1.2472380892917921e-05,4.025423456528211e-06,2.091933832930763e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0003,op,Adam,delta_loss,20,20,19,1.5531038611981,1.3919318495551392,1.714275872841061,1.5115527401604876,1.3497742896995155,1.6927212969772265,20,True,False,1.2454660094229908e-05,4.021053998998943e-06,2.0888266189460875e-05
setting_target_budget_eval,SmallMLPDigits,Small MLP digits hidden=16,0.0003,op,Adam,update_grad_cosine,20,20,0,0.686810931079664,0.6107358059244646,0.7628860562348633,0.6674968940074093,0.5960857338292834,0.7474631218688802,20,False,True,-0.1734514660548363,-0.21512724003654674,-0.13177569207312587
