problem_family,base_setting,seed,step,layer,adam_loss,muon_loss,top_k,grad_left_overlap,grad_right_overlap,grad_mean_overlap,param_left_overlap,param_right_overlap,param_mean_overlap
MatrixFactorizationInput,MF input kappa=1e+02,1,2,2,0.0001384778103196587,0.00015932166895025739,5,1.0000000000000004,1.0000000000000009,1.0000000000000007,0.9999999999999986,1.0000000000000009,0.9999999999999998
MatrixFactorizationInput,MF input kappa=1e+02,1,2,3,0.0001384778103196587,0.00015932166895025739,5,1.0000000000000009,1.0000000000000002,1.0000000000000004,1.0000000000000002,1.0000000000000002,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,1,2,4,0.0001384778103196587,0.00015932166895025739,5,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000004,1.0000000000000002,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,2,5,0.0001384778103196587,0.00015932166895025739,5,1.0000000000000009,1.0000000000000002,1.0000000000000004,1.0000000000000004,0.9999999999999993,0.9999999999999999
MatrixFactorizationInput,MF input kappa=1e+02,1,2,6,0.0001384778103196587,0.00015932166895025739,5,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0000000000000002,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,2,7,0.0001384778103196587,0.00015932166895025739,5,1.0000000000000002,0.9999999999999997,1.0,0.9999999999999993,0.9999999999999993,0.9999999999999993
MatrixFactorizationInput,MF input kappa=1e+02,1,2,8,0.0001384778103196587,0.00015932166895025739,5,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9999999999999989,1.0000000000000009,0.9999999999999999
MatrixFactorizationInput,MF input kappa=1e+02,1,2,9,0.0001384778103196587,0.00015932166895025739,5,1.0000000000000002,1.0000000000000009,1.0000000000000004,1.0000000000000002,0.9999999999999997,1.0
MatrixFactorizationInput,MF input kappa=1e+02,1,2,10,0.0001384778103196587,0.00015932166895025739,5,1.0000000000000004,0.8373833943476804,0.9186916971738404,0.9999999999999989,0.6170955873366791,0.808547793668339
MatrixFactorizationInput,MF input kappa=1e+02,1,3,1,0.00010820946606687405,0.00015852310925605132,5,0.6488980919317687,0.9999999999999997,0.8244490459658842,0.7494898457302916,1.0000000000000002,0.8747449228651459
MatrixFactorizationInput,MF input kappa=1e+02,1,3,2,0.00010820946606687405,0.00015852310925605132,5,1.0000000000000002,1.0000000000000004,1.0000000000000004,0.9999999999999993,1.0000000000000002,0.9999999999999998
MatrixFactorizationInput,MF input kappa=1e+02,1,3,3,0.00010820946606687405,0.00015852310925605132,5,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999993,0.9999999999999989,0.9999999999999991
MatrixFactorizationInput,MF input kappa=1e+02,1,3,4,0.00010820946606687405,0.00015852310925605132,5,1.0000000000000004,0.9999999999999993,0.9999999999999999,1.0000000000000004,1.0000000000000004,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,3,5,0.00010820946606687405,0.00015852310925605132,5,0.9999999999999997,1.0000000000000002,1.0,0.9999999999999993,0.9999999999999993,0.9999999999999993
MatrixFactorizationInput,MF input kappa=1e+02,1,3,6,0.00010820946606687405,0.00015852310925605132,5,1.0000000000000002,0.9999999999999997,1.0,0.9999999999999997,0.9999999999999993,0.9999999999999996
MatrixFactorizationInput,MF input kappa=1e+02,1,3,7,0.00010820946606687405,0.00015852310925605132,5,1.0000000000000009,1.0000000000000009,1.0000000000000009,0.9999999999999997,0.9999999999999997,0.9999999999999997
MatrixFactorizationInput,MF input kappa=1e+02,1,3,8,0.00010820946606687405,0.00015852310925605132,5,1.0000000000000002,0.9999999999999993,0.9999999999999998,1.0000000000000002,1.0000000000000009,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,3,9,0.00010820946606687405,0.00015852310925605132,5,1.0000000000000009,1.0000000000000009,1.0000000000000009,0.9999999999999997,0.9999999999999993,0.9999999999999996
MatrixFactorizationInput,MF input kappa=1e+02,1,3,10,0.00010820946606687405,0.00015852310925605132,5,1.0000000000000002,0.7637713048392099,0.881885652419605,0.9999999999999997,0.5698150913909799,0.7849075456954897
MatrixFactorizationInput,MF input kappa=1e+02,1,4,1,7.17198493638315e-05,0.00015751099113496395,5,0.6322633157251566,0.9999999999999993,0.8161316578625779,0.713894816064877,1.0000000000000002,0.8569474080324386
MatrixFactorizationInput,MF input kappa=1e+02,1,4,2,7.17198493638315e-05,0.00015751099113496395,5,0.9999999999999997,1.0000000000000004,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,1,4,3,7.17198493638315e-05,0.00015751099113496395,5,0.9999999999999997,1.0000000000000004,1.0,0.9999999999999997,1.0000000000000009,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,1,4,4,7.17198493638315e-05,0.00015751099113496395,5,1.0000000000000002,0.9999999999999993,0.9999999999999998,1.0000000000000009,0.9999999999999993,1.0
MatrixFactorizationInput,MF input kappa=1e+02,1,4,5,7.17198493638315e-05,0.00015751099113496395,5,1.0000000000000004,1.0000000000000002,1.0000000000000004,0.9999999999999989,1.0000000000000002,0.9999999999999996
MatrixFactorizationInput,MF input kappa=1e+02,1,4,6,7.17198493638315e-05,0.00015751099113496395,5,1.0000000000000009,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000004,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,4,7,7.17198493638315e-05,0.00015751099113496395,5,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999993,1.0000000000000004,0.9999999999999999
MatrixFactorizationInput,MF input kappa=1e+02,1,4,8,7.17198493638315e-05,0.00015751099113496395,5,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000009,1.0000000000000004,1.0000000000000007
MatrixFactorizationInput,MF input kappa=1e+02,1,4,9,7.17198493638315e-05,0.00015751099113496395,5,1.0000000000000002,0.9999999999999997,1.0,0.9999999999999997,0.9999999999999997,0.9999999999999997
MatrixFactorizationInput,MF input kappa=1e+02,1,4,10,7.17198493638315e-05,0.00015751099113496395,5,1.0000000000000002,0.7338919141726107,0.8669459570863054,1.0000000000000009,0.5324685144247627,0.7662342572123818
MatrixFactorizationInput,MF input kappa=1e+02,1,5,1,5.649162317712517e-05,0.000156248687136914,5,0.6021121156678191,0.9999999999999993,0.8010560578339092,0.6992171645556969,1.0000000000000004,0.8496085822778487
MatrixFactorizationInput,MF input kappa=1e+02,1,5,2,5.649162317712517e-05,0.000156248687136914,5,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000004,0.9999999999999989,0.9999999999999997
MatrixFactorizationInput,MF input kappa=1e+02,1,5,3,5.649162317712517e-05,0.000156248687136914,5,0.9999999999999993,1.0000000000000002,0.9999999999999998,1.0000000000000004,1.0000000000000002,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,5,4,5.649162317712517e-05,0.000156248687136914,5,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.9999999999999997,0.9999999999999993,0.9999999999999996
MatrixFactorizationInput,MF input kappa=1e+02,1,5,5,5.649162317712517e-05,0.000156248687136914,5,0.9999999999999997,1.0000000000000004,1.0,1.0000000000000002,0.9999999999999997,1.0
MatrixFactorizationInput,MF input kappa=1e+02,1,5,6,5.649162317712517e-05,0.000156248687136914,5,1.0000000000000002,0.9999999999999997,1.0,1.0000000000000004,1.0000000000000004,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,5,7,5.649162317712517e-05,0.000156248687136914,5,1.0000000000000002,0.9999999999999997,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,1,5,8,5.649162317712517e-05,0.000156248687136914,5,1.0000000000000004,0.9999999999999997,1.0,0.9999999999999997,1.0000000000000002,1.0
MatrixFactorizationInput,MF input kappa=1e+02,1,5,9,5.649162317712517e-05,0.000156248687136914,5,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000002,1.0000000000000002,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,1,5,10,5.649162317712517e-05,0.000156248687136914,5,0.9999999999999997,0.7008975011921058,0.8504487505960527,0.9999999999999997,0.5115500824542238,0.7557750412271118
MatrixFactorizationInput,MF input kappa=1e+02,1,6,1,3.5706093630395104e-05,0.00015469992609129017,5,0.6002236896715701,0.9999999999999997,0.8001118448357849,0.700718039730065,1.0000000000000002,0.8503590198650326
MatrixFactorizationInput,MF input kappa=1e+02,1,6,2,3.5706093630395104e-05,0.00015469992609129017,5,0.9999999999999993,0.9999999999999997,0.9999999999999996,0.9999999999999993,0.9999999999999997,0.9999999999999996
MatrixFactorizationInput,MF input kappa=1e+02,1,6,3,3.5706093630395104e-05,0.00015469992609129017,5,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000002,1.0000000000000004,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,6,4,3.5706093630395104e-05,0.00015469992609129017,5,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9999999999999997,1.0
MatrixFactorizationInput,MF input kappa=1e+02,1,6,5,3.5706093630395104e-05,0.00015469992609129017,5,1.0000000000000002,0.9999999999999997,1.0,0.9999999999999993,0.9999999999999997,0.9999999999999996
MatrixFactorizationInput,MF input kappa=1e+02,1,6,6,3.5706093630395104e-05,0.00015469992609129017,5,1.0000000000000009,1.0000000000000002,1.0000000000000004,1.0000000000000002,0.9999999999999997,1.0
MatrixFactorizationInput,MF input kappa=1e+02,1,6,7,3.5706093630395104e-05,0.00015469992609129017,5,1.0000000000000009,1.0000000000000004,1.0000000000000007,0.9999999999999997,0.9999999999999997,0.9999999999999997
MatrixFactorizationInput,MF input kappa=1e+02,1,6,8,3.5706093630395104e-05,0.00015469992609129017,5,1.0000000000000002,0.9999999999999997,1.0,1.0000000000000009,0.9999999999999993,1.0
MatrixFactorizationInput,MF input kappa=1e+02,1,6,9,3.5706093630395104e-05,0.00015469992609129017,5,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.9999999999999989,0.9999999999999993,0.9999999999999991
MatrixFactorizationInput,MF input kappa=1e+02,1,6,10,3.5706093630395104e-05,0.00015469992609129017,5,1.0000000000000004,0.6712549536803752,0.8356274768401879,0.9999999999999997,0.5094655551361129,0.7547327775680563
MatrixFactorizationInput,MF input kappa=1e+02,1,7,1,1.7688641249462266e-05,0.00015282758090213295,5,0.5905194743948304,1.0000000000000009,0.7952597371974157,0.7023701032766391,1.0000000000000002,0.8511850516383197
MatrixFactorizationInput,MF input kappa=1e+02,1,7,2,1.7688641249462266e-05,0.00015282758090213295,5,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000004,1.0000000000000002,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,7,3,1.7688641249462266e-05,0.00015282758090213295,5,1.0000000000000009,0.9999999999999993,1.0,1.0000000000000009,0.9999999999999997,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,1,7,4,1.7688641249462266e-05,0.00015282758090213295,5,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,7,5,1.7688641249462266e-05,0.00015282758090213295,5,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000002,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,7,6,1.7688641249462266e-05,0.00015282758090213295,5,1.0000000000000002,0.9999999999999997,1.0,0.9999999999999997,0.9999999999999993,0.9999999999999996
MatrixFactorizationInput,MF input kappa=1e+02,1,7,7,1.7688641249462266e-05,0.00015282758090213295,5,0.9999999999999997,0.9999999999999997,0.9999999999999997,1.0000000000000002,1.0000000000000004,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,7,8,1.7688641249462266e-05,0.00015282758090213295,5,1.0000000000000009,1.0000000000000004,1.0000000000000007,0.9999999999999997,1.0000000000000002,1.0
MatrixFactorizationInput,MF input kappa=1e+02,1,7,9,1.7688641249462266e-05,0.00015282758090213295,5,0.9999999999999997,1.0000000000000002,1.0,1.0000000000000004,0.9999999999999989,0.9999999999999997
MatrixFactorizationInput,MF input kappa=1e+02,1,7,10,1.7688641249462266e-05,0.00015282758090213295,5,0.9999999999999993,0.6273419110837029,0.8136709555418511,1.0000000000000002,0.5071412094777688,0.7535706047388845
MatrixFactorizationInput,MF input kappa=1e+02,1,8,1,1.4968514982246513e-05,0.0001505922767471236,5,0.6074780924793683,1.0000000000000004,0.8037390462396844,0.7016147321479258,0.9999999999999997,0.8508073660739628
MatrixFactorizationInput,MF input kappa=1e+02,1,8,2,1.4968514982246513e-05,0.0001505922767471236,5,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000009,1.0000000000000002,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,8,3,1.4968514982246513e-05,0.0001505922767471236,5,1.0000000000000004,0.9999999999999997,1.0,1.0000000000000002,1.0000000000000004,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,8,4,1.4968514982246513e-05,0.0001505922767471236,5,0.9999999999999993,1.0000000000000004,0.9999999999999999,1.0000000000000009,1.0000000000000002,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,8,5,1.4968514982246513e-05,0.0001505922767471236,5,1.0000000000000004,1.0000000000000009,1.0000000000000007,1.0000000000000004,0.9999999999999997,1.0
MatrixFactorizationInput,MF input kappa=1e+02,1,8,6,1.4968514982246513e-05,0.0001505922767471236,5,0.9999999999999997,1.0000000000000002,1.0,0.9999999999999993,1.0000000000000004,0.9999999999999999
MatrixFactorizationInput,MF input kappa=1e+02,1,8,7,1.4968514982246513e-05,0.0001505922767471236,5,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000002,0.9999999999999997,1.0
MatrixFactorizationInput,MF input kappa=1e+02,1,8,8,1.4968514982246513e-05,0.0001505922767471236,5,0.9999999999999997,1.0000000000000009,1.0000000000000002,1.0000000000000004,0.9999999999999997,1.0
MatrixFactorizationInput,MF input kappa=1e+02,1,8,9,1.4968514982246513e-05,0.0001505922767471236,5,0.9999999999999993,1.0000000000000002,0.9999999999999998,0.9999999999999993,1.0000000000000002,0.9999999999999998
MatrixFactorizationInput,MF input kappa=1e+02,1,8,10,1.4968514982246513e-05,0.0001505922767471236,5,1.0000000000000002,0.6409237215745637,0.820461860787282,0.9999999999999989,0.5018540801852381,0.7509270400926185
MatrixFactorizationInput,MF input kappa=1e+02,1,9,1,1.733588877502327e-05,0.00014795680623392658,5,0.594539893213137,0.9999999999999997,0.7972699466065684,0.6991904167553564,1.0000000000000002,0.8495952083776783
MatrixFactorizationInput,MF input kappa=1e+02,1,9,2,1.733588877502327e-05,0.00014795680623392658,5,1.0000000000000013,1.0000000000000004,1.0000000000000009,0.9999999999999997,0.9999999999999997,0.9999999999999997
MatrixFactorizationInput,MF input kappa=1e+02,1,9,3,1.733588877502327e-05,0.00014795680623392658,5,1.0000000000000002,0.9999999999999993,0.9999999999999998,1.0000000000000009,0.9999999999999997,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,1,9,4,1.733588877502327e-05,0.00014795680623392658,5,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000009,1.0000000000000002,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,9,5,1.733588877502327e-05,0.00014795680623392658,5,0.9999999999999997,1.0000000000000002,1.0,1.0000000000000009,1.0000000000000002,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,9,6,1.733588877502327e-05,0.00014795680623392658,5,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000002,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,9,7,1.733588877502327e-05,0.00014795680623392658,5,1.0000000000000002,1.0000000000000009,1.0000000000000004,1.0000000000000004,1.0000000000000002,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,9,8,1.733588877502327e-05,0.00014795680623392658,5,1.0000000000000004,0.9999999999999997,1.0,1.0000000000000004,1.0000000000000004,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,9,9,1.733588877502327e-05,0.00014795680623392658,5,0.9999999999999997,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999997,1.0
MatrixFactorizationInput,MF input kappa=1e+02,1,9,10,1.733588877502327e-05,0.00014795680623392658,5,1.0000000000000004,0.6026716859132177,0.8013358429566091,1.0000000000000004,0.49327110436016064,0.7466355521800805
MatrixFactorizationInput,MF input kappa=1e+02,1,10,1,1.910486870719081e-05,0.00014488404970030894,5,0.519607272798019,1.0000000000000002,0.7598036363990096,0.6977569788874267,0.9999999999999997,0.8488784894437131
MatrixFactorizationInput,MF input kappa=1e+02,1,10,2,1.910486870719081e-05,0.00014488404970030894,5,0.9999999999999997,0.9999999999999993,0.9999999999999996,1.0000000000000002,1.0000000000000004,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,10,3,1.910486870719081e-05,0.00014488404970030894,5,1.0000000000000004,1.0000000000000002,1.0000000000000004,0.9999999999999997,1.0000000000000004,1.0
MatrixFactorizationInput,MF input kappa=1e+02,1,10,4,1.910486870719081e-05,0.00014488404970030894,5,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9999999999999989,0.9999999999999993,0.9999999999999991
MatrixFactorizationInput,MF input kappa=1e+02,1,10,5,1.910486870719081e-05,0.00014488404970030894,5,0.9999999999999993,1.0000000000000009,1.0,0.9999999999999997,1.0000000000000004,1.0
MatrixFactorizationInput,MF input kappa=1e+02,1,10,6,1.910486870719081e-05,0.00014488404970030894,5,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9999999999999989,1.0000000000000002,0.9999999999999996
MatrixFactorizationInput,MF input kappa=1e+02,1,10,7,1.910486870719081e-05,0.00014488404970030894,5,0.9999999999999997,1.0000000000000002,1.0,1.0000000000000004,1.0000000000000002,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,1,10,8,1.910486870719081e-05,0.00014488404970030894,5,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9999999999999997,1.0
MatrixFactorizationInput,MF input kappa=1e+02,1,10,9,1.910486870719081e-05,0.00014488404970030894,5,1.0000000000000002,1.0000000000000004,1.0000000000000004,0.9999999999999993,0.9999999999999997,0.9999999999999996
MatrixFactorizationInput,MF input kappa=1e+02,1,10,10,1.910486870719081e-05,0.00014488404970030894,5,1.0000000000000002,0.576507895488142,0.7882539477440711,1.0000000000000004,0.48383828861576017,0.7419191443078803
MatrixFactorizationInput,MF input kappa=1e+02,2,0,1,0.0001493490238905777,0.0001493490238905777,5,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.9999999999999997,1.0
MatrixFactorizationInput,MF input kappa=1e+02,2,0,2,0.0001493490238905777,0.0001493490238905777,5,0.9999999999999993,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,2,0,3,0.0001493490238905777,0.0001493490238905777,5,0.9999999999999993,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,2,0,4,0.0001493490238905777,0.0001493490238905777,5,0.9999999999999993,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,2,0,5,0.0001493490238905777,0.0001493490238905777,5,0.9999999999999993,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,2,0,6,0.0001493490238905777,0.0001493490238905777,5,0.9999999999999993,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,2,0,7,0.0001493490238905777,0.0001493490238905777,5,0.9999999999999993,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,2,0,8,0.0001493490238905777,0.0001493490238905777,5,0.9999999999999993,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,2,0,9,0.0001493490238905777,0.0001493490238905777,5,0.9999999999999993,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,2,0,10,0.0001493490238905777,0.0001493490238905777,5,0.9999999999999997,1.0000000000000004,1.0,0.9999999999999993,0.9999999999999993,0.9999999999999993
MatrixFactorizationInput,MF input kappa=1e+02,2,1,1,0.00014631053186303964,0.0001489476224121525,5,0.7771801363930939,1.0000000000000004,0.8885900681965472,0.8560384365414395,1.0000000000000002,0.9280192182707199
MatrixFactorizationInput,MF input kappa=1e+02,2,1,2,0.00014631053186303964,0.0001489476224121525,5,1.0000000000000004,1.0000000000000002,1.0000000000000004,1.0000000000000002,0.9999999999999993,0.9999999999999998
MatrixFactorizationInput,MF input kappa=1e+02,2,1,3,0.00014631053186303964,0.0001489476224121525,5,0.9999999999999993,0.9999999999999993,0.9999999999999993,1.0000000000000002,0.9999999999999993,0.9999999999999998
MatrixFactorizationInput,MF input kappa=1e+02,2,1,4,0.00014631053186303964,0.0001489476224121525,5,1.0000000000000004,0.9999999999999997,1.0,1.0000000000000002,0.9999999999999993,0.9999999999999998
MatrixFactorizationInput,MF input kappa=1e+02,2,1,5,0.00014631053186303964,0.0001489476224121525,5,1.0000000000000002,0.9999999999999997,1.0,1.0000000000000002,0.9999999999999993,0.9999999999999998
MatrixFactorizationInput,MF input kappa=1e+02,2,1,6,0.00014631053186303964,0.0001489476224121525,5,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000002,0.9999999999999993,0.9999999999999998
MatrixFactorizationInput,MF input kappa=1e+02,2,1,7,0.00014631053186303964,0.0001489476224121525,5,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000002,0.9999999999999993,0.9999999999999998
MatrixFactorizationInput,MF input kappa=1e+02,2,1,8,0.00014631053186303964,0.0001489476224121525,5,1.0000000000000004,1.0000000000000002,1.0000000000000004,1.0000000000000002,0.9999999999999993,0.9999999999999998
MatrixFactorizationInput,MF input kappa=1e+02,2,1,9,0.00014631053186303964,0.0001489476224121525,5,1.0000000000000002,0.9999999999999997,1.0,1.0000000000000002,0.9999999999999993,0.9999999999999998
MatrixFactorizationInput,MF input kappa=1e+02,2,1,10,0.00014631053186303964,0.0001489476224121525,5,0.9999999999999997,0.9839608689339621,0.9919804344669809,0.9999999999999993,0.6904031915383088,0.8452015957691541
MatrixFactorizationInput,MF input kappa=1e+02,2,2,1,0.0001324736599672703,0.00014844882752522572,5,0.8057771719844867,1.0000000000000002,0.9028885859922435,0.8112124593986918,1.0000000000000002,0.905606229699346
MatrixFactorizationInput,MF input kappa=1e+02,2,2,2,0.0001324736599672703,0.00014844882752522572,5,1.0000000000000004,0.9999999999999997,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,2,2,3,0.0001324736599672703,0.00014844882752522572,5,0.9999999999999997,1.0000000000000004,1.0,1.0000000000000002,1.0000000000000004,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,2,2,4,0.0001324736599672703,0.00014844882752522572,5,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.9999999999999997,1.0000000000000004,1.0
MatrixFactorizationInput,MF input kappa=1e+02,2,2,5,0.0001324736599672703,0.00014844882752522572,5,0.9999999999999997,1.0000000000000002,1.0,1.0000000000000004,0.9999999999999997,1.0
MatrixFactorizationInput,MF input kappa=1e+02,2,2,6,0.0001324736599672703,0.00014844882752522572,5,1.0000000000000004,1.0000000000000002,1.0000000000000004,1.0000000000000002,1.0000000000000009,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,2,2,7,0.0001324736599672703,0.00014844882752522572,5,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000002,1.0000000000000009,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,2,2,8,0.0001324736599672703,0.00014844882752522572,5,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000002,0.9999999999999997,1.0
MatrixFactorizationInput,MF input kappa=1e+02,2,2,9,0.0001324736599672703,0.00014844882752522572,5,1.0000000000000002,0.9999999999999997,1.0,0.9999999999999997,1.0000000000000004,1.0
MatrixFactorizationInput,MF input kappa=1e+02,2,2,10,0.0001324736599672703,0.00014844882752522572,5,1.0000000000000002,0.9067004267821843,0.9533502133910923,1.0000000000000002,0.6514456185164544,0.8257228092582274
MatrixFactorizationInput,MF input kappa=1e+02,2,3,1,0.00011279340941398702,0.0001477952429329342,5,0.8006243729107514,1.0000000000000009,0.9003121864553761,0.7614508768591882,0.9999999999999997,0.8807254384295939
MatrixFactorizationInput,MF input kappa=1e+02,2,3,2,0.00011279340941398702,0.0001477952429329342,5,0.9999999999999997,0.9999999999999997,0.9999999999999997,1.0000000000000004,1.0000000000000002,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,2,3,3,0.00011279340941398702,0.0001477952429329342,5,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9999999999999997,1.0
MatrixFactorizationInput,MF input kappa=1e+02,2,3,4,0.00011279340941398702,0.0001477952429329342,5,1.0000000000000004,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,2,3,5,0.00011279340941398702,0.0001477952429329342,5,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
MatrixFactorizationInput,MF input kappa=1e+02,2,3,6,0.00011279340941398702,0.0001477952429329342,5,0.9999999999999997,0.9999999999999993,0.9999999999999996,1.0000000000000004,0.9999999999999993,0.9999999999999999
MatrixFactorizationInput,MF input kappa=1e+02,2,3,7,0.00011279340941398702,0.0001477952429329342,5,0.9999999999999997,0.9999999999999993,0.9999999999999996,1.0000000000000002,0.9999999999999993,0.9999999999999998
MatrixFactorizationInput,MF input kappa=1e+02,2,3,8,0.00011279340941398702,0.0001477952429329342,5,1.0000000000000002,0.9999999999999997,1.0,1.0000000000000002,0.9999999999999993,0.9999999999999998
MatrixFactorizationInput,MF input kappa=1e+02,2,3,9,0.00011279340941398702,0.0001477952429329342,5,1.0000000000000004,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000002,1.0000000000000004
MatrixFactorizationInput,MF input kappa=1e+02,2,3,10,0.00011279340941398702,0.0001477952429329342,5,1.0000000000000009,0.7963321618435159,0.8981660809217584,1.0000000000000009,0.6118939301538046,0.8059469650769027
MatrixFactorizationInput,MF input kappa=1e+02,2,4,1,8.498707844411765e-05,0.00014695337178755196,5,0.7936520753935368,0.9999999999999997,0.8968260376967683,0.7346398303632626,0.9999999999999997,0.8673199151816311
MatrixFactorizationInput,MF input kappa=1e+02,2,4,2,8.498707844411765e-05,0.00014695337178755196,5,0.9999999999999993,0.9999999999999989,0.9999999999999991,1.0000000000000004,0.9999999999999997,1.0
MatrixFactorizationInput,MF input kappa=1e+02,2,4,3,8.498707844411765e-05,0.00014695337178755196,5,0.9999999999999997,1.0000000000000004,1.0,1.0000000000000002,0.9999999999999997,1.0
MatrixFactorizationInput,MF input kappa=1e+02,2,4,4,8.498707844411765e-05,0.00014695337178755196,5,1.0000000000000009,0.9999999999999997,1.0000000000000002,0.9999999999999997,0.9999999999999997,0.9999999999999997
