hidden_dim,target_layer_relative_update_norm,seed,step,delta_loss_Adam,delta_loss_Muon,loss_Adam,loss_Muon,recovery_error_Adam,recovery_error_Muon,update_grad_cosine_Adam,update_grad_cosine_Muon,update_grad_inner_Adam,update_grad_inner_Muon,delta_loss_ratio,delta_loss_delta,delta_loss_muon_higher,update_grad_inner_ratio,update_grad_inner_delta,update_grad_inner_muon_higher,update_grad_cosine_ratio,update_grad_cosine_delta,update_grad_cosine_muon_higher
16,0.003,2,9,1.6422285514128276e-05,1.4241733893083364e-05,2.302371985951479,2.302400152197621,0.8251953125,0.8447265625,0.7102984748378499,0.6135747078386616,1.61683843368685e-05,1.4232437693622627e-05,0.8672199664797595,-2.1805516210449127e-06,False,0.8802634448247643,-1.935946643245872e-06,False,0.8638265877999122,-0.09672376699918828,False
16,0.003,3,0,1.197456838530897e-05,1.2380630856068109e-05,2.3026929964434295,2.3026929964434295,0.91796875,0.91796875,0.6057108643819406,0.6250358918703538,1.2040813842316589e-05,1.2424972476689216e-05,1.0339104055940185,4.060624707591387e-07,True,1.0319047067252656,3.8415863437262773e-07,True,1.031904706725266,0.01932502748841325,True
16,0.003,3,1,1.321885117988586e-05,1.3268249889009098e-05,2.3026037482148074,2.3026034070185464,0.916015625,0.9169921875,0.5821291075974188,0.5842914158208644,1.3212298400224318e-05,1.3267678815355929e-05,1.0037369895803354,4.9398709123238405e-08,True,1.0041915807117006,5.538041513161127e-08,True,1.0037144822260649,0.0021623082234456525,True
16,0.003,3,2,1.4344839920799046e-05,1.368454533423602e-05,2.3026340427129934,2.3026360965335892,0.9150390625,0.916015625,0.5735564036440692,0.5385005433750175,1.4489022874343183e-05,1.3730468121314616e-05,0.9539698881124743,-6.602945865630261e-07,False,0.9476462450499821,-7.585547530285674e-07,False,0.9388798380659241,-0.03505586026905172,False
16,0.003,3,3,1.0827006409641626e-05,1.2491108453804856e-05,2.3022903617707122,2.302289866644099,0.9140625,0.9150390625,0.5257490565753897,0.6011296972124758,1.0917915281433683e-05,1.2520920010351143e-05,1.1536991834309176,1.6641020441632293e-06,True,1.1468233346382004,1.6030047289174594e-06,True,1.1433776051413167,0.07538064063708605,True
16,0.003,3,4,1.253245303889372e-05,1.3574993683374004e-05,2.302723100725948,2.3027286885487586,0.9140625,0.9130859375,0.50824371330773,0.5366241618835847,1.2664986042472106e-05,1.3634983986911244e-05,1.0831872771631237,1.0425406444802832e-06,True,1.0765889469744574,9.699979444391385e-07,True,1.0558402353688752,0.028380448575854755,True
16,0.003,3,5,1.0092184493437628e-05,1.1093723085497942e-05,2.3025687991350186,2.3025721959231844,0.9130859375,0.9111328125,0.5714615386426435,0.6279397233405863,1.0153942262561536e-05,1.1085775067952391e-05,1.0992390292420395,1.0015385920603137e-06,True,1.0917705440207794,9.318328053908553e-07,True,1.098831121394612,0.05647818469794286,True
16,0.003,3,6,1.2307642525133389e-05,1.2599896021203705e-05,2.3025724922775956,2.3025793094097304,0.9130859375,0.9111328125,0.5912260879523369,0.6073707113400785,1.2300614193317402e-05,1.2598969953099478e-05,1.0237456926030721,2.9225349607031603e-07,True,1.02425535465897,2.983557597820762e-07,True,1.0273070213184556,0.016144623387741586,True
16,0.003,3,7,1.2625116829312333e-05,1.25968662803011e-05,2.3024725418407956,2.302480629999373,0.9130859375,0.9091796875,0.5772022033277618,0.5747264692828841,1.2591106646685749e-05,1.2597626224240955e-05,0.9977623534583345,-2.8250549011232806e-08,False,1.000517792259104,6.519577555206415e-09,True,0.9957108028510557,-0.0024757340448777754,False
16,0.003,3,8,1.2010219554881019e-05,1.227744663623298e-05,2.302670678499438,2.3026849973240515,0.9091796875,0.908203125,0.5996951987782632,0.6193634439133111,1.1997825915299917e-05,1.2343226764177223e-05,1.0222499747095264,2.672270813519617e-07,True,1.0287886198145983,3.454008488773057e-07,True,1.03279706953652,0.019668245135047946,True
16,0.003,3,9,1.2618964365884722e-05,1.2920008323646925e-05,2.302379404288611,2.3023883117689468,0.9072265625,0.9091796875,0.5573641787878463,0.5671383132993012,1.2616138806761989e-05,1.2929659683405574e-05,1.0238564710251559,3.010439577622037e-07,True,1.0248507789463719,3.1352087664358534e-07,True,1.0175363521436052,0.009774134511454924,True
16,0.003,4,0,1.6298044553497704e-05,1.5250884032980139e-05,2.3027054241295115,2.3027054241295115,0.9755859375,0.9755859375,0.6872796929193076,0.6424323482120995,1.6503375514813527e-05,1.5426473959056014e-05,0.9357493153807317,-1.047160520517565e-06,False,0.9347465883697017,-1.076901555757513e-06,False,0.9347465883697025,-0.04484734470720808,False
16,0.003,4,1,1.5633671107906366e-05,1.5322737158207644e-05,2.3026115495192463,2.3026097471168816,0.974609375,0.9755859375,0.6626391180503876,0.6430559736083851,1.5774850087637163e-05,1.5438999649488363e-05,0.9801112644910718,-3.109339496987218e-07,False,0.9787097540526228,-3.358504381487996e-07,False,0.9704467425653651,-0.019583144442002487,False
16,0.003,4,2,1.768401702051392e-05,1.5831176737091113e-05,2.302676673254921,2.3026809097047702,0.9716796875,0.974609375,0.7257203182958961,0.6473361531878496,1.774603702280552e-05,1.586758373427804e-05,0.8952251470198505,-1.8528402834228075e-06,False,0.8941480125329689,-1.8784532885274794e-06,False,0.8919912215051321,-0.07838416510804647,False
16,0.003,4,3,1.4299704138132086e-05,1.440579635625383e-05,2.3025078951484965,2.302509100006004,0.9716796875,0.97265625,0.6952741578940421,0.6814998597102943,1.458578151136976e-05,1.4395443698702667e-05,1.0074191897326628,1.0609221812174496e-07,True,0.9869504549674817,-1.903378126670927e-07,False,0.9801886809291609,-0.013774298183747868,False
16,0.003,4,4,1.7698098548901697e-05,1.6022258854775373e-05,2.302643121724759,2.3026537182524827,0.9697265625,0.970703125,0.7290304402788664,0.6525070354498119,1.7903829475865853e-05,1.6024394579785693e-05,0.9053096190251284,-1.6758396941263243e-06,False,0.8950260949137381,-1.8794348960801604e-06,False,0.8950340059877568,-0.07652340482905451,False
16,0.003,4,5,1.919435188524332e-05,1.7788321106326777e-05,2.30257478934636,2.302586778049075,0.9697265625,0.9697265625,0.7161421850721865,0.6346804815118913,1.9297026406296998e-05,1.779580029991417e-05,0.9267476814365634,-1.406030778916545e-06,False,0.9222042777589324,-1.5012261063828281e-06,False,0.8862492599118652,-0.08146170356029525,False
16,0.003,4,6,1.8098173546476914e-05,1.6954618836884094e-05,2.3026053759350105,2.302626258805546,0.966796875,0.9697265625,0.6809512686581034,0.6208304433891122,1.8425092935389243e-05,1.693795163780597e-05,0.9368138057325994,-1.14355470959282e-06,False,0.9192871752235828,-1.4871412975832744e-06,False,0.911710531962931,-0.06012082526899121,False
16,0.003,4,7,1.7564663981950446e-05,1.611904391340957e-05,2.3025662391716786,2.302588123647455,0.9638671875,0.9677734375,0.739901085367617,0.6664061342435196,1.772936554066251e-05,1.6105442092774e-05,0.917697254554576,-1.445620068540876e-06,False,0.9084048752808428,-1.6239234478885112e-06,False,0.900669221092463,-0.07349495112409743,False
16,0.003,4,8,1.681749506854402e-05,1.6504779633219613e-05,2.302551714091447,2.3025747485693766,0.962890625,0.96484375,0.6820781377249783,0.6241173352849381,1.702949228264571e-05,1.663015892206381e-05,0.9814053499614624,-3.127154353244066e-07,False,0.976550483481598,-3.9933336058190023e-07,False,0.9150232220704739,-0.057960802440040204,False
16,0.003,4,9,1.5556950192952e-05,1.5279757439756736e-05,2.3026089653815007,2.3026281329108595,0.9599609375,0.9638671875,0.6528932367984192,0.6259341059618369,1.5673249384462043e-05,1.530387292813313e-05,0.9821820633377841,-2.771927531952656e-07,False,0.9764326817452991,-3.6937645632891173e-07,False,0.9587082093715945,-0.0269591308365823,False
16,0.01,0,0,3.9773193146075414e-05,3.914166898377758e-05,2.302579040308706,2.302579040308706,0.8955078125,0.8955078125,0.6417928955552487,0.6295141622305706,3.9860070752203434e-05,3.9097470881655366e-05,0.9841218641918331,-6.315241622978363e-07,False,0.9808680753406361,-7.625998705480683e-07,False,0.980868075340636,-0.012278733324678104,False
16,0.01,0,1,4.577328634880473e-05,4.291194289063327e-05,2.3024375388895795,2.3024367977713145,0.896484375,0.8955078125,0.6301967121549666,0.5791731616244649,4.602771960390355e-05,4.274586537049168e-05,0.9374887912489557,-2.8613434581714614e-06,False,0.9286983091568686,-3.281854233411869e-06,False,0.9190355177258447,-0.05102355053050178,False
16,0.01,0,2,4.4632149969192625e-05,4.076593671165085e-05,2.3023705996540818,2.30237510882842,0.8955078125,0.8955078125,0.6376190566962371,0.5864161982904985,4.439083898945937e-05,4.0551656810522744e-05,0.9133760470824186,-3.866213257541773e-06,False,0.9135140883494398,-3.8391821789366244e-06,False,0.9196967878108265,-0.05120285840573857,False
16,0.01,0,3,4.455607093412084e-05,4.1295567013044376e-05,2.3025006747989143,2.302515136743099,0.8955078125,0.8955078125,0.6728246864298129,0.618271070194082,4.488087618059085e-05,4.1173458794632704e-05,0.9268224542083763,-3.260503921076463e-06,False,0.9173942734308415,-3.7074173859581494e-06,False,0.918918527610503,-0.05455361623573085,False
16,0.01,0,4,4.828748673402217e-05,4.153381277927082e-05,2.302313546566177,2.302340945813288,0.89453125,0.8955078125,0.6920055322011893,0.59287548879534,4.7937065213498696e-05,4.126290490762052e-05,0.8601361468251177,-6.753673954751349e-06,False,0.8607724466203078,-6.674160305878175e-06,False,0.8567496374045911,-0.0991300434058493,False
16,0.01,0,5,4.908205881815064e-05,4.477724117002424e-05,2.3023140828336754,2.30234297024932,0.89453125,0.89453125,0.6190003454244978,0.5761572449871307,4.920221124199184e-05,4.460847982846246e-05,0.9122934581029745,-4.304817648126402e-06,False,0.9066356714958201,-4.5937314135293804e-06,False,0.9307866291932582,-0.042843100437367054,False
16,0.01,0,6,4.439366650910159e-05,4.121281696223278e-05,2.302302180569844,2.3023327049944906,0.8916015625,0.892578125,0.6965233925668525,0.6492564189899197,4.4536469156123464e-05,4.0861854686566055e-05,0.928349023701012,-3.1808495468688136e-06,False,0.9174920118459329,-3.674614469557409e-06,False,0.9321387133851415,-0.04726697357693277,False
16,0.01,0,7,4.767966882823771e-05,4.4375418971842606e-05,2.302292331201737,2.3023298710188627,0.8896484375,0.890625,0.6894293206821239,0.6358103558650839,4.7834162347219425e-05,4.417388330409455e-05,0.9306989763645716,-3.304249856395103e-06,False,0.9234798130976858,-3.660279043124872e-06,False,0.9222270315338645,-0.05361896481703998,False
16,0.01,0,8,5.0176018207892525e-05,4.4020072038630786e-05,2.3022043192185535,2.3022748730049227,0.8876953125,0.884765625,0.6850998461053854,0.6116127359526737,5.000948074728301e-05,4.40177975179172e-05,0.8773129796040008,-6.155946169261739e-06,False,0.8801890533588207,-5.991683229365808e-06,False,0.8927351822212969,-0.0734871101527117,False
16,0.01,0,9,4.088060325191378e-05,3.929242734912464e-05,2.3022119597298816,2.3022508284447416,0.8828125,0.8828125,0.6600483453860999,0.6449891744877908,4.135972039969369e-05,3.898262190304683e-05,0.9611508692031153,-1.5881759027891462e-06,False,0.9425262435607649,-2.3770984966468614e-06,False,0.9771847456272311,-0.015059170898309104,False
16,0.01,1,0,5.305444396075387e-05,5.3538391764362814e-05,2.3025328074664575,2.3025328074664575,0.9150390625,0.9150390625,0.5994972852412297,0.6024217090873975,5.340923448880374e-05,5.3669771513390545e-05,1.0091217203966352,4.839478036089417e-07,True,1.0048781269209432,2.6053702458680826e-07,True,1.0048781269209435,0.0029244238461677563,True
16,0.01,1,1,5.0032838760483145e-05,5.228225798958874e-05,2.302558023614066,2.3025525236929347,0.90625,0.9072265625,0.5952132541597146,0.62065426230779,5.041639614663311e-05,5.232689546417769e-05,1.0449588567195638,2.249419229105598e-06,True,1.037894404669227,1.91049931754458e-06,True,1.0427426774694246,0.025441008148075372,True
16,0.01,1,2,4.6624586027554926e-05,4.8392200039604205e-05,2.3025122692803563,2.3025054956656845,0.9033203125,0.9052734375,0.6178854178155773,0.6391626914909886,4.686721527354581e-05,4.8705827733328265e-05,1.037911629092098,1.767614012049279e-06,True,1.0392302476059476,1.8386124597824527e-06,True,1.034435630073021,0.021277273675411323,True
16,0.01,1,3,4.633741593318419e-05,4.893436450315036e-05,2.3025386158370504,2.3025377031251737,0.8984375,0.8994140625,0.5547326488958284,0.5849679185621718,4.661335991000116e-05,4.901786141185079e-05,1.0560443114417692,2.596948569966173e-06,True,1.0515839558978826,2.40450150184963e-06,True,1.0545042187917466,0.03023526966634338,True
16,0.01,1,4,4.977412387541236e-05,4.967483671869388e-05,2.3023977869723087,2.3024030976978245,0.8955078125,0.892578125,0.5995640397736232,0.60224822852267,4.9966872756966146e-05,4.9764056376484935e-05,0.9980052455173898,-9.928715671847499e-08,False,0.9959409831095957,-2.0281638048121097e-07,False,1.0044769008329124,0.0026841887490468563,True
16,0.01,1,5,4.758253110193067e-05,5.070487441916072e-05,2.302482203249595,2.3024940984025513,0.884765625,0.8896484375,0.5755931505094223,0.614472438646613,4.735698200244625e-05,5.0564144041033596e-05,1.0656195297921711,3.1223433172300474e-06,True,1.067723108673219,3.2071620385873463e-06,True,1.067546474628444,0.03887928813719077,True
16,0.01,1,6,5.2418882720228765e-05,5.2234793213923325e-05,2.302388793833385,2.3024121074058668,0.875,0.884765625,0.5639317950005547,0.5686508529943476,5.1905138143543444e-05,5.2238767276797745e-05,0.9964881070188396,-1.840895063054404e-07,False,1.006427670654332,3.3362913325430066e-07,True,1.008368136068278,0.004719057993792908,True
16,0.01,1,7,4.7292368036799814e-05,5.065637511680876e-05,2.3022545909248824,2.3022757293456158,0.869140625,0.87890625,0.5471976881833781,0.5955020508903914,4.755735299590462e-05,5.05200426656861e-05,1.0711321344152465,3.364007080008946e-06,True,1.0622971945061075,2.9626896697814787e-06,True,1.08827588959189,0.048304362707013326,True
16,0.01,1,8,6.0514129707645026e-05,5.6170284400192116e-05,2.302304523906409,2.3023628355687986,0.8662109375,0.873046875,0.6224539422271725,0.5799273076802705,6.0789902586854666e-05,5.6227218648326565e-05,0.928217668692604,-4.343845307452909e-06,False,0.9249433911822924,-4.562683938528101e-06,False,0.931679066253899,-0.04252663454690209,False
16,0.01,1,9,5.582007672133571e-05,5.0936142565571885e-05,2.30230522308014,2.3023602845862454,0.8583984375,0.8701171875,0.6476579817764397,0.6081732679722698,5.57480943605563e-05,5.1130278284783746e-05,0.9125057785186262,-4.883934155763825e-06,False,0.9171663869637163,-4.617816075772551e-06,False,0.9390346217985786,-0.03948471380416996,False
16,0.01,2,0,5.4561346368942054e-05,4.9642605122635075e-05,2.302489903378648,2.302489903378648,0.87109375,0.87109375,0.6581570393982045,0.5946396976464541,5.494500593209082e-05,4.964237979512563e-05,0.9098493425538547,-4.918741246306979e-06,False,0.9034921182187338,-5.3026261369651904e-06,False,0.9034921182187333,-0.06351734175175039,False
16,0.01,2,1,5.291374754134992e-05,4.8627516963772877e-05,2.3024779820865007,2.3024799399673133,0.8544921875,0.8583984375,0.6805938142164415,0.6244418255978392,5.294350648216046e-05,4.8643287298508905e-05,0.9189958984812495,-4.286230577577044e-06,False,0.9187772123650229,-4.300219183651558e-06,False,0.9174955936335547,-0.05615198861860227,False
16,0.01,2,2,5.679464435948134e-05,4.953614714686694e-05,2.3022965953910384,2.3023096713268205,0.8388671875,0.8505859375,0.6836861337370769,0.6033506471487913,5.658865863471791e-05,4.9279146180994535e-05,0.8721975056895895,-7.258497212614401e-06,False,0.870830787827883,-7.309512453723377e-06,False,0.8824965395317202,-0.0803354865882856,False
16,0.01,2,3,5.337537545768711e-05,4.7429533403420265e-05,2.302329334717659,2.3023507137696644,0.8232421875,0.8408203125,0.6859662162420782,0.6041783952408676,5.376564575718115e-05,4.717554611561606e-05,0.8886032743885733,-5.945842054266848e-06,False,0.877429173429301,-6.590099641565089e-06,False,0.8807698993555864,-0.08178782100121063,False
16,0.01,2,4,5.648362956733877e-05,5.0653026119729105e-05,2.302260039617668,2.30228491112608,0.8134765625,0.826171875,0.693447359748428,0.6154125515365426,5.777104624231412e-05,5.092379953729666e-05,0.8967735697533651,-5.830603447609661e-06,False,0.881476151975897,-6.847246705017462e-06,False,0.8874683029434344,-0.07803480821188535,False
16,0.01,2,5,5.6521143101395666e-05,5.128731252757035e-05,2.3022469796789764,2.3022921242683654,0.8037109375,0.8193359375,0.7052909034522494,0.6128246897962836,5.675095211373931e-05,5.061797968430676e-05,0.9074004826046047,-5.2338305738253155e-06,False,0.8919318143395912,-6.132972429432545e-06,False,0.8688963473038382,-0.09246621365596586,False
16,0.01,2,6,5.4805996327011997e-05,5.0883597340511955e-05,2.3021520631820125,2.3022005038111746,0.79296875,0.8134765625,0.7122873529518855,0.6335295894828421,5.4974410637662775e-05,5.0425886101961004e-05,0.9284312073610306,-3.922398986500042e-06,False,0.9172610586827176,-4.5485245357017705e-06,False,0.8894297882130677,-0.0787577634690434,False
16,0.01,2,7,5.8216388720389034e-05,5.2113119291874455e-05,2.302119345742448,2.3021872640008296,0.779296875,0.8046875,0.6842286283921512,0.5920332813230984,5.789007561542236e-05,5.209278802658107e-05,0.8951623492513708,-6.1032694285145794e-06,False,0.8998569698309938,-5.79728758884129e-06,False,0.8652565191759077,-0.09219534706905275,False
16,0.01,2,8,5.7415526179216414e-05,5.4115884647210066e-05,2.3020547847186767,2.3021410305489116,0.7705078125,0.7939453125,0.6886130243244931,0.6117415191713236,5.709951265941984e-05,5.384079168317309e-05,0.9425305008664926,-3.2996415320063477e-06,False,0.942929093008482,-3.2587209762467505e-06,False,0.8883676282065999,-0.07687150515316954,False
16,0.01,2,9,5.455506876339555e-05,5.096296798035027e-05,2.302055745995164,2.3021385234950245,0.76171875,0.7861328125,0.6943514645736493,0.6138792077132709,5.41882558964427e-05,5.0967490981368296e-05,0.9341564246097065,-3.5921007830452822e-06,False,0.9405634143082683,-3.220764915074402e-06,False,0.8841044327460438,-0.0804722568603784,False
16,0.01,3,0,3.961667862428797e-05,4.1038995313158466e-05,2.3026929964434295,2.3026929964434295,0.91796875,0.91796875,0.6057108643819404,0.6250358918703535,4.013604614105526e-05,4.1416574922297376e-05,1.0359019670063534,1.4223166888704952e-06,True,1.031904706725266,1.280528781242115e-06,True,1.0319047067252658,0.019325027488413027,True
16,0.01,3,1,4.269836690795614e-05,4.340726828155894e-05,2.3025792539773486,2.302577987507289,0.9130859375,0.9130859375,0.5791813341745876,0.5833594707287243,4.325046626549506e-05,4.391711300049152e-05,1.016602540681028,7.089013736027994e-07,True,1.0154136311711466,6.666467349964589e-07,True,1.0072138660340135,0.00417813655413668,True
16,0.01,3,2,4.7042768253735545e-05,4.48190689579242e-05,2.302576929548983,2.302582977264005,0.9140625,0.908203125,0.5697317380955471,0.5368468979972445,4.735882522850084e-05,4.502448553575331e-05,0.9527302627299199,-2.2236992958113433e-06,False,0.9507095101813735,-2.3343396927475314e-06,False,0.9422801330882015,-0.032884840098302615,False
16,0.01,3,3,3.632102947515037e-05,4.098959563103577e-05,2.3022324935208722,2.3022306647724715,0.9091796875,0.91015625,0.5158184707794827,0.5905802853580439,3.5967246795940526e-05,4.0726444952260966e-05,1.1285361737634523,4.668566155885401e-06,True,1.1323203353128934,4.75919815632044e-06,True,1.1449382269417074,0.07476181457856113,True
16,0.01,3,4,4.058795407946292e-05,4.4023126405168256e-05,2.3026300903457475,2.302645020759888,0.900390625,0.90234375,0.49634754133674847,0.5392314207498553,4.008128752010961e-05,4.447531254501434e-05,1.0846352668818924,3.435172325705338e-06,True,1.1096278412388865,4.3940250249047344e-06,True,1.0863988956157882,0.04288387941310684,True
16,0.01,3,5,3.589404203419022e-05,3.823921549184206e-05,2.302459807966148,2.3024747625556836,0.890625,0.8916015625,0.5881035471580954,0.6319009287672054,3.5718446721149885e-05,3.80381937826081e-05,1.0653360091186717,2.345173457651839e-06,True,1.064945351055387,2.3197470614582164e-06,True,1.074472228267884,0.04379738160910995,True
16,0.01,3,6,4.57225714867171e-05,4.2979349279548273e-05,2.3024149798865587,2.302443799453874,0.8818359375,0.8857421875,0.6160406129420466,0.6043599514265307,4.5136370737002515e-05,4.279319485871695e-05,0.9400028887709047,-2.7432222071688273e-06,False,0.948086746009363,-2.3431758782855626e-06,False,0.981039137241728,-0.011680661515515944,False
16,0.01,3,7,4.693488119267286e-05,4.2395355441815497e-05,2.302284548224306,2.302319699914757,0.8662109375,0.8779296875,0.6159522206500119,0.5719286501023045,4.6550771212706835e-05,4.2210056826031745e-05,0.9032803400050783,-4.539525750857365e-06,False,0.9067531154996157,-4.34071438667509e-06,False,0.9285276210202644,-0.044023570547707336,False
16,0.01,3,8,4.1194491469553896e-05,4.1204756296320255e-05,2.3024688584177673,2.302515304550534,0.8505859375,0.8642578125,0.5945779213557186,0.6201010011284831,4.084334194249199e-05,4.127337299280874e-05,1.000249179596596,1.0264826766359647e-08,True,1.0105287919613004,4.3003105031675124e-07,True,1.0429263833318405,0.025523079772764468,True
16,0.01,3,9,4.878457066315178e-05,4.483615774741878e-05,2.3021262747719087,2.3021730121119,0.8388671875,0.8505859375,0.60208613813511,0.5663796879874093,4.8969255366199966e-05,4.454232043690757e-05,0.919064309431028,-3.948412915733002e-06,False,0.9095976670221537,-4.426934929292392e-06,False,0.9406954455747858,-0.035706450147700686,False
16,0.01,4,0,5.346392677463285e-05,5.020952340295537e-05,2.3027054241295115,2.3027054241295115,0.9755859375,0.9755859375,0.6872796929193081,0.6424323482120988,5.50112517160451e-05,5.142157986352002e-05,0.9391289871880192,-3.2544033716774834e-06,False,0.934746588369701,-3.5896718525250796e-06,False,0.9347465883697007,-0.0448473447072093,False
16,0.01,4,1,5.070249791794268e-05,5.0125294853486935e-05,2.302592442867941,2.3025862490414424,0.974609375,0.970703125,0.6564526410100211,0.6437862106961207,5.105001771291246e-05,5.0382929805864694e-05,0.9886158850518589,-5.772030644557447e-07,False,0.9869326606153355,-6.670879070477627e-07,False,0.9807047309697593,-0.012666430313900356,False
16,0.01,4,2,5.3814649917605095e-05,5.1349560364233326e-05,2.3026066192653616,2.3026198814158563,0.9697265625,0.9677734375,0.7233042375771758,0.6521857912369545,5.6545656499673785e-05,5.222718850478636e-05,0.95419296497987,-2.4650895533717687e-06,False,0.9236286522747801,-4.318467994887426e-06,False,0.9016756122175588,-0.07111844634022124,False
16,0.01,4,3,4.425167070065683e-05,4.626013939601492e-05,2.302432003955321,2.30243196003485,0.9599609375,0.962890625,0.6658944148304039,0.688056925119991,4.493899922614899e-05,4.6453039927739646e-05,1.0453874094143134,2.00846869535809e-06,True,1.0336910195523372,1.5140407015906568e-06,True,1.0332823189322464,0.022162510289587045,True
16,0.01,4,4,5.4409774356667384e-05,5.009849627546359e-05,2.3025031821498,2.3025330992448456,0.947265625,0.95703125,0.7353694280160574,0.6588689679708046,5.514056052222124e-05,5.089050653466678e-05,0.9207628016807703,-4.311278081203795e-06,False,0.9229232719561906,-4.2500539875544595e-06,False,0.8959700293067088,-0.0765004600452528,False
16,0.01,4,5,5.988268477441494e-05,5.6303088773468346e-05,2.302391765438344,2.302417831079375,0.9384765625,0.951171875,0.7007384975324572,0.6470463491438972,5.989664022794177e-05,5.6753610730872664e-05,0.9402231878141177,-3.5795960009465944e-06,False,0.9475257796579568,-3.1430294970691077e-06,False,0.9233777670591403,-0.05369214838855996,False
16,0.01,4,6,5.08841150144157e-05,5.3072022104139194e-05,2.302393859025403,2.3024411777584017,0.931640625,0.94140625,0.6237815209010724,0.6239241417775465,5.181761907889257e-05,5.38939043935675e-05,1.0429978410571483,2.1879070897234953e-06,True,1.04006909911306,2.0762853146749334e-06,True,1.0002286391495985,0.0001426208764740977,True
16,0.01,4,7,5.1186165720640275e-05,5.0304986519922323e-05,2.3023222172679794,2.3023755390095255,0.923828125,0.935546875,0.713652790843214,0.68062062375241,5.187452845716371e-05,5.0394012334313576e-05,0.9827848171803456,-8.81179200717952e-07,False,0.9714596707308348,-1.4805161228501325e-06,False,0.9537139523383984,-0.03303216709080403,False
16,0.01,4,8,5.1595467094767145e-05,5.0839330238527936e-05,2.3022777129952083,2.302333192958554,0.908203125,0.927734375,0.6515382528435485,0.6413068707414972,5.228769444594589e-05,5.149167191786974e-05,0.9853448975498103,-7.56136856239209e-07,False,0.9847761019775109,-7.960225280761492e-07,False,0.9842965749786787,-0.010231382102051323,False
16,0.01,4,9,4.994305964212131e-05,4.8071696844065315e-05,2.302345867994405,2.302386072459382,0.896484375,0.9169921875,0.6255846620545148,0.628750358715918,4.9224621160282324e-05,4.8118323921599385e-05,0.962530073017839,-1.8713627980559977e-06,False,0.9775255306672512,-1.1062972386829392e-06,False,1.005060380877956,0.0031656966614032056,True
16,0.03,0,0,0.00012109590240871881,0.0001182004334432385,2.302579040308706,2.302579040308706,0.8955078125,0.8955078125,0.6417928955552484,0.6295141622305703,0.00011958021225661034,0.00011729241264496606,0.9760894554820887,-2.895468965480319e-06,False,0.9808680753406356,-2.2877996116442726e-06,False,0.9808680753406359,-0.012278733324678104,False
16,0.03,0,1,0.0001418459963296037,0.0001302960634190775,2.3023780208635096,2.3023721472265097,0.8955078125,0.8935546875,0.6271427125663954,0.5767637494883991,0.00013946754624063164,0.00012962737366541862,0.9185741352636565,-1.1549932910526195e-05,False,0.9294447142689728,-9.840172575213018e-06,False,0.9196690608556459,-0.050378963077996275,False
16,0.03,0,2,0.00014083129694864027,0.00013016608062521584,2.3022297662454174,2.302243722921601,0.892578125,0.8935546875,0.6262387190468519,0.572712098028264,0.00013862624561537416,0.00012709020772401635,0.9242695582977275,-1.0665216323424431e-05,False,0.916783161513548,-1.153603789135781e-05,False,0.9145268099997768,-0.05352662101858796,False
16,0.03,0,3,0.0001303429513948018,0.00013164348383032376,2.3022680961820154,2.3023121427868087,0.890625,0.892578125,0.6635770231964789,0.6176335021342511,0.00013989317517382253,0.00013080901592914834,1.0099777734170123,1.3005324355219727e-06,True,0.9350635995402437,-9.084159244674193e-06,False,0.9307638458593458,-0.04594352106222788,False
16,0.03,0,4,0.000149769872338279,0.0001367358594683843,2.301983563753028,2.302063354357478,0.8837890625,0.8828125,0.6673550504746497,0.5828427489948392,0.00015027723258042252,0.0001362008121044879,0.9129730655010821,-1.3034012869894696e-05,False,0.9063303187433834,-1.4076420475934607e-05,False,0.873362310782391,-0.08451230147981048,False
16,0.03,0,5,0.0001646668585566502,0.00015293762332202476,2.3019243470395363,2.3019956756423046,0.8740234375,0.875,0.5552636566547446,0.5873557744467225,0.000165142758854922,0.00015041976391730934,0.9287699095164906,-1.1729235234625435e-05,False,0.9108468634065462,-1.4722994937612656e-05,False,1.0577961791796726,0.03209211779197785,True
16,0.03,0,6,0.00015266244023504072,0.00014725808146831554,2.30184640644571,2.3019178850483097,0.8466796875,0.841796875,0.6355122903716742,0.627060573318237,0.00015195765574090963,0.00014409110272222228,0.9645992900519305,-5.404358766725181e-06,False,0.948231940139298,-7.866553018687358e-06,False,0.9867009384688779,-0.00845171705343728,False
16,0.03,0,7,0.0001702163263774814,0.00016030762278607114,2.3017381528802345,2.301807658779984,0.81640625,0.81640625,0.6502672770179678,0.6543367950038095,0.0001672776420674359,0.00015872379241943605,0.9417875840567951,-9.908703591410273e-06,False,0.9488643578288156,-8.553849647999863e-06,False,1.006258223548483,0.004069517985841653,True
16,0.03,0,8,0.00016730089461258757,0.00016320943019110246,2.3014998835277525,2.3016505999250936,0.7705078125,0.771484375,0.6242851347654873,0.6229282548303602,0.000166509420172605,0.00016105650241879398,0.9755442764908128,-4.091464421485114e-06,False,0.9672515960468875,-5.452917753811018e-06,False,0.9978265060954289,-0.00135687993512712,False
16,0.03,0,9,0.0001770159774983071,0.00016651104451881338,2.3014499705812455,2.3015741362076714,0.734375,0.740234375,0.630027008273516,0.6239811329943106,0.00017406901293203728,0.00016273802644592035,0.9406554530955027,-1.050493297949373e-05,False,0.9349052063014746,-1.133098648611693e-05,False,0.9904037839651142,-0.006045875279205415,False
