run_id,problem_family,setting,kappa,lr,algo,seed,step,num_samples,train_batch_size,loss,recovery_error,diagnostic_A_definition,sigma_update,update_rank_ceiling,nrUpdate,stUpdate,nrUpdateFrac,stUpdateFrac,update_flatness,update_grad_inner,update_grad_cosine,update_grad_per_update_norm,layer,nrG,stA,condition_score,delta_gd_pred,delta_spec_pred,layer_update_fro_norm,layer_param_fro_norm,layer_relative_update_norm,target_layer_relative_update_norm,hidden_dim,base_setting
1,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Muon,0,2,1024,128,2.3024309921947927,0.8955078125,full_layer_input_activation,"[[7.884852628407355e-05,7.884852628407313e-05,7.884852628407229e-05,7.884852628407208e-05,7.884852628407168e-05,7.884852628407143e-05,7.884852628407131e-05,7.884852628407122e-05,7.884852628407094e-05,7.884852628407093e-05,7.88485262840708e-05,7.884852628407031e-05,7.88485262840702e-05,7.884852628406953e-05,7.88485262840687e-05,7.884852628406834e-05]]",16.0,16.000000000000004,15.999999999998977,1.0000000000000002,0.999999999999936,0.9999999999999358,2.873709705369536e-06,0.5545451945713893,0.009111488320708417,1,4.920325965155497,1.4360291020399099,3.426341400857454,2.5273540230340446e-08,8.659577723745198e-08,0.00031539410513628416,0.31539410513628496,0.0009999999999999974,0.001,16,Small MLP per-layer hidden=16
1,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Muon,0,2,1024,128,2.3024309921947927,0.8955078125,full_layer_input_activation,"[[3.9630106703969985e-05,3.963010670396965e-05,3.963010670396925e-05,3.963010670396924e-05,3.963010670396887e-05,3.963010670396829e-05,3.963010670396792e-05,3.963010670396776e-05,3.963010670396761e-05,3.963010670396683e-05]]",10.0,10.000000000000004,9.99999999999927,1.0000000000000004,0.999999999999927,0.9999999999999266,1.0836572401512079e-06,0.8013986226807768,0.008647024615421297,2,6.422397524346449,1.7490809767028161,3.671869747536377,4.2860634441932976e-05,0.00015737866696754937,0.00012532140110004883,0.1253214011000492,0.0009999999999999972,0.001,16,Small MLP per-layer hidden=16
0,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Adam,0,3,1024,128,2.3026019985235955,0.8955078125,full_layer_input_activation,"[[0.00020916875492292433,0.00011717420539057918,0.00011007039702125129,9.269012960240266e-05,8.420596894627675e-05,5.844177903937547e-05,5.339941368776105e-05,4.6694813040339146e-05,4.135770419100784e-05,3.56711025608071e-05,2.9934014700504748e-05,2.624834030764056e-05,2.189534849199351e-05,2.1156345951409354e-05,1.702043489644511e-05,1.1694457591159581e-21]]",16.0,9.360516924964614,2.274453450495868,0.5850323078102884,0.14215334065599175,0.24298374424492228,3.3072963899448983e-06,0.6921508258415604,0.010484259917752724,1,6.092391909168439,1.4360291020399099,4.242526770880943,2.1480055685265525e-08,9.112971128475246e-08,0.00031545349084151754,0.31545349084151764,0.0009999999999999996,0.001,16,Small MLP per-layer hidden=16
0,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Adam,0,3,1024,128,2.3026019985235955,0.8955078125,full_layer_input_activation,"[[6.895971872313941e-05,5.8274699633389815e-05,4.8863674330175394e-05,4.284761518448925e-05,3.255023915164337e-05,2.8676999154074403e-05,2.5996863256787624e-05,2.0090508761172787e-05,1.6443311234024784e-05,9.459322088768986e-06]]",10.0,7.90120792447581,3.300675858879969,0.790120792447581,0.3300675858879969,0.41774319704400714,1.1185410524792104e-06,0.7284387945852142,0.008928016995845818,2,5.439267798182308,1.7452690530304822,3.1165783801285953,5.488480372488024e-05,0.00017105279268656316,0.00012528437759467355,0.12528437759467326,0.0010000000000000024,0.001,16,Small MLP per-layer hidden=16
1,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Muon,0,3,1024,128,2.3026035085367176,0.8955078125,full_layer_input_activation,"[[7.884730548673417e-05,7.884730548673342e-05,7.884730548673279e-05,7.884730548673275e-05,7.884730548673209e-05,7.88473054867319e-05,7.884730548673186e-05,7.884730548673168e-05,7.884730548673164e-05,7.884730548673136e-05,7.884730548673106e-05,7.884730548673088e-05,7.884730548673069e-05,7.88473054867306e-05,7.884730548672954e-05,7.884730548672934e-05]]",16.0,16.0,15.999999999998959,1.0,0.9999999999999349,0.9999999999999349,2.9537982396912234e-06,0.6185675069352644,0.009365564940542855,1,6.122012170177723,1.4360291020399099,4.263153275571696,2.1461253316334338e-08,9.149261237340473e-08,0.00031538922194692645,0.3153892219469262,0.0010000000000000009,0.001,16,Small MLP per-layer hidden=16
1,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Muon,0,3,1024,128,2.3026035085367176,0.8955078125,full_layer_input_activation,"[[3.9635278923511074e-05,3.96352789235106e-05,3.9635278923510125e-05,3.963527892350975e-05,3.9635278923509116e-05,3.9635278923508756e-05,3.9635278923508695e-05,3.963527892350847e-05,3.963527892350809e-05,3.963527892350744e-05]]",10.0,10.0,9.99999999999906,1.0,0.9999999999999061,0.9999999999999061,1.1323254956618684e-06,0.7376138317885373,0.009034193062904738,2,5.440741648457636,1.7490488105090638,3.110686000166055,5.514934360482323e-05,0.00017155229106987098,0.00012533775709435582,0.12533775709435577,0.0010000000000000005,0.001,16,Small MLP per-layer hidden=16
0,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Adam,0,4,1024,128,2.3024544341413717,0.8955078125,full_layer_input_activation,"[[0.000208629227156571,0.0001119229885965054,0.00010191956417451529,9.83523755071002e-05,8.742200185610341e-05,6.601514725932305e-05,5.387681848028209e-05,4.7089405533104414e-05,4.100768661878804e-05,3.5580854737033716e-05,3.113234271409477e-05,2.953715640191219e-05,2.5471222325956612e-05,2.2397789746465746e-05,1.8510301469971925e-05,3.988013755789821e-22]]",16.0,9.628288835325394,2.286367761536802,0.6017680522078371,0.14289798509605012,0.2374635618686789,3.6052188648559277e-06,0.7093982089678269,0.011428347613274234,1,5.32124431397651,1.4360291020399099,3.705526793584872,2.4296741642268145e-08,9.003222715223393e-08,0.00031546282864798413,0.3154628286479842,0.0009999999999999998,0.001,16,Small MLP per-layer hidden=16
0,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Adam,0,4,1024,128,2.3024544341413717,0.8955078125,full_layer_input_activation,"[[6.596283968173846e-05,5.9110984014708124e-05,4.6255746310115476e-05,4.4368513643768956e-05,3.4329532456335976e-05,2.8347665116739325e-05,2.78828765007861e-05,2.1868594418511176e-05,1.8669912968349836e-05,1.2515601990362893e-05]]",10.0,8.22517127105276,3.607451091311787,0.822517127105276,0.36074510913117874,0.43858674457122404,1.0047669817744681e-06,0.7165781496397804,0.008019841505730324,2,5.741970246956842,1.7442769915407157,3.2918912963960922,4.5589617312260825e-05,0.00015007606443626003,0.0001252851419889712,0.12528514198897128,0.0009999999999999992,0.001,16,Small MLP per-layer hidden=16
1,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Muon,0,4,1024,128,2.302456931217671,0.8955078125,full_layer_input_activation,"[[7.884886931933597e-05,7.88488693193357e-05,7.884886931933532e-05,7.884886931933512e-05,7.884886931933436e-05,7.884886931933433e-05,7.884886931933401e-05,7.884886931933389e-05,7.88488693193336e-05,7.884886931933332e-05,7.884886931933276e-05,7.884886931933259e-05,7.884886931933208e-05,7.884886931933203e-05,7.88488693193316e-05,7.884886931933108e-05]]",16.0,16.000000000000004,15.999999999999043,1.0000000000000002,0.9999999999999402,0.9999999999999399,2.942828167292189e-06,0.5742432629651456,0.009330597232072841,1,5.276085200973726,1.4360291020399099,3.674079580614999,2.4716581026691637e-08,9.081068565278386e-08,0.00031539547727733435,0.3153954772773348,0.0009999999999999985,0.001,16,Small MLP per-layer hidden=16
1,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Muon,0,4,1024,128,2.302456931217671,0.8955078125,full_layer_input_activation,"[[3.963708582639648e-05,3.963708582639609e-05,3.963708582639572e-05,3.9637085826395585e-05,3.9637085826395355e-05,3.963708582639513e-05,3.9637085826395124e-05,3.963708582639439e-05,3.96370858263941e-05,3.963708582639397e-05]]",10.0,10.0,9.999999999999352,1.0,0.9999999999999352,0.9999999999999352,1.0610219885006511e-06,0.7575345376878937,0.008464916280370712,2,5.738585757900107,1.7497103973535881,3.279734615842505,4.59051490140631e-05,0.00015055670626683116,0.00012534347102298628,0.12534347102298665,0.000999999999999997,0.001,16,Small MLP per-layer hidden=16
