run_id,problem_family,base_setting,seed,state_source,budget,target_relative_norm,direction,loss_before,loss_after,delta_loss,update_grad_inner,update_grad_cosine,update_fro_norm,update_op_norm,mean_nr_update,mean_st_update,mean_grad_rank_fraction
15,MatrixSensing,Matrix sensing kappa=1e+02,0,initial,fro,0.001,top_singular,0.012595069754438687,0.012582842338148088,1.2227416290599286e-05,1.223183617523155e-05,0.3706952636091256,0.0006171565117884404,0.0006171565117884403,1.000000000000001,1.0,0.6892576993088407
15,MatrixSensing,Matrix sensing kappa=1e+02,0,initial,fro,0.01,gd_spectrum,0.012595069754438687,0.012267526847425804,0.0003275429070128833,0.0003299701230639201,1.0000000000000004,0.006171565117884399,0.002287769958255041,41.355461958530405,7.2772270620760295,0.6892576993088407
15,MatrixSensing,Matrix sensing kappa=1e+02,0,initial,fro,0.01,flat_polar,0.012595069754438687,0.01232292613830112,0.00027214361613756705,0.0002739462953765889,0.8302154535473546,0.006171565117884403,0.0007967456307200303,59.99999999999999,59.999999999999886,0.6892576993088407
15,MatrixSensing,Matrix sensing kappa=1e+02,0,initial,fro,0.01,top_singular,0.012595069754438687,0.012473193381149226,0.00012187637328946177,0.0001223183617523155,0.37069526360912586,0.006171565117884398,0.006171565117884401,1.0000000000000007,1.0,0.6892576993088407
15,MatrixSensing,Matrix sensing kappa=1e+02,0,initial,op,0.001,gd_spectrum,0.012595069754438687,0.012573113724391275,2.1956030047412534e-05,2.1966787074910234e-05,1.0000000000000007,0.00041085373307342746,0.00015230153288644746,41.35546195853042,7.277227062076029,0.6892576993088407
15,MatrixSensing,Matrix sensing kappa=1e+02,0,initial,op,0.001,flat_polar,0.012595069754438687,0.012542769550361366,5.230020407732093e-05,5.2366074071486114e-05,0.8302154535473552,0.0011797226009421442,0.0001523015328864475,60.00000000000002,59.9999999999999,0.6892576993088407
15,MatrixSensing,Matrix sensing kappa=1e+02,0,initial,op,0.001,top_singular,0.012595069754438687,0.012592051458037266,3.0182964014212332e-06,3.0185655727833804e-06,0.37069526360912547,0.00015230153288644756,0.00015230153288644754,1.0000000000000009,1.0,0.6892576993088407
15,MatrixSensing,Matrix sensing kappa=1e+02,0,initial,op,0.01,gd_spectrum,0.012595069754438687,0.012376477586439281,0.00021859216799940615,0.00021966787074910238,1.0000000000000004,0.0041085373307342766,0.0015230153288644747,41.355461958530434,7.277227062076029,0.6892576993088407
15,MatrixSensing,Matrix sensing kappa=1e+02,0,initial,op,0.01,flat_polar,0.012595069754438687,0.012077996013140269,0.0005170737412984183,0.0005236607407148612,0.8302154535473556,0.011797226009421437,0.0015230153288644749,59.99999999999997,59.99999999999993,0.6892576993088407
15,MatrixSensing,Matrix sensing kappa=1e+02,0,initial,op,0.01,top_singular,0.012595069754438687,0.012564911015846968,3.015873859171965e-05,3.01856557278338e-05,0.3706952636091254,0.001523015328864476,0.0015230153288644745,1.0000000000000009,1.0,0.6892576993088407
16,MatrixSensing,Matrix sensing kappa=1e+02,0,adam_step3,fro,0.001,gd_spectrum,0.005210448609248181,0.0051756849033576914,3.4763705890489445e-05,3.482678447069612e-05,1.0000000000000004,0.001057282483730871,0.0003703042476492423,41.68043692554305,8.1520096841535,0.6946739487590509
16,MatrixSensing,Matrix sensing kappa=1e+02,0,adam_step3,fro,0.001,flat_polar,0.005210448609248181,0.005181468350296174,2.8980258952007037e-05,2.902711573446077e-05,0.8334710245467759,0.0010572824837308688,0.00013649458172421578,59.99999999999998,59.99999999999992,0.6946739487590509
16,MatrixSensing,Matrix sensing kappa=1e+02,0,adam_step3,fro,0.001,top_singular,0.005210448609248181,0.005198263723902571,1.2184885345609478e-05,1.2197786703090993e-05,0.35024154220595527,0.0010572824837308686,0.0010572824837308701,1.000000000000001,1.0,0.6946739487590509
16,MatrixSensing,Matrix sensing kappa=1e+02,0,adam_step3,fro,0.01,gd_spectrum,0.005210448609248181,0.004868488622561882,0.0003419599866862988,0.0003482678447069612,1.000000000000001,0.010572824837308703,0.003703042476492425,41.68043692554304,8.152009684153498,0.6946739487590509
16,MatrixSensing,Matrix sensing kappa=1e+02,0,adam_step3,fro,0.01,flat_polar,0.005210448609248181,0.004924863130148967,0.00028558547909921395,0.0002902711573446077,0.8334710245467749,0.010572824837308701,0.0013649458172421578,60.0,59.99999999999993,0.6946739487590509
16,MatrixSensing,Matrix sensing kappa=1e+02,0,adam_step3,fro,0.01,top_singular,0.005210448609248181,0.005089760877965424,0.00012068773128275697,0.0001219778670309099,0.35024154220595505,0.010572824837308693,0.010572824837308698,1.0000000000000009,1.0,0.6946739487590509
16,MatrixSensing,Matrix sensing kappa=1e+02,0,adam_step3,op,0.001,gd_spectrum,0.005210448609248181,0.005180098576607456,3.0350032640724493e-05,3.0398088650518434e-05,1.000000000000001,0.0009228347422121024,0.0003232150633136016,41.68043692554304,8.1520096841535,0.6946739487590509
16,MatrixSensing,Matrix sensing kappa=1e+02,0,adam_step3,op,0.001,flat_polar,0.005210448609248181,0.005141976011591448,6.847259765673311e-05,6.873533682737018e-05,0.8334710245467751,0.0025036131149139087,0.0003232150633136015,60.00000000000003,59.99999999999995,0.6946739487590509
16,MatrixSensing,Matrix sensing kappa=1e+02,0,adam_step3,op,0.001,top_singular,0.005210448609248181,0.005206720907612405,3.7277016357757653e-06,3.7289073281657833e-06,0.350241542205955,0.0003232150633136014,0.0003232150633136015,1.000000000000001,1.0,0.6946739487590509
16,MatrixSensing,Matrix sensing kappa=1e+02,0,adam_step3,op,0.01,gd_spectrum,0.005210448609248181,0.004911273323722358,0.0002991752855258231,0.0003039808865051843,1.0000000000000009,0.009228347422121025,0.003232150633136015,41.68043692554304,8.152009684153505,0.6946739487590509
16,MatrixSensing,Matrix sensing kappa=1e+02,0,adam_step3,op,0.01,flat_polar,0.005210448609248181,0.00454936915803821,0.0006610794512099706,0.0006873533682737018,0.8334710245467754,0.025036131149139083,0.0032321506331360163,60.0,59.99999999999989,0.6946739487590509
16,MatrixSensing,Matrix sensing kappa=1e+02,0,adam_step3,op,0.01,top_singular,0.005210448609248181,0.005173280105205642,3.716850404253923e-05,3.728907328165784e-05,0.35024154220595505,0.003232150633136014,0.0032321506331360154,1.0000000000000009,1.0,0.6946739487590509
17,MatrixSensing,Matrix sensing kappa=1e+02,0,muon_step3,fro,0.001,gd_spectrum,0.004715298709383537,0.004696512803244979,1.8785906138557747e-05,1.8807406713848233e-05,1.0000000000000002,0.0006215106836006787,0.0002454427645782445,38.606069580206245,6.412047469174842,0.6434344930034374
17,MatrixSensing,Matrix sensing kappa=1e+02,0,muon_step3,fro,0.001,flat_polar,0.004715298709383537,0.00470022711722752,1.507159215601711e-05,1.5086242545708813e-05,0.8021436860085843,0.0006215106836006786,8.023668423584728e-05,59.99999999999995,59.999999999999964,0.6434344930034374
17,MatrixSensing,Matrix sensing kappa=1e+02,0,muon_step3,fro,0.001,top_singular,0.004715298709383537,0.004707875915585174,7.422793798362963e-06,7.427292917397742e-06,0.3949131866185935,0.0006215106836006793,0.0006215106836006795,1.000000000000001,1.0,0.6434344930034374
17,MatrixSensing,Matrix sensing kappa=1e+02,0,muon_step3,fro,0.01,gd_spectrum,0.004715298709383537,0.004529374699774013,0.00018592400960952375,0.00018807406713848232,0.9999999999999994,0.006215106836006791,0.002454427645782445,38.60606958020623,6.412047469174839,0.6434344930034374
17,MatrixSensing,Matrix sensing kappa=1e+02,0,muon_step3,fro,0.01,flat_polar,0.004715298709383537,0.00456590132289557,0.00014939738648796653,0.0001508624254570881,0.8021436860085832,0.006215106836006794,0.0008023668423584728,60.00000000000001,59.99999999999995,0.6434344930034374
17,MatrixSensing,Matrix sensing kappa=1e+02,0,muon_step3,fro,0.01,top_singular,0.004715298709383537,0.004641475692112945,7.382301727059185e-05,7.427292917397741e-05,0.39491318661859376,0.006215106836006789,0.0062151068360067905,1.0000000000000009,1.0,0.6434344930034374
17,MatrixSensing,Matrix sensing kappa=1e+02,0,muon_step3,op,0.001,gd_spectrum,0.004715298709383537,0.004703441511466868,1.1857197916668831e-05,1.1865756129533229e-05,0.9999999999999994,0.00039211648451644457,0.00015485197042606938,38.60606958020624,6.4120474691748415,0.6434344930034374
17,MatrixSensing,Matrix sensing kappa=1e+02,0,muon_step3,op,0.001,flat_polar,0.004715298709383537,0.004686237737275798,2.9060972107738947e-05,2.911553994008262e-05,0.8021436860085833,0.0011994782051751394,0.00015485197042606932,59.99999999999999,59.99999999999992,0.6434344930034374
17,MatrixSensing,Matrix sensing kappa=1e+02,0,muon_step3,op,0.001,top_singular,0.004715298709383537,0.0047134484477734506,1.8502616100863137e-06,1.850540905471528e-06,0.39491318661859354,0.00015485197042606935,0.0001548519704260694,1.000000000000001,1.0,0.6434344930034374
17,MatrixSensing,Matrix sensing kappa=1e+02,0,muon_step3,op,0.01,gd_spectrum,0.004715298709383537,0.004597496969374642,0.00011780174000889515,0.00011865756129533227,1.0000000000000002,0.003921164845164442,0.001548519704260694,38.606069580206245,6.412047469174841,0.6434344930034374
17,MatrixSensing,Matrix sensing kappa=1e+02,0,muon_step3,op,0.01,flat_polar,0.004715298709383537,0.004429600093217061,0.0002856986161664755,0.0002911553994008262,0.8021436860085831,0.011994782051751396,0.0015485197042606929,59.99999999999999,59.99999999999993,0.6434344930034374
17,MatrixSensing,Matrix sensing kappa=1e+02,0,muon_step3,op,0.01,top_singular,0.004715298709383537,0.004696821229867251,1.8477479516285436e-05,1.8505409054715278e-05,0.3949131866185931,0.001548519704260695,0.0015485197042606942,1.0000000000000009,1.0,0.6434344930034374
18,MatrixSensing,Matrix sensing kappa=1e+02,1,initial,fro,0.001,gd_spectrum,0.012757591945778827,0.012725455694163156,3.2136251615671324e-05,3.21590808596858e-05,1.0000000000000004,0.0005959133652351669,0.00022129442484656773,40.814107476711534,7.251457508472295,0.6802351246118591
18,MatrixSensing,Matrix sensing kappa=1e+02,1,initial,fro,0.001,flat_polar,0.012757591945778827,0.01273108483165076,2.650711412806664e-05,2.652364181217714e-05,0.8247636780386605,0.000595913365235167,7.693208464460742e-05,59.999999999999986,59.999999999999886,0.6802351246118591
18,MatrixSensing,Matrix sensing kappa=1e+02,1,initial,fro,0.001,top_singular,0.012757591945778827,0.01274565363214303,1.193831363579742e-05,1.1942382429415686e-05,0.37135335059860186,0.0005959133652351671,0.000595913365235167,1.0000000000000007,1.0,0.6802351246118591
18,MatrixSensing,Matrix sensing kappa=1e+02,1,initial,fro,0.01,gd_spectrum,0.012757591945778827,0.012438284061583312,0.000319307884195515,0.00032159080859685794,0.9999999999999998,0.005959133652351671,0.0022129442484656774,40.81410747671153,7.251457508472295,0.6802351246118591
18,MatrixSensing,Matrix sensing kappa=1e+02,1,initial,fro,0.01,flat_polar,0.012757591945778827,0.012494008296068022,0.0002635836497108055,0.00026523641812177133,0.8247636780386606,0.005959133652351668,0.0007693208464460736,59.999999999999986,59.99999999999994,0.6802351246118591
18,MatrixSensing,Matrix sensing kappa=1e+02,1,initial,fro,0.01,top_singular,0.012757591945778827,0.012638575000846494,0.00011901694493233334,0.00011942382429415687,0.3713533505986017,0.005959133652351674,0.005959133652351671,1.0000000000000009,1.0,0.6802351246118591
18,MatrixSensing,Matrix sensing kappa=1e+02,1,initial,op,0.001,gd_spectrum,0.012757591945778827,0.0127359339455189,2.165800025992655e-05,2.166836447791931e-05,0.9999999999999999,0.00040151856489673357,0.00014910526440194418,40.81410747671155,7.251457508472296,0.6802351246118591
18,MatrixSensing,Matrix sensing kappa=1e+02,1,initial,op,0.001,flat_polar,0.012757591945778827,0.012706247459845686,5.134448593314099e-05,5.140657040006975e-05,0.8247636780386609,0.0011549644117211653,0.00014910526440194418,60.000000000000036,59.99999999999993,0.6802351246118591
18,MatrixSensing,Matrix sensing kappa=1e+02,1,initial,op,0.001,top_singular,0.012757591945778827,0.01275460406130644,2.9878844723871256e-06,2.988139205477371e-06,0.37135335059860164,0.00014910526440194428,0.00014910526440194423,1.000000000000001,1.0,0.6802351246118591
18,MatrixSensing,Matrix sensing kappa=1e+02,1,initial,op,0.01,gd_spectrum,0.012757591945778827,0.012541944722799061,0.00021564722297976596,0.0002166836447791931,0.9999999999999991,0.004015185648967338,0.0014910526440194416,40.81410747671151,7.251457508472297,0.6802351246118591
18,MatrixSensing,Matrix sensing kappa=1e+02,1,initial,op,0.01,flat_polar,0.012757591945778827,0.01224973468847103,0.000507857257307797,0.0005140657040006973,0.8247636780386605,0.011549644117211655,0.0014910526440194416,59.999999999999986,59.999999999999936,0.6802351246118591
18,MatrixSensing,Matrix sensing kappa=1e+02,1,initial,op,0.01,top_singular,0.012757591945778827,0.012727736027033075,2.9855918745751858e-05,2.9881392054773704e-05,0.3713533505986018,0.001491052644019442,0.0014910526440194414,1.0000000000000009,1.0,0.6802351246118591
19,MatrixSensing,Matrix sensing kappa=1e+02,1,adam_step3,fro,0.001,gd_spectrum,0.005056093402762189,0.005022432357179668,3.36610455825212e-05,3.372185954106477e-05,0.9999999999999992,0.0010477970687819379,0.0003771612226786699,41.21904143809404,7.7179202814819465,0.6869840239682338
19,MatrixSensing,Matrix sensing kappa=1e+02,1,adam_step3,fro,0.001,flat_polar,0.005056093402762189,0.005028187936334359,2.790546642783033e-05,2.795019446673225e-05,0.8288449939332649,0.0010477970687819372,0.00013527001991991307,59.99999999999999,59.99999999999992,0.6869840239682338
19,MatrixSensing,Matrix sensing kappa=1e+02,1,adam_step3,fro,0.001,top_singular,0.005056093402762189,0.005043967531639137,1.2125871123052148e-05,1.2138397934527243e-05,0.35995636360876604,0.0010477970687819366,0.0010477970687819366,1.0000000000000007,1.0,0.6869840239682338
19,MatrixSensing,Matrix sensing kappa=1e+02,1,adam_step3,fro,0.01,gd_spectrum,0.005056093402762189,0.004724956203205862,0.00033113719955632764,0.00033721859541064773,1.0000000000000007,0.010477970687819364,0.003771612226786699,41.21904143809403,7.717920281481947,0.6869840239682338
19,MatrixSensing,Matrix sensing kappa=1e+02,1,adam_step3,fro,0.01,flat_polar,0.005056093402762189,0.004781064261985087,0.0002750291407771022,0.0002795019446673225,0.8288449939332648,0.010477970687819374,0.001352700199199131,60.00000000000001,59.99999999999991,0.6869840239682338
19,MatrixSensing,Matrix sensing kappa=1e+02,1,adam_step3,fro,0.01,top_singular,0.005056093402762189,0.004935962104564375,0.00012013129819781442,0.00012138397934527244,0.35995636360876615,0.010477970687819364,0.010477970687819364,1.000000000000001,1.0,0.6869840239682338
19,MatrixSensing,Matrix sensing kappa=1e+02,1,adam_step3,op,0.001,gd_spectrum,0.005056093402762189,0.005029236770490914,2.6856632271274848e-05,2.689531646603104e-05,1.0000000000000009,0.0008356844533663001,0.00030080993695811285,41.21904143809403,7.717920281481944,0.6869840239682338
19,MatrixSensing,Matrix sensing kappa=1e+02,1,adam_step3,op,0.001,flat_polar,0.005056093402762189,0.0049941596781521574,6.193372461003183e-05,6.215491237809024e-05,0.8288449939332646,0.0023300637524249464,0.0003008099369581129,59.99999999999998,59.999999999999865,0.6869840239682338
19,MatrixSensing,Matrix sensing kappa=1e+02,1,adam_step3,op,0.001,top_singular,0.005056093402762189,0.00505260964715305,3.483755609138932e-06,3.48478806273272e-06,0.35995636360876593,0.000300809936958113,0.0003008099369581129,1.000000000000001,1.0,0.6869840239682338
19,MatrixSensing,Matrix sensing kappa=1e+02,1,adam_step3,op,0.01,gd_spectrum,0.005056093402762189,0.004791008657577538,0.00026508474518465146,0.0002689531646603104,1.0000000000000004,0.008356844533663005,0.0030080993695811285,41.219041438094024,7.717920281481945,0.6869840239682338
19,MatrixSensing,Matrix sensing kappa=1e+02,1,adam_step3,op,0.01,flat_polar,0.005056093402762189,0.0044566630557871575,0.0005994303469750318,0.0006215491237809025,0.828844993933265,0.02330063752424946,0.003008099369581127,60.00000000000002,59.999999999999936,0.6869840239682338
19,MatrixSensing,Matrix sensing kappa=1e+02,1,adam_step3,op,0.01,top_singular,0.005056093402762189,0.005021348767494258,3.474463526793089e-05,3.4847880627327204e-05,0.35995636360876615,0.003008099369581128,0.0030080993695811285,1.0000000000000007,1.0,0.6869840239682338
20,MatrixSensing,Matrix sensing kappa=1e+02,1,muon_step3,fro,0.001,gd_spectrum,0.0048236221505299015,0.004805052436321008,1.8569714208893813e-05,1.8590291716399622e-05,1.0000000000000004,0.0006043091628016641,0.00023663732618629053,38.11407327693851,6.521565485157809,0.6352345546156417
20,MatrixSensing,Matrix sensing kappa=1e+02,1,muon_step3,fro,0.001,flat_polar,0.0048236221505299015,0.004808819325636373,1.4802824893528875e-05,1.4816760529953901e-05,0.7970160315926159,0.0006043091628016642,7.801597744971312e-05,59.999999999999986,59.999999999999936,0.6352345546156417
20,MatrixSensing,Matrix sensing kappa=1e+02,1,muon_step3,fro,0.001,top_singular,0.0048236221505299015,0.004816346585738527,7.275564791374423e-06,7.279646240008716e-06,0.39158321725456835,0.0006043091628016644,0.0006043091628016644,1.000000000000001,1.0,0.6352345546156417
20,MatrixSensing,Matrix sensing kappa=1e+02,1,muon_step3,fro,0.01,gd_spectrum,0.0048236221505299015,0.004639776984116488,0.00018384516641341362,0.00018590291716399622,1.0000000000000002,0.006043091628016643,0.0023663732618629052,38.1140732769385,6.521565485157813,0.6352345546156417
20,MatrixSensing,Matrix sensing kappa=1e+02,1,muon_step3,fro,0.01,flat_polar,0.0048236221505299015,0.004676848108872798,0.00014677404165710367,0.00014816760529953905,0.7970160315926158,0.006043091628016644,0.0007801597744971314,60.0,59.9999999999999,0.6352345546156417
20,MatrixSensing,Matrix sensing kappa=1e+02,1,muon_step3,fro,0.01,top_singular,0.0048236221505299015,0.004751233832993361,7.238831753654095e-05,7.279646240008717e-05,0.39158321725456846,0.006043091628016644,0.0060430916280166435,1.0000000000000009,1.0,0.6352345546156417
20,MatrixSensing,Matrix sensing kappa=1e+02,1,muon_step3,op,0.001,gd_spectrum,0.0048236221505299015,0.004811559076912387,1.206307361751452e-05,1.2071750442883216e-05,0.9999999999999994,0.00039241285263178307,0.00015366228732559633,38.11407327693851,6.5215654851578115,0.6352345546156417
20,MatrixSensing,Matrix sensing kappa=1e+02,1,muon_step3,op,0.001,flat_polar,0.0048236221505299015,0.0047944927379768324,2.9129412553069098e-05,2.918347482419069e-05,0.7970160315926155,0.0011902629595043472,0.0001536622873255964,59.99999999999999,59.99999999999991,0.6352345546156417
20,MatrixSensing,Matrix sensing kappa=1e+02,1,muon_step3,op,0.001,top_singular,0.0048236221505299015,0.004821771363404601,1.850787125300124e-06,1.8510510199363736e-06,0.3915832172545685,0.00015366228732559636,0.0001536622873255964,1.000000000000001,1.0,0.6352345546156417
20,MatrixSensing,Matrix sensing kappa=1e+02,1,muon_step3,op,0.01,gd_spectrum,0.0048236221505299015,0.004703772328637988,0.0001198498218919139,0.00012071750442883216,0.9999999999999997,0.003924128526317829,0.001536622873255964,38.11407327693851,6.52156548515781,0.6352345546156417
20,MatrixSensing,Matrix sensing kappa=1e+02,1,muon_step3,op,0.01,flat_polar,0.0048236221505299015,0.004537193629400221,0.00028642852112968024,0.00029183474824190695,0.7970160315926162,0.011902629595043462,0.0015366228732559635,59.999999999999964,59.99999999999992,0.6352345546156417
20,MatrixSensing,Matrix sensing kappa=1e+02,1,muon_step3,op,0.01,top_singular,0.0048236221505299015,0.004805138029794209,1.8484120735692312e-05,1.8510510199363738e-05,0.39158321725456846,0.001536622873255964,0.001536622873255964,1.0000000000000007,1.0,0.6352345546156417
21,MatrixSensing,Matrix sensing kappa=1e+02,2,initial,fro,0.001,gd_spectrum,0.012096481701537817,0.012064008380338125,3.247332119969172e-05,3.24975880291961e-05,0.9999999999999996,0.0006086689719619738,0.00021394622921969549,40.4492500357345,8.09381090343226,0.6741541672622416
21,MatrixSensing,Matrix sensing kappa=1e+02,2,initial,fro,0.001,flat_polar,0.012096481701537817,0.012069816339985086,2.6665361552730832e-05,2.6682759424050107e-05,0.821068917486371,0.0006086689719619739,7.857882639206382e-05,59.999999999999986,59.99999999999992,0.6741541672622416
21,MatrixSensing,Matrix sensing kappa=1e+02,2,initial,fro,0.001,top_singular,0.012096481701537817,0.012085063128487108,1.1418573050708467e-05,1.1422853369985802e-05,0.3514984976646083,0.0006086689719619744,0.0006086689719619742,1.000000000000001,1.0,0.6741541672622416
21,MatrixSensing,Matrix sensing kappa=1e+02,2,initial,fro,0.01,gd_spectrum,0.012096481701537817,0.011773932504196255,0.0003225491973415616,0.000324975880291961,0.9999999999999994,0.006086689719619739,0.002139462292196955,40.44925003573453,8.093810903432258,0.6741541672622416
21,MatrixSensing,Matrix sensing kappa=1e+02,2,initial,fro,0.01,flat_polar,0.012096481701537817,0.011831393894429172,0.00026508780710864446,0.000266827594240501,0.8210689174863718,0.006086689719619733,0.0007857882639206382,60.0,59.999999999999915,0.6741541672622416
21,MatrixSensing,Matrix sensing kappa=1e+02,2,initial,fro,0.01,top_singular,0.012096481701537817,0.011982681199765678,0.00011380050177213843,0.00011422853369985803,0.3514984976646085,0.006086689719619741,0.0060866897196197416,1.0000000000000009,1.0,0.6741541672622416
21,MatrixSensing,Matrix sensing kappa=1e+02,2,initial,op,0.001,gd_spectrum,0.012096481701537817,0.012073142584377425,2.3339117160391457e-05,2.335164700875968e-05,0.9999999999999997,0.00043736855072663237,0.00015373438850615839,40.44925003573453,8.093810903432258,0.6741541672622416
21,MatrixSensing,Matrix sensing kappa=1e+02,2,initial,op,0.001,flat_polar,0.012096481701537817,0.012044345202304902,5.2136499232914926e-05,5.220309200402579e-05,0.8210689174863716,0.0011908214528474636,0.0001537343885061584,60.0,59.999999999999915,0.6741541672622416
21,MatrixSensing,Matrix sensing kappa=1e+02,2,initial,op,0.001,top_singular,0.012096481701537817,0.012093596850729894,2.8848508079222512e-06,2.8851238665406904e-06,0.3514984976646083,0.00015373438850615847,0.0001537343885061584,1.0000000000000009,1.0,0.6741541672622416
21,MatrixSensing,Matrix sensing kappa=1e+02,2,initial,op,0.01,gd_spectrum,0.012096481701537817,0.01186421821628702,0.00023226348525079606,0.0002335164700875968,0.999999999999999,0.004373685507266327,0.0015373438850615837,40.44925003573451,8.093810903432265,0.6741541672622416
21,MatrixSensing,Matrix sensing kappa=1e+02,2,initial,op,0.01,flat_polar,0.012096481701537817,0.011581110058608826,0.0005153716429289901,0.000522030920040258,0.8210689174863716,0.01190821452847464,0.001537343885061584,59.999999999999964,59.999999999999936,0.6741541672622416
21,MatrixSensing,Matrix sensing kappa=1e+02,2,initial,op,0.01,top_singular,0.012096481701537817,0.012067657768734212,2.8823932803604194e-05,2.8851238665406904e-05,0.35149849766460856,0.0015373438850615833,0.0015373438850615835,1.0000000000000009,1.0,0.6741541672622416
22,MatrixSensing,Matrix sensing kappa=1e+02,2,adam_step3,fro,0.001,gd_spectrum,0.00496028873355911,0.00492641215058082,3.3876582978290166e-05,3.393942641131391e-05,1.0000000000000007,0.0010328242899108426,0.0003402128456114561,41.42576694283864,9.21619109638863,0.6904294490473103
22,MatrixSensing,Matrix sensing kappa=1e+02,2,adam_step3,fro,0.001,flat_polar,0.00496028873355911,0.004932133883707521,2.8154849851589128e-05,2.8200976839660255e-05,0.8309208440322768,0.0010328242899108415,0.0001333370424794397,60.00000000000001,59.99999999999995,0.6904294490473103
22,MatrixSensing,Matrix sensing kappa=1e+02,2,adam_step3,fro,0.001,top_singular,0.00496028873355911,0.004949120870705074,1.116786285403678e-05,1.1179664295860493e-05,0.3294005078451677,0.0010328242899108426,0.0010328242899108424,1.0000000000000009,1.0,0.6904294490473103
22,MatrixSensing,Matrix sensing kappa=1e+02,2,adam_step3,fro,0.01,gd_spectrum,0.00496028873355911,0.004627178812748331,0.000333109920810779,0.0003393942641131391,1.0000000000000004,0.010328242899108428,0.0034021284561145614,41.42576694283864,9.216191096388636,0.6904294490473103
22,MatrixSensing,Matrix sensing kappa=1e+02,2,adam_step3,fro,0.01,flat_polar,0.00496028873355911,0.004682891663969545,0.0002773970695895654,0.0002820097683966025,0.830920844032277,0.010328242899108412,0.0013333704247943973,60.000000000000014,59.99999999999989,0.6904294490473103
22,MatrixSensing,Matrix sensing kappa=1e+02,2,adam_step3,fro,0.01,top_singular,0.00496028873355911,0.004849672234782814,0.00011061649877629632,0.00011179664295860495,0.32940050784516794,0.010328242899108423,0.010328242899108426,1.000000000000001,1.0,0.6904294490473103
22,MatrixSensing,Matrix sensing kappa=1e+02,2,adam_step3,op,0.001,gd_spectrum,0.00496028873355911,0.004929732383337307,3.055635022180311e-05,3.060746017594866e-05,1.0000000000000009,0.0009314278897671785,0.0003068128199104614,41.425766942838635,9.216191096388638,0.6904294490473103
22,MatrixSensing,Matrix sensing kappa=1e+02,2,adam_step3,op,0.001,flat_polar,0.00496028873355911,0.0048956416103517345,6.464712320737587e-05,6.489135402669488e-05,0.8309208440322776,0.0023765618838323026,0.0003068128199104615,60.00000000000004,59.99999999999989,0.6904294490473103
22,MatrixSensing,Matrix sensing kappa=1e+02,2,adam_step3,op,0.001,top_singular,0.00496028873355911,0.004956968721869049,3.320011690061478e-06,3.321053117913562e-06,0.32940050784516794,0.0003068128199104616,0.0003068128199104615,1.000000000000001,1.0,0.6904294490473103
22,MatrixSensing,Matrix sensing kappa=1e+02,2,adam_step3,op,0.01,gd_spectrum,0.00496028873355911,0.004659325127214137,0.00030096360634497294,0.00030607460175948657,1.0000000000000013,0.009314278897671781,0.003068128199104614,41.42576694283864,9.216191096388634,0.6904294490473103
22,MatrixSensing,Matrix sensing kappa=1e+02,2,adam_step3,op,0.01,flat_polar,0.00496028873355911,0.0043357982752239696,0.0006244904583351408,0.0006489135402669488,0.8309208440322773,0.023765618838323035,0.003068128199104615,60.000000000000036,59.99999999999991,0.6904294490473103
22,MatrixSensing,Matrix sensing kappa=1e+02,2,adam_step3,op,0.01,top_singular,0.00496028873355911,0.004927182345165149,3.310638839396172e-05,3.321053117913562e-05,0.32940050784516817,0.0030681281991046137,0.0030681281991046154,1.0000000000000007,1.0,0.6904294490473103
23,MatrixSensing,Matrix sensing kappa=1e+02,2,muon_step3,fro,0.001,gd_spectrum,0.0043467457258584054,0.00432848371211884,1.82620137395657e-05,1.82840733040821e-05,1.0,0.0006144442025675411,0.00022743751655404307,37.79369688472704,7.298618989540291,0.6298949480787839
23,MatrixSensing,Matrix sensing kappa=1e+02,2,muon_step3,fro,0.001,flat_polar,0.0043467457258584054,0.0043322492312236165,1.4496494634788984e-05,1.4511323248522686e-05,0.7936592140703614,0.0006144442025675415,7.932440545725954e-05,59.99999999999998,59.99999999999991,0.6298949480787839
23,MatrixSensing,Matrix sensing kappa=1e+02,2,muon_step3,fro,0.001,top_singular,0.0043467457258584054,0.004339982193022241,6.763532836164855e-06,6.767879341029998e-06,0.3701516193067874,0.0006144442025675416,0.0006144442025675415,1.000000000000001,1.0,0.6298949480787839
23,MatrixSensing,Matrix sensing kappa=1e+02,2,muon_step3,fro,0.01,gd_spectrum,0.0043467457258584054,0.004166110949269215,0.00018063477658919035,0.00018284073304082105,1.0000000000000002,0.006144442025675411,0.0022743751655404315,37.793696884727055,7.2986189895402855,0.6298949480787839
23,MatrixSensing,Matrix sensing kappa=1e+02,2,muon_step3,fro,0.01,flat_polar,0.0043467457258584054,0.004203115354746562,0.00014363037111184314,0.00014511323248522683,0.7936592140703609,0.0061444420256754175,0.0007932440545725953,60.00000000000004,59.999999999999915,0.6298949480787839
23,MatrixSensing,Matrix sensing kappa=1e+02,2,muon_step3,fro,0.01,top_singular,0.0043467457258584054,0.004279501582934626,6.724414292377974e-05,6.76787934103e-05,0.37015161930678797,0.006144442025675408,0.006144442025675414,1.0000000000000009,1.0,0.6298949480787839
