problem_family,base_setting,seed,source_algo,checkpoint_step,checkpoint_loss,checkpoint_recovery,continuation_variant,continuation_algo,horizon,loss_before,loss_after,total_decrease,recovery_before,recovery_after,finite
MatrixSensing,Matrix sensing kappa=1e+02,1,Muon,3,0.0048236221505299015,1.15096099134811,own_fresh,Muon,10,0.0048236221505299015,7.092016399013613e-05,0.0047527019865397655,1.15096099134811,1.1814356814619396,True
MatrixSensing,Matrix sensing kappa=1e+02,1,Muon,3,0.0048236221505299015,1.15096099134811,switched_fresh,Adam,10,0.0048236221505299015,0.0008329499204666604,0.003990672230063241,1.15096099134811,1.1726722962354528,True
MatrixSensing,Matrix sensing kappa=1e+02,1,Muon,3,0.0048236221505299015,1.15096099134811,own_fresh,Muon,30,0.0048236221505299015,7.634438357792994e-05,0.004747277766951972,1.15096099134811,1.1811040554854535,True
MatrixSensing,Matrix sensing kappa=1e+02,1,Muon,3,0.0048236221505299015,1.15096099134811,switched_fresh,Adam,30,0.0048236221505299015,0.00011105049234177267,0.004712571658188129,1.15096099134811,1.1678010254614386,True
MatrixSensing,Matrix sensing kappa=1e+02,2,Adam,3,0.00496028873355911,1.1962588537361494,own_fresh,Adam,1,0.00496028873355911,0.003385172004495774,0.0015751167290633363,1.1962588537361494,1.1585943676035098,True
MatrixSensing,Matrix sensing kappa=1e+02,2,Adam,3,0.00496028873355911,1.1962588537361494,switched_fresh,Muon,1,0.00496028873355911,0.003104724179948731,0.0018555645536103794,1.1962588537361494,1.176640971589379,True
MatrixSensing,Matrix sensing kappa=1e+02,2,Adam,3,0.00496028873355911,1.1962588537361494,own_fresh,Adam,3,0.00496028873355911,0.002334677434778164,0.0026256112987809465,1.1962588537361494,1.160562063409042,True
MatrixSensing,Matrix sensing kappa=1e+02,2,Adam,3,0.00496028873355911,1.1962588537361494,switched_fresh,Muon,3,0.00496028873355911,0.0008094635056015181,0.004150825227957592,1.1962588537361494,1.1471402482289013,True
MatrixSensing,Matrix sensing kappa=1e+02,2,Adam,3,0.00496028873355911,1.1962588537361494,own_fresh,Adam,10,0.00496028873355911,0.0007492886475236295,0.004211000086035481,1.1962588537361494,1.1490930956184788,True
MatrixSensing,Matrix sensing kappa=1e+02,2,Adam,3,0.00496028873355911,1.1962588537361494,switched_fresh,Muon,10,0.00496028873355911,0.0001236395583098048,0.004836649175249306,1.1962588537361494,1.1299702892230252,True
MatrixSensing,Matrix sensing kappa=1e+02,2,Adam,3,0.00496028873355911,1.1962588537361494,own_fresh,Adam,30,0.00496028873355911,0.00010897561852971268,0.004851313115029398,1.1962588537361494,1.1406607183588107,True
MatrixSensing,Matrix sensing kappa=1e+02,2,Adam,3,0.00496028873355911,1.1962588537361494,switched_fresh,Muon,30,0.00496028873355911,0.00013180146778041333,0.004828487265778697,1.1962588537361494,1.1298021901918298,True
MatrixSensing,Matrix sensing kappa=1e+02,2,Muon,3,0.0043467457258584054,1.1212805234660213,own_fresh,Muon,1,0.0043467457258584054,0.002753042021072826,0.0015937037047855794,1.1212805234660213,1.1215079895365148,True
MatrixSensing,Matrix sensing kappa=1e+02,2,Muon,3,0.0043467457258584054,1.1212805234660213,switched_fresh,Adam,1,0.0043467457258584054,0.004624293514421566,-0.00027754778856316047,1.1212805234660213,1.159891451291819,True
MatrixSensing,Matrix sensing kappa=1e+02,2,Muon,3,0.0043467457258584054,1.1212805234660213,own_fresh,Muon,3,0.0043467457258584054,0.0007734871041306761,0.0035732586217277294,1.1212805234660213,1.1303035844273734,True
MatrixSensing,Matrix sensing kappa=1e+02,2,Muon,3,0.0043467457258584054,1.1212805234660213,switched_fresh,Adam,3,0.0043467457258584054,0.0022264962705785697,0.002120249455279836,1.1212805234660213,1.1725248093268956,True
MatrixSensing,Matrix sensing kappa=1e+02,2,Muon,3,0.0043467457258584054,1.1212805234660213,own_fresh,Muon,10,0.0043467457258584054,0.00011387827205829856,0.004232867453800107,1.1212805234660213,1.1465117243460066,True
MatrixSensing,Matrix sensing kappa=1e+02,2,Muon,3,0.0043467457258584054,1.1212805234660213,switched_fresh,Adam,10,0.0043467457258584054,0.0010026366497512598,0.0033441090761071454,1.1212805234660213,1.143999042105282,True
MatrixSensing,Matrix sensing kappa=1e+02,2,Muon,3,0.0043467457258584054,1.1212805234660213,own_fresh,Muon,30,0.0043467457258584054,0.00011809550115606046,0.004228650224702345,1.1212805234660213,1.1473165358233206,True
MatrixSensing,Matrix sensing kappa=1e+02,2,Muon,3,0.0043467457258584054,1.1212805234660213,switched_fresh,Adam,30,0.0043467457258584054,0.00013052502544047453,0.004216220700417931,1.1212805234660213,1.1337524369844,True
MatrixSensing,Matrix sensing kappa=1e+02,3,Adam,3,0.005061654318795605,1.1776172229434838,own_fresh,Adam,1,0.005061654318795605,0.0032820041089806525,0.0017796502098149525,1.1776172229434838,1.1397208400709415,True
MatrixSensing,Matrix sensing kappa=1e+02,3,Adam,3,0.005061654318795605,1.1776172229434838,switched_fresh,Muon,1,0.005061654318795605,0.0031822402748029562,0.0018794140439926488,1.1776172229434838,1.157700353858492,True
MatrixSensing,Matrix sensing kappa=1e+02,3,Adam,3,0.005061654318795605,1.1776172229434838,own_fresh,Adam,3,0.005061654318795605,0.002567262385113943,0.002494391933681662,1.1776172229434838,1.1485401420231234,True
MatrixSensing,Matrix sensing kappa=1e+02,3,Adam,3,0.005061654318795605,1.1776172229434838,switched_fresh,Muon,3,0.005061654318795605,0.0008453411232939343,0.004216313195501671,1.1776172229434838,1.1271327233581827,True
MatrixSensing,Matrix sensing kappa=1e+02,3,Adam,3,0.005061654318795605,1.1776172229434838,own_fresh,Adam,10,0.005061654318795605,0.000588743795389796,0.004472910523405809,1.1776172229434838,1.1271484623624657,True
MatrixSensing,Matrix sensing kappa=1e+02,3,Adam,3,0.005061654318795605,1.1776172229434838,switched_fresh,Muon,10,0.005061654318795605,0.00011135887274161498,0.00495029544605399,1.1776172229434838,1.1093925497505532,True
MatrixSensing,Matrix sensing kappa=1e+02,3,Adam,3,0.005061654318795605,1.1776172229434838,own_fresh,Adam,30,0.005061654318795605,0.00013044422237829838,0.0049312100964173065,1.1776172229434838,1.1232984764163796,True
MatrixSensing,Matrix sensing kappa=1e+02,3,Adam,3,0.005061654318795605,1.1776172229434838,switched_fresh,Muon,30,0.005061654318795605,0.00011992702846725864,0.004941727290328346,1.1776172229434838,1.1091736208488865,True
MatrixSensing,Matrix sensing kappa=1e+02,3,Muon,3,0.004386963691854556,1.1097152118532658,own_fresh,Muon,1,0.004386963691854556,0.002772700678186632,0.001614263013667924,1.1097152118532658,1.1094002028827177,True
MatrixSensing,Matrix sensing kappa=1e+02,3,Muon,3,0.004386963691854556,1.1097152118532658,switched_fresh,Adam,1,0.004386963691854556,0.004748889835955016,-0.0003619261441004601,1.1097152118532658,1.1394721793743243,True
MatrixSensing,Matrix sensing kappa=1e+02,3,Muon,3,0.004386963691854556,1.1097152118532658,own_fresh,Muon,3,0.004386963691854556,0.0007780548345192637,0.0036089088573352923,1.1097152118532658,1.1185848355587407,True
MatrixSensing,Matrix sensing kappa=1e+02,3,Muon,3,0.004386963691854556,1.1097152118532658,switched_fresh,Adam,3,0.004386963691854556,0.002435262741766678,0.001951700950087878,1.1097152118532658,1.1573300477599933,True
MatrixSensing,Matrix sensing kappa=1e+02,3,Muon,3,0.004386963691854556,1.1097152118532658,own_fresh,Muon,10,0.004386963691854556,0.00010260763554250902,0.0042843560563120475,1.1097152118532658,1.1374570786211042,True
MatrixSensing,Matrix sensing kappa=1e+02,3,Muon,3,0.004386963691854556,1.1097152118532658,switched_fresh,Adam,10,0.004386963691854556,0.0008454526097284415,0.0035415110821261147,1.1097152118532658,1.1221395264053748,True
MatrixSensing,Matrix sensing kappa=1e+02,3,Muon,3,0.004386963691854556,1.1097152118532658,own_fresh,Muon,30,0.004386963691854556,0.00011010132565852186,0.004276862366196035,1.1097152118532658,1.137343888247383,True
MatrixSensing,Matrix sensing kappa=1e+02,3,Muon,3,0.004386963691854556,1.1097152118532658,switched_fresh,Adam,30,0.004386963691854556,0.00011370263175727933,0.0042732610600972765,1.1097152118532658,1.1142452719852454,True
MatrixSensing,Matrix sensing kappa=1e+02,4,Adam,3,0.005232172796075546,1.2226775131050143,own_fresh,Adam,1,0.005232172796075546,0.0030214736622977754,0.0022106991337777705,1.2226775131050143,1.1733106854024202,True
