seed,trajectory_step,direction,head_classes,tail_classes,warmup_steps,hidden_dim,momentum_beta,trajectory_steps,trajectory_lr,newton_schulz_steps,head_gradient_fro_norm,momentum_fro_norm,gradient_momentum_cosine,direction_cosine_to_polar_grad,head_loss_before,head_loss_after,actual_head_loss_decrease,matched_first_order_head_gain,tail_loss_before,tail_loss_after,tail_loss_increase,tail_accuracy_before,tail_accuracy_after,tail_accuracy_drop,tail_margin_before,tail_margin_after,tail_margin_drop,tail_output_drift_fro,tail_output_drift_rms,tail_output_jvp_fro,tail_output_linearization_residual_fro,tail_output_linearization_relative_error,update_fro_norm,update_op_norm,step_size,alignment
1,2,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.7547354897989609,0.11080723464145441,0.7270362667770353,1.0000000000000002,0.1960780940211999,0.1922102582311421,0.003867835790057811,0.0038847080601371554,10.536915162596571,10.530178809586825,-0.0067363530097459545,0.2,0.2,0.0,-9.412342009814296,-9.404611563024552,-0.007730446789743439,0.5304039786918404,0.011860193518913046,0.5303989590030823,0.00035059415054980117,0.0006610008270166378,0.017818614466574872,0.002749471903875498,0.002749471903875496,1.4128924375119079
1,2,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.7547354897989609,0.11080723464145441,0.7270362667770353,0.2979227210511655,0.1960780940211999,0.1922449754194201,0.003833118601779817,0.0038847080601371554,10.536915162596571,10.540595312417725,0.003680149821153833,0.2,0.2,0.0,-9.412342009814296,-9.420061998734033,0.00771998891973702,0.7123655146364498,0.01592897715553723,0.7123690219213459,0.0006450767503561986,0.0009055373416103189,0.02423296215518452,0.0037392272400495687,0.0037392272400495656,1.0389066539014786
1,2,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.7547354897989609,0.11080723464145441,0.7270362667770353,0.3673534969002283,0.1960780940211999,0.19225077767517626,0.0038273163460236514,0.0038847080601371554,10.536915162596571,10.536528440185673,-0.0003867224108979883,0.2,0.2,0.0,-9.412342009814296,-9.416713544778975,0.004371534964679569,0.7298613857658389,0.016320196727246137,0.7298877277567375,0.0005737036473066503,0.0007860162946839662,0.011643746082074354,0.003934892407034807,0.003934892407034807,0.9872463229724067
1,3,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.41011674412436583,0.11601091662940514,0.5459572769137345,0.33955901939252425,0.18415032940403914,0.1807159329824176,0.0034343964216215495,0.0035680734958135276,10.536791583559785,10.533469399277385,-0.0033221842823998315,0.2,0.2,0.0,-9.413384810494717,-9.416054129388204,0.0026693188934867607,1.0476476579876735,0.023426113797288893,1.0476530643359565,0.00017857519033501586,0.00017045260154725344,0.008700140988955885,0.00739785627612628,0.008700140988955886,0.4101167441243657
1,3,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.41011674412436583,0.11601091662940514,0.5459572769137345,1.0,0.18415032940403914,0.1807215907521371,0.003428738651902047,0.0035680734958135276,10.536791583559785,10.534740334194584,-0.0020512493652002917,0.2,0.2,0.0,-9.413384810494717,-9.416765287666106,0.003380477171388563,0.7719809201786244,0.01726201814852243,0.7720361720571242,0.0007454228724752851,0.0009655284291784842,0.025621881593722817,0.003953542162243496,0.003953542162243492,0.9025004285748592
1,3,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.41011674412436583,0.11601091662940514,0.5459572769137345,0.303723937823377,0.18415032940403914,0.18072019742745613,0.003430131976583012,0.0035680734958135276,10.536791583559785,10.54164438389845,0.004852800338666086,0.2,0.2,0.0,-9.413384810494717,-9.426287730987529,0.012902920492811276,1.1387181799304507,0.02546251257539324,1.1389625709250388,0.0021059065485528284,0.0018489690550958669,0.03924133481487072,0.006055069418918627,0.006055069418918622,0.5892704524023032
1,3,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.41011674412436583,0.11601091662940514,0.5459572769137345,0.3711925254920748,0.18415032940403914,0.18071809365468486,0.0034322357493542788,0.0035680734958135276,10.536791583559785,10.535725837213663,-0.0010657463461214434,0.2,0.2,0.0,-9.413384810494717,-9.421450363100446,0.008065552605728499,1.222935916320244,0.0273456784101806,1.2231372439503738,0.0027578071854460757,0.002254699706910378,0.020841864717286142,0.006630454102077578,0.006630454102077575,0.5381341067869716
1,4,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.40137145506737115,0.13767958825402793,0.8745143927001834,0.3546310294295855,0.1607972573631151,0.15787406726999278,0.0029231900931223076,0.0031542241873897033,10.53658899109673,10.53434250617513,-0.00224648492159929,0.2,0.2,0.0,-9.414463551576052,-9.414880026901603,0.0004164753255508913,0.8734549529847093,0.019531046501576936,0.8733373624895673,0.0001511934227006398,0.0001731214410312669,0.007858616121219329,0.0065489193077421315,0.00785861612121933,0.4013714550673712
1,4,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.40137145506737115,0.13767958825402793,0.8745143927001834,1.0,0.1607972573631151,0.15776388418777437,0.00303337317534072,0.0031542241873897033,10.53658899109673,10.537843540587495,0.0012545494907652,0.2,0.2,0.0,-9.414463551576052,-9.419256474323863,0.004792922747810735,0.6316035883963973,0.014123085584871417,0.6316271731055103,0.0013506058302379523,0.002138295956453951,0.022159978876805295,0.003419358975780253,0.0034193589757802517,0.9224606745683822
1,4,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.40137145506737115,0.13767958825402793,0.8745143927001834,0.4399289590276974,0.1607972573631151,0.15774413134135118,0.0030531260217639133,0.0031542241873897033,10.53658899109673,10.539030122333752,0.002441131237022276,0.2,0.2,0.0,-9.414463551576052,-9.421986744651461,0.0075231930754089404,0.7092150398741044,0.015858530398237213,0.7093075774027537,0.0008213425998545638,0.0011579498457665498,0.02448422845427542,0.0037779984717318704,0.0037779984717318683,0.834892923062454
