group_type,problem_family,setting,checkpoint_source,comparison,metric,n_pairs,geomean_ratio,ratio_ci95_low,ratio_ci95_high,ratio_ci95_above_one,ratio_ci95_below_one,numerator_higher_rate
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Adam,PolarMuon/FreshAdamSign,nrUpdate,45,1.3966263633966862,1.3928857716268093,1.4003770005177856,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Adam,PolarMuon/FreshAdamSign,stUpdate,45,4.093217060385491,3.917331378261781,4.276999897533613,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Adam,PolarMuon/GD,delta_loss,45,0.8439562834105157,0.8413596693458172,0.8465609111759494,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Adam,PolarMuon/GD,update_grad_inner,45,0.8411266131824681,0.8386788779975931,0.8435814922309748,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Adam,PolarMuon/GD,update_grad_cosine,45,0.8411266131824681,0.8386788779975931,0.8435814922309748,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Adam,PolarMuon/GD,nrUpdate,45,1.4134395897512502,1.4052251503466904,1.4217020478058566,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Adam,PolarMuon/GD,stUpdate,45,4.781102364569221,4.32963559618423,5.279645206316049,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Init,FreshAdamSign/GD,delta_loss,15,0.7985717816926526,0.7966840023437711,0.8004640342214392,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Init,FreshAdamSign/GD,update_grad_inner,15,0.797315536244793,0.795493187397023,0.7991420598050251,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Init,FreshAdamSign/GD,update_grad_cosine,15,0.7973155362447933,0.7954931873970233,0.7991420598050255,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Init,FreshAdamSign/GD,nrUpdate,15,1.0331285970511574,1.0306635884058883,1.035599501187147,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Init,FreshAdamSign/GD,stUpdate,15,1.4800793530551246,1.4222176618433064,1.5402950969550189,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Init,PolarMuon/FreshAdamSign,delta_loss,15,1.0350137470278415,1.0327385751375653,1.037293931229321,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Init,PolarMuon/FreshAdamSign,update_grad_inner,15,1.0353324467161258,1.0330383480811747,1.0376316399233707,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Init,PolarMuon/FreshAdamSign,update_grad_cosine,15,1.0353324467161256,1.0330383480811745,1.0376316399233707,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Init,PolarMuon/FreshAdamSign,nrUpdate,15,1.4204485705467222,1.4186098356167798,1.4222896887578587,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Init,PolarMuon/FreshAdamSign,stUpdate,15,5.677050854779291,5.4495364127979355,5.914063870105075,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Init,PolarMuon/GD,delta_loss,15,0.8265327720404116,0.8255554982280284,0.8275112027272952,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Init,PolarMuon/GD,update_grad_inner,15,0.8254866449451014,0.824609369654885,0.8263648535401807,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Init,PolarMuon/GD,update_grad_cosine,15,0.8254866449451016,0.8246093696548852,0.8263648535401811,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Init,PolarMuon/GD,nrUpdate,15,1.4675060388722572,1.4643885500393548,1.470630164425054,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Init,PolarMuon/GD,stUpdate,15,8.40248575640278,8.17700928965229,8.634179610862812,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Muon,FreshAdamSign/GD,delta_loss,45,0.7983640443270653,0.7972453670285384,0.7994842913291615,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Muon,FreshAdamSign/GD,update_grad_inner,45,0.7961837549513643,0.7951784294130207,0.7971903514993336,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Muon,FreshAdamSign/GD,update_grad_cosine,45,0.7961837549513643,0.7951784294130207,0.7971903514993336,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Muon,FreshAdamSign/GD,nrUpdate,45,1.0882243894094419,1.0781347106256314,1.0984084920319037,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Muon,FreshAdamSign/GD,stUpdate,45,1.5680325307770684,1.540001811701779,1.5965734578312756,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Muon,PolarMuon/FreshAdamSign,delta_loss,45,1.0017052458643434,0.9963826763505425,1.007056247974276,False,False,0.4666666666666667
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Muon,PolarMuon/FreshAdamSign,update_grad_inner,45,1.0009941896353092,0.9954324651753708,1.0065869888090533,False,False,0.4666666666666667
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Muon,PolarMuon/FreshAdamSign,update_grad_cosine,45,1.0009941896353092,0.9954324651753708,1.0065869888090533,False,False,0.4666666666666667
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Muon,PolarMuon/FreshAdamSign,nrUpdate,45,1.4467443913679032,1.441534709715147,1.4519729007205686,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Muon,PolarMuon/FreshAdamSign,stUpdate,45,5.9226108131099515,5.791607851369769,6.05657698928473,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Muon,PolarMuon/GD,delta_loss,45,0.7997254513118945,0.795455450019723,0.8040183739518735,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Muon,PolarMuon/GD,update_grad_inner,45,0.7969753125883384,0.7923804144511847,0.8015968558677822,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Muon,PolarMuon/GD,update_grad_cosine,45,0.7969753125883384,0.7923804144511847,0.8015968558677822,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Muon,PolarMuon/GD,nrUpdate,45,1.574382531927871,1.5562809085661886,1.5926947013204948,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Muon,PolarMuon/GD,stUpdate,45,9.286846422088427,9.120845789306115,9.455868288944934,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Adam,FreshAdamSign/GD,delta_loss,45,0.5847524429601971,0.5781986064969423,0.5913805666526228,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Adam,FreshAdamSign/GD,update_grad_inner,45,0.5860146652094474,0.5794005794070779,0.5927042534061119,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Adam,FreshAdamSign/GD,update_grad_cosine,45,0.5860146652094473,0.5794005794070779,0.5927042534061119,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Adam,FreshAdamSign/GD,nrUpdate,45,1.4794888166953013,1.4473104817084788,1.5123825788524585,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Adam,FreshAdamSign/GD,stUpdate,45,1.3777213805302926,1.3401118918534753,1.4163863584144887,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Adam,PolarMuon/FreshAdamSign,delta_loss,45,0.9989089880421553,0.9819282400991683,1.0161833886054947,False,False,0.4888888888888889
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Adam,PolarMuon/FreshAdamSign,update_grad_inner,45,0.996687946560389,0.9794578509715657,1.0142211447214216,False,False,0.4666666666666667
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Adam,PolarMuon/FreshAdamSign,update_grad_cosine,45,0.996687946560389,0.9794578509715656,1.0142211447214213,False,False,0.4666666666666667
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Adam,PolarMuon/FreshAdamSign,nrUpdate,45,1.8205742433430372,1.7499100360639666,1.8940919859967669,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Adam,PolarMuon/FreshAdamSign,stUpdate,45,4.728020462686086,4.559620852188601,4.902639543998142,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Adam,PolarMuon/GD,delta_loss,45,0.5841144710525487,0.5772423123380134,0.5910684438759743,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Adam,PolarMuon/GD,update_grad_inner,45,0.5840737533218779,0.5771800835279923,0.5910497590878169,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Adam,PolarMuon/GD,update_grad_cosine,45,0.5840737533218779,0.5771800835279923,0.5910497590878169,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Adam,PolarMuon/GD,nrUpdate,45,2.6935192329895337,2.6260321528686204,2.762740681053456,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Adam,PolarMuon/GD,stUpdate,45,6.513894879027347,6.305633956131836,6.729034192312632,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Init,FreshAdamSign/GD,delta_loss,15,0.6440904187901515,0.6257812597205965,0.6629352687271254,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Init,FreshAdamSign/GD,update_grad_inner,15,0.6439570870625484,0.6282257401426606,0.6600823612924787,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Init,FreshAdamSign/GD,update_grad_cosine,15,0.6439570870625483,0.6282257401426606,0.6600823612924785,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Init,FreshAdamSign/GD,nrUpdate,15,1.6530769477000897,1.6147837169335684,1.6922782700625079,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Init,FreshAdamSign/GD,stUpdate,15,1.6378123455744666,1.5411015550438936,1.7405921566536446,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Init,PolarMuon/FreshAdamSign,delta_loss,15,1.023591400310714,0.9835917407963527,1.0652177233023117,False,False,0.6
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Init,PolarMuon/FreshAdamSign,update_grad_inner,15,1.01818343969724,0.9781685831094056,1.0598352214280338,False,False,0.6
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Init,PolarMuon/FreshAdamSign,update_grad_cosine,15,1.0181834396972398,0.9781685831094057,1.0598352214280338,False,False,0.6
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Init,PolarMuon/FreshAdamSign,nrUpdate,15,1.3680103678104345,1.3469070129159575,1.389444370317205,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Init,PolarMuon/FreshAdamSign,stUpdate,15,4.0151005068892385,3.8728811466518946,4.162542425129378,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Init,PolarMuon/GD,delta_loss,15,0.6592854136961253,0.6456052072550117,0.6732555001539556,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Init,PolarMuon/GD,update_grad_inner,15,0.6556664419227605,0.643081647582368,0.6684975145532976,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Init,PolarMuon/GD,update_grad_cosine,15,0.6556664419227606,0.6430816475823681,0.6684975145532976,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Init,PolarMuon/GD,nrUpdate,15,2.26142640324215,2.1939048645847303,2.331026043943219,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Init,PolarMuon/GD,stUpdate,15,6.575981178905496,6.314507308509969,6.848282273272636,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Muon,FreshAdamSign/GD,delta_loss,45,0.6319725857585229,0.6265843336434824,0.6374071736328479,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Muon,FreshAdamSign/GD,update_grad_inner,45,0.6363913407497885,0.631071340020439,0.6417561896697711,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Muon,FreshAdamSign/GD,update_grad_cosine,45,0.6363913407497884,0.6310713400204389,0.641756189669771,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Muon,FreshAdamSign/GD,nrUpdate,45,1.560011237687808,1.5183946243027964,1.6027684916427456,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Muon,FreshAdamSign/GD,stUpdate,45,1.522578412298944,1.4676201620775469,1.5795946945271528,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Muon,PolarMuon/FreshAdamSign,delta_loss,45,1.0752612711000926,1.0525531939182529,1.0984592586943236,True,False,0.9333333333333333
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Muon,PolarMuon/FreshAdamSign,update_grad_inner,45,1.0678678774712747,1.0453622650264436,1.0908580134238528,True,False,0.9333333333333333
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Muon,PolarMuon/FreshAdamSign,update_grad_cosine,45,1.0678678774712749,1.0453622650264438,1.0908580134238528,True,False,0.9333333333333333
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Muon,PolarMuon/FreshAdamSign,nrUpdate,45,1.371083684832971,1.3466265805214634,1.395984973122395,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Muon,PolarMuon/FreshAdamSign,stUpdate,45,3.9231915209614954,3.778051918636307,4.073906881539027,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Muon,PolarMuon/GD,delta_loss,45,0.6795356458631214,0.6659517781020191,0.6933965929405025,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Muon,PolarMuon/GD,update_grad_inner,45,0.6795818702875754,0.6660499673709172,0.6933886961162018,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Muon,PolarMuon/GD,update_grad_cosine,45,0.6795818702875754,0.6660499673709172,0.6933886961162019,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Muon,PolarMuon/GD,nrUpdate,45,2.138905956149843,2.0663053948103705,2.214057370582012,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=16,Muon,PolarMuon/GD,stUpdate,45,5.973366717130231,5.674217300009187,6.288287538311482,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Adam,FreshAdamSign/GD,delta_loss,45,0.584677524845083,0.5791582248904974,0.5902494229855864,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Adam,FreshAdamSign/GD,update_grad_inner,45,0.5841320860504176,0.5785419365926991,0.589776250211277,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Adam,FreshAdamSign/GD,update_grad_cosine,45,0.5841320860504176,0.5785419365926991,0.589776250211277,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Adam,FreshAdamSign/GD,nrUpdate,45,2.357279281305502,2.320436038869926,2.394707510567015,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Adam,FreshAdamSign/GD,stUpdate,45,1.5440148200180313,1.5079281612440671,1.5809650789123049,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Adam,PolarMuon/FreshAdamSign,delta_loss,45,0.6656394485084272,0.6594678762835461,0.6718687768501667,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Adam,PolarMuon/FreshAdamSign,update_grad_inner,45,0.6642050555984708,0.6581502895402703,0.6703155235117065,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Adam,PolarMuon/FreshAdamSign,update_grad_cosine,45,0.6642050555984707,0.6581502895402703,0.6703155235117065,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Adam,PolarMuon/FreshAdamSign,nrUpdate,45,2.546298596368071,2.523126478649711,2.5696835242820746,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Adam,PolarMuon/FreshAdamSign,stUpdate,45,10.677989750506617,10.422039240366056,10.940226042357489,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Adam,PolarMuon/GD,delta_loss,45,0.3891844251931533,0.3851387407836479,0.3932726074368367,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Adam,PolarMuon/GD,update_grad_inner,45,0.3879834846919684,0.38368829055573705,0.3923267613293394,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Adam,PolarMuon/GD,update_grad_cosine,45,0.38798348469196825,0.3836882905557369,0.3923267613293393,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Adam,PolarMuon/GD,nrUpdate,45,6.002336925235736,5.885677704171197,6.121308432929517,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Adam,PolarMuon/GD,stUpdate,45,16.48697442278284,15.821081401782621,17.180894195188742,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Init,FreshAdamSign/GD,delta_loss,15,0.6124064837426167,0.6019468077755284,0.6230479113527462,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Init,FreshAdamSign/GD,update_grad_inner,15,0.6116005341001801,0.5997746538836735,0.623659587629346,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Init,FreshAdamSign/GD,update_grad_cosine,15,0.61160053410018,0.5997746538836732,0.623659587629346,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Init,FreshAdamSign/GD,nrUpdate,15,2.2920966810624916,2.2345345339691147,2.3511416429110796,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Init,FreshAdamSign/GD,stUpdate,15,1.7098161113053398,1.6481696808622477,1.7737683009372476,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Init,PolarMuon/FreshAdamSign,delta_loss,15,0.7331188871621624,0.7150565306310359,0.7516374995408784,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Init,PolarMuon/FreshAdamSign,update_grad_inner,15,0.7295680693039266,0.7109121358183937,0.7487135764465697,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Init,PolarMuon/FreshAdamSign,update_grad_cosine,15,0.7295680693039265,0.7109121358183936,0.7487135764465696,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Init,PolarMuon/FreshAdamSign,nrUpdate,15,2.1832927924407386,2.1294253351112697,2.238522919271362,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Init,PolarMuon/FreshAdamSign,stUpdate,15,9.755531547897942,9.112100348140824,10.444397246069615,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Init,PolarMuon/GD,delta_loss,15,0.44896675985228013,0.43910333626700765,0.4590517420475363,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Init,PolarMuon/GD,update_grad_inner,15,0.4462042208487188,0.4356656348279053,0.4569977312575023,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Init,PolarMuon/GD,update_grad_cosine,15,0.4462042208487186,0.4356656348279051,0.4569977312575021,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Init,PolarMuon/GD,nrUpdate,15,5.0043181633410745,4.773688671861006,5.246089973894836,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Init,PolarMuon/GD,stUpdate,15,16.680165014943423,15.064944775664749,18.468564542976598,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Muon,FreshAdamSign/GD,delta_loss,45,0.6023717639464512,0.5988629410040106,0.6059011455803694,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Muon,FreshAdamSign/GD,update_grad_inner,45,0.6063435761035544,0.6029067643517193,0.6097999790686847,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Muon,FreshAdamSign/GD,update_grad_cosine,45,0.6063435761035543,0.6029067643517192,0.6097999790686846,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Muon,FreshAdamSign/GD,nrUpdate,45,2.316148604060004,2.2820077509702674,2.3508002344900882,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Muon,FreshAdamSign/GD,stUpdate,45,1.6309491656245803,1.595875824996046,1.6667933301502984,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Muon,PolarMuon/FreshAdamSign,delta_loss,45,0.7458164913247609,0.7392339257824887,0.7524576718299117,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Muon,PolarMuon/FreshAdamSign,update_grad_inner,45,0.7424024779254735,0.7358340609769484,0.7490295277961448,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Muon,PolarMuon/FreshAdamSign,update_grad_cosine,45,0.7424024779254735,0.7358340609769483,0.7490295277961448,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Muon,PolarMuon/FreshAdamSign,nrUpdate,45,2.1288446505969425,2.101681518727318,2.1563588517063117,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Muon,PolarMuon/FreshAdamSign,stUpdate,45,9.310770788756914,8.970533978001818,9.663912192223734,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Muon,PolarMuon/GD,delta_loss,45,0.4492587954596494,0.44604429577656374,0.4524964610217978,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Muon,PolarMuon/GD,update_grad_inner,45,0.4501509733734716,0.44693459829902293,0.45339049516482005,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Muon,PolarMuon/GD,update_grad_cosine,45,0.4501509733734717,0.44693459829902304,0.45339049516482016,False,True,0.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Muon,PolarMuon/GD,nrUpdate,45,4.930720565740712,4.860382438739519,5.002076606902446,True,False,1.0
setting_source,SmallMLPDigits,Small MLP digits hidden=64,Muon,PolarMuon/GD,stUpdate,45,15.185393849244804,14.649466992832174,15.740926715593826,True,False,1.0
