seed,geometry,head_classes,tail_classes,head_train_examples,tail_train_examples,tail_eval_examples,warmup_steps,hidden_dim,head_loss_before,head_loss_after,actual_head_loss_decrease,actual_head_gain_relative_error,matched_first_order_head_gain,tail_loss_before,tail_loss_after,tail_loss_increase,tail_accuracy_before,tail_accuracy_after,tail_accuracy_drop,tail_margin_before,tail_margin_after,tail_margin_drop,tail_positive_margin_fraction_before,tail_margin_certified_preserved_fraction,tail_prediction_changed_fraction,tail_positive_margin_prediction_changed_fraction,tail_output_drift_fro,tail_output_drift_rms,centered_tail_output_drift_fro,true_logit_delta_fro,competitor_logit_delta_fro,margin_delta_fro,margin_delta_rms,tail_output_jvp_fro,tail_output_linearization_residual_fro,tail_output_linearization_relative_error,update_fro_norm,update_op_norm,step_size,alignment,nrG,stA_tail,condition_score_tail,partition_name
15,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.2169874407718109,0.2127122321484004,0.0042752086234105,0.0148718727213275,0.0043397488154362,10.1911753604729,10.199612931233862,0.0084375707609627,0.095,0.095,0.0,-9.571787123152763,-9.585610853658642,0.0138237305058783,0.095,0.9473684210526316,0.01,0.0,0.5833832525156489,0.0130448460955991,0.5822526274080545,0.09811438917392,0.3062369862986842,0.3486474528217084,0.0246530978133646,0.5832813298155227,0.000520525540978,0.0008924090560942,0.02224394346866,0.0034323149935816,0.0034323149935816,1.264379529137465,2.890912516001959,1.2652404184187338,2.260177423756409,even_vs_odd
16,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.1004048016530571,0.098423944997552,0.0019808566555051,0.0135647783310705,0.0020080960330611,10.430065463308884,10.438723892072352,0.0086584287634696,0.185,0.185,0.0,-9.551272462148182,-9.56574617940928,0.0144737172610973,0.185,1.0,0.005,0.0,0.4875537200240082,0.0109020326065658,0.4874963147415883,0.025356814390639,0.2932815391905704,0.3072570477795441,0.0217263542052274,0.4875138529049882,4.395304286539858e-05,9.015752599334774e-05,0.0039150483073967,0.0035783739123121,0.0039150483073967,0.5129173066057041,2.277822786333028,1.2665098744664391,1.7993203724010267,even_vs_odd
16,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.1004048016530571,0.0984178517590526,0.0019869498940044,0.0105304421245289,0.0020080960330611,10.430065463308884,10.437839154775428,0.0077736914665429,0.185,0.185,0.0,-9.551272462148182,-9.564192721650992,0.0129202595028115,0.185,1.0,0.005,0.0,0.3874013295967988,0.0086625570755224,0.3869422096506015,0.0777438901725483,0.2247143699858854,0.2705473795689246,0.0191305886725437,0.3873377363149858,0.0002017387635605,0.0005208342607665,0.0137308495922499,0.0021187160899097,0.0021187160899097,0.9477891080473352,2.277822786333028,1.2665098744664391,1.7993203724010267,even_vs_odd
17,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.1273161766040197,0.1248012606007831,0.0025149160032366,0.0123344612136079,0.0025463235320803,11.130035559653106,11.135703180022071,0.0056676203689676,0.17,0.17,0.0,-10.28924876990667,-10.299019924857763,0.0097711549510943,0.17,1.0,0.015,0.0,0.4044649499865624,0.00904411122686,0.4044570768407814,0.0217457512191854,0.2350340022794255,0.2449651217134145,0.0173216498717743,0.4044474133810402,1.842994465139617e-05,4.556820996165664e-05,0.0030554307838844,0.002851344917544,0.0030554307838844,0.8333762772538317,2.0240815001471835,1.2750292550431326,1.5885460820139916,even_vs_odd
17,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.1273161766040197,0.1247963783141082,0.0025197982899115,0.0104170745919404,0.0025463235320803,11.130035559653106,11.134210641934695,0.0041750822815913,0.17,0.17,0.0,-10.28924876990667,-10.296747468214235,0.0074986983075664,0.17,1.0,0.01,0.0,0.3424643590654865,0.0076577358674132,0.3422798636531284,0.0557734686819585,0.1984944992655726,0.2207707137162851,0.0156108468756179,0.3424305300589154,0.0001343184527815,0.0003922502259316,0.0115473804315259,0.0017817994838711,0.0017817994838711,1.429074121487687,2.0240815001471835,1.2750292550431326,1.5885460820139916,even_vs_odd
18,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.0688373188072256,0.0674802973620191,0.0013570214452064,0.0143272074507459,0.0013767463761445,10.819468866217932,10.8288115120225,0.0093426458045655,0.18,0.18,0.0,-10.025805373619937,-10.042620889078062,0.0168155154581253,0.18,1.0,0.0,0.0,0.4161077089348143,0.0093044512313994,0.416106891754075,0.0383436028331697,0.2766492866899005,0.2983062861078679,0.0210934397777447,0.4160814268326959,2.7111349571598e-05,6.515875937547995e-05,0.0032099246881764,0.0029789924682182,0.0032099246881764,0.4289030148326115,2.409599489725654,1.265101183752367,1.892366838213112,even_vs_odd
18,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.0688373188072256,0.067476046308718,0.0013612724985075,0.011239454052736,0.0013767463761445,10.819468866217932,10.82747631320056,0.0080074469826261,0.18,0.18,0.0,-10.025805373619937,-10.040199250391275,0.0143938767713382,0.18,1.0,0.0,0.0,0.3287654874243101,0.007351419785366,0.3285868267731307,0.0723101954075117,0.217966889019883,0.2618777653990504,0.0185175543755648,0.3287219619388085,0.000143199848872,0.000435626047093,0.0115024547042895,0.001774867293659,0.001774867293659,0.7756897549822952,2.409599489725654,1.265101183752367,1.892366838213112,even_vs_odd
19,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.0864014812576725,0.0846973794988016,0.0017041017588709,0.01384690744546,0.0017280296251534,10.919162834624778,10.92595561675879,0.0067927821340116,0.185,0.185,0.0,-10.073165515735797,-10.084664595179488,0.0114990794436913,0.185,1.0,0.015,0.0,0.4120088312257253,0.0092127975395096,0.4118460596391763,0.0458132318009483,0.2221036977598457,0.2399390136287212,0.016966250360808,0.4119848399263441,2.6229822070050768e-05,6.366695938311762e-05,0.003076827186382,0.0026980249028114,0.003076827186382,0.5616271309619404,2.366972945278796,1.266921680708903,1.8753700194353384,even_vs_odd
19,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.0864014812576725,0.084693691010107,0.0017077902475654,0.0117124019712166,0.0017280296251534,10.919162834624778,10.925837688151375,0.006674853526599,0.185,0.185,0.0,-10.073165515735797,-10.08402028609703,0.0108547703612327,0.185,1.0,0.01,0.0,0.3238565533061155,0.0072416526815125,0.3229498795966325,0.0725113892731664,0.1709604595815549,0.2097155999976461,0.0148291322878941,0.3238558058088857,0.0011700676313479,0.0036129277609381,0.0105993967103142,0.0016355224199786,0.0016355224199786,1.056561257763742,2.366972945278796,1.266921680708903,1.8753700194353384,even_vs_odd
0,frobenius,"0,1,5,6,7","2,3,4,8,9",500,200,200,80,32,0.1043886430640522,0.1023230912233912,0.0020655518406609,0.0106434090758378,0.002087772861281,10.913393313500112,10.908649830705809,-0.0047434827943035,0.195,0.195,0.0,-9.75838997405832,-9.75379364206256,-0.0045963319957618,0.195,1.0,0.005,0.0,0.4704397138954385,0.0105193517958575,0.470378257633097,0.0387292889374751,0.2226595835036414,0.2291403103905085,0.0162026667320318,0.470414026149845,2.964559555146531e-05,6.302022028148888e-05,0.003805962182567,0.0033194524000846,0.003805962182567,0.548553233356849,2.287523475395308,1.307346647739864,1.750958850465176,mixed_a
0,spectral,"0,1,5,6,7","2,3,4,8,9",500,200,200,80,32,0.1043886430640522,0.102321845067288,0.0020667979967641,0.0100465260880957,0.002087772861281,10.913393313500112,10.909113177097076,-0.004280136403036,0.195,0.195,0.0,-9.75838997405832,-9.755526877991793,-0.0028630960665303,0.195,1.0,0.005,0.0,0.3742683788740224,0.0083688953699096,0.3739861661765346,0.0820122627551352,0.2113635745706968,0.2313690643214167,0.016360263433846,0.3742406288149413,0.0005676321977671,0.0015167572787716,0.0126038419511393,0.0019448150354535,0.0019448150354535,1.0735071578640671,2.287523475395308,1.307346647739864,1.750958850465176,mixed_a
1,frobenius,"0,1,5,6,7","2,3,4,8,9",500,200,200,80,32,0.1042367777067665,0.102179396620132,0.0020573810866344,0.0131213128910323,0.0020847355541353,10.801580430235974,10.799955204162243,-0.001625226073731,0.19,0.19,0.0,-9.773465246085422,-9.77424191850197,0.0007766724165474,0.19,0.9736842105263158,0.0,0.0,0.6251852130949577,0.0139795663500801,0.6250964206278384,0.1169631892608922,0.1802501137479897,0.2364488339843206,0.0167194573913965,0.6251685677503511,2.7961774719750143e-05,4.4726776364284735e-05,0.0045605161387294,0.0039367486955865,0.0045605161387294,0.4571271081426649,2.5796740250780728,1.269787067023972,2.034657121393921,mixed_a
1,spectral,"0,1,5,6,7","2,3,4,8,9",500,200,200,80,32,0.1042367777067665,0.1021743602665977,0.0020624174401687,0.0107054892033187,0.0020847355541353,10.801580430235974,10.800034373102196,-0.0015460571337779,0.19,0.19,0.0,-9.773465246085422,-9.77439185325128,0.0009266071658569,0.19,0.9736842105263158,0.0,0.0,0.456052049380725,0.0101976338369339,0.4555770383826817,0.1169998665530333,0.1812003612884336,0.2181840698882131,0.0154279435364835,0.4560336588375456,0.0002106282295315,0.0004618699200152,0.0142451087159054,0.0021980679954384,0.0021980679954384,0.9484399747695405,2.5796740250780728,1.269787067023972,2.034657121393921,mixed_a
2,frobenius,"0,1,5,6,7","2,3,4,8,9",500,200,200,80,32,0.0415168927805224,0.0406979765333516,0.0008189162471708,0.0137553748301856,0.0008303378556104,10.466706692362909,10.4680661499768,0.0013594576138942,0.175,0.175,0.0,-9.491303780604058,-9.495613760521112,0.0043099799170551,0.175,1.0,0.0,0.0,0.420200443939443,0.0093959675682418,0.4201746996419538,0.0778196353077123,0.1731793343408301,0.2057295632980572,0.0145472769298603,0.4201824607702971,2.7381210476803664e-05,6.516504859961839e-05,0.0034701696981611,0.0030454358053845,0.0034701696981611,0.2392787465265611,3.2538733361246663,1.2801264599581712,2.528492790024309,mixed_a
2,spectral,"0,1,5,6,7","2,3,4,8,9",500,200,200,80,32,0.0415168927805224,0.0406959610044036,0.0008209317761188,0.0113280147690272,0.0008303378556104,10.466706692362909,10.468446809451622,0.0017401170887154,0.175,0.175,0.0,-9.491303780604058,-9.495793813596466,0.0044900329924075,0.175,1.0,0.0,0.0,0.3125715062715247,0.0069893113585263,0.3122485231082619,0.0832091562096536,0.1522617733500525,0.1879774066244864,0.0132920098934035,0.3125240400559949,0.0001273942802005,0.0004076303383819,0.0107263922589094,0.0016551182585571,0.0016551182585571,0.5016788687560488,3.2538733361246663,1.2801264599581712,2.528492790024309,mixed_a
3,frobenius,"0,1,5,6,7","2,3,4,8,9",500,200,200,80,32,0.0868294652061219,0.0851232685577938,0.001706196648328,0.017501349180396,0.0017365893041224,12.4663259482147,12.460551630424453,-0.005774317790248,0.17,0.17,0.0,-11.493792991506156,-11.487786644571802,-0.0060063469343525,0.17,0.9705882352941176,0.0,0.0,0.5211034685757648,0.0116522277904633,0.5210103772520808,0.0764595480972272,0.2361421803387104,0.2551469869806536,0.0180416164693335,0.5210709592732481,4.020262433461975e-05,7.71538379162244e-05,0.00359553479666,0.0032401924550995,0.00359553479666,0.4829849806308658,2.659090883211255,1.2721136268198068,2.085271566666121,mixed_a
3,spectral,"0,1,5,6,7","2,3,4,8,9",500,200,200,80,32,0.0868294652061219,0.0851130400170295,0.0017164251890923,0.0116113320416044,0.0017365893041224,12.4663259482147,12.462477187618058,-0.003848760596643,0.17,0.17,0.0,-11.493792991506156,-11.491605925957728,-0.0021870655484264,0.17,1.0,0.0,0.0,0.377460303684716,0.0084402689784673,0.3770342704754464,0.0978313959636895,0.1907226933451045,0.2334834326332678,0.0165097718509696,0.3774322268634262,0.0001440954076997,0.0003817782304845,0.0115956742276057,0.0017892513783886,0.0017892513783886,0.9705675374057016,2.659090883211255,1.2721136268198068,2.085271566666121,mixed_a
