seed,state_source,trajectory_step,direction,warmup_steps,tail_eval_examples,tail_accuracy_before,tail_positive_margin_fraction_before,tail_output_drift_sq_ratio_vs_fro,centered_tail_output_drift_sq_ratio_vs_fro,margin_delta_sq_ratio_vs_fro,tail_output_drift_sq_ratio_vs_polar_grad,actual_head_loss_decrease_diff_vs_fro,tail_loss_increase_diff_vs_fro,tail_accuracy_drop_diff_vs_fro,tail_margin_drop_diff_vs_fro,actual_head_gain_relative_error_diff_vs_fro,direction_cosine_to_polar_grad,gradient_momentum_cosine,alignment_ratio_to_polar_grad,update_fro_norm_ratio_vs_fro,update_op_norm_ratio_vs_fro,mean_matrix_gradient_nuclear_rank,mean_matrix_update_nuclear_rank,less_tail_drift_than_fro,less_tail_drift_than_polar_grad,tail_prediction_changed_fraction,tail_margin_certified_preserved_fraction
2,ns_muon_matrix_trajectory,0,polar_grad,5000,2000,0.3845,0.3845,0.6032883672137517,0.6141661899695676,0.6320193156533269,1.0,3.114109858870506e-08,-0.00045561790466308594,0.0005000000000000004,-0.0006095170974731445,0.01780061124454644,1.0,0.999999999845584,1.0,2.5597434921705746,0.11219764639606856,36.8311672015889,210.2380951070007,True,False,0.0025,0.9960988296488947
2,ns_muon_matrix_trajectory,0,polar_momentum,5000,2000,0.3845,0.3845,0.6035626989442247,0.6144556967322996,0.6345882303392976,1.0004547273665163,3.346940502524376e-08,-0.0004551410675048828,0.0005000000000000004,-0.0006134510040283203,0.020891900792403807,0.9999999933044027,0.999999999845584,0.999999801175536,2.5597435365420482,0.11219790456157301,36.8311672015889,210.2380951080599,True,False,0.0025,0.9960988296488947
2,ns_muon_matrix_trajectory,0,ns_momentum,5000,2000,0.3845,0.3845,0.6889976727421959,0.6991871920387348,0.7268022110442673,1.142070210841769,9.022187441587448e-10,-0.0002193450927734375,0.0,-0.0003180503845214844,-0.001197874699794729,0.6677915245464364,0.999999999845584,0.5232830816622569,1.5061541409116737,0.21438250351891877,36.8311672015889,110.4550546420101,True,False,0.001,0.9960988296488947
2,ns_muon_matrix_trajectory,1,polar_grad,5000,2000,0.3845,0.3845,0.5819205170586427,0.5878825171412618,0.56931682405491,1.0,-6.51925802230835e-09,-0.00045800209045410156,-0.0005000000000000004,-0.0006015300750732422,-0.00685095113528518,1.0000000000000002,0.8939371564892118,1.0,2.7634687088044694,0.13115347330266475,32.04228269410369,210.23809510582674,True,False,0.0005,0.9973992197659298
2,ns_muon_matrix_trajectory,1,polar_momentum,5000,2000,0.3845,0.3845,0.6084497041140036,0.6130060544751526,0.5975068041885473,1.0455890216578967,9.764335118234158e-09,-0.00044727325439453125,0.0,-0.0005207061767578125,0.010261134401286509,0.7449508870357194,0.8939371564892118,0.8301877651987573,3.32872899232341,0.15798132774210782,32.04228269410369,210.23809510507368,True,False,0.0005,0.9973992197659298
2,ns_muon_matrix_trajectory,1,ns_momentum,5000,2000,0.3845,0.3845,0.7226356059771025,0.7254589337936977,0.6947620595687671,1.2418115271647645,-3.7238351069390774e-08,-0.00024700164794921875,-0.0005000000000000004,-0.0002695322036743164,-0.03913299989998834,0.5179038171372609,0.8939371564892118,0.40550486786806245,1.8124554637482921,0.3233833146408793,32.04228269410369,105.41880545785973,True,False,0.0005,0.9986996098829649
2,ns_muon_matrix_trajectory,2,polar_grad,5000,2000,0.385,0.385,0.6353351501244721,0.6459951596952195,0.7121104276781388,1.0,5.953188519924879e-08,-0.0004127025604248047,0.0,-0.0005081892013549805,0.07137227015459746,1.0,0.7850652084992439,1.0,2.691849979855436,0.1210663368222032,33.99141726588807,210.23809510433162,True,False,0.0005,0.9961038961038962
2,ns_muon_matrix_trajectory,2,polar_momentum,5000,2000,0.385,0.385,0.7093920890320032,0.7180192760423177,0.7906141905244726,1.1165635789126767,-1.9208528101444244e-09,-0.00018310546875,0.0,-0.00014400482177734375,-0.002302894074897792,0.5855751603270324,0.7850652084992439,0.6982451356851848,3.855166535815373,0.17338856883046075,33.99141726588807,210.2380951060289,True,False,0.0,0.9974025974025974
2,ns_muon_matrix_trajectory,2,ns_momentum,5000,2000,0.385,0.385,0.9075756881458344,0.909641398380855,0.9496642363942311,1.428499096843652,1.9543222151696682e-08,-8.416175842285156e-05,0.0,-2.968311309814453e-05,0.023430202595361625,0.4228771171410207,0.7850652084992439,0.3302083862978808,2.0276463099400583,0.36657977323934504,33.99141726588807,100.29586409997442,True,False,0.0005,0.9961038961038962
3,adamw_matrix_trajectory,0,polar_grad,5000,2000,0.38,0.38,0.5542234269031755,0.5628050453400644,0.5498339063765082,1.0,-2.1391315385699272e-08,-0.0002522468566894531,0.0005000000000000004,-0.00029289722442626953,-0.015524287135899185,1.0000000000000002,1.0000000060414505,1.0,2.814281783174383,0.12948667051736193,32.2357203454354,210.23809510639833,True,False,0.0015,0.9960526315789473
