seed,geometry,head_classes,tail_classes,head_train_examples,tail_train_examples,tail_eval_examples,warmup_steps,hidden_dim,head_loss_before,head_loss_after,actual_head_loss_decrease,actual_head_gain_relative_error,matched_first_order_head_gain,tail_loss_before,tail_loss_after,tail_loss_increase,tail_accuracy_before,tail_accuracy_after,tail_accuracy_drop,tail_margin_before,tail_margin_after,tail_margin_drop,tail_positive_margin_fraction_before,tail_margin_certified_preserved_fraction,tail_prediction_changed_fraction,tail_positive_margin_prediction_changed_fraction,tail_output_drift_fro,tail_output_drift_rms,centered_tail_output_drift_fro,true_logit_delta_fro,competitor_logit_delta_fro,margin_delta_fro,margin_delta_rms,tail_output_jvp_fro,tail_output_linearization_residual_fro,tail_output_linearization_relative_error,update_fro_norm,update_op_norm,step_size,alignment,nrG,stA_tail,condition_score_tail
1,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.5122365397396719,0.5021334461788959,0.0101030935607759,0.0138253739268026,0.0102447307947934,8.53641517934125,8.540521638429587,0.0041064590883372,0.0,0.0,0.0,-7.563346896221304,-7.567506450252347,0.0041595540310428,0.0,,0.01,,0.5186220750086971,0.0115967421435144,0.5177290172843706,0.0504896873225031,0.2237539388111643,0.2316117800097122,0.0163774260247554,0.5184994373044213,0.0006452876989795,0.001244529217494,0.024076897867726,0.0037151459976852,0.0037151459976852,2.7575580612919164,3.044153505539517,1.232179243405237,2.457564689059246
2,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.2391967256341949,0.2345005920257597,0.0046961336084352,0.0183532830593517,0.0047839345126839,9.718327591257731,9.717189813193835,-0.0011377780638959,0.0,0.0,0.0,-8.816851870896881,-8.815061206003538,-0.0017906648933436,0.0,,0.02,,0.5815065937303773,0.0130028827294547,0.5815061135324944,0.0286427239756384,0.2109205027679828,0.2120251379869236,0.0149924412852567,0.581503736475259,2.618524110161655e-05,4.5030219857805926e-05,0.0056512952212822,0.0049380756235213,0.0056512952212822,0.8465200145035882,3.102309911104668,1.2214791216173264,2.5257321643050084
2,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.2391967256341949,0.2344814272464241,0.0047152983877708,0.0143472124735552,0.0047839345126839,9.718327591257731,9.719130841560752,0.0008032503030186,0.0,0.0,0.0,-8.816851870896881,-8.817305248612694,0.0004533777158126,0.0,,0.01,,0.4280905274278567,0.0095723951985242,0.4280343062844253,0.0393937759428452,0.2024981866372777,0.206055352377835,0.014570313696615,0.428099324735878,0.0012641160307023,0.0029528568667615,0.0179943778736943,0.0027765927863947,0.0027765927863947,1.7229514303015647,3.102309911104668,1.2214791216173264,2.5257321643050084
3,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.508649716411336,0.4988610124493412,0.0097887039619948,0.0377755411861004,0.0101729943282267,9.561879927960376,9.554223015119652,-0.0076569128407211,0.07,0.07,0.0,-8.670904829232208,-8.657557017154188,-0.0133478120780203,0.07,0.9285714285714286,0.03,0.0,1.0284449933076187,0.0229967291615515,1.028342361707013,0.0505525746680928,0.4046096055325969,0.3976983328684177,0.0281215188037843,1.028528782934634,0.0001200138031354,0.0001166849242595,0.0098658894378547,0.0086525735838394,0.0098658894378547,1.031127947693554,3.5027704956445413,1.2332167055311922,2.805356853943964
3,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.508649716411336,0.4987073101522377,0.0099424062590983,0.0226666860993524,0.0101729943282267,9.561879927960376,9.557521623107272,-0.0043583048531026,0.07,0.07,0.0,-8.670904829232208,-8.663938036146803,-0.0069667930854055,0.07,0.9285714285714286,0.045,0.0,0.7390811238432031,0.0165263563380034,0.7380029309218405,0.1081307383556354,0.3122056684889853,0.3133023810649273,0.0221538238212901,0.7392874716444704,0.0010536998772274,0.0014252911318564,0.0304982789644259,0.0047059866122893,0.0047059866122893,2.1617134017467734,3.5027704956445413,1.2332167055311922,2.805356853943964
4,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.4092266353845352,0.4012608211133242,0.007965814271211,0.0267233871854612,0.0081845327076907,9.146062963415188,9.144794232904896,-0.0012687305102918,0.0,0.0,0.0,-8.313374950891989,-8.31036208245273,-0.0030128684392582,0.0,,0.05,,0.9848606883865688,0.022022154475996,0.984848251600406,0.0576913170664513,0.4866964275792491,0.4597861943631443,0.0325117935930135,0.9848884800399478,0.000108373803529,0.0001100366241715,0.0100272702042962,0.0083374186507397,0.0100272702042962,0.816227401968683,3.617776969416096,1.2299094777009574,2.918290346373309
4,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.4092266353845352,0.4011739567325106,0.0080526786520245,0.016110150741071,0.0081845327076907,9.146062963415188,9.147762740170164,0.0016997767549771,0.0,0.0,0.0,-8.313374950891989,-8.314364515055694,0.0009895641637047,0.0,,0.045,,0.6861218681467275,0.0153421513802523,0.6858462520754871,0.0806004118820566,0.3627126895544094,0.3378119858967868,0.0238869145993712,0.6861592957748461,0.0010987827937144,0.0016013523397269,0.0294600563028145,0.0045457853775961,0.0045457853775961,1.8004661522358996,3.617776969416096,1.2299094777009574,2.918290346373309
5,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.2512457034227755,0.2463365979975333,0.0049091054252422,0.023046890282221,0.0050249140684555,10.008652979445278,10.008030909075536,-0.0006220703697419,0.02,0.015,0.005,-9.225346660114196,-9.221730003756283,-0.0036166563579129,0.02,0.25,0.025,0.25,0.7294805518263726,0.0163116810214782,0.7294737456502973,0.0422596977802269,0.4260182655026078,0.4134450676323631,0.0292349810970974,0.7294526965434859,5.896530212976827e-05,8.083499095853035e-05,0.0063723869577177,0.0057154986724546,0.0063723869577177,0.7885450305822569,3.2129787670879684,1.2280918681888775,2.595753285452364
5,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.2512457034227755,0.2462937481537756,0.0049519552689999,0.0145194123644032,0.0050249140684555,10.008652979445278,10.01097810173521,0.0023251222899318,0.02,0.015,0.005,-9.225346660114196,-9.225932567311029,0.0005859071968323,0.02,0.25,0.015,0.25,0.5085303710177765,0.0113710847821893,0.5080545312466601,0.0418745458037999,0.3035210103001267,0.2930137496567305,0.0207192009363171,0.5084971928834779,0.0008775945665652,0.001725859215837,0.0201745740052802,0.0031130043530728,0.0031130043530728,1.614168661054186,3.2129787670879684,1.2280918681888775,2.595753285452364
6,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.4777829082937266,0.4684286680718201,0.0093542402219065,0.0210783956972567,0.0095556581658745,8.940174025372192,8.93396056891752,-0.006213456454672,0.0,0.0,0.0,-8.049040152287603,-8.034620776892124,-0.0144193753954784,0.0,,0.025,,0.7445101851914715,0.0166477538402908,0.7444981456440183,0.0201277761845345,0.4310027760333589,0.4261780700907945,0.0301353403354196,0.7445156798914544,6.449775602648038e-05,8.663048713209606e-05,0.0072715226481535,0.0066713101627556,0.0072715226481535,1.3141206633387823,2.8663253874313224,1.222315983939675,2.3288205242126736
6,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.4777829082937266,0.4683646284635527,0.0094182798301739,0.0143766481927099,0.0095556581658745,8.940174025372192,8.938628299238452,-0.0015457261337399,0.0,0.0,0.0,-8.049040152287603,-8.042969139192932,-0.0060710130946706,0.0,,0.005,,0.5264524611944262,0.011771834901528,0.526270133799319,0.041160284202479,0.3056703879366449,0.3076394876223361,0.0217533967858508,0.5264332005292048,0.0006328926459652,0.0012022278331401,0.0249278129875073,0.0038464450512009,0.0038464450512009,2.484283029830645,2.8663253874313224,1.222315983939675,2.3288205242126736
7,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.4174361204734956,0.4092521801954333,0.0081839402780623,0.0197374069139789,0.0083487224094699,9.92538499385784,9.919259764410292,-0.006125229447548,0.0,0.0,0.0,-9.092315543815578,-9.0812672731756,-0.0110482706399785,0.0,,0.02,,0.8083366333536679,0.0180749566088212,0.8083320492612399,0.0360022620150542,0.3164227577686216,0.3061908696771391,0.0216509640286111,0.8083534765938769,0.0005270657316393,0.0006520238322723,0.0072176660244519,0.0064929088942815,0.0072176660244519,1.1567066668347066,2.999725576948733,1.2156152291570224,2.455344734349987
7,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.4174361204734956,0.4092114781664603,0.0082246423070352,0.0148621664907531,0.0083487224094699,9.92538499385784,9.922805242954592,-0.0025797509032479,0.0,0.0,0.0,-9.092315543815578,-9.08722041313596,-0.0050951306796189,0.0,,0.02,,0.5784128862860446,0.0129337053279745,0.5782156108459932,0.0604390909271396,0.2536645396506221,0.2472904577185052,0.017486075957548,0.5784998551562139,0.0006396326456915,0.0011056746859838,0.0238601774047626,0.0036817053042446,0.0036817053042446,2.267623755721174,2.999725576948733,1.2156152291570224,2.455344734349987
8,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.5068547202062592,0.4969875025946765,0.0098672176115826,0.0266226969764337,0.0101370944041251,9.133839163172436,9.125460480860449,-0.0083786823119904,0.035,0.035,0.0,-8.245148667789453,-8.231081312775457,-0.0140673550139958,0.035,0.7142857142857143,0.025,0.1428571428571428,0.9234439299747176,0.0206488340083302,0.9233933476820904,0.0605143512455451,0.428010390477623,0.428933976435689,0.0303302123418986,0.923451992265474,0.0001497583655562,0.000162172334686,0.0086088634731821,0.0078464470074601,0.0086088634731821,1.177518314200677,2.627497026698098,1.2267151110872128,2.134879753337742
8,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.5068547202062592,0.4968930943706349,0.0099616258356242,0.0173095525705583,0.0101370944041251,9.133839163172436,9.12930143897699,-0.0045377241954476,0.035,0.035,0.0,-8.245148667789453,-8.2377796935113,-0.0073689742781528,0.035,0.7142857142857143,0.025,0.1428571428571428,0.6830488904971096,0.0152734375110734,0.6821992044983016,0.0955793974891334,0.3531825487059468,0.3762303119549486,0.0266035004871274,0.6831932829404141,0.0011692245014794,0.0017114110028237,0.028818695696542,0.0044468212875145,0.0044468212875145,2.2796271198456592,2.627497026698098,1.2267151110872128,2.134879753337742
9,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.4006153714783049,0.3928368927416845,0.0077784787366204,0.0291836895926934,0.008012307429566,9.19852236174776,9.204543375472747,0.006021013724986,0.13,0.125,0.005,-8.247743584959665,-8.267560476400606,0.0198168914409411,0.13,0.9615384615384616,0.03,0.0384615384615384,0.9482045584667088,0.0212024984930673,0.9482037416760564,0.1044435178193914,0.451663784143334,0.4721079820993517,0.0333830755594748,0.9481965144250154,0.0001445384285497,0.0001524350979473,0.0098938525189241,0.008357987249124,0.0098938525189241,0.8098268509906305,4.053139499560382,1.2278187413345658,3.2588759280928734
9,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.4006153714783049,0.3927425315985234,0.0078728398797814,0.017406664810434,0.008012307429566,9.19852236174776,9.204149355763905,0.0056269940161435,0.13,0.125,0.005,-8.247743584959665,-8.2617682147989,0.0140246298392359,0.13,0.9615384615384616,0.015,0.0384615384615384,0.6203737892388107,0.013871979641971,0.6202238582096711,0.1017565437929598,0.2773106086200177,0.3208021341593505,0.0226841364483193,0.620157082166776,0.0008759415450717,0.0014124510874104,0.0291594348089549,0.0044993984740229,0.0044993984740229,1.7807507994290142,4.053139499560382,1.2278187413345658,3.2588759280928734
10,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.3728950785132426,0.3656580848345755,0.0072369936786671,0.0296206499263117,0.0074579015702648,9.230293948619092,9.232935218518206,0.0026412698991133,0.0,0.0,0.0,-8.400693679294594,-8.406013536113644,0.0053198568190495,0.0,,0.035,,0.9340463945233388,0.0208859123229277,0.934027977485349,0.0932819913692535,0.3863725026097435,0.387953471155034,0.0274324530238584,0.9338863326165084,0.0001882932628104,0.0002016233199204,0.0092554126596146,0.008192015702188,0.0092554126596146,0.8057881203727324,3.002349295790674,1.233133355692024,2.421613492163895
10,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.3728950785132426,0.365571150895099,0.0073239276181436,0.0179640279318462,0.0074579015702648,9.230293948619092,9.23489332747246,0.0045993788533689,0.0,0.0,0.0,-8.400693679294594,-8.407632211897969,0.0069385326033746,0.0,,0.025,,0.6600637046629034,0.0147594731310659,0.6597838538439811,0.0816997493233846,0.2968572875707275,0.3117214089488555,0.022042032210876,0.6598917397544745,0.0009974593742946,0.0015115500228352,0.0296391090964227,0.0045734138234699,0.0045734138234699,1.630707794687686,3.002349295790674,1.233133355692024,2.421613492163895
11,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.3649384776162064,0.3577982470075838,0.0071402306086226,0.0217213247472608,0.0072987695523241,9.08319169799847,9.088499661831056,0.0053079638325836,0.015,0.015,0.0,-8.204368012823652,-8.21729791502495,0.0129299022012983,0.015,0.6666666666666666,0.015,0.0,0.6712790057602273,0.0150102548874834,0.6712749622701176,0.031173938640322,0.3312767109143886,0.3345874084931524,0.0236589025445141,0.6712690212654372,6.223274870170828e-05,9.270910280410488e-05,0.0065999307217014,0.0058171743056653,0.0065999307217014,1.1058857827590167,2.743633177889191,1.2373811609895444,2.2107621372399366
11,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.3649384776162064,0.3577619311485486,0.0071765464676578,0.0167457108749793,0.0072987695523241,9.08319169799847,9.087386791364418,0.0041950933659471,0.015,0.015,0.0,-8.204368012823652,-8.214032496830782,0.0096644840071302,0.015,0.6666666666666666,0.015,0.0,0.5049334087454962,0.0112906542606561,0.504771927055968,0.0564249540648377,0.2470282895470156,0.247579506024463,0.0175065147592713,0.5049260068218241,0.0010228867427998,0.0020258151273257,0.0221000748919744,0.0034101155902447,0.0034101155902447,2.140329076587172,2.743633177889191,1.2373811609895444,2.2107621372399366
12,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.3630789149329413,0.3560091851168735,0.0070697298160677,0.02641966728177,0.0072615782986588,8.358551042137307,8.371879486419623,0.0133284442823153,0.04,0.035,0.0049999999999999,-7.39643697731955,-7.420801230814411,0.0243642534948609,0.04,0.75,0.02,0.125,0.8786504711672343,0.0196472218199215,0.8783939791595008,0.0690519125790638,0.3620098490878826,0.3990315536552178,0.0282157917497008,0.8783723347276541,0.0003508869826767,0.0003994740826913,0.0113402161176762,0.0089441607982646,0.0113402161176762,0.6403386164166717,3.87912666678901,1.235355666301262,3.124822239135743
12,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.3630789149329413,0.3559426714003475,0.0071362435325937,0.0172599896207393,0.0072615782986588,8.358551042137307,8.37464797658001,0.0160969344427019,0.04,0.035,0.0049999999999999,-7.39643697731955,-7.422200460465747,0.0257634831461963,0.04,0.75,0.015,0.125,0.6596015232144872,0.0147491384396999,0.6556007651268393,0.1057476001133711,0.3326082538567505,0.4150578529398432,0.0293490222398491,0.6590990872555116,0.0010809790830213,0.0016400858443341,0.0314165090649668,0.0048476725928388,0.0048476725928388,1.4979514725037204,3.87912666678901,1.235355666301262,3.124822239135743
13,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.6776189127278613,0.664420986793962,0.0131979259338993,0.0261542523386026,0.0135523782545572,7.6763806182836625,7.693356046124,0.0169754278403377,0.0,0.0,0.0,-6.585881632031609,-6.621266198571766,0.0353845665401566,0.0,,0.02,,1.1922596724310466,0.0266597367438745,1.1922295241815566,0.0956904146674912,0.5575061627520165,0.602346902399488,0.0425923579313389,1.1915618170128854,0.0007772299484401,0.0006522783269344,0.0134659781659569,0.011544075538678,0.0134659781659569,1.006416176198675,3.146923305311776,1.2240530231023237,2.5764690200876608
13,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.6776189127278613,0.664300299064074,0.0133186136637873,0.017248971832027,0.0135523782545572,7.6763806182836625,7.692711038259582,0.0163304199759197,0.0,0.0,0.0,-6.585881632031609,-6.615352926397946,0.0294712943663366,0.0,,0.01,,0.82307557190591,0.0184045292940113,0.8226871285557495,0.1043789817858404,0.400511322871953,0.4619373140674148,0.0326639007260168,0.8223301058278712,0.0018974726190017,0.0023074342110963,0.0405061935102897,0.0062502413528504,0.0062502413528504,2.1682967887914573,3.146923305311776,1.2240530231023237,2.5764690200876608
14,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.4387363695222604,0.4301585153497147,0.0085778541725457,0.0224363913702702,0.0087747273904452,8.059771307032923,8.066697832222266,0.0069265251893426,0.035,0.03,0.005,-7.016112707823777,-7.028734037062297,0.0126213292385202,0.035,0.8571428571428571,0.04,0.1428571428571428,0.7486628386645328,0.0167406099948185,0.7486362595169868,0.070770032414381,0.3038256502824579,0.3295108696134597,0.0232999370378353,0.7485022272440149,0.000181108701198,0.0002419614726663,0.0089138160234203,0.0072378196944579,0.0089138160234203,0.9843962863256688,3.281754966336881,1.226245627657414,2.6758300841996734
14,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.4387363695222604,0.4301019259218414,0.008634443600419,0.0159872533679993,0.0087747273904452,8.059771307032923,8.070570895098507,0.0107995880655842,0.035,0.03,0.005,-7.016112707823777,-7.032841882626668,0.016729174802891,0.035,0.8571428571428571,0.03,0.1428571428571428,0.5637228357067898,0.0126052258110932,0.5628946341727293,0.0879913996493203,0.2679048522734238,0.3238272132120106,0.0228980418394954,0.5635182679542764,0.0010816921605581,0.0019195334420744,0.0277034630790893,0.0042747371586546,0.0042747371586546,2.052694017146743,3.281754966336881,1.226245627657414,2.6758300841996734
15,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.4721210280686688,0.4629182529387455,0.0092027751299232,0.0253796608499325,0.0094424205613733,8.525454204920774,8.53308418072613,0.0076299758053561,0.17,0.17,0.0,-7.465761892165071,-7.484849106086909,0.0190872139218374,0.17,0.9705882352941176,0.025,0.0,0.973327599983834,0.0217642667794057,0.9733112177301038,0.1186735366002651,0.5115797390168256,0.527556031956784,0.0373038447652509,0.97317218285158,0.000207859385283,0.0002135895260323,0.0096034258606506,0.0088880715152565,0.0096034258606506,0.9832345975682532,2.628132626806908,1.2416444231296877,2.1056152007655484
15,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.4721210280686688,0.4628305033203304,0.0092905247483384,0.0160865333256105,0.0094424205613733,8.525454204920774,8.533947639492073,0.0084934345712994,0.17,0.17,0.0,-7.465761892165071,-7.483155273089315,0.0173933809242434,0.17,0.9705882352941176,0.025,0.0,0.7157380561841281,0.0160043894771127,0.7154533255930223,0.1597577858065109,0.3927723342584465,0.4211048271743363,0.0297766078885362,0.715533402625753,0.001182803663605,0.0016530376629023,0.0329617281658691,0.0050861050765334,0.0050861050765334,1.8565130722405536,2.628132626806908,1.2416444231296877,2.1056152007655484
16,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.5652347603690809,0.5542412471909464,0.0109935131781345,0.0275267951535618,0.0113046952073816,8.084194298789098,8.09744523064886,0.013250931859762,0.045,0.045,0.0,-7.073009861899031,-7.095865068188534,0.0228552062895026,0.045,0.8888888888888888,0.01,0.0,1.094220838325222,0.02446752176892,1.0941867084634738,0.153274721591249,0.4629957470094593,0.5049039883551566,0.0357021034014064,1.0938800604177898,0.0003879296142731,0.000354636333827,0.0125379417172111,0.0103429822109539,0.0125379417172111,0.9016388385235038,3.7837702731323146,1.2307469296652809,3.0575221377061297
16,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.5652347603690809,0.5541200044920935,0.0111147558769874,0.0168018090633873,0.0113046952073816,8.084194298789098,8.09735763223308,0.0131633334439822,0.045,0.05,-0.005,-7.073009861899031,-7.092951286121392,0.0199414242223605,0.045,1.0,0.01,0.0,0.7458100896791943,0.0166768205882789,0.7455500818513499,0.1193970522794994,0.3495922364804483,0.4043624960704486,0.0285927463028932,0.7456117529303987,0.0014756103851563,0.001979059985786,0.0357558419419435,0.0055172461923569,0.0055172461923569,2.0489742188851423,3.7837702731323146,1.2307469296652809,3.0575221377061297
17,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.3879219319461998,0.3803308272281391,0.0075911047180606,0.0215679892116181,0.0077584386389239,9.382261189022644,9.384290780076809,0.0020295910541641,0.125,0.125,0.0,-8.326364934621644,-8.328405471483112,0.0020405368614682,0.125,0.84,0.055,0.04,0.814210109051842,0.0182062915180743,0.8142065177936364,0.1066668253592151,0.3468868585974841,0.3555033430623536,0.0251378824613877,0.8141955286519937,5.002859473408872e-05,6.144543045687999e-05,0.0077264121039041,0.0068242181907574,0.0077264121039041,1.0041450720708571,3.2722113046955204,1.2193448027692688,2.6636687377675807
17,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.3879219319461998,0.3802804465397866,0.0076414854064131,0.0150743258990357,0.0077584386389239,9.382261189022644,9.385352449971428,0.0030912609487838,0.125,0.125,0.0,-8.326364934621644,-8.329792457011445,0.003427522389801,0.125,0.92,0.035,0.04,0.5612647585011148,0.0125502615338349,0.560966850869848,0.0898720179613234,0.2688858724710621,0.2762416679215074,0.019533235663358,0.5612932688331275,0.0012012114943686,0.0021400782105686,0.025113884236415,0.003875156468239,0.003875156468239,2.002096870800587,3.2722113046955204,1.2193448027692688,2.6636687377675807
18,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.4067107161278887,0.398755752214463,0.0079549639134257,0.0220365977615038,0.0081342143225577,9.637661099715714,9.644094234087072,0.0064331343713579,0.06,0.05,0.0099999999999999,-8.699434089817121,-8.713735789512766,0.014301699695645,0.06,0.8333333333333334,0.03,0.1666666666666666,0.909650537913391,0.0203404043854359,0.909584164578677,0.1537663112394889,0.3890871757258342,0.4550843387361459,0.0321793221932124,0.9096164431324798,7.47411643063839e-05,8.216778057462878e-05,0.008443459221577,0.0076126643530355,0.008443459221577,0.9633746204128044,3.241036373171296,1.2203566487768684,2.6288715681984978
18,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.4067107161278887,0.3987028266104043,0.0080078895174844,0.0155300561386754,0.0081342143225577,9.637661099715714,9.643314842413874,0.0056537426981595,0.06,0.05,0.0099999999999999,-8.699434089817121,-8.710626521121162,0.0111924313040407,0.06,0.8333333333333334,0.025,0.1666666666666666,0.626783355010444,0.0140153018896873,0.6258334960081552,0.1121999494847098,0.3096891031628278,0.3408023241227772,0.0240983634431351,0.6268205693512314,0.0009996272667257,0.001594758238008,0.0270198611711069,0.0041692550942124,0.0041692550942124,1.9509994324524016,3.241036373171296,1.2203566487768684,2.6288715681984978
19,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.3037769513261225,0.2978200555270512,0.0059568957990712,0.019528016680216,0.0060755390265224,8.33662082538514,8.339632625215922,0.0030117998307819,0.13,0.125,0.005,-7.348619826289407,-7.352653316128307,0.0040334898388998,0.13,0.9615384615384616,0.04,0.0384615384615384,0.7528700920654007,0.0168346870408476,0.7528572077960729,0.0920807456610058,0.3402695056450895,0.3354714552555934,0.0237214140905749,0.7527681602622636,0.000360601072239,0.0004790333747821,0.008210171127056,0.0068172072201212,0.008210171127056,0.7400015094083674,3.436831941274443,1.2572963547283174,2.7331301417497738
19,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,40,32,0.3037769513261225,0.2977897096483769,0.0059872416777455,0.0145332534926421,0.0060755390265224,8.33662082538514,8.341104455405686,0.0044836300205464,0.13,0.125,0.005,-7.348619826289407,-7.354670123578809,0.006050297289402,0.13,0.9615384615384616,0.03,0.0384615384615384,0.5151239057347672,0.0115185207005813,0.5148397198016391,0.1050091191645401,0.2535589213077373,0.2635670978754551,0.0186370082205392,0.5149881728123425,0.0010961314670206,0.0021284594965253,0.0233207352055205,0.0035984675657907,0.0035984675657907,1.6883684277941906,3.436831941274443,1.2572963547283174,2.7331301417497738
0,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0871984360909382,0.0854881420246923,0.0017102940662458,0.0193092084459795,0.0017439687218187,12.431107949501625,12.43868054223786,0.0075725927362366,0.19,0.19,0.0,-11.462027261065275,-11.47693551283603,0.0149082517707537,0.19,1.0,0.005,0.0,0.8181453361695901,0.0182942858714962,0.8178094778236289,0.1710298270273171,0.3696327107195373,0.4098955780910182,0.0289839942846539,0.8181496976769341,0.0002139505573268,0.0002615053919036,0.0057863922670123,0.0048321538051459,0.0057863922670123,0.301391375030165,3.5889209483632034,1.2303187324386262,2.912632676059121
0,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0871984360909382,0.0854786732986788,0.0017197627922594,0.0138797956961461,0.0017439687218187,12.431107949501625,12.437055070112072,0.0059471206104504,0.19,0.19,0.0,-11.462027261065275,-11.473279097682088,0.011251836616811,0.19,1.0,0.005,0.0,0.5411414286638543,0.0121002901993373,0.540276886317086,0.1331966324940336,0.2809566313281608,0.3110325405199916,0.0219933218571365,0.5411233542743399,0.0002874455350638,0.0005312014955432,0.0158916280109703,0.0024521314384441,0.0024521314384441,0.7112052374016691,3.5889209483632034,1.2303187324386262,2.912632676059121
1,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1627348510792468,0.1595427012336545,0.0031921498455922,0.0192175110548947,0.0032546970215849,10.53344960455768,10.530299172325416,-0.0031504322322639,0.2,0.2,0.0,-9.405020229033603,-9.406148908637356,0.0011286796037541,0.2,1.0,0.01,0.0,0.8816589038143706,0.0197144924189688,0.8816104870806961,0.1898083121415667,0.2624747375120979,0.3131159476946976,0.0221406409912572,0.8815816997641361,0.000413672036202,0.0004692384566429,0.0082225002776146,0.0064173816843074,0.0082225002776146,0.3958281437150824,3.982654516143998,1.2527102728983852,3.1683379277825283
1,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1627348510792468,0.1595248225192613,0.0032100285599855,0.0137243071484581,0.0032546970215849,10.53344960455768,10.533306675761674,-0.0001429287960057,0.2,0.2,0.0,-9.405020229033603,-9.407933282794897,0.0029130537612918,0.2,1.0,0.005,0.0,0.6037472763091815,0.0135001995105767,0.6029308952095085,0.1706743540614268,0.2030097362050558,0.2572274601372212,0.0181887281370421,0.6035303418815972,0.003827128295987,0.0063412359419335,0.0212857118607455,0.0032844566464408,0.0032844566464408,0.9909392547810948,3.982654516143998,1.2527102728983852,3.1683379277825283
2,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0712434204800017,0.0698486842173335,0.0013947362626682,0.0211473190989082,0.0014248684096,11.725707451088237,11.721798701653425,-0.003908749434812,0.2,0.2,0.0,-10.66165616108613,-10.65755923469859,-0.0040969263875396,0.2,1.0,0.005,0.0,0.405921966651342,0.009076691109928,0.4058951221326046,0.0374251881738014,0.164161770091967,0.1698173139382074,0.0120078974248591,0.4059134410840849,1.1855545357414436e-05,2.920707756252536e-05,0.0031662393892491,0.0027356137546643,0.0031662393892491,0.4500191660927863,2.354244468849263,1.2341678303753287,1.9119016182240869
2,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0712434204800017,0.069839864964051,0.0014035555159507,0.0149577978609708,0.0014248684096,11.725707451088237,11.722674729544156,-0.0030327215440806,0.2,0.2,0.0,-10.66165616108613,-10.659874212853854,-0.001781948232276,0.2,1.0,0.005,0.0,0.348429658605026,0.0077911240201788,0.3481658268900058,0.0679435815134757,0.1384804759901331,0.1605826839070714,0.0113549104731826,0.3484519226523319,0.0001212665513546,0.0003480151592551,0.0106752762880654,0.0016472308930193,0.0016472308930193,0.8650083091801691,2.354244468849263,1.2341678303753287,1.9119016182240869
